Used Foils:,cambered_foils
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,38
Pitch Amplitude:,35
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
42.214213848114014,-0.15,0.00,-0.04,-0.11,0.00
42.40306377410889,-0.11,0.00,-0.03,-0.07,0.00
42.5908317565918,-0.07,0.00,-0.02,-0.05,0.00
42.779435873031616,-0.08,0.00,-0.02,-0.05,0.00
42.967413902282715,-0.10,0.00,-0.04,-0.06,0.00
43.15543174743652,-0.12,0.00,-0.04,-0.07,0.00
43.34360885620117,-0.13,0.00,-0.05,-0.08,0.00
43.531826972961426,-0.07,0.00,-0.03,-0.04,0.00
43.72022867202759,0.86,0.00,0.12,0.74,-0.03
43.9079155921936,2.02,0.00,0.90,1.11,-0.01
44.09646677970886,0.30,0.00,0.17,0.13,0.00
44.28441882133484,0.63,0.00,0.16,0.47,-0.02
44.472893953323364,1.86,0.00,0.63,1.23,-0.03
44.66077184677124,1.49,0.00,0.53,0.96,-0.02
44.84914565086365,0.13,0.00,0.13,0.00,0.01
45.03728675842285,2.53,0.00,1.59,0.94,0.03
45.225122690200806,1.30,0.00,0.38,0.92,-0.03
45.413715839385986,-0.08,0.00,0.16,-0.24,0.02
45.60181784629822,1.38,0.00,0.55,0.83,-0.01
45.79009175300598,1.44,0.00,0.62,0.82,-0.01
45.977959871292114,0.99,0.00,0.42,0.57,-0.01
46.16644883155823,0.08,0.00,-0.03,0.10,-0.01
46.354732036590576,2.54,0.00,1.72,0.82,0.05
46.54267382621765,0.78,0.00,0.22,0.56,-0.02
46.73153281211853,0.22,0.00,0.12,0.11,0.00
46.91928482055664,1.73,0.00,0.64,1.09,-0.02
47.107303857803345,1.44,0.00,0.54,0.91,-0.02
47.295554637908936,0.38,0.00,0.17,0.21,-0.00
47.4837167263031,0.53,0.00,-0.04,0.57,-0.03
47.671987771987915,1.68,0.00,0.92,0.76,0.01
47.86009478569031,0.20,0.00,0.19,0.01,0.01
48.04813265800476,1.12,0.00,0.48,0.64,-0.01
48.23641395568848,1.60,0.00,0.53,1.08,-0.03
48.424731731414795,1.19,0.00,0.25,0.94,-0.04
48.612833738327026,-0.01,0.00,0.05,-0.06,0.01
48.80118680000305,2.11,0.00,1.30,0.81,0.03
48.98929786682129,1.51,0.00,0.69,0.82,-0.01
49.17746186256409,0.17,0.00,0.23,-0.05,0.01
49.36573076248169,1.67,0.00,0.72,0.95,-0.01
49.55394673347473,1.57,0.00,0.54,1.03,-0.02
49.742053747177124,0.73,0.00,0.21,0.52,-0.02
49.930264711380005,0.12,0.00,0.01,0.11,-0.01
50.118276834487915,2.24,0.00,1.48,0.75,0.04
50.30654573440552,0.70,0.00,0.30,0.40,-0.01
50.49508881568909,0.34,0.00,0.10,0.24,-0.01
50.683329820632935,1.61,0.00,0.50,1.11,-0.03
50.87119269371033,1.19,0.00,0.22,0.96,-0.04
51.05941081047058,0.23,0.00,0.11,0.12,-0.00
51.247840881347656,1.06,0.00,0.56,0.51,0.00
51.43606400489807,1.66,0.00,0.93,0.73,0.01
51.6239538192749,0.11,0.00,0.15,-0.05,0.01
51.812150716781616,0.95,0.00,0.26,0.69,-0.02
52.00037980079651,1.66,0.00,0.64,1.02,-0.02
