Used Foils:,cambered_foils
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,38
Pitch Amplitude:,30
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
29.228758811950684,-0.10,0.00,-0.05,-0.05,0.00
29.416400909423828,-0.04,0.00,-0.02,-0.02,0.00
29.604878664016724,-0.02,0.00,-0.01,-0.01,0.00
29.793291568756104,-0.06,0.00,-0.02,-0.04,0.00
29.981567859649658,-0.09,0.00,-0.05,-0.04,-0.00
30.169978857040405,-0.11,0.00,-0.05,-0.06,0.00
30.357537746429443,-0.08,0.00,-0.04,-0.04,-0.00
30.545597791671753,-0.04,0.00,-0.01,-0.03,0.00
30.73380470275879,0.81,0.00,0.05,0.76,-0.04
30.92211079597473,1.60,0.00,0.74,0.86,-0.01
31.11034393310547,0.13,0.00,0.06,0.07,-0.00
31.298619747161865,1.10,0.00,0.47,0.63,-0.01
31.486856937408447,1.71,0.00,0.53,1.17,-0.03
31.674994945526123,1.12,0.00,0.28,0.85,-0.03
31.863232851028442,-0.04,0.00,-0.02,-0.03,0.00
32.05156993865967,2.40,0.00,1.42,0.98,0.02
32.239757776260376,1.13,0.00,0.37,0.76,-0.02
32.42796587944031,-0.06,0.00,0.15,-0.21,0.02
32.61613178253174,1.50,0.00,0.49,1.01,-0.03
32.804778814315796,1.38,0.00,0.44,0.94,-0.03
32.9927077293396,0.79,0.00,0.31,0.49,-0.01
33.180582761764526,0.23,0.00,-0.06,0.29,-0.02
33.36910271644592,2.23,0.00,1.56,0.68,0.05
33.55700182914734,0.64,0.00,0.21,0.42,-0.01
33.74532985687256,0.41,0.00,0.06,0.35,-0.01
33.93370962142944,1.59,0.00,0.57,1.01,-0.02
34.12176775932312,1.22,0.00,0.36,0.86,-0.03
34.31014394760132,0.22,0.00,0.17,0.05,0.01
34.498305797576904,1.40,0.00,0.62,0.78,-0.01
34.68661570549011,1.50,0.00,0.77,0.73,0.00
34.87462568283081,0.07,0.00,0.24,-0.17,0.02
35.062702655792236,1.16,0.00,0.41,0.76,-0.02
35.25114178657532,1.45,0.00,0.46,0.99,-0.03
35.439382791519165,1.09,0.00,0.34,0.74,-0.02
35.62714862823486,-0.00,0.00,0.11,-0.11,0.01
35.815775871276855,1.69,0.00,0.99,0.70,0.02
36.00358986854553,1.31,0.00,0.67,0.64,0.00
36.19190573692322,0.09,0.00,0.02,0.06,-0.00
36.38044595718384,1.63,0.00,0.62,1.00,-0.02
36.56942176818848,1.32,0.00,0.40,0.92,-0.03
36.756775856018066,0.58,0.00,0.17,0.41,-0.01
36.944740772247314,0.39,0.00,0.15,0.24,-0.00
37.133110761642456,2.10,0.00,1.34,0.76,0.03
37.321332931518555,0.19,0.00,0.03,0.16,-0.01
37.50939583778381,0.69,0.00,0.35,0.34,0.00
37.69742178916931,1.55,0.00,0.51,1.05,-0.03
37.88573884963989,1.04,0.00,0.21,0.84,-0.03
38.0744309425354,0.19,0.00,0.20,-0.02,0.01
38.26232290267944,1.00,0.00,0.41,0.59,-0.01
38.45030498504639,1.69,0.00,1.02,0.67,0.02
38.63854169845581,-0.02,0.00,0.17,-0.19,0.02
38.82704162597656,1.23,0.00,0.33,0.90,-0.03
39.01539373397827,1.62,0.00,0.52,1.09,-0.03
