Used Foils:,cambered_foils
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,38
Pitch Amplitude:,20
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
3.251776933670044,-0.00,0.00,0.00,-0.00,0.00
3.4403269290924072,-0.00,0.00,0.00,-0.00,0.00
3.6283857822418213,-0.00,0.00,0.00,-0.01,0.00
3.8164637088775635,-0.00,0.00,0.00,-0.00,0.00
4.005291938781738,-0.00,0.00,0.00,-0.00,0.00
4.1927266120910645,-0.00,0.00,0.00,-0.00,0.00
4.3818418979644775,0.01,0.00,0.00,0.01,-0.00
4.568938970565796,0.16,0.00,0.01,0.15,-0.01
4.7573676109313965,0.67,0.00,0.01,0.67,-0.03
4.945504903793335,0.31,0.00,-0.00,0.31,-0.02
5.134028673171997,0.48,0.00,0.02,0.45,-0.02
5.3224968910217285,1.63,0.00,0.45,1.18,-0.04
5.510316610336304,1.40,0.00,0.30,1.10,-0.04
5.6984827518463135,0.44,0.00,0.05,0.38,-0.02
5.886595726013184,0.26,0.00,-0.01,0.28,-0.01
6.075055837631226,1.53,0.00,0.85,0.68,0.01
6.26305365562439,0.78,0.00,0.29,0.50,-0.01
6.45170259475708,0.75,0.00,0.43,0.32,0.01
6.639543771743774,1.57,0.00,0.43,1.14,-0.04
6.82813286781311,0.98,0.00,0.24,0.74,-0.03
7.016308784484863,0.18,0.00,0.08,0.09,-0.00
7.204830884933472,1.11,0.00,0.33,0.78,-0.02
7.392938852310181,1.14,0.00,0.60,0.54,0.00
7.581104755401611,0.19,0.00,0.09,0.10,-0.00
7.76971173286438,1.24,0.00,0.53,0.71,-0.01
7.957780838012695,1.56,0.00,0.39,1.17,-0.04
8.145943641662598,0.74,0.00,0.14,0.60,-0.02
8.334463834762573,0.08,0.00,0.06,0.01,0.00
8.522522687911987,1.40,0.00,0.53,0.87,-0.02
8.710686922073364,0.92,0.00,0.44,0.48,-0.00
8.899142742156982,0.17,0.00,0.08,0.08,-0.00
9.08763861656189,1.76,0.00,0.57,1.18,-0.03
9.2755708694458,1.08,0.00,0.16,0.92,-0.04
9.464033603668213,0.51,0.00,0.14,0.37,-0.01
9.652162790298462,0.30,0.00,0.05,0.25,-0.01
9.840404987335205,1.61,0.00,0.94,0.68,0.01
10.028764724731445,0.33,0.00,0.04,0.29,-0.01
10.21701979637146,0.83,0.00,0.40,0.44,-0.00
10.405398607254028,1.79,0.00,0.48,1.31,-0.04
10.59345269203186,0.92,0.00,0.15,0.77,-0.03
10.781628847122192,0.11,0.00,0.06,0.05,0.00
10.970152854919434,1.06,0.00,0.17,0.89,-0.04
11.158509731292725,1.29,0.00,0.67,0.62,0.00
11.346712827682495,0.08,0.00,0.00,0.08,-0.00
11.534979820251465,1.38,0.00,0.37,1.01,-0.03
11.723367929458618,1.60,0.00,0.25,1.35,-0.06
11.911507844924927,0.77,0.00,0.04,0.73,-0.04
12.099695682525635,-0.02,0.00,-0.02,0.00,-0.00
12.287815809249878,1.90,0.00,1.14,0.76,0.02
12.47629165649414,0.62,0.00,0.05,0.57,-0.03
12.664456844329834,0.35,0.00,0.16,0.19,-0.00
12.852651834487915,1.91,0.00,0.54,1.37,-0.04
13.0413658618927,1.14,0.00,0.13,1.01,-0.05
