Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.4
Heave Amplitude:,40
Pitch Amplitude:,15
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
20.17272400856018,1.00,24.59,4.15,-0.29,-0.06
20.362573862075806,0.82,32.84,5.94,-0.17,-0.04
20.550371885299683,0.34,36.30,6.47,-0.10,-0.01
20.739491939544678,0.47,40.21,6.51,-0.14,0.01
20.928332805633545,1.21,42.20,6.46,-0.21,0.03
21.117060899734497,0.71,33.61,4.86,-0.26,0.02
21.306309938430786,0.44,35.72,6.31,-0.01,0.00
21.49524211883545,-0.06,34.88,6.41,-0.04,-0.01
21.683861017227173,-0.02,35.43,6.43,-0.01,-0.01
21.87332010269165,-0.02,36.06,6.47,-0.02,-0.01
22.061887979507446,-0.02,36.26,6.51,-0.02,-0.01
22.250890016555786,-0.04,36.19,6.51,-0.01,-0.00
22.43957495689392,-0.05,35.69,6.40,-0.01,-0.01
22.628784894943237,0.07,35.99,6.39,-0.06,-0.01
22.817511081695557,-0.04,33.89,5.98,-0.11,-0.01
23.006497859954834,0.39,24.97,4.30,-0.16,-0.03
23.195504903793335,0.35,22.65,4.05,-0.07,-0.02
23.384339094161987,0.14,22.94,4.12,-0.03,-0.01
23.57331895828247,-0.08,23.20,4.11,-0.01,0.00
23.762251138687134,0.12,24.17,4.15,-0.07,0.01
23.9513680934906,0.49,25.61,4.14,-0.09,0.02
24.140264987945557,0.59,26.72,4.22,-0.11,0.01
24.329261779785156,0.50,28.65,4.61,-0.11,-0.01
24.51829195022583,0.34,28.24,4.83,-0.03,0.01
24.707297801971436,0.10,26.69,4.70,-0.03,-0.00
24.896252870559692,0.03,26.19,4.75,-0.01,-0.01
25.085024118423462,0.04,26.16,4.67,-0.03,-0.01
25.27410888671875,0.03,25.03,4.40,-0.11,-0.01
25.46279788017273,0.30,28.75,4.95,-0.19,-0.03
25.65174102783203,0.36,35.56,6.35,-0.09,-0.02
25.840712070465088,0.15,35.91,6.41,-0.05,-0.01
26.029964923858643,0.14,36.81,6.57,-0.05,-0.01
26.21861696243286,0.07,37.49,6.59,-0.05,-0.00
26.407581090927124,0.14,38.44,6.60,-0.06,0.00
26.596503973007202,0.51,40.14,6.60,-0.13,0.01
26.78586983680725,0.58,39.50,6.54,-0.11,0.02
26.974875926971436,0.30,37.83,6.55,-0.06,0.00
27.16373896598816,0.13,37.21,6.55,-0.04,-0.00
27.352576732635498,0.08,36.29,6.53,0.01,-0.01
27.541550874710083,0.01,36.26,6.52,-0.02,-0.01
27.730849742889404,-0.03,36.44,6.49,-0.07,-0.01
27.91912579536438,0.23,25.90,4.42,-0.19,-0.03
28.10821008682251,0.48,24.61,4.36,-0.10,-0.03
28.297313928604126,0.15,26.98,4.79,-0.07,-0.01
28.486287832260132,0.14,27.03,4.85,-0.04,-0.01
28.675095796585083,0.06,27.43,4.86,-0.04,-0.01
28.8640398979187,0.14,29.33,4.92,-0.11,0.01
29.05301308631897,0.71,30.39,4.87,-0.10,0.02
29.24241805076599,0.52,31.73,5.22,-0.12,0.01
29.430974006652832,0.37,32.62,5.48,-0.09,0.00
29.619965076446533,0.22,32.14,5.69,-0.02,0.01
29.80908203125,0.05,31.10,5.55,-0.01,-0.01
29.997580766677856,0.03,30.49,5.53,-0.00,-0.00
