Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.4
Heave Amplitude:,40
Pitch Amplitude:,45
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
80.25270581245422,1.33,41.38,6.11,-0.41,-0.02
80.4413640499115,1.25,19.00,2.47,-0.24,0.00
80.63027286529541,0.13,9.33,2.07,0.06,-0.00
80.81991505622864,-0.38,30.10,5.48,-0.01,-0.01
81.00877094268799,-0.27,30.76,5.54,0.02,-0.01
81.19714498519897,-0.21,31.86,5.71,-0.00,-0.01
81.38625693321228,-0.23,31.62,5.69,0.01,-0.01
81.57510209083557,-0.12,31.99,5.77,0.03,-0.00
81.76383590698242,-0.27,31.44,5.51,-0.04,-0.00
81.95327591896057,-0.00,31.30,5.50,-0.05,-0.02
82.14184308052063,0.14,29.66,4.94,-0.19,-0.01
82.33061480522156,0.52,27.88,4.70,-0.17,-0.03
82.51982808113098,0.35,20.31,3.44,-0.13,-0.03
82.7087790966034,0.15,21.56,3.85,-0.06,-0.02
82.897705078125,0.10,28.00,5.01,-0.02,-0.00
83.0865318775177,0.15,28.76,4.78,-0.12,-0.01
83.27560687065125,0.56,28.69,4.76,-0.12,-0.01
83.4647068977356,0.41,37.50,6.24,-0.15,-0.01
83.6533579826355,0.57,38.88,6.32,-0.21,-0.02
83.84212112426758,0.59,37.58,6.59,-0.03,-0.01
84.03146290779114,0.06,36.60,6.58,-0.01,-0.00
84.2202479839325,0.07,36.55,6.57,-0.01,-0.01
84.40935897827148,0.01,36.63,6.68,0.03,-0.01
84.59819197654724,-0.15,37.06,6.28,-0.17,-0.00
84.78717303276062,0.71,36.26,6.13,-0.21,-0.03
84.97629690170288,0.69,36.20,6.22,-0.16,-0.03
85.16500210762024,0.38,36.04,6.48,-0.05,-0.02
85.35382795333862,-0.12,36.66,6.57,-0.03,-0.01
85.54298782348633,-0.03,38.32,6.57,-0.12,-0.01
85.73182487487793,0.63,39.10,6.41,-0.16,-0.00
85.92044591903687,0.80,38.13,6.41,-0.13,-0.00
86.10947108268738,0.56,39.24,6.42,-0.22,-0.01
86.29861307144165,0.74,38.05,6.50,-0.10,-0.00
86.4875979423523,0.22,36.29,6.61,0.00,-0.00
86.67647504806519,0.07,36.71,6.61,0.00,-0.01
86.86554193496704,-0.07,36.78,6.64,-0.00,-0.01
87.05493378639221,-0.07,36.81,6.39,-0.11,-0.01
87.24357485771179,0.61,31.40,5.21,-0.21,-0.03
87.4322190284729,0.53,15.43,2.53,-0.16,-0.03
87.62106394767761,0.37,18.41,3.21,-0.10,-0.03
87.80998086929321,0.02,20.25,3.64,-0.06,-0.01
87.99895095825195,0.02,23.03,3.93,-0.10,-0.01
88.18792390823364,0.54,23.75,3.72,-0.15,-0.02
88.37696599960327,0.77,26.67,4.31,-0.15,-0.02
88.56607389450073,0.56,27.59,4.39,-0.20,-0.01
88.75508093833923,0.64,26.73,4.31,-0.15,-0.01
88.94403600692749,0.20,22.29,4.05,0.02,-0.01
89.1329710483551,-0.07,20.79,3.76,-0.00,-0.01
89.32178211212158,0.01,20.85,3.79,-0.00,-0.01
89.51109099388123,-0.07,21.60,3.69,-0.09,-0.00
89.6999499797821,0.32,28.96,4.79,-0.19,-0.02
89.88890290260315,0.62,23.42,3.90,-0.17,-0.03
90.07742810249329,0.46,24.16,4.16,-0.13,-0.03
