Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,40
Pitch Amplitude:,15
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
0.14608502388000488,-0.01,0.83,0.14,0.01,-0.01
0.3350989818572998,-0.01,0.86,0.14,0.00,-0.01
0.5238759517669678,-0.01,0.84,0.14,0.00,-0.01
0.7129528522491455,-0.01,0.77,0.13,0.01,-0.01
0.9013359546661377,-0.01,0.64,0.11,0.01,-0.01
1.0901708602905273,-0.01,0.65,0.11,0.01,-0.01
1.2792129516601562,-0.01,0.60,0.10,0.01,-0.01
1.468141794204712,-0.01,0.67,0.11,0.01,-0.01
1.6571309566497803,-0.02,0.61,0.10,0.01,-0.01
1.845775842666626,-0.01,0.67,0.11,0.00,-0.01
2.0348188877105713,-0.01,0.78,0.13,0.01,-0.01
2.22396183013916,-0.01,0.76,0.12,0.01,-0.01
2.412897825241089,-0.02,0.64,0.11,0.01,-0.01
2.6017959117889404,-0.02,0.65,0.11,0.01,-0.01
2.790893793106079,-0.02,0.60,0.09,0.00,-0.01
2.979585886001587,-0.01,0.63,0.10,0.00,-0.01
3.168513774871826,-0.02,0.65,0.11,0.01,-0.01
3.358264923095703,-0.02,0.63,0.10,0.00,-0.01
3.546522855758667,-0.01,0.73,0.12,0.00,-0.01
3.735553741455078,-0.01,0.85,0.14,0.01,-0.01
3.9242849349975586,-0.02,0.77,0.13,0.01,-0.01
4.1133410930633545,-0.02,0.75,0.12,0.00,-0.01
4.302455902099609,-0.01,0.73,0.12,0.01,-0.01
4.491524934768677,-0.01,0.73,0.11,0.00,-0.01
4.680192708969116,-0.02,0.58,0.10,0.02,-0.01
4.869294881820679,-0.02,0.60,0.10,0.00,-0.01
5.0577428340911865,-0.01,0.57,0.09,0.01,-0.01
5.246976852416992,-0.02,0.56,0.09,0.00,-0.01
5.436100006103516,-0.01,0.60,0.09,0.01,-0.01
5.62445592880249,-0.03,0.59,0.10,0.01,-0.01
5.81342077255249,-0.00,0.56,0.09,0.01,-0.01
6.002331018447876,-0.02,0.64,0.10,0.00,-0.01
6.191059112548828,-0.00,0.69,0.11,0.01,-0.01
6.380163908004761,-0.03,0.64,0.11,0.00,-0.01
6.569301128387451,-0.01,0.62,0.10,0.01,-0.01
6.758326768875122,-0.02,0.60,0.10,0.00,-0.01
6.946732759475708,-0.01,0.72,0.12,0.01,-0.01
7.1356470584869385,-0.03,0.64,0.11,0.01,-0.01
7.324811935424805,-0.01,0.56,0.09,0.01,-0.01
7.513643026351929,-0.02,0.59,0.10,0.01,-0.01
7.702945947647095,-0.02,0.62,0.10,0.01,-0.01
7.891829967498779,-0.02,0.61,0.10,0.01,-0.01
8.081105947494507,-0.02,0.62,0.10,0.01,-0.01
8.269645929336548,-0.01,0.59,0.10,0.01,-0.01
8.458611011505127,-0.02,0.60,0.10,0.00,-0.01
8.648068904876709,-0.02,0.57,0.09,0.01,-0.01
8.836671113967896,-0.02,0.53,0.09,0.01,-0.01
9.02555775642395,-0.01,0.53,0.08,0.01,-0.01
9.214077949523926,-0.01,0.52,0.08,0.01,-0.01
9.403288841247559,-0.00,0.60,0.10,0.01,-0.01
9.592516899108887,-0.04,0.54,0.08,-0.01,-0.01
9.78118896484375,0.01,0.56,0.09,0.01,-0.01
9.970477819442749,-0.04,0.52,0.08,0.01,-0.01
