Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,40
Pitch Amplitude:,75
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
120.11818408966064,0.40,35.78,6.29,-0.13,-0.03
120.3068540096283,-0.11,35.15,6.36,-0.01,-0.01
120.4958930015564,-0.28,33.93,6.13,-0.02,-0.00
120.6849479675293,0.23,36.19,6.12,-0.09,-0.02
120.8747808933258,0.27,37.56,6.43,-0.10,-0.02
121.0625307559967,0.29,38.56,6.37,-0.19,-0.01
121.25169110298157,0.67,39.17,6.29,-0.25,-0.01
121.44081115722656,0.38,36.75,6.56,0.00,0.00
121.6300277709961,-0.13,36.12,6.72,-0.00,-0.00
121.81867098808289,-0.11,36.54,6.59,0.01,-0.01
122.00745987892151,-0.08,37.13,6.67,0.00,-0.01
122.19655799865723,-0.14,37.23,6.62,-0.02,-0.00
122.38539099693298,-0.03,37.41,6.69,-0.00,-0.00
122.57481980323792,-0.18,35.89,7.03,0.27,0.01
122.76342487335205,-0.64,38.36,6.56,-0.11,0.03
122.95253896713257,0.89,32.44,4.74,-0.43,-0.04
123.1411190032959,0.35,1.16,0.42,-0.12,-0.04
123.33034300804138,-1.04,5.56,1.07,-0.00,0.03
123.51915502548218,0.68,5.15,-0.40,-0.46,-0.04
123.70846605300903,2.43,1.44,-0.15,-0.11,-0.03
123.89714217185974,-0.45,-2.39,0.58,0.31,0.02
124.08590912818909,-1.18,4.71,0.23,-0.18,0.05
124.27526211738586,1.21,6.31,0.61,-0.37,-0.07
124.46421313285828,0.35,16.40,3.15,-0.02,-0.03
124.65297293663025,-0.98,6.75,0.95,-0.09,0.03
124.841952085495,1.20,8.00,-0.35,-0.62,-0.04
125.0311210155487,0.62,1.25,0.90,0.25,0.03
125.21964693069458,-1.02,0.36,0.64,0.20,0.04
125.40857672691345,0.00,8.54,0.38,-0.38,0.01
125.59752893447876,1.44,2.13,0.29,-0.22,-0.09
125.7866678237915,-0.97,20.80,3.86,-0.02,0.03
125.97599291801453,0.43,6.41,0.18,-0.34,-0.04
126.16424679756165,2.13,10.90,0.85,-0.38,-0.04
126.35335397720337,-0.16,0.08,1.10,0.34,0.02
126.54239082336426,-1.13,0.27,-0.04,0.04,0.04
126.73140692710876,0.46,4.62,-0.08,-0.43,-0.01
126.92043876647949,0.82,2.64,0.63,-0.10,-0.07
127.10932803153992,-1.00,8.82,1.35,-0.07,0.03
127.29787397384644,0.98,7.31,-0.41,-0.61,-0.05
127.48667407035828,2.44,4.19,0.90,0.09,-0.05
127.6755998134613,-0.78,-3.64,0.28,0.27,0.03
127.86463284492493,-0.78,6.22,0.23,-0.25,0.03
128.0535159111023,1.52,2.84,0.04,-0.26,-0.09
128.2426369190216,-0.73,3.52,0.85,-0.06,0.02
128.43149089813232,0.07,4.89,0.17,-0.24,-0.02
128.62071895599365,2.10,7.78,-0.21,-0.56,-0.05
128.80949783325195,0.69,1.85,1.25,0.30,0.03
128.99840688705444,-0.85,0.84,0.49,0.15,0.03
129.1875138282776,-0.19,6.47,0.05,-0.44,0.03
129.37612295150757,1.32,0.97,0.24,-0.19,-0.10
129.56523489952087,-0.86,3.25,0.52,-0.05,0.03
129.75433897972107,0.58,7.92,-0.01,-0.51,-0.03
129.94316506385803,2.32,3.72,0.13,-0.16,-0.03
