Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.4
Heave Amplitude:,40
Pitch Amplitude:,60
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
110.29322981834412,0.97,23.93,3.00,-0.45,-0.03
110.48205804824829,1.22,12.89,1.77,-0.15,0.01
110.67056584358215,-0.07,32.16,6.15,0.07,0.00
110.8598108291626,-0.26,36.09,6.53,-0.00,-0.01
111.04895901679993,-0.24,36.54,6.59,0.03,-0.00
111.23747205734253,-0.21,36.48,6.57,0.01,-0.00
111.42665195465088,-0.17,36.70,6.56,0.01,-0.01
111.61551904678345,0.01,37.19,6.78,0.08,0.00
111.8042688369751,-0.25,36.53,6.43,-0.04,0.00
111.99354100227356,0.06,37.05,6.37,-0.13,-0.02
112.18239498138428,0.20,37.01,6.32,-0.15,-0.02
112.3713128566742,0.31,36.89,6.28,-0.17,-0.02
112.56034588813782,0.52,36.36,6.26,-0.16,-0.03
112.74894094467163,0.12,36.10,6.51,-0.07,-0.02
112.93802499771118,0.03,36.98,6.57,-0.05,-0.01
113.12723112106323,0.27,37.99,6.48,-0.11,-0.01
113.31655406951904,0.50,37.90,6.52,-0.10,-0.01
113.5050950050354,0.27,37.90,6.51,-0.11,-0.01
113.6940188407898,0.55,39.14,6.33,-0.23,-0.02
113.88291788101196,0.58,37.80,6.56,-0.04,-0.01
114.07204008102417,-0.10,36.45,6.72,0.03,-0.01
114.2606737613678,-0.10,36.93,6.69,0.05,-0.01
114.45001983642578,-0.23,37.17,6.65,-0.00,0.00
114.63891386985779,-0.04,37.39,6.38,-0.14,-0.00
114.82739496231079,0.18,37.00,6.30,-0.17,-0.02
115.0166380405426,0.44,36.58,6.27,-0.16,-0.03
115.20554494857788,0.30,35.96,6.48,-0.06,-0.03
115.39440894126892,-0.08,36.60,6.57,-0.02,-0.01
115.58331298828125,0.09,37.75,6.55,-0.09,-0.01
115.77224493026733,0.44,38.14,6.49,-0.12,-0.01
115.96120309829712,0.12,37.75,6.51,-0.10,-0.01
116.15007400512695,0.48,38.79,6.39,-0.20,-0.02
116.33923482894897,0.66,38.14,6.47,-0.11,-0.01
116.52815389633179,-0.01,36.58,6.78,0.06,-0.00
116.71705508232117,-0.16,37.15,6.66,0.02,-0.00
116.90565586090088,-0.08,36.90,6.67,0.02,-0.00
117.09502792358398,-0.09,37.56,6.45,-0.12,-0.00
117.28369283676147,0.13,37.20,6.32,-0.16,-0.01
117.47277903556824,0.29,37.12,6.28,-0.17,-0.02
117.66170001029968,0.30,35.77,6.36,-0.09,-0.03
117.85081601142883,-0.10,35.92,6.51,-0.03,-0.01
118.03984999656677,-0.09,37.70,6.57,-0.06,-0.01
118.2284460067749,0.36,38.21,6.50,-0.11,-0.01
118.41784405708313,0.11,37.44,6.50,-0.08,-0.01
118.60644197463989,0.36,38.78,6.40,-0.20,-0.02
118.79547715187073,0.75,38.77,6.36,-0.19,-0.01
118.98408675193787,0.21,36.71,6.74,0.06,-0.00
119.17324805259705,-0.14,36.77,6.68,0.04,-0.00
119.36244010925293,-0.09,36.95,6.72,0.05,-0.00
119.55122900009155,-0.24,37.35,6.49,-0.09,0.00
119.7401750087738,0.05,37.08,6.33,-0.14,-0.01
119.92934584617615,0.31,36.96,6.26,-0.17,-0.02
