Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,40
Pitch Amplitude:,30
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
30.186891078948975,-0.04,30.61,5.49,-0.03,-0.00
30.37559413909912,0.10,29.73,5.05,-0.20,-0.02
30.564796924591064,0.41,28.09,4.93,-0.12,-0.03
30.753653049468994,0.24,29.20,5.24,-0.06,-0.01
30.942896842956543,0.18,29.96,5.40,-0.04,-0.01
31.131212949752808,0.08,30.92,5.49,-0.05,-0.00
31.320478916168213,0.09,32.42,5.50,-0.05,0.00
31.509320974349976,0.59,33.08,5.45,-0.08,0.01
31.698436975479126,0.55,37.76,6.20,-0.14,0.02
31.887335062026978,0.36,38.15,6.46,-0.07,-0.00
32.07599592208862,0.15,37.60,6.55,-0.03,-0.00
32.265092849731445,0.04,36.50,6.51,0.01,-0.00
32.454572916030884,0.03,36.25,6.57,-0.01,-0.01
32.643234968185425,-0.04,36.57,6.57,0.00,-0.00
32.83219790458679,-0.08,36.70,6.57,-0.01,-0.00
33.02128791809082,-0.03,36.69,6.55,-0.00,-0.00
33.209896087646484,0.04,36.93,6.61,-0.01,0.00
33.39870095252991,-0.06,36.40,6.65,0.04,-0.00
33.58788990974426,0.48,33.82,4.99,-0.54,0.01
33.776572942733765,1.77,4.28,0.24,-0.45,-0.06
33.96554493904114,1.21,7.98,1.38,-0.15,-0.05
34.15442895889282,0.85,23.22,2.74,-0.37,0.05
34.34333300590515,1.88,41.58,5.92,-0.40,0.02
34.532222032547,1.05,27.82,4.41,-0.02,0.01
34.721152782440186,-0.54,1.06,0.25,-0.04,-0.01
34.91009593009949,2.15,12.15,0.95,-0.63,-0.03
35.099106788635254,1.70,0.49,-0.12,-0.36,-0.08
35.288017988204956,0.21,2.05,0.08,-0.23,-0.01
35.476982831954956,2.02,6.23,-0.52,-0.42,0.01
35.66590905189514,1.79,6.06,-0.46,-0.38,0.02
35.855095863342285,0.39,0.18,0.28,0.14,-0.02
36.04448390007019,0.01,2.79,-0.24,-0.40,0.01
36.23272085189819,2.22,3.08,-0.22,-0.52,-0.04
36.42171287536621,1.54,0.15,0.02,-0.22,-0.07
36.61099195480347,0.52,5.26,-0.08,-0.35,0.03
36.799870014190674,2.20,7.08,-0.37,-0.42,0.03
36.98869800567627,1.43,6.13,0.01,-0.21,0.02
37.17761492729187,-0.43,0.24,0.28,0.10,-0.01
37.36648988723755,1.53,5.31,-0.31,-0.63,-0.02
37.555521965026855,2.21,1.37,-0.16,-0.43,-0.07
37.74470782279968,0.71,2.93,0.30,-0.16,-0.03
37.93368101119995,1.57,12.27,0.50,-0.43,0.02
38.12259387969971,2.28,35.15,4.75,-0.42,0.02
38.31101989746094,1.00,14.69,2.40,0.02,0.01
38.50001907348633,-0.34,0.11,-0.15,-0.16,-0.00
38.68864893913269,2.02,8.12,0.31,-0.61,-0.01
38.8775680065155,1.99,20.94,3.67,-0.31,-0.09
39.06652808189392,0.65,5.88,0.34,-0.31,0.01
39.25531506538391,2.15,13.53,0.67,-0.43,0.02
39.444145917892456,1.86,13.74,1.00,-0.37,0.03
39.633098125457764,0.01,18.27,3.70,0.10,0.00
39.8221549987793,0.68,2.77,-0.39,-0.51,-0.01
40.01126480102539,2.52,8.55,0.89,-0.50,-0.06
