Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,40
Pitch Amplitude:,75
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise
120.15715885162354,130.98,63.77,116.23,2182.00,0.00
120.22928810119629,127.24,54.49,125.51,3076.00,0.00
120.30185675621033,122.53,46.47,133.53,1146.00,0.00
120.37377285957336,116.77,39.67,140.33,4604.00,0.00
120.44563293457031,110.38,34.61,145.39,4018.00,0.00
120.51818490028381,103.48,31.36,148.64,3394.00,0.00
120.58959078788757,96.31,30.03,149.97,3670.00,0.00
120.66155099868774,88.99,30.68,149.32,3110.00,0.00
120.73372387886047,82.07,33.22,146.78,3702.00,0.00
120.80615782737732,75.47,37.64,142.36,4420.00,0.00
120.87767100334167,69.43,43.87,136.13,3382.00,0.00
120.94987607002258,64.31,51.52,128.48,4372.00,0.00
121.0215699672699,60.24,60.31,119.69,3922.00,0.00
121.09352087974548,57.21,70.32,109.68,3476.00,0.00
122.16572976112366,55.00,90.15,89.85,1094.00,0.00
122.23798894882202,57.66,116.91,63.09,6400.00,0.00
122.3100597858429,65.03,139.67,40.33,7612.00,0.00
122.38200879096985,76.35,156.35,23.65,6340.00,0.00
122.45357990264893,90.29,164.48,15.52,6144.00,0.00
122.52648091316223,104.46,162.87,17.13,2460.00,0.00
122.59812307357788,117.61,151.87,28.13,2946.00,0.00
122.67045474052429,127.94,132.55,47.45,6966.00,0.00
122.74254894256592,133.84,107.92,72.08,4942.00,0.00
122.81370496749878,134.73,81.35,98.65,6380.00,0.00
122.88636875152588,130.43,55.20,124.80,6744.00,0.00
122.95856094360352,121.57,33.93,146.07,7288.00,0.00
123.03056907653809,109.44,20.06,159.94,7046.00,0.00
123.10133481025696,95.10,15.00,165.00,5138.00,0.00
123.17343401908875,80.93,19.79,160.21,3870.00,0.00
123.24550485610962,68.74,33.43,146.57,3536.00,0.00
123.31786704063416,59.66,54.86,125.14,7432.00,0.00
123.38938188552856,55.32,80.60,99.40,6442.00,0.00
123.46140599250793,56.06,107.19,72.81,7232.00,0.00
123.5333640575409,61.83,131.92,48.08,5388.00,0.00
123.60552883148193,72.06,151.44,28.56,6248.00,0.00
123.67758798599243,84.96,162.60,17.40,5950.00,0.00
123.74956393241882,99.31,164.56,15.44,5922.00,0.00
123.82197785377502,113.11,156.87,23.13,2562.00,0.00
123.89438080787659,124.70,140.23,39.77,3562.00,0.00
123.96636390686035,132.19,117.61,62.39,2750.00,0.00
124.03753995895386,135.00,90.75,89.25,5866.00,0.00
124.10995578765869,132.55,64.15,115.85,5918.00,0.00
124.18254280090332,125.37,41.18,138.82,7120.00,0.00
124.25456500053406,114.01,24.01,155.99,6920.00,0.00
124.32655096054077,100.31,15.66,164.34,5450.00,0.00
124.3982298374176,85.93,16.95,163.05,4590.00,0.00
124.47016787528992,72.72,27.71,152.29,5518.00,0.00
124.54233193397522,62.40,46.53,133.47,7216.00,0.00
124.61443901062012,56.31,70.98,109.02,7300.00,0.00
124.68554782867432,55.22,97.90,82.10,6586.00,0.00
124.75806283950806,59.29,123.80,56.20,5528.00,0.00
124.83008790016174,67.84,145.06,34.94,6724.00,0.00
124.9022159576416,80.18,159.66,20.34,6340.00,0.00
124.9742579460144,94.30,164.99,15.01,6662.00,0.00
125.04644799232483,108.50,160.60,19.40,2124.00,0.00
125.11891007423401,120.96,147.06,32.94,3666.00,0.00
125.19053912162781,130.05,126.13,53.87,6420.00,0.00
125.26248407363892,134.63,100.15,79.85,5288.00,0.00
125.33473014831543,134.03,73.55,106.45,5394.00,0.00
125.4070360660553,128.28,48.39,131.61,7226.00,0.00
125.4791030883789,118.27,28.99,151.01,7180.00,0.00
125.55102896690369,105.43,17.60,162.40,7366.00,0.00
125.62275791168213,90.89,15.40,164.60,5292.00,0.00
125.69476199150085,77.06,22.96,157.04,4866.00,0.00
125.76690793037415,65.70,38.93,141.07,4962.00,0.00
125.83894205093384,57.88,62.04,117.96,7592.00,0.00
125.910227060318,55.01,88.49,91.51,6212.00,0.00
