latitude,longitude,velocity,time,voltage,current
4744.23437500,1143.12719727,0.00000000,4105.00000000,16.54400063,-57.20000076
4744.23437500,1143.12719727,0.00000000,4751.00000000,16.53599930,-42.20000076
4744.23437500,1143.12719727,0.00000000,5190.00000000,16.53599930,-65.40000153
4744.23437500,1143.12719727,0.00000000,5626.00000000,16.53599930,-64.19999695
4744.23437500,1143.12719727,0.00000000,5827.00000000,16.53599930,-61.70000076
4744.23437500,1143.12719727,0.00000000,6029.00000000,16.54000092,-84.50000000
4744.23437500,1143.12719727,0.00000000,6230.00000000,16.54400063,-51.59999847
4744.23437500,1143.12719727,0.00000000,6431.00000000,16.54400063,-49.40000153
4744.23437500,1143.12719727,0.00000000,6632.00000000,16.54000092,-51.90000153
4744.23437500,1143.12719727,0.00000000,6833.00000000,16.54400063,-66.59999847
4744.23388672,1143.12561035,0.00000000,7034.00000000,16.54000092,-76.80000305
4744.23388672,1143.12561035,0.00000000,7236.00000000,16.54000092,-70.59999847
4744.23388672,1143.12561035,0.00000000,7437.00000000,16.54000092,-61.90000153
4744.23388672,1143.12561035,0.00000000,7639.00000000,16.54000092,-60.09999847
4744.23388672,1143.12561035,0.00000000,7840.00000000,16.54000092,-46.20000076
4744.23388672,1143.12561035,0.00000000,8041.00000000,16.54000092,-64.30000305
4744.23388672,1143.12561035,0.00000000,8243.00000000,16.54000092,-54.00000000
4744.23388672,1143.12561035,0.00000000,8444.00000000,16.54400063,-59.79999924
4744.23388672,1143.12561035,0.00000000,8645.00000000,16.54400063,-56.40000153
4744.23388672,1143.12561035,0.00000000,8847.00000000,16.54400063,-54.90000153
4744.23388672,1143.12524414,0.43700001,9048.00000000,16.54000092,-51.09999847
4744.23388672,1143.12524414,0.43700001,9249.00000000,16.54400063,-44.70000076
4744.23388672,1143.12524414,0.43700001,9451.00000000,16.54000092,-65.90000153
4744.23388672,1143.12524414,0.43700001,9652.00000000,16.54400063,-57.90000153
4744.23388672,1143.12524414,0.43700001,9854.00000000,16.53599930,-69.50000000
4744.23437500,1143.12451172,0.43700001,10055.00000000,16.54000092,-68.69999695
4744.23437500,1143.12451172,0.43700001,10257.00000000,16.54400063,-53.29999924
4744.23437500,1143.12451172,0.43700001,10459.00000000,16.54000092,-58.00000000
4744.23437500,1143.12451172,0.43700001,10660.00000000,16.54000092,-79.19999695
4744.23486328,1143.12438965,0.38299999,10861.00000000,16.54000092,-45.50000000
4744.23486328,1143.12438965,0.38299999,11062.00000000,16.54000092,-85.09999847
4744.23486328,1143.12438965,0.38299999,11264.00000000,16.54000092,-72.50000000
4744.23486328,1143.12438965,0.38299999,11465.00000000,16.52400017,-368.70001221
4744.23486328,1143.12438965,0.38299999,11666.00000000,16.54000092,-66.90000153
4744.23486328,1143.12402344,0.13100000,11868.00000000,16.53599930,-88.50000000
4744.23486328,1143.12402344,0.13100000,12069.00000000,16.54000092,-31.39999962
4744.23486328,1143.12402344,0.13100000,12271.00000000,16.53599930,-85.40000153
4744.23486328,1143.12402344,0.13100000,12473.00000000,16.54000092,-91.90000153
4744.23486328,1143.12402344,0.13100000,12675.00000000,16.54000092,-76.69999695
4744.23486328,1143.12402344,0.13100000,12876.00000000,16.54400063,-64.80000305
4744.23486328,1143.12402344,0.13100000,13077.00000000,16.54000092,-151.30000305
4744.23486328,1143.12402344,0.13100000,13278.00000000,16.54000092,-72.40000153
4744.23486328,1143.12402344,0.13100000,13480.00000000,16.53599930,-66.90000153
4744.23486328,1143.12402344,0.13100000,13681.00000000,16.54000092,-64.69999695
4744.23486328,1143.12402344,0.13100000,13883.00000000,16.53599930,-104.59999847
4744.23486328,1143.12402344,0.13100000,14084.00000000,16.53599930,-84.90000153
4744.23632812,1143.12329102,0.13100000,14285.00000000,16.54000092,-119.19999695
4744.23632812,1143.12329102,0.13100000,14487.00000000,16.53599930,-78.30000305
4744.23632812,1143.12329102,0.13100000,14688.00000000,16.54000092,-69.90000153
4744.23632812,1143.12292480,0.68699998,14889.00000000,16.54000092,-94.40000153
4744.23632812,1143.12292480,0.68699998,15090.00000000,16.54000092,-60.20000076
4744.23632812,1143.12292480,0.68699998,15291.00000000,16.54000092,-59.00000000
4744.23632812,1143.12292480,0.68699998,15493.00000000,16.54000092,-60.20000076
4744.23632812,1143.12292480,0.68699998,15694.00000000,16.54000092,-63.70000076
4744.23632812,1143.12329102,0.07400000,15895.00000000,16.54000092,-58.09999847
4744.23632812,1143.12329102,0.07400000,16097.00000000,16.53599930,-89.90000153
4744.23632812,1143.12329102,0.07400000,16299.00000000,16.54000092,-76.50000000
4744.23632812,1143.12329102,0.07400000,16501.00000000,16.54000092,-74.30000305
4744.23632812,1143.12329102,0.07400000,16702.00000000,16.54400063,-100.30000305
4744.23632812,1143.12304688,0.07300000,16903.00000000,16.54000092,-74.50000000
4744.23632812,1143.12304688,0.07300000,17104.00000000,16.54000092,-68.80000305
4744.23632812,1143.12304688,0.07300000,17305.00000000,16.54000092,-66.00000000
4744.23632812,1143.12304688,0.07300000,17506.00000000,16.54400063,-66.30000305
4744.23632812,1143.12304688,0.07300000,17708.00000000,16.53599930,-95.90000153
4744.23632812,1143.12304688,0.07300000,17909.00000000,16.54000092,-73.80000305
4744.23632812,1143.12304688,0.07300000,18110.00000000,16.53599930,-73.09999847
4744.23632812,1143.12304688,0.07300000,18311.00000000,16.54000092,-75.09999847
4744.23632812,1143.12304688,0.07300000,18512.00000000,16.54000092,-42.20000076
4744.23632812,1143.12304688,0.07300000,18714.00000000,16.54000092,-60.29999924
4744.23632812,1143.12304688,0.07300000,18915.00000000,16.54000092,-62.59999847
4744.23632812,1143.12316895,0.09500000,19116.00000000,16.54000092,-60.29999924
4744.23632812,1143.12316895,0.09500000,19317.00000000,16.53599930,-63.40000153
4744.23632812,1143.12316895,0.09500000,19518.00000000,16.54000092,-60.90000153
4744.23632812,1143.12316895,0.09500000,19719.00000000,16.54000092,-72.59999847
4744.23632812,1143.12304688,0.16900000,19920.00000000,16.54000092,-71.50000000
4744.23632812,1143.12304688,0.16900000,20121.00000000,16.54000092,-67.50000000
