latitude,longitude,velocity,time,voltage,current
4744.23583984,1143.12292480,0.10400000,4549.00000000,16.46400070,-68.40000153
4744.23583984,1143.12292480,0.10400000,4751.00000000,16.46400070,-65.80000305
4744.23583984,1143.12292480,0.10400000,4953.00000000,16.46400070,-66.50000000
4744.23583984,1143.12292480,0.10400000,5154.00000000,16.46400070,-72.80000305
4744.23583984,1143.12292480,0.10400000,5356.00000000,16.46400070,-73.30000305
4744.23681641,1143.12133789,0.15099999,5557.00000000,16.45999908,-90.40000153
4744.23681641,1143.12133789,0.15099999,5758.00000000,16.46400070,-79.50000000
4744.23681641,1143.12133789,0.15099999,5959.00000000,16.46400070,-80.40000153
4744.23681641,1143.12133789,0.15099999,6160.00000000,16.46400070,-111.50000000
4744.23681641,1143.12072754,0.09900000,6362.00000000,16.45999908,-86.69999695
4744.23681641,1143.12072754,0.09900000,6563.00000000,16.46400070,-84.19999695
4744.23681641,1143.12072754,0.09900000,6764.00000000,16.46400070,-81.19999695
4744.23681641,1143.12072754,0.09900000,6965.00000000,16.46400070,-59.40000153
4744.23681641,1143.12072754,0.09900000,7167.00000000,16.45999908,-61.59999847
4744.23632812,1143.12121582,0.02300000,7369.00000000,16.45999908,-58.00000000
4744.23632812,1143.12121582,0.02300000,7571.00000000,16.46400070,-50.90000153
4744.23632812,1143.12121582,0.02300000,7773.00000000,16.46400070,-75.80000305
4744.23632812,1143.12121582,0.02300000,7974.00000000,16.45999908,-66.90000153
4744.23632812,1143.12121582,0.02300000,8176.00000000,16.46400070,-71.59999847
4744.23632812,1143.12121582,0.02300000,8377.00000000,16.46400070,-72.50000000
4744.23632812,1143.12121582,0.02300000,8578.00000000,16.46400070,-66.50000000
4744.23632812,1143.12121582,0.02300000,8779.00000000,16.46400070,-65.40000153
4744.23632812,1143.12121582,0.02300000,8981.00000000,16.45999908,-64.59999847
4744.23632812,1143.12121582,0.02300000,9182.00000000,16.46400070,-62.29999924
4744.23632812,1143.12121582,0.02300000,9383.00000000,16.45999908,-67.80000305
4744.23632812,1143.12121582,0.02300000,9585.00000000,16.46400070,-63.90000153
4744.23632812,1143.12121582,0.02400000,9786.00000000,16.45999908,-61.00000000
4744.23632812,1143.12121582,0.02400000,9987.00000000,16.46800041,-63.29999924
4744.23632812,1143.12121582,0.02400000,10189.00000000,16.46400070,-62.50000000
4744.23632812,1143.12109375,0.09600000,10390.00000000,16.46400070,-76.19999695
4744.23632812,1143.12109375,0.09600000,10591.00000000,16.46400070,-70.40000153
4744.23632812,1143.12109375,0.09600000,10792.00000000,16.46400070,-71.50000000
4744.23632812,1143.12109375,0.09600000,10994.00000000,16.45999908,-92.80000305
4744.23632812,1143.12109375,0.09600000,11195.00000000,16.46400070,-30.39999962
4744.23632812,1143.12121582,0.21900000,11397.00000000,16.46400070,-101.80000305
4744.23632812,1143.12121582,0.21900000,11599.00000000,16.46400070,-89.19999695
4744.23632812,1143.12121582,0.21900000,11800.00000000,16.46400070,-100.30000305
4744.23632812,1143.12121582,0.21900000,12001.00000000,16.45999908,-134.80000305
4744.23632812,1143.12121582,0.21900000,12202.00000000,16.46400070,-58.40000153
4744.23583984,1143.12145996,0.10100000,12403.00000000,16.45999908,-62.00000000
4744.23583984,1143.12145996,0.10100000,12604.00000000,16.46400070,-72.00000000
4744.23583984,1143.12145996,0.10100000,12805.00000000,16.46400070,-62.40000153
4744.23583984,1143.12145996,0.10100000,13006.00000000,16.45999908,-64.30000305
4744.23583984,1143.12145996,0.10100000,13208.00000000,16.46400070,-63.70000076
4744.23583984,1143.12145996,0.10100000,13409.00000000,16.46400070,-62.59999847
4744.23583984,1143.12145996,0.10100000,13610.00000000,16.46800041,-61.79999924
4744.23583984,1143.12145996,0.10100000,13811.00000000,16.46400070,-63.09999847
4744.23583984,1143.12145996,0.10100000,14013.00000000,16.46400070,-62.90000153
4744.23583984,1143.12145996,0.10100000,14214.00000000,16.45199966,-295.20001221
4744.23583984,1143.12145996,0.10100000,14416.00000000,16.46400070,-92.00000000
4744.23583984,1143.12145996,0.10100000,14618.00000000,16.46400070,-63.00000000
4744.23583984,1143.12133789,0.10000000,14820.00000000,16.46400070,-63.40000153
4744.23583984,1143.12133789,0.10000000,15021.00000000,16.46400070,-60.20000076
4744.23583984,1143.12133789,0.10000000,15223.00000000,16.46400070,-92.80000305
4744.23583984,1143.12097168,0.04500000,15425.00000000,16.46800041,-62.59999847
