latitude,longitude,velocity,time,voltage,current
4744.23876953,1143.12707520,0.11700000,6305.00000000,16.51199913,-76.69999695
4744.23876953,1143.12707520,0.11700000,6507.00000000,16.50799942,-75.00000000
4744.23876953,1143.12707520,0.11700000,6709.00000000,16.50799942,-76.09999847
4744.23876953,1143.12707520,0.11700000,6911.00000000,16.51199913,-80.90000153
4744.23925781,1143.12695312,0.18799999,7112.00000000,16.51199913,-56.50000000
4744.23925781,1143.12695312,0.18799999,7313.00000000,16.51199913,-72.30000305
4744.23925781,1143.12695312,0.18799999,7514.00000000,16.50799942,-70.30000305
4744.23925781,1143.12695312,0.18799999,7715.00000000,16.51199913,-70.59999847
4744.23925781,1143.12695312,0.18799999,7917.00000000,16.50799942,-68.00000000
4744.23925781,1143.12695312,0.18799999,8119.00000000,16.51199913,-79.30000305
4744.23925781,1143.12695312,0.18799999,8320.00000000,16.51199913,-86.80000305
4744.23925781,1143.12695312,0.18799999,8521.00000000,16.51199913,-74.80000305
4744.23925781,1143.12695312,0.18799999,8722.00000000,16.51199913,-79.40000153
4744.23925781,1143.12695312,0.18799999,8923.00000000,16.51199913,-80.40000153
4744.23925781,1143.12695312,0.18799999,9124.00000000,16.51199913,-83.59999847
4744.23828125,1143.12622070,0.09200000,9325.00000000,16.50799942,-83.69999695
4744.23828125,1143.12622070,0.09200000,9526.00000000,16.51199913,-94.09999847
4744.23828125,1143.12622070,0.09200000,9727.00000000,16.51199913,-71.30000305
4744.23828125,1143.12622070,0.09200000,9928.00000000,16.51199913,-77.90000153
4744.23828125,1143.12622070,0.09200000,10129.00000000,16.51199913,-80.19999695
4744.23779297,1143.12573242,0.09200000,10331.00000000,16.50799942,-93.30000305
4744.23779297,1143.12573242,0.09200000,10533.00000000,16.50799942,-77.59999847
4744.23779297,1143.12573242,0.09200000,10735.00000000,16.50799942,-81.90000153
4744.23779297,1143.12573242,0.09200000,10937.00000000,16.51199913,-62.20000076
4744.23779297,1143.12475586,0.09700000,11138.00000000,16.51199913,-62.09999847
4744.23779297,1143.12475586,0.09700000,11339.00000000,16.51199913,-60.29999924
4744.23779297,1143.12475586,0.09700000,11541.00000000,16.51600075,-63.09999847
4744.23779297,1143.12475586,0.09700000,11743.00000000,16.50799942,-59.59999847
4744.23779297,1143.12475586,0.09700000,11945.00000000,16.51199913,-87.19999695
4744.23779297,1143.12438965,0.16200000,12147.00000000,16.51199913,-93.69999695
4744.23779297,1143.12438965,0.16200000,12349.00000000,16.51199913,-57.40000153
4744.23779297,1143.12438965,0.16200000,12551.00000000,16.51199913,-72.19999695
4744.23779297,1143.12438965,0.16200000,12753.00000000,16.51199913,-69.40000153
4744.23779297,1143.12438965,0.16200000,12954.00000000,16.51600075,-70.50000000
4744.23779297,1143.12438965,0.16200000,13155.00000000,16.51600075,-67.50000000
4744.23779297,1143.12438965,0.16200000,13356.00000000,16.51600075,-71.19999695
4744.23779297,1143.12438965,0.16200000,13559.00000000,16.51199913,-78.69999695
4744.23779297,1143.12438965,0.16200000,13761.00000000,16.51600075,-100.69999695
4744.23779297,1143.12438965,0.16200000,13962.00000000,16.51600075,-71.80000305
4744.23779297,1143.12438965,0.16200000,14164.00000000,16.51600075,-80.09999847
4744.23681641,1143.12341309,0.05900000,14366.00000000,16.51600075,-70.09999847
4744.23681641,1143.12341309,0.05900000,14567.00000000,16.51199913,-73.09999847
4744.23681641,1143.12341309,0.05900000,14769.00000000,16.51600075,-72.80000305
4744.23681641,1143.12341309,0.05900000,14970.00000000,16.51600075,-90.09999847
4744.23681641,1143.12341309,0.05900000,15171.00000000,16.51600075,-74.40000153
4744.23632812,1143.12304688,0.05900000,15372.00000000,16.51600075,-30.00000000
4744.23632812,1143.12304688,0.05900000,15573.00000000,16.51199913,-96.09999847
4744.23632812,1143.12304688,0.05900000,15774.00000000,16.52000046,-53.00000000
4744.23632812,1143.12304688,0.05900000,15975.00000000,16.51600075,-83.30000305
4744.23583984,1143.12268066,0.07600000,16176.00000000,16.51600075,-56.20000076
4744.23583984,1143.12268066,0.07600000,16378.00000000,16.51600075,-57.79999924
4744.23583984,1143.12268066,0.07600000,16579.00000000,16.51600075,-56.29999924
4744.23583984,1143.12268066,0.07600000,16781.00000000,16.51600075,-89.00000000
4744.23583984,1143.12268066,0.07600000,16982.00000000,16.51199913,-89.09999847
4744.23583984,1143.12231445,0.05000000,17183.00000000,16.51199913,-68.90000153
4744.23583984,1143.12231445,0.05000000,17385.00000000,16.51199913,-64.40000153
4744.23583984,1143.12231445,0.05000000,17587.00000000,16.51199913,-87.50000000
4744.23583984,1143.12231445,0.05000000,17789.00000000,16.51600075,-67.59999847
4744.23583984,1143.12231445,0.05000000,17990.00000000,16.51199913,-106.50000000
4744.23583984,1143.12231445,0.05000000,18191.00000000,16.51199913,-142.39999390
4744.23583984,1143.12231445,0.05000000,18392.00000000,16.50799942,-139.69999695
4744.23583984,1143.12231445,0.05000000,18593.00000000,16.51199913,-91.00000000
4744.23583984,1143.12231445,0.05000000,18794.00000000,16.51600075,-99.69999695
4744.23583984,1143.12231445,0.05000000,18996.00000000,16.51199913,-106.40000153
4744.23583984,1143.12231445,0.05000000,19197.00000000,16.51199913,-104.19999695
4744.23583984,1143.12231445,0.05000000,19398.00000000,16.51600075,-71.69999695
4744.23486328,1143.12170410,0.05000000,19599.00000000,16.51600075,-77.30000305
4744.23486328,1143.12170410,0.05000000,19801.00000000,16.51199913,-96.80000305
4744.23486328,1143.12170410,0.05000000,20002.00000000,16.51600075,-71.50000000
4744.23486328,1143.12170410,0.05000000,20204.00000000,16.51199913,-85.19999695
4744.23437500,1143.12170410,0.05000000,20405.00000000,16.51199913,-62.90000153
4744.23437500,1143.12170410,0.05000000,20606.00000000,16.51199913,-92.59999847
4744.23437500,1143.12170410,0.05000000,20807.00000000,16.51600075,-71.69999695
4744.23437500,1143.12170410,0.05000000,21008.00000000,16.51600075,-63.40000153
4744.23437500,1143.12170410,0.04500000,21209.00000000,16.51199913,-70.19999695
4744.23437500,1143.12170410,0.04500000,21411.00000000,16.51199913,-75.00000000
4744.23437500,1143.12170410,0.04500000,21613.00000000,16.52000046,-73.59999847
4744.23437500,1143.12170410,0.04500000,21815.00000000,16.51600075,-73.59999847
4744.23437500,1143.12170410,0.04500000,22016.00000000,16.51600075,-74.30000305
4744.23437500,1143.12170410,0.11700000,22217.00000000,16.51199913,-69.50000000
4744.23437500,1143.12170410,0.11700000,22418.00000000,16.51600075,-36.40000153
4744.23437500,1143.12170410,0.11700000,22620.00000000,16.51199913,-87.59999847
4744.23437500,1143.12170410,0.11700000,22822.00000000,16.51600075,-36.29999924
4744.23437500,1143.12170410,0.11700000,23024.00000000,16.51199913,-66.80000305
4744.23437500,1143.12170410,0.11700000,23225.00000000,16.51600075,-89.59999847
4744.23437500,1143.12170410,0.11700000,23427.00000000,16.51600075,-72.30000305
4744.23437500,1143.12170410,0.11700000,23628.00000000,16.51199913,-71.09999847
4744.23437500,1143.12170410,0.11700000,23830.00000000,16.51600075,-46.79999924
4744.23437500,1143.12170410,0.11700000,24031.00000000,16.52000046,-40.00000000
4744.23437500,1143.12170410,0.11700000,24232.00000000,16.51199913,-86.40000153
4744.23388672,1143.12145996,0.09800000,24433.00000000,16.51199913,-83.09999847
4744.23388672,1143.12145996,0.09800000,24634.00000000,16.51600075,-57.79999924
4744.23388672,1143.12145996,0.09800000,24835.00000000,16.51600075,-56.59999847
4744.23388672,1143.12145996,0.09800000,25037.00000000,16.51600075,-59.20000076
4744.23388672,1143.12133789,0.01600000,25238.00000000,16.51600075,-60.00000000
4744.23388672,1143.12133789,0.01600000,25439.00000000,16.51199913,-65.80000305
4744.23388672,1143.12133789,0.01600000,25640.00000000,16.51600075,-66.90000153
4744.23388672,1143.12133789,0.01600000,25842.00000000,16.51600075,-94.50000000
