latitude,longitude,velocity,time,voltage,current
4744.23730469,1143.12292480,0.56699997,14624.00000000,16.40800095,-64.19999695
4744.23730469,1143.12292480,0.56699997,14825.00000000,16.40399933,-77.40000153
4744.23730469,1143.12292480,0.56699997,15026.00000000,16.39999962,-63.59999847
4744.23730469,1143.12292480,0.56699997,15228.00000000,16.40399933,-66.80000305
4744.23730469,1143.12292480,0.56699997,15430.00000000,16.39999962,-93.90000153
4744.23730469,1143.12292480,0.56699997,15631.00000000,16.40399933,-67.09999847
4744.23730469,1143.12292480,0.56699997,15832.00000000,16.40399933,-39.79999924
4744.23730469,1143.12292480,0.56699997,16033.00000000,16.40800095,-90.09999847
4744.23730469,1143.12292480,0.56699997,16234.00000000,16.40399933,-59.79999924
4744.23730469,1143.12292480,0.56699997,16435.00000000,16.40399933,-58.09999847
4744.23681641,1143.12280273,0.30199999,16636.00000000,16.40800095,-61.09999847
4744.23681641,1143.12280273,0.30199999,16837.00000000,16.40399933,-59.70000076
4744.23681641,1143.12280273,0.30199999,17038.00000000,16.40399933,-58.59999847
4744.23681641,1143.12280273,0.30199999,17240.00000000,16.40800095,-57.79999924
4744.23632812,1143.12280273,0.07500000,17442.00000000,16.40399933,-61.09999847
4744.23632812,1143.12280273,0.07500000,17643.00000000,16.40800095,-60.59999847
4744.23632812,1143.12280273,0.07500000,17845.00000000,16.40399933,-62.09999847
4744.23632812,1143.12280273,0.07500000,18046.00000000,16.39999962,-78.40000153
4744.23632812,1143.12280273,0.07500000,18248.00000000,16.40399933,-85.59999847
4744.23632812,1143.12280273,0.07500000,18449.00000000,16.39999962,-82.50000000
4744.23632812,1143.12292480,0.09200000,18650.00000000,16.40399933,-84.00000000
4744.23632812,1143.12292480,0.09200000,18852.00000000,16.40399933,-82.40000153
4744.23632812,1143.12292480,0.09200000,19054.00000000,16.40399933,-80.09999847
4744.23632812,1143.12292480,0.09200000,19256.00000000,16.40399933,-84.19999695
4744.23632812,1143.12292480,0.09200000,19458.00000000,16.40399933,-83.00000000
4744.23632812,1143.12292480,0.09200000,19660.00000000,16.40399933,-82.90000153
4744.23632812,1143.12292480,0.09200000,19862.00000000,16.39999962,-83.69999695
4744.23632812,1143.12292480,0.09200000,20063.00000000,16.40399933,-82.90000153
4744.23632812,1143.12292480,0.09200000,20264.00000000,16.40800095,-62.20000076
4744.23632812,1143.12292480,0.09200000,20465.00000000,16.40800095,-67.40000153
4744.23632812,1143.12292480,0.09200000,20667.00000000,16.40800095,-51.59999847
4744.23632812,1143.12292480,0.09200000,20868.00000000,16.40399933,-90.69999695
4744.23632812,1143.12292480,0.09200000,21070.00000000,16.40399933,-42.40000153
4744.23632812,1143.12292480,0.09200000,21271.00000000,16.40800095,-63.09999847
4744.23632812,1143.12292480,0.09200000,21473.00000000,16.39999962,-92.80000305
4744.23632812,1143.12280273,0.01500000,21675.00000000,16.40399933,-63.20000076
4744.23632812,1143.12280273,0.01500000,21876.00000000,16.40399933,-62.29999924
4744.23632812,1143.12280273,0.01500000,22077.00000000,16.40399933,-65.09999847
4744.23632812,1143.12280273,0.01500000,22279.00000000,16.40800095,-65.69999695
4744.23583984,1143.12292480,0.03900000,22480.00000000,16.40399933,-63.09999847
4744.23583984,1143.12292480,0.03900000,22682.00000000,16.40399933,-64.30000305
4744.23583984,1143.12292480,0.03900000,22884.00000000,16.40399933,-76.90000153
4744.23583984,1143.12292480,0.03900000,23086.00000000,16.40399933,-65.80000305
4744.23583984,1143.12292480,0.03900000,23287.00000000,16.40399933,-65.30000305
4744.23583984,1143.12292480,0.05700000,23488.00000000,16.40399933,-95.90000153
4744.23583984,1143.12292480,0.05700000,23689.00000000,16.40399933,-72.30000305
