Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.4
Heave Amplitude:,38
Pitch Amplitude:,20
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
45.046,88.160,150.000,30.000,0.000,0.000,0.870,6.800,0.850,0.020,0.040,1.756,149.900,inf
45.116,1.720,150.000,30.000,0.000,0.000,0.820,6.800,0.800,0.020,0.040,1.726,149.900,inf
45.185,75.700,150.000,30.000,0.000,0.000,0.820,6.800,0.800,0.020,0.040,1.475,149.900,inf
45.255,0.340,150.000,30.000,0.000,0.000,0.710,6.700,0.690,0.020,0.030,1.500,149.900,inf
45.325,0.660,150.000,30.000,0.000,0.000,0.710,6.700,0.690,0.020,0.030,0.006,149.900,inf
45.395,0.890,150.000,30.000,0.000,0.000,0.710,6.700,0.690,0.020,0.030,0.005,149.900,inf
45.465,17.000,150.000,30.000,0.000,0.000,0.550,6.900,0.530,0.020,0.030,0.321,149.900,inf
45.534,57.510,150.000,30.000,0.000,0.000,0.550,6.900,0.530,0.020,0.030,0.811,149.900,inf
45.603,0.000,80.950,99.050,0.000,0.000,0.550,6.900,0.530,0.020,0.030,1.149,80.850,inf
45.673,57.640,30.000,150.000,0.000,0.000,0.390,6.900,0.370,0.020,0.020,1.149,29.900,inf
45.743,3.000,30.000,150.000,0.000,0.000,0.390,6.900,0.370,0.020,0.020,1.088,29.900,inf
45.813,62.270,30.000,150.000,0.000,0.000,0.390,6.900,0.370,0.020,0.020,1.183,29.900,inf
45.882,,30.000,150.000,0.000,0.000,0.080,6.900,0.070,0.010,0.000,,29.900,inf
45.951,,30.000,150.000,0.000,0.000,0.080,6.900,0.070,0.010,0.000,,29.900,inf
46.021,76.360,30.000,150.000,0.000,0.000,0.260,6.800,0.240,0.020,0.010,,29.900,inf
46.091,82.440,30.000,150.000,0.000,0.000,0.260,6.800,0.240,0.020,0.010,0.121,29.900,inf
46.161,30.000,150.000,0.000,0.000,,0.260,6.800,0.240,0.020,0.010,1.044,149.900,inf
46.230,30.000,150.000,0.000,0.000,,0.050,6.800,0.040,0.020,0.000,0.000,149.900,inf
46.300,30.000,150.000,0.000,0.000,,0.050,6.800,0.040,0.020,0.000,0.000,149.900,inf
46.370,108.370,30.000,150.000,0.000,0.000,0.050,6.800,0.040,0.020,0.000,1.559,29.900,inf
46.439,30.000,150.000,0.000,0.000,,0.160,6.400,0.150,0.020,0.010,1.567,149.900,inf
46.509,,30.000,150.000,0.000,0.000,0.160,6.400,0.150,0.020,0.010,,29.900,inf
46.578,,30.000,150.000,0.000,0.000,0.200,6.600,0.180,0.020,0.010,,29.900,inf
46.648,,30.000,150.000,0.000,0.000,0.200,6.600,0.180,0.020,0.010,,29.900,inf
46.717,,30.000,150.000,0.000,0.000,0.200,6.600,0.180,0.020,0.010,,29.900,inf
46.787,132.520,30.000,150.000,0.000,0.000,0.250,6.700,0.230,0.020,0.010,,29.900,inf
46.857,,105.830,74.170,0.000,0.000,0.250,6.700,0.230,0.020,0.010,,105.730,inf
46.926,132.310,150.000,30.000,0.000,0.000,0.250,6.700,0.230,0.020,0.010,,149.900,inf
46.996,,150.000,30.000,0.000,0.000,0.270,6.700,0.250,0.020,0.010,,149.900,inf
47.066,,150.000,30.000,0.000,0.000,0.270,6.700,0.250,0.020,0.010,,149.900,inf
47.135,,150.000,30.000,0.000,0.000,0.270,6.700,0.250,0.020,0.010,,149.900,inf
47.205,,150.000,30.000,0.000,0.000,0.360,6.700,0.350,0.020,0.020,,149.900,inf
47.275,,150.000,30.000,0.000,0.000,0.360,6.700,0.350,0.020,0.020,,149.900,inf
47.344,,150.000,30.000,0.000,0.000,0.690,6.700,0.670,0.020,0.030,,149.900,inf
47.414,,150.000,30.000,0.000,0.000,0.690,6.700,0.670,0.020,0.030,,149.900,inf
47.483,50.000,30.000,0.000,0.000,,0.690,6.700,0.670,0.020,0.030,,29.900,inf
47.553,50.000,30.000,0.000,0.000,,0.860,6.700,0.840,0.020,0.040,0.000,29.900,inf
47.623,50.000,30.000,0.000,0.000,,0.860,6.700,0.840,0.020,0.040,0.000,29.900,inf
47.692,50.000,30.000,0.000,0.000,,0.860,6.700,0.840,0.020,0.040,0.000,29.900,inf
47.762,50.000,30.000,0.000,0.000,,0.790,6.800,0.770,0.020,0.040,0.000,29.900,inf
47.832,50.000,30.000,0.000,0.000,,0.790,6.800,0.770,0.020,0.040,0.000,29.900,inf
47.898,61.650,150.000,30.000,0.000,0.000,0.790,6.800,0.770,0.020,0.040,0.245,149.900,inf
47.967,58.980,150.000,30.000,0.000,0.000,0.620,6.600,0.600,0.020,0.030,0.054,149.900,inf
48.036,7.420,150.000,30.000,0.000,0.000,0.620,6.600,0.600,0.020,0.030,1.031,149.900,inf
48.106,57.010,67.380,112.620,0.000,0.000,0.430,6.600,0.410,0.020,0.020,0.987,67.280,inf
48.176,7.750,30.000,150.000,0.000,0.000,0.430,6.600,0.410,0.020,0.020,0.982,29.900,inf
48.246,9.600,30.000,150.000,0.000,0.000,0.430,6.600,0.410,0.020,0.020,0.037,29.900,inf
48.315,0.560,30.000,150.000,0.000,0.000,0.120,6.700,0.100,0.020,0.000,0.181,29.900,inf
48.385,0.530,30.000,150.000,0.000,0.000,0.120,6.700,0.100,0.020,0.000,0.001,29.900,inf
48.454,0.300,30.000,150.000,0.000,0.000,0.120,6.700,0.100,0.020,0.000,0.005,29.900,inf
48.524,76.860,30.000,150.000,0.000,0.000,0.040,6.700,0.030,0.020,0.000,1.526,29.900,inf
48.593,99.000,30.000,150.000,0.000,0.000,0.040,6.700,0.030,0.020,0.000,0.441,29.900,inf
48.663,39.000,30.000,150.000,0.000,0.000,0.080,6.700,0.060,0.020,0.000,1.193,29.900,inf
48.733,96.050,30.000,150.000,0.000,0.000,0.080,6.700,0.060,0.020,0.000,1.141,29.900,inf
48.803,102.590,30.000,150.000,0.000,0.000,0.080,6.700,0.060,0.020,0.000,0.128,29.900,inf
48.872,0.990,30.000,150.000,0.000,0.000,0.190,6.500,0.170,0.020,0.010,2.064,29.900,inf
48.941,0.960,30.000,150.000,0.000,0.000,0.190,6.500,0.170,0.020,0.010,0.001,29.900,inf
49.011,0.240,30.000,150.000,0.000,0.000,0.190,6.500,0.170,0.020,0.010,0.014,29.900,inf
49.080,124.820,30.000,150.000,0.000,0.000,0.230,6.700,0.210,0.020,0.010,2.485,29.900,inf
49.150,0.480,30.000,150.000,0.000,0.000,0.230,6.700,0.210,0.020,0.010,2.477,29.900,inf
49.220,131.080,30.000,150.000,0.000,0.000,0.230,6.700,0.210,0.020,0.010,2.601,29.900,inf
49.290,0.610,30.000,150.000,0.000,0.000,0.240,6.600,0.220,0.020,0.010,2.596,29.900,inf
49.359,0.980,117.140,62.860,0.000,0.000,0.240,6.600,0.220,0.020,0.010,0.007,117.040,inf
49.429,0.200,150.000,30.000,0.000,0.000,0.300,6.700,0.280,0.020,0.010,0.016,149.900,inf
49.499,130.260,150.000,30.000,0.000,0.000,0.300,6.700,0.280,0.020,0.010,2.592,149.900,inf
49.568,0.290,150.000,30.000,0.000,0.000,0.300,6.700,0.280,0.020,0.010,2.592,149.900,inf
49.638,0.280,150.000,30.000,0.000,0.000,0.470,6.700,0.450,0.020,0.020,0.000,149.900,inf
49.708,0.330,150.000,30.000,0.000,0.000,0.470,6.700,0.450,0.020,0.020,0.001,149.900,inf
49.777,0.890,150.000,30.000,0.000,0.000,0.470,6.700,0.450,0.020,0.020,0.011,149.900,inf
49.847,0.650,150.000,30.000,0.000,0.000,0.690,6.800,0.670,0.020,0.030,0.005,149.900,inf
49.916,100.140,150.000,30.000,0.000,0.000,0.690,6.800,0.670,0.020,0.030,1.995,149.900,inf
49.986,57.000,150.000,30.000,0.000,0.000,0.920,6.800,0.890,0.020,0.040,0.861,149.900,inf
50.056,94.000,150.000,30.000,0.000,0.000,0.920,6.800,0.890,0.020,0.040,0.736,149.900,inf
50.125,75.000,150.000,30.000,0.000,0.000,0.920,6.800,0.890,0.020,0.040,0.379,149.900,inf
50.195,74.800,150.000,30.000,0.000,0.000,0.760,6.500,0.730,0.020,0.040,0.004,149.900,inf
50.264,8.000,150.000,30.000,0.000,0.000,0.760,6.500,0.730,0.020,0.040,1.329,149.900,inf
50.334,0.000,150.000,30.000,0.000,0.000,0.760,6.500,0.730,0.020,0.040,0.160,149.900,inf
50.403,8.000,150.000,30.000,0.000,0.000,0.690,6.500,0.670,0.020,0.030,0.160,149.900,inf
50.473,0.000,150.000,30.000,0.000,0.000,0.690,6.500,0.670,0.020,0.030,0.159,149.900,inf
50.543,,150.000,30.000,0.000,0.000,0.690,6.500,0.670,0.020,0.030,,149.900,inf
50.613,57.030,53.820,126.180,0.000,0.000,0.480,6.600,0.460,0.020,0.020,,53.720,inf
50.682,,30.000,150.000,0.000,0.000,0.480,6.600,0.460,0.020,0.020,,29.900,inf
50.752,,30.000,150.000,0.000,0.000,0.200,6.500,0.180,0.020,0.010,,29.900,inf
50.821,62.920,30.000,150.000,0.000,0.000,0.200,6.500,0.180,0.020,0.010,,29.900,inf
50.891,30.000,150.000,0.000,0.000,,0.200,6.500,0.180,0.020,0.010,0.658,149.900,inf
50.961,71.750,30.000,150.000,0.000,0.000,0.140,6.600,0.120,0.020,0.010,0.832,29.900,inf
51.030,0.000,150.000,0.000,0.000,,0.140,6.600,0.120,0.020,0.010,1.435,149.900,inf
51.100,0.000,150.000,0.000,0.000,,0.140,6.600,0.120,0.020,0.010,0.000,149.900,inf
51.169,0.000,150.000,0.000,0.000,,0.130,6.400,0.110,0.020,0.010,0.000,149.900,inf
51.239,96.620,30.000,150.000,0.000,0.000,0.130,6.400,0.110,0.020,0.010,1.923,29.900,inf
51.309,0.000,150.000,0.000,0.000,,0.150,6.700,0.140,0.020,0.010,1.920,149.900,inf
51.379,109.520,30.000,150.000,0.000,0.000,0.150,6.700,0.140,0.020,0.010,2.175,29.900,inf
51.448,30.000,150.000,0.000,0.000,,0.150,6.700,0.140,0.020,0.010,1.591,149.900,inf
51.518,30.000,150.000,0.000,0.000,,0.270,6.600,0.250,0.020,0.010,0.000,149.900,inf
51.587,125.230,30.000,150.000,0.000,0.000,0.270,6.600,0.250,0.020,0.010,1.893,29.900,inf
51.657,30.000,150.000,0.000,0.000,,0.270,6.600,0.250,0.020,0.010,1.900,149.900,inf
51.727,30.000,150.000,0.000,0.000,,0.240,6.600,0.230,0.020,0.010,0.000,149.900,inf
51.796,132.700,30.000,150.000,0.000,0.000,0.240,6.600,0.230,0.020,0.010,2.054,29.900,inf
51.866,132.960,47.040,0.000,0.000,,0.240,6.600,0.230,0.020,0.010,0.005,46.940,inf
51.935,132.050,150.000,30.000,0.000,0.000,0.260,6.500,0.240,0.020,0.010,0.018,149.900,inf
52.005,150.000,30.000,0.000,0.000,,0.260,6.500,0.240,0.020,0.010,0.358,29.900,inf
52.075,150.000,30.000,0.000,0.000,,0.360,6.700,0.340,0.020,0.020,0.000,29.900,inf
