Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.9
Heave Amplitude:,38
Pitch Amplitude:,20
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
110.505,0.880,30.000,150.000,0.000,0.000,1.400,6.500,1.370,0.030,0.070,0.012,29.900,inf
110.574,0.340,30.000,150.000,0.000,0.000,0.840,6.500,0.810,0.020,0.040,0.011,29.900,inf
110.644,0.070,30.000,150.000,0.000,0.000,0.840,6.500,0.810,0.020,0.040,0.005,29.900,inf
110.714,0.640,30.000,150.000,0.000,0.000,0.840,6.500,0.810,0.020,0.040,0.011,29.900,inf
110.783,2.640,30.000,150.000,0.000,0.000,0.370,6.500,0.350,0.020,0.020,0.040,29.900,inf
110.853,0.560,30.000,150.000,0.000,0.000,0.370,6.500,0.350,0.020,0.020,0.042,29.900,inf
110.922,2.980,116.570,63.420,0.000,0.000,0.370,6.500,0.350,0.020,0.020,0.048,116.470,inf
110.992,9.610,150.000,30.000,0.000,0.000,3.240,6.500,3.190,0.050,0.160,0.132,149.900,inf
111.062,120.890,150.000,30.000,0.000,0.000,3.240,6.500,3.190,0.050,0.160,2.210,149.900,inf
111.131,8.360,150.000,30.000,0.000,0.000,3.240,6.500,3.190,0.050,0.160,2.246,149.900,inf
111.201,93.620,150.000,30.000,0.000,0.000,1.340,6.400,1.310,0.030,0.070,1.689,149.900,inf
111.271,0.080,150.000,30.000,0.000,0.000,1.340,6.400,1.310,0.030,0.070,1.875,149.900,inf
111.340,0.150,150.000,30.000,0.000,0.000,1.160,6.300,1.140,0.020,0.060,0.001,149.900,inf
111.410,34.000,150.000,30.000,0.000,0.000,1.160,6.300,1.140,0.020,0.060,0.671,149.900,inf
111.480,4.000,50.990,129.010,0.000,0.000,1.160,6.300,1.140,0.020,0.060,0.596,50.890,inf
111.549,52.000,30.000,150.000,0.000,0.000,1.290,6.500,1.270,0.020,0.060,0.964,29.900,inf
111.619,4.000,30.000,150.000,0.000,0.000,1.290,6.500,1.270,0.020,0.060,0.956,29.900,inf
111.688,3.000,30.000,150.000,0.000,0.000,1.290,6.500,1.270,0.020,0.060,0.020,29.900,inf
111.758,9.000,30.000,150.000,0.000,0.000,0.920,6.400,0.900,0.020,0.040,0.119,29.900,inf
111.827,20.000,30.000,150.000,0.000,0.000,0.920,6.400,0.900,0.020,0.040,0.220,29.900,inf
111.897,123.060,30.000,150.000,0.000,0.000,0.920,6.400,0.900,0.020,0.040,2.058,29.900,inf
111.967,130.770,30.000,150.000,0.000,0.000,0.430,6.600,0.410,0.020,0.020,0.154,29.900,inf
112.037,95.000,136.350,43.650,0.000,0.000,0.430,6.600,0.410,0.020,0.020,0.711,136.250,inf
112.106,35.000,150.000,30.000,0.000,0.000,3.230,6.500,3.190,0.040,0.160,1.195,149.900,inf
112.176,43.000,150.000,30.000,0.000,0.000,3.230,6.500,3.190,0.040,0.160,0.159,149.900,inf
112.246,78.000,150.000,30.000,0.000,0.000,3.230,6.500,3.190,0.040,0.160,0.698,149.900,inf
112.315,0.000,150.000,30.000,0.000,0.000,1.440,6.500,1.410,0.030,0.070,1.558,149.900,inf
112.385,2.000,150.000,30.000,0.000,0.000,1.440,6.500,1.410,0.030,0.070,0.040,149.900,inf
112.454,66.730,150.000,30.000,0.000,0.000,1.440,6.500,1.410,0.030,0.070,1.286,149.900,inf
112.524,3.000,150.000,30.000,0.000,0.000,0.950,6.500,0.940,0.020,0.050,1.274,149.900,inf
112.594,57.070,36.310,143.690,0.000,0.000,0.950,6.500,0.940,0.020,0.050,1.077,36.210,inf
112.663,,30.000,150.000,0.000,0.000,1.540,6.600,1.510,0.030,0.080,,29.900,inf
112.733,,30.000,150.000,0.000,0.000,1.540,6.600,1.510,0.030,0.080,,29.900,inf
112.802,,30.000,150.000,0.000,0.000,1.540,6.600,1.510,0.030,0.080,,29.900,inf
112.872,97.310,30.000,150.000,0.000,0.000,0.840,6.500,0.810,0.020,0.040,,29.900,inf
112.941,6.000,30.000,150.000,0.000,0.000,0.840,6.500,0.810,0.020,0.040,1.826,29.900,inf
113.011,123.470,30.000,150.000,0.000,0.000,0.840,6.500,0.810,0.020,0.040,2.342,29.900,inf
113.081,7.000,30.000,150.000,0.000,0.000,0.650,6.500,0.640,0.010,0.030,2.325,29.900,inf
113.151,1.000,150.000,30.000,0.000,0.000,0.650,6.500,0.640,0.010,0.030,0.119,149.900,inf
113.220,8.000,150.000,30.000,0.000,0.000,0.650,6.500,0.640,0.010,0.030,0.139,149.900,inf
113.290,7.000,150.000,30.000,0.000,0.000,2.800,6.500,2.770,0.030,0.140,0.020,149.900,inf
113.360,9.000,150.000,30.000,0.000,0.000,2.800,6.500,2.770,0.030,0.140,0.040,149.900,inf
113.429,,150.000,30.000,0.000,0.000,1.060,6.500,1.050,0.010,0.050,,149.900,inf
113.499,77.960,150.000,30.000,0.000,0.000,1.060,6.500,1.050,0.010,0.050,,149.900,inf
113.569,150.000,30.000,0.000,0.000,,1.060,6.500,1.050,0.010,0.050,1.437,29.900,inf
113.638,58.930,150.000,30.000,0.000,0.000,1.350,6.600,1.330,0.020,0.070,1.825,149.900,inf
113.707,30.000,150.000,0.000,0.000,,1.350,6.600,1.330,0.020,0.070,0.578,149.900,inf
113.777,30.000,150.000,0.000,0.000,,1.350,6.600,1.330,0.020,0.070,0.000,149.900,inf
113.847,30.000,150.000,0.000,0.000,,1.400,6.500,1.370,0.030,0.070,0.000,149.900,inf
113.917,0.000,150.000,0.000,0.000,,1.400,6.500,1.370,0.030,0.070,0.596,149.900,inf
113.986,0.000,150.000,0.000,0.000,,0.910,8.900,0.900,0.020,0.050,0.000,149.900,inf
114.056,30.000,150.000,0.000,0.000,,0.910,8.900,0.900,0.020,0.050,0.597,149.900,inf
114.125,30.000,150.000,0.000,0.000,,0.910,8.900,0.900,0.020,0.050,0.000,149.900,inf
114.195,30.000,150.000,0.000,0.000,,1.120,12.500,1.110,0.010,0.060,0.000,149.900,inf
114.265,132.870,150.000,30.000,0.000,0.000,1.120,12.500,1.110,0.010,0.060,2.056,149.900,inf
114.334,128.800,150.000,30.000,0.000,0.000,1.120,12.500,1.110,0.010,0.060,0.081,149.900,inf
114.404,119.500,150.000,30.000,0.000,0.000,2.410,10.900,2.380,0.030,0.120,0.185,149.900,inf
114.474,150.000,30.000,0.000,0.000,,2.410,10.900,2.380,0.030,0.120,0.607,29.900,inf
114.543,50.000,30.000,0.000,0.000,,2.410,10.900,2.380,0.030,0.120,1.991,29.900,inf
114.613,77.410,150.000,30.000,0.000,0.000,0.840,15.100,0.830,0.020,0.040,0.547,149.900,inf
114.682,50.000,30.000,0.000,0.000,,0.840,15.100,0.830,0.020,0.040,0.548,29.900,inf
114.752,50.000,30.000,0.000,0.000,,1.400,16.900,1.380,0.020,0.070,0.000,29.900,inf
114.822,0.000,150.000,0.000,0.000,,1.400,16.900,1.380,0.020,0.070,0.997,149.900,inf
114.891,0.000,150.000,0.000,0.000,,1.400,16.900,1.380,0.020,0.070,0.000,149.900,inf
114.961,0.000,150.000,0.000,0.000,,1.250,1.900,1.230,0.020,0.060,0.000,149.900,inf
115.027,0.000,150.000,0.000,0.000,,1.250,1.900,1.230,0.020,0.060,0.000,149.900,inf
115.096,98.550,30.000,150.000,0.000,0.000,1.250,1.900,1.230,0.020,0.060,1.992,29.900,inf
115.170,112.870,30.000,150.000,0.000,0.000,0.820,9.500,0.800,0.020,0.040,0.269,29.900,inf
115.240,0.000,150.000,0.000,0.000,,0.820,9.500,0.800,0.020,0.040,2.246,149.900,inf
115.309,131.360,30.000,150.000,0.000,0.000,1.830,8.400,1.810,0.020,0.090,2.632,29.900,inf
115.379,50.000,30.000,0.000,0.000,,1.830,8.400,1.810,0.020,0.090,1.621,29.900,inf
115.448,50.000,30.000,0.000,0.000,,1.830,8.400,1.810,0.020,0.090,0.000,29.900,inf
115.518,119.020,150.000,30.000,0.000,0.000,2.110,5.300,2.080,0.030,0.110,1.376,149.900,inf
115.588,105.810,150.000,30.000,0.000,0.000,2.110,5.300,2.080,0.030,0.110,0.263,149.900,inf
115.657,0.000,30.000,0.000,0.000,,2.110,5.300,2.080,0.030,0.110,2.111,29.900,inf
115.723,0.000,30.000,0.000,0.000,,0.730,10.100,0.710,0.020,0.040,0.000,29.900,inf
115.793,65.390,150.000,30.000,0.000,0.000,0.730,10.100,0.710,0.020,0.040,1.305,149.900,inf
115.862,58.560,150.000,30.000,0.000,0.000,0.730,10.100,0.710,0.020,0.040,0.136,149.900,inf
115.932,7.220,30.000,150.000,0.000,0.000,1.670,8.500,1.640,0.020,0.080,1.024,29.900,inf
116.002,61.730,30.000,150.000,0.000,0.000,1.670,8.500,1.640,0.020,0.080,1.076,29.900,inf
116.071,1.220,30.000,150.000,0.000,0.000,1.340,8.100,1.320,0.020,0.070,1.220,29.900,inf
116.140,4.490,30.000,150.000,0.000,0.000,1.340,8.100,1.320,0.020,0.070,0.065,29.900,inf
116.211,99.170,30.000,150.000,0.000,0.000,1.340,8.100,1.320,0.020,0.070,1.865,29.900,inf
116.280,13.410,30.000,150.000,0.000,0.000,0.730,8.100,0.710,0.030,0.040,1.732,29.900,inf
116.350,24.810,30.000,150.000,0.000,0.000,0.730,8.100,0.710,0.030,0.040,0.226,29.900,inf
116.419,31.530,30.000,150.000,0.000,0.000,0.730,8.100,0.710,0.030,0.040,0.135,29.900,inf
116.489,32.740,150.000,30.000,0.000,0.000,2.230,8.600,2.210,0.020,0.110,0.024,149.900,inf
116.563,28.010,150.000,30.000,0.000,0.000,2.230,8.600,2.210,0.020,0.110,0.089,149.900,inf
116.628,0.000,30.000,0.000,0.000,,2.230,8.600,2.210,0.020,0.110,0.595,29.900,inf
116.701,5.000,150.000,30.000,0.000,0.000,1.920,8.300,1.890,0.030,0.100,0.094,149.900,inf
116.767,0.000,30.000,0.000,0.000,,1.920,8.300,1.890,0.030,0.100,0.105,29.900,inf
116.837,76.130,150.000,30.000,0.000,0.000,0.970,8.300,0.960,0.010,0.050,1.524,149.900,inf
116.906,4.870,150.000,30.000,0.000,0.000,0.970,8.300,0.960,0.010,0.050,1.423,149.900,inf
116.976,8.330,150.000,30.000,0.000,0.000,0.970,8.300,0.960,0.010,0.050,0.069,149.900,inf
117.046,7.320,30.000,150.000,0.000,0.000,1.480,8.400,1.450,0.030,0.070,0.020,29.900,inf
117.115,62.150,30.000,150.000,0.000,0.000,1.480,8.400,1.450,0.030,0.070,1.096,29.900,inf
