Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,20
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
72.349,3.000,150.000,30.000,0.000,0.000,1.460,6.000,1.430,0.030,0.070,0.479,149.900,inf
72.418,2.000,150.000,30.000,0.000,0.000,1.460,6.000,1.430,0.030,0.070,0.020,149.900,inf
72.488,57.250,30.000,150.000,0.000,0.000,1.460,6.000,1.430,0.030,0.070,1.101,29.900,inf
72.558,59.700,30.000,150.000,0.000,0.000,1.080,6.000,1.050,0.020,0.050,0.049,29.900,inf
72.627,64.510,30.000,150.000,0.000,0.000,1.080,6.000,1.050,0.020,0.050,0.096,29.900,inf
72.697,,30.000,150.000,0.000,0.000,1.080,6.000,1.050,0.020,0.050,,29.900,inf
72.766,,30.000,150.000,0.000,0.000,0.370,5.300,0.350,0.020,0.020,,29.900,inf
72.836,30.000,150.000,0.000,0.000,,0.370,5.300,0.350,0.020,0.020,,149.900,inf
72.906,99.430,30.000,150.000,0.000,0.000,0.420,6.800,0.400,0.010,0.020,1.389,29.900,inf
72.975,,30.000,150.000,0.000,0.000,0.420,6.800,0.400,0.010,0.020,,29.900,inf
73.045,117.720,30.000,150.000,0.000,0.000,0.420,6.800,0.400,0.010,0.020,,29.900,inf
73.114,124.880,30.000,150.000,0.000,0.000,1.340,5.900,1.310,0.030,0.070,0.143,29.900,inf
73.184,129.970,30.000,150.000,0.000,0.000,1.340,5.900,1.310,0.030,0.070,0.101,29.900,inf
73.254,132.640,30.000,150.000,0.000,0.000,1.340,5.900,1.310,0.030,0.070,0.053,29.900,inf
73.323,0.000,150.000,30.000,0.000,0.000,0.870,6.100,0.850,0.020,0.040,2.649,149.900,inf
73.393,1.000,150.000,30.000,0.000,0.000,0.870,6.100,0.850,0.020,0.040,0.020,149.900,inf
73.463,6.000,150.000,30.000,0.000,0.000,0.410,5.900,0.390,0.020,0.020,0.100,149.900,inf
73.532,3.000,150.000,30.000,0.000,0.000,0.410,5.900,0.390,0.020,0.020,0.060,149.900,inf
73.602,109.700,150.000,30.000,0.000,0.000,0.410,5.900,0.390,0.020,0.020,2.133,149.900,inf
73.672,100.050,150.000,30.000,0.000,0.000,0.740,6.200,0.720,0.020,0.040,0.192,149.900,inf
73.741,,150.000,30.000,0.000,0.000,0.740,6.200,0.720,0.020,0.040,,149.900,inf
73.811,80.520,150.000,30.000,0.000,0.000,0.740,6.200,0.720,0.020,0.040,,149.900,inf
73.880,150.000,30.000,0.000,0.000,,1.350,6.000,1.330,0.020,0.070,1.385,29.900,inf
73.950,64.890,150.000,30.000,0.000,0.000,1.350,6.000,1.330,0.020,0.070,1.691,149.900,inf
74.020,150.000,30.000,0.000,0.000,,1.350,6.000,1.330,0.020,0.070,1.703,29.900,inf
74.089,57.310,150.000,30.000,0.000,0.000,1.450,6.400,1.410,0.030,0.070,1.846,149.900,inf
74.159,30.000,150.000,0.000,0.000,,1.450,6.400,1.410,0.030,0.070,0.544,149.900,inf
74.229,59.940,30.000,150.000,0.000,0.000,0.930,6.000,0.910,0.020,0.050,0.597,29.900,inf
74.299,0.000,150.000,0.000,0.000,,0.930,6.000,0.910,0.020,0.050,1.193,149.900,inf
74.368,71.970,30.000,150.000,0.000,0.000,0.930,6.000,0.910,0.020,0.050,1.440,29.900,inf
74.438,0.000,150.000,0.000,0.000,,0.230,6.200,0.220,0.020,0.010,1.435,149.900,inf
74.507,0.000,150.000,0.000,0.000,,0.230,6.200,0.220,0.020,0.010,0.000,149.900,inf
74.577,0.000,150.000,0.000,0.000,,0.230,6.200,0.220,0.020,0.010,0.000,149.900,inf
74.646,0.000,150.000,0.000,0.000,,0.600,6.200,0.580,0.020,0.030,0.000,149.900,inf
74.716,118.330,30.000,150.000,0.000,0.000,0.600,6.200,0.580,0.020,0.030,2.354,29.900,inf
74.785,125.340,30.000,150.000,0.000,0.000,1.470,6.200,1.440,0.040,0.070,0.140,29.900,inf
74.855,130.210,30.000,150.000,0.000,0.000,1.470,6.200,1.440,0.040,0.070,0.097,29.900,inf
74.925,132.720,30.000,150.000,0.000,0.000,1.470,6.200,1.440,0.040,0.070,0.050,29.900,inf
74.994,150.000,30.000,0.000,0.000,,0.750,6.000,0.730,0.020,0.040,0.345,29.900,inf
75.064,150.000,30.000,0.000,0.000,,0.750,6.000,0.730,0.020,0.040,0.000,29.900,inf
75.134,124.880,150.000,30.000,0.000,0.000,0.750,6.000,0.730,0.020,0.040,0.501,149.900,inf
75.203,150.000,30.000,0.000,0.000,,0.470,6.000,0.450,0.020,0.020,0.502,29.900,inf
75.273,109.120,150.000,30.000,0.000,0.000,0.470,6.000,0.450,0.020,0.020,0.818,149.900,inf
75.342,50.000,30.000,0.000,0.000,,0.470,6.000,0.450,0.020,0.020,1.181,29.900,inf
75.412,50.000,30.000,0.000,0.000,,0.800,6.200,0.780,0.020,0.040,0.000,29.900,inf
75.482,50.000,30.000,0.000,0.000,,0.800,6.200,0.780,0.020,0.040,0.000,29.900,inf
75.551,71.370,150.000,30.000,0.000,0.000,1.360,6.100,1.340,0.020,0.070,0.428,149.900,inf
75.621,0.000,30.000,0.000,0.000,,1.360,6.100,1.340,0.020,0.070,1.422,29.900,inf
75.687,0.000,30.000,0.000,0.000,,1.360,6.100,1.340,0.020,0.070,0.000,29.900,inf
75.756,57.240,150.000,30.000,0.000,0.000,1.480,6.200,1.440,0.040,0.070,1.141,149.900,inf
75.826,57.420,30.000,150.000,0.000,0.000,1.480,6.200,1.440,0.040,0.070,0.004,29.900,inf
75.895,60.180,30.000,150.000,0.000,0.000,1.480,6.200,1.440,0.040,0.070,0.055,29.900,inf
75.965,65.360,30.000,150.000,0.000,0.000,0.860,6.200,0.830,0.030,0.040,0.103,29.900,inf
76.035,72.470,30.000,150.000,0.000,0.000,0.860,6.200,0.830,0.030,0.040,0.141,29.900,inf
76.105,81.100,30.000,150.000,0.000,0.000,0.860,6.200,0.830,0.030,0.040,0.172,29.900,inf
76.174,0.660,30.000,150.000,0.000,0.000,0.170,6.000,0.150,0.020,0.010,1.606,29.900,inf
76.244,100.660,30.000,150.000,0.000,0.000,0.170,6.000,0.150,0.020,0.010,1.988,29.900,inf
76.313,110.270,30.000,150.000,0.000,0.000,1.100,6.200,1.070,0.030,0.050,0.192,29.900,inf
76.383,8.820,30.000,150.000,0.000,0.000,1.100,6.200,1.070,0.030,0.050,2.019,29.900,inf
76.453,5.710,30.000,150.000,0.000,0.000,1.100,6.200,1.070,0.030,0.050,0.062,29.900,inf
76.522,0.490,30.000,150.000,0.000,0.000,1.380,6.000,1.340,0.040,0.070,0.104,29.900,inf
76.592,32.790,30.000,150.000,0.000,0.000,1.380,6.000,1.340,0.040,0.070,0.642,29.900,inf
76.662,32.520,150.000,30.000,0.000,0.000,1.380,6.000,1.340,0.040,0.070,0.005,149.900,inf
76.732,29.660,150.000,30.000,0.000,0.000,0.670,6.100,0.650,0.020,0.030,0.057,149.900,inf
76.801,124.490,150.000,30.000,0.000,0.000,0.670,6.100,0.650,0.020,0.030,1.895,149.900,inf
76.870,17.220,150.000,30.000,0.000,0.000,0.520,6.100,0.500,0.020,0.020,2.152,149.900,inf
76.940,8.540,150.000,30.000,0.000,0.000,0.520,6.100,0.500,0.020,0.020,0.172,149.900,inf
77.010,8.810,150.000,30.000,0.000,0.000,0.520,6.100,0.500,0.020,0.020,0.005,149.900,inf
77.079,88.820,150.000,30.000,0.000,0.000,0.980,6.100,0.960,0.020,0.050,1.597,149.900,inf
77.149,9.380,150.000,30.000,0.000,0.000,0.980,6.100,0.960,0.020,0.050,1.581,149.900,inf
77.218,0.890,150.000,30.000,0.000,0.000,0.980,6.100,0.960,0.020,0.050,0.170,149.900,inf
77.288,0.060,150.000,30.000,0.000,0.000,1.390,6.100,1.360,0.030,0.070,0.017,149.900,inf
77.358,0.430,150.000,30.000,0.000,0.000,1.390,6.100,1.360,0.030,0.070,0.007,149.900,inf
77.428,0.170,150.000,30.000,0.000,0.000,1.390,6.100,1.360,0.030,0.070,0.005,149.900,inf
77.497,0.510,30.000,150.000,0.000,0.000,1.370,6.000,1.330,0.030,0.070,0.007,29.900,inf
77.567,60.440,30.000,150.000,0.000,0.000,1.370,6.000,1.330,0.030,0.070,1.193,29.900,inf
77.637,75.000,30.000,150.000,0.000,0.000,0.680,6.100,0.660,0.020,0.030,0.290,29.900,inf
77.706,72.970,30.000,150.000,0.000,0.000,0.680,6.100,0.660,0.020,0.030,0.041,29.900,inf
77.776,81.810,30.000,150.000,0.000,0.000,0.680,6.100,0.660,0.020,0.030,0.176,29.900,inf
77.845,91.570,30.000,150.000,0.000,0.000,0.100,5.700,0.090,0.010,0.000,0.195,29.900,inf
77.915,42.000,30.000,150.000,0.000,0.000,0.100,5.700,0.090,0.010,0.000,0.995,29.900,inf
77.984,110.960,30.000,150.000,0.000,0.000,0.100,5.700,0.090,0.010,0.000,1.374,29.900,inf
78.054,119.410,30.000,150.000,0.000,0.000,1.570,6.100,1.530,0.040,0.080,0.169,29.900,inf
