Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.5
Heave Amplitude:,38
Pitch Amplitude:,20
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
63.150,0.830,150.000,30.000,0.000,0.000,0.430,6.300,0.410,0.020,0.020,0.003,149.900,inf
63.219,131.140,150.000,30.000,0.000,0.000,0.430,6.300,0.410,0.020,0.020,2.600,149.900,inf
63.289,0.770,150.000,30.000,0.000,0.000,0.320,6.200,0.300,0.020,0.010,2.600,149.900,inf
63.360,122.780,150.000,30.000,0.000,0.000,0.320,6.200,0.300,0.020,0.010,2.380,149.900,inf
63.429,0.460,150.000,30.000,0.000,0.000,0.510,6.200,0.490,0.020,0.020,2.458,149.900,inf
63.498,0.100,150.000,30.000,0.000,0.000,0.510,6.200,0.490,0.020,0.020,0.007,149.900,inf
63.567,101.060,150.000,30.000,0.000,0.000,0.510,6.200,0.490,0.020,0.020,2.014,149.900,inf
63.637,85.000,150.000,30.000,0.000,0.000,1.190,6.400,1.170,0.020,0.060,0.321,149.900,inf
63.707,84.630,150.000,30.000,0.000,0.000,1.190,6.400,1.170,0.020,0.060,0.007,149.900,inf
63.777,1.000,150.000,30.000,0.000,0.000,1.190,6.400,1.170,0.020,0.060,1.668,149.900,inf
63.846,70.230,150.000,30.000,0.000,0.000,1.230,6.300,1.200,0.030,0.060,1.384,149.900,inf
63.916,4.000,150.000,30.000,0.000,0.000,1.230,6.300,1.200,0.030,0.060,1.323,149.900,inf
63.985,2.000,150.000,30.000,0.000,0.000,1.230,6.300,1.200,0.030,0.060,0.040,149.900,inf
64.055,9.000,150.000,30.000,0.000,0.000,0.980,6.500,0.950,0.030,0.050,0.139,149.900,inf
64.124,0.000,75.860,104.140,0.000,0.000,0.980,6.500,0.950,0.030,0.050,0.180,75.760,inf
64.194,,30.000,150.000,0.000,0.000,0.650,6.700,0.630,0.020,0.030,,29.900,inf
64.264,,30.000,150.000,0.000,0.000,0.650,6.700,0.630,0.020,0.030,,29.900,inf
64.333,,30.000,150.000,0.000,0.000,0.650,6.700,0.630,0.020,0.030,,29.900,inf
64.403,71.050,30.000,150.000,0.000,0.000,0.100,6.300,0.090,0.020,0.000,,29.900,inf
64.473,30.000,150.000,0.000,0.000,,0.100,6.300,0.090,0.020,0.000,0.819,149.900,inf
64.542,30.000,150.000,0.000,0.000,,0.100,6.300,0.090,0.020,0.000,0.000,149.900,inf
64.612,94.040,30.000,150.000,0.000,0.000,0.170,6.500,0.150,0.020,0.010,1.273,29.900,inf
64.682,,30.000,150.000,0.000,0.000,0.170,6.500,0.150,0.020,0.010,,29.900,inf
64.751,,30.000,150.000,0.000,0.000,0.370,6.600,0.350,0.020,0.020,,29.900,inf
64.821,,30.000,150.000,0.000,0.000,0.370,6.600,0.350,0.020,0.020,,29.900,inf
64.890,,30.000,150.000,0.000,0.000,0.370,6.600,0.350,0.020,0.020,,29.900,inf
64.960,128.300,30.000,150.000,0.000,0.000,0.630,6.300,0.610,0.020,0.030,,29.900,inf
65.030,,30.000,150.000,0.000,0.000,0.630,6.300,0.610,0.020,0.030,,29.900,inf
