Used Foils:,wide_foils_winglets
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,60
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
146.1459619998932,-0.01,0.00,-0.04,0.03,-0.00
146.33478212356567,0.03,0.00,0.00,0.03,-0.00
146.52330589294434,0.02,0.00,-0.01,0.03,-0.00
146.71254014968872,-0.01,0.00,-0.04,0.03,-0.00
146.9008390903473,0.01,0.00,-0.02,0.03,-0.00
147.08902597427368,-0.01,0.00,-0.04,0.03,-0.00
147.27780413627625,0.19,0.00,0.16,0.03,0.01
147.46670413017273,-0.23,0.00,-0.26,0.03,-0.02
147.65505003929138,-0.14,0.00,-0.17,0.03,-0.01
147.84383606910706,2.43,0.00,1.43,0.99,0.02
148.0326750278473,2.44,0.00,1.51,0.93,0.03
148.2213659286499,0.86,0.00,0.34,0.52,-0.01
148.41008615493774,0.16,0.00,0.10,0.06,0.00
148.5985550880432,1.57,0.00,1.16,0.41,0.04
148.7875440120697,2.16,0.00,1.63,0.53,0.06
148.9758861064911,2.28,0.00,1.50,0.78,0.04
149.16437816619873,0.20,0.00,-0.18,0.38,-0.03
149.35321712493896,0.28,0.00,0.22,0.06,0.01
149.541738986969,1.15,0.00,0.91,0.23,0.04
149.7305042743683,1.49,0.00,1.19,0.30,0.05
149.91922616958618,0.72,0.00,0.54,0.19,0.02
150.10795712471008,-0.41,0.00,-0.45,0.04,-0.03
150.29651927947998,1.29,0.00,0.69,0.60,0.00
150.4856481552124,1.89,0.00,1.20,0.69,0.03
150.6739420890808,1.86,0.00,1.04,0.83,0.01
150.86224722862244,-0.42,0.00,-0.55,0.13,-0.04
151.05101895332336,0.54,0.00,0.23,0.32,-0.00
151.23954510688782,0.15,0.00,0.10,0.05,0.00
151.42836618423462,1.15,0.00,0.82,0.33,0.03
151.61718130111694,0.66,0.00,0.24,0.41,-0.01
151.80598902702332,-0.05,0.00,-0.07,0.02,-0.00
151.99432492256165,1.22,0.00,0.56,0.65,-0.00
152.18313431739807,1.64,0.00,0.93,0.72,0.01
152.3717119693756,1.72,0.00,1.17,0.55,0.03
152.56049513816833,-0.99,0.00,-1.01,0.01,-0.05
152.7489368915558,0.56,0.00,0.42,0.14,0.01
152.93783807754517,0.51,0.00,0.47,0.04,0.02
153.12635898590088,1.88,0.00,1.67,0.21,0.08
153.31443810462952,0.11,0.00,0.01,0.10,-0.00
153.50358819961548,-0.07,0.00,-0.11,0.04,-0.01
153.6921021938324,1.32,0.00,0.80,0.52,0.01
153.88043999671936,2.09,0.00,1.45,0.63,0.04
154.0690302848816,1.47,0.00,1.13,0.35,0.04
154.25744724273682,-0.82,0.00,-0.85,0.03,-0.05
154.44618916511536,0.59,0.00,0.33,0.26,0.00
154.63488006591797,0.76,0.00,0.55,0.21,0.02
154.82365894317627,1.47,0.00,1.00,0.46,0.03
155.01241612434387,-0.17,0.00,-0.28,0.11,-0.02
155.20084714889526,0.45,0.00,0.27,0.17,0.01
155.38929319381714,1.62,0.00,1.04,0.58,0.02
155.57783603668213,2.25,0.00,1.62,0.63,0.05
155.76645708084106,1.10,0.00,0.68,0.42,0.01
155.95523405075073,-0.57,0.00,-0.59,0.02,-0.03
