Used Foils:,wide_foils_winglets
Waterspeed:,0.0
Frequency:,0.5
Heave Amplitude:,38
Pitch Amplitude:,40
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise
69.11755108833313,57.00,90.00,90.00,708.00,0.00
69.19009709358215,57.97,98.97,81.03,2598.00,0.00
69.26255321502686,60.82,107.48,72.52,2524.00,0.00
69.33444809913635,65.42,115.11,64.89,5086.00,0.00
69.4064838886261,71.52,121.45,58.55,2108.00,0.00
69.47866702079773,78.82,126.19,53.81,1572.00,0.00
69.55061507225037,86.94,129.09,50.91,1576.00,0.00
69.6225380897522,95.48,130.00,50.00,1488.00,0.00
69.69517111778259,103.99,128.87,51.13,2746.00,0.00
69.76685619354248,112.04,125.75,54.25,2768.00,0.00
69.83937406539917,119.22,120.82,59.18,2304.00,0.00
69.91131019592285,125.17,114.32,65.68,2268.00,0.00
69.98339200019836,129.63,106.46,73.54,4296.00,0.00
70.05499410629272,132.26,97.87,82.13,6538.00,0.00
70.12702512741089,132.99,88.99,91.01,1668.00,0.00
70.19987106323242,131.78,79.93,100.07,1484.00,0.00
70.27200102806091,128.69,71.51,108.49,1334.00,0.00
70.34400606155396,123.90,64.02,115.98,2058.00,0.00
70.41577696800232,117.62,57.86,122.14,6606.00,0.00
70.48779606819153,110.20,53.34,126.66,6836.00,0.00
70.55999517440796,102.00,50.69,129.31,7518.00,0.00
70.6318290233612,93.45,50.03,129.97,5430.00,0.00
70.70407009124756,84.86,51.45,128.55,2864.00,0.00
70.77595210075378,77.01,54.77,125.23,7390.00,0.00
70.84781217575073,69.96,59.91,120.09,8812.00,0.00
70.9206440448761,64.12,66.69,113.31,10018.00,0.00
70.9918360710144,59.94,74.58,105.42,6816.00,0.00
71.06310296058655,57.57,83.12,96.88,3268.00,0.00
71.13502621650696,57.06,92.26,87.74,2710.00,0.00
71.20735001564026,58.51,101.16,78.84,1782.00,0.00
71.2796471118927,61.76,109.38,70.62,1366.00,0.00
71.35172915458679,66.73,116.73,63.27,2126.00,0.00
71.42364525794983,73.25,122.80,57.20,2018.00,0.00
71.49567103385925,80.68,127.05,52.95,2278.00,0.00
71.56738519668579,88.94,129.49,50.51,1448.00,0.00
71.63970398902893,97.62,129.90,50.10,2848.00,0.00
71.71246910095215,105.95,128.30,51.70,1166.00,0.00
71.78454613685608,113.93,124.68,55.32,1212.00,0.00
71.85693526268005,120.84,119.33,60.67,1782.00,0.00
71.92884016036987,126.43,112.48,67.52,2182.00,0.00
72.00121712684631,130.42,104.49,75.51,4290.00,0.00
72.07289695739746,132.62,95.64,84.36,2232.00,0.00
72.14493203163147,132.86,86.61,93.39,1550.00,0.00
72.2172601222992,131.21,77.88,102.12,4368.00,0.00
72.28893733024597,127.65,69.53,110.47,774.00,0.00
72.36128520965576,122.45,62.34,117.66,3644.00,0.00
72.43379306793213,115.86,56.57,123.43,3746.00,0.00
72.50569701194763,108.21,52.49,127.51,3304.00,0.00
72.57719397544861,99.76,50.32,129.68,3810.00,0.00
72.64929914474487,91.31,50.19,129.81,5750.00,0.00
72.72135615348816,82.92,52.08,127.92,7328.00,0.00
72.79368901252747,75.04,55.96,124.04,6740.00,0.00
72.86585211753845,68.38,61.45,118.55,8396.00,0.00
72.93781614303589,62.92,68.57,111.43,9736.00,0.00
73.00979208946228,59.17,76.69,103.31,7048.00,0.00
73.08120512962341,57.26,85.36,94.64,5076.00,0.00
73.15377402305603,57.23,94.39,85.61,2262.00,0.00
73.22559118270874,59.17,103.31,76.69,832.00,0.00
73.2982451915741,62.92,111.43,68.57,1688.00,0.00
73.37010931968689,68.21,118.37,61.63,3276.00,0.00
73.44185495376587,75.04,124.04,55.96,3076.00,0.00
73.51390409469604,82.80,127.88,52.12,1108.00,0.00
73.58590412139893,91.07,129.79,50.21,1754.00,0.00
73.65735602378845,99.76,129.68,50.32,308.00,0.00
73.73048114776611,108.10,127.55,52.45,2166.00,0.00
73.80299115180969,115.66,123.57,56.43,2700.00,0.00
73.87494015693665,122.37,117.75,62.25,2262.00,0.00
73.94730710983276,127.59,110.58,69.42,3166.00,0.00
74.01955199241638,131.14,102.36,77.64,4522.00,0.00
74.09133005142212,132.85,93.51,86.49,3556.00,0.00
74.1628930568695,132.62,84.36,95.64,1202.00,0.00
74.23584198951721,130.46,75.63,104.37,1218.00,0.00
74.3079342842102,126.50,67.62,112.38,1182.00,0.00
74.38025212287903,120.93,60.76,119.24,4980.00,0.00
74.45218515396118,113.93,55.32,124.68,4794.00,0.00
74.52429103851318,106.17,51.77,128.23,6248.00,0.00
74.59580326080322,97.62,50.10,129.90,6682.00,0.00
74.66786313056946,89.06,50.49,129.51,4722.00,0.00
74.7402229309082,80.90,52.86,127.14,6760.00,0.00
74.81217622756958,73.25,57.20,122.80,6714.00,0.00
74.8841552734375,66.81,63.17,116.83,8258.00,0.00
74.95631718635559,61.82,70.51,109.49,8238.00,0.00
75.02820301055908,58.51,78.84,101.16,6682.00,0.00
75.09989190101624,57.06,87.74,92.26,4572.00,0.00
75.17160391807556,57.57,96.88,83.12,1792.00,0.00
75.24437117576599,59.94,105.42,74.58,1596.00,0.00
75.31638598442078,64.12,113.31,66.69,3434.00,0.00
75.38837909698486,69.96,120.09,59.91,1662.00,0.00
75.46034622192383,76.90,125.17,54.83,4162.00,0.00
75.5323760509491,84.86,128.55,51.45,2422.00,0.00
75.60373711585999,93.45,129.97,50.03,996.00,0.00
75.67716813087463,101.89,129.34,50.66,1406.00,0.00
75.74916195869446,110.09,126.71,53.29,1956.00,0.00
75.82153916358948,117.62,122.14,57.86,2760.00,0.00
75.89383006095886,123.90,115.98,64.02,1104.00,0.00
75.96585011482239,128.69,108.49,71.51,4034.00,0.00
76.03759217262268,131.81,99.95,80.05,2992.00,0.00
76.109619140625,132.98,91.13,88.87,1418.00,0.00
76.18160724639893,132.26,82.13,97.87,2588.00,0.00
76.25426912307739,129.58,73.42,106.58,1490.00,0.00
76.32629919052124,125.17,65.68,114.32,2062.00,0.00
76.39866423606873,119.22,59.18,120.82,5790.00,0.00
76.47075033187866,112.04,54.25,125.75,6384.00,0.00
76.54300904273987,103.87,51.11,128.89,8052.00,0.00
76.61470103263855,95.48,50.00,130.00,6204.00,0.00
76.68673419952393,86.94,50.91,129.09,6524.00,0.00
76.75872898101807,78.71,53.86,126.14,3368.00,0.00
76.83101797103882,71.52,58.55,121.45,7000.00,0.00
76.90314412117004,65.34,64.99,115.01,8694.00,0.00
76.9753520488739,60.77,72.63,107.37,6970.00,0.00
77.04673314094543,57.97,81.03,98.97,6944.00,0.00
77.1188850402832,57.00,90.13,89.87,3050.00,0.00
77.19078016281128,57.99,99.09,80.91,1448.00,0.00
77.26316618919373,60.82,107.48,72.52,1150.00,0.00
77.33520817756653,65.49,115.21,64.79,4128.00,0.00
77.40713214874268,71.62,121.53,58.47,1664.00,0.00
77.47920823097229,78.93,126.25,53.75,3084.00,0.00
77.55128026008606,87.06,129.12,50.88,2110.00,0.00
77.62358498573303,95.60,130.00,50.00,1586.00,0.00
77.69581317901611,104.10,128.84,51.16,1622.00,0.00
77.7685182094574,112.15,125.70,54.30,2090.00,0.00
77.84047722816467,119.41,120.66,59.34,2894.00,0.00
77.91206502914429,125.32,114.12,65.88,956.00,0.00
77.98467302322388,129.68,106.35,73.65,4172.00,0.00
78.05639505386353,132.28,97.74,82.26,2742.00,0.00
