Used Foils:,wide_foils_winglets
Waterspeed:,0.0
Frequency:,0.5
Heave Amplitude:,38
Pitch Amplitude:,20
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
120.3014760017395,-0.00,0.00,-0.03,0.03,-0.00
120.49020099639893,-0.00,0.00,-0.04,0.03,-0.00
120.67935299873352,0.00,0.00,-0.03,0.03,-0.00
120.86760401725769,-0.02,0.00,-0.05,0.03,-0.00
121.05640602111816,0.00,0.00,-0.02,0.03,-0.00
121.24475693702698,0.02,0.00,-0.02,0.03,-0.00
121.43346309661865,0.08,0.00,0.05,0.03,0.00
121.62212133407593,-0.05,0.00,-0.07,0.03,-0.01
121.81055903434753,1.58,0.00,1.19,0.39,0.04
121.99915313720703,1.79,0.00,1.37,0.41,0.05
122.18778491020203,1.23,0.00,1.02,0.21,0.04
122.37639307975769,0.11,0.00,0.08,0.03,0.00
122.5651183128357,0.31,0.00,0.19,0.12,0.00
122.75368809700012,1.15,0.00,0.72,0.43,0.01
122.94241619110107,1.47,0.00,0.96,0.51,0.02
123.13116526603699,1.32,0.00,1.14,0.18,0.05
123.31968092918396,0.37,0.00,0.27,0.10,0.01
123.50849103927612,0.15,0.00,0.12,0.03,0.00
123.69703817367554,0.75,0.00,0.40,0.35,0.00
123.88616394996643,1.52,0.00,1.01,0.52,0.03
124.07457995414734,1.71,0.00,1.24,0.47,0.04
124.26300001144409,0.45,0.00,0.34,0.10,0.01
124.45162010192871,0.13,0.00,0.07,0.06,0.00
124.64045119285583,0.70,0.00,0.44,0.26,0.01
124.82925510406494,1.36,0.00,0.81,0.55,0.01
125.01792812347412,1.29,0.00,0.95,0.33,0.03
125.20646214485168,0.82,0.00,0.67,0.15,0.03
125.39580512046814,0.09,0.00,0.06,0.03,0.00
125.58404397964478,0.31,0.00,0.23,0.09,0.01
125.77243709564209,0.84,0.00,0.62,0.21,0.02
125.96102404594421,1.61,0.00,1.24,0.37,0.04
126.14985918998718,1.58,0.00,1.23,0.35,0.05
126.33817434310913,0.26,0.00,0.16,0.10,0.00
126.52721524238586,0.07,0.00,0.02,0.05,-0.00
126.7159149646759,0.83,0.00,0.54,0.30,0.01
126.90475797653198,1.27,0.00,0.79,0.48,0.02
127.09305596351624,1.27,0.00,1.03,0.23,0.04
127.28176927566528,0.57,0.00,0.36,0.21,0.01
127.47048330307007,-0.01,0.00,-0.04,0.03,-0.00
127.65871834754944,0.62,0.00,0.44,0.17,0.01
127.84728503227234,1.28,0.00,0.98,0.30,0.03
128.03618621826172,1.74,0.00,1.19,0.54,0.03
128.22467613220215,0.89,0.00,0.69,0.20,0.03
128.41322898864746,0.21,0.00,0.10,0.11,-0.00
128.60193514823914,0.49,0.00,0.38,0.11,0.01
128.79042625427246,1.03,0.00,0.64,0.39,0.01
128.97916913032532,1.33,0.00,0.94,0.39,0.03
129.16800212860107,1.02,0.00,0.80,0.22,0.03
129.35640406608582,0.12,0.00,0.07,0.05,0.00
129.5450141429901,0.26,0.00,0.21,0.06,0.01
129.73377203941345,0.85,0.00,0.61,0.24,0.02
129.92234110832214,1.60,0.00,1.15,0.45,0.04
130.11118006706238,1.63,0.00,1.05,0.58,0.02
