Used Foils:,wide_foils_winglets
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,50
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
172.1778359413147,0.07,0.00,0.04,0.03,0.00
172.3663260936737,0.05,0.00,0.02,0.03,-0.00
172.55500411987305,0.26,0.00,0.18,0.08,0.01
172.743586063385,-0.01,0.00,-0.04,0.03,-0.00
172.93208813667297,0.28,0.00,0.16,0.12,0.00
173.12076902389526,0.54,0.00,0.15,0.39,-0.01
173.30941009521484,-0.40,0.00,-0.42,0.02,-0.02
173.49826407432556,0.25,0.00,0.19,0.06,0.01
173.68673825263977,0.13,0.00,0.07,0.06,0.00
173.87537622451782,2.02,0.00,1.76,0.26,0.08
174.0640833377838,2.45,0.00,2.00,0.45,0.08
174.25275421142578,0.57,0.00,0.38,0.19,0.01
174.44182229042053,0.04,0.00,-0.01,0.05,-0.00
174.63015007972717,1.99,0.00,1.18,0.81,0.02
174.81863808631897,2.32,0.00,1.52,0.80,0.04
175.0074212551117,1.87,0.00,1.13,0.74,0.02
175.19602417945862,-0.33,0.00,-0.59,0.26,-0.04
175.3848011493683,0.51,0.00,0.40,0.12,0.01
175.57334113121033,1.68,0.00,1.21,0.47,0.04
175.7657070159912,2.02,0.00,1.33,0.68,0.03
175.95077300071716,0.30,0.00,0.12,0.18,-0.00
176.1392641067505,0.09,0.00,-0.03,0.12,-0.01
176.32758712768555,1.76,0.00,1.10,0.67,0.02
176.5162160396576,1.99,0.00,1.33,0.66,0.03
176.70501399040222,1.57,0.00,0.87,0.70,0.01
176.8935170173645,-0.61,0.00,-0.71,0.10,-0.04
177.08254218101501,1.04,0.00,0.63,0.41,0.01
177.2709150314331,1.88,0.00,1.19,0.69,0.03
177.4595501422882,1.87,0.00,1.03,0.84,0.01
177.64832210540771,0.29,0.00,-0.10,0.39,-0.03
177.83707523345947,-0.01,0.00,-0.20,0.18,-0.02
178.02560114860535,1.60,0.00,0.70,0.90,-0.01
178.2141571044922,1.99,0.00,1.02,0.97,0.00
178.4032061100006,1.35,0.00,0.66,0.69,-0.00
178.59182214736938,-0.73,0.00,-0.77,0.03,-0.04
178.78031420707703,1.09,0.00,0.59,0.50,0.00
178.96958899497986,1.12,0.00,0.69,0.43,0.01
179.15746927261353,1.59,0.00,0.98,0.61,0.02
179.34609818458557,0.09,0.00,-0.09,0.18,-0.01
179.5347330570221,0.55,0.00,0.48,0.07,0.02
179.72342014312744,1.77,0.00,1.29,0.48,0.04
179.91211915016174,2.06,0.00,1.57,0.49,0.06
180.1007981300354,0.94,0.00,0.80,0.14,0.03
180.28942203521729,-0.42,0.00,-0.45,0.03,-0.02
180.47810101509094,1.24,0.00,0.97,0.26,0.04
180.6667640209198,1.70,0.00,1.39,0.31,0.06
180.8566882610321,1.44,0.00,1.17,0.28,0.05
181.04418301582336,-0.36,0.00,-0.43,0.08,-0.03
181.23271012306213,0.69,0.00,0.53,0.16,0.02
181.421715259552,2.04,0.00,1.52,0.52,0.05
181.61010909080505,2.26,0.00,1.80,0.45,0.07
181.79860711097717,0.64,0.00,0.49,0.15,0.02
181.98750734329224,0.08,0.00,0.05,0.02,0.00
