Used Foils:,wide_foils_winglets
Waterspeed:,0.0
Frequency:,0.5
Heave Amplitude:,38
Pitch Amplitude:,25
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
107.28463888168335,0.04,0.00,0.01,0.03,-0.00
107.47318029403687,0.03,0.00,0.00,0.03,-0.00
107.6616439819336,0.08,0.00,0.05,0.03,0.00
107.85016226768494,0.05,0.00,0.02,0.03,-0.00
108.03918528556824,0.05,0.00,0.02,0.03,-0.00
108.22773504257202,0.06,0.00,0.03,0.03,-0.00
108.41628313064575,0.09,0.00,0.05,0.03,0.00
108.60504126548767,-0.06,0.00,-0.09,0.03,-0.01
108.79394507408142,1.38,0.00,1.19,0.19,0.05
108.9823579788208,1.71,0.00,1.45,0.27,0.06
109.17106199264526,1.47,0.00,1.27,0.20,0.05
109.35965204238892,0.22,0.00,0.18,0.04,0.01
109.54845428466797,0.18,0.00,0.14,0.05,0.00
109.73678016662598,1.22,0.00,0.83,0.38,0.02
109.9254720211029,1.58,0.00,1.16,0.43,0.04
110.11426615715027,1.53,0.00,1.31,0.22,0.06
110.30306911468506,0.60,0.00,0.42,0.18,0.01
110.49176716804504,0.04,0.00,0.01,0.03,-0.00
110.68050503730774,0.74,0.00,0.43,0.31,0.01
110.86908221244812,1.47,0.00,1.07,0.40,0.03
111.05757117271423,1.92,0.00,1.41,0.51,0.05
111.24701619148254,0.68,0.00,0.54,0.14,0.02
111.43509912490845,0.17,0.00,0.09,0.08,0.00
111.62348914146423,0.62,0.00,0.38,0.24,0.01
111.81212425231934,1.40,0.00,0.83,0.57,0.01
112.00073909759521,1.40,0.00,1.03,0.37,0.03
112.18956422805786,1.05,0.00,0.88,0.17,0.04
112.37836408615112,-0.07,0.00,-0.10,0.03,-0.01
112.56682705879211,0.09,0.00,0.06,0.03,0.00
112.7554681301117,0.68,0.00,0.58,0.10,0.02
112.94425511360168,1.61,0.00,1.23,0.38,0.04
113.13312005996704,1.75,0.00,1.35,0.41,0.05
113.32147312164307,0.27,0.00,0.18,0.08,0.01
113.51021099090576,0.12,0.00,0.08,0.04,0.00
113.69867610931396,0.94,0.00,0.60,0.34,0.01
113.88731408119202,1.52,0.00,1.05,0.47,0.03
114.076101064682,1.54,0.00,1.27,0.28,0.05
114.2647271156311,0.73,0.00,0.53,0.20,0.02
114.45332026481628,-0.19,0.00,-0.21,0.03,-0.01
114.64229202270508,0.52,0.00,0.37,0.16,0.01
114.83077502250671,1.26,0.00,0.89,0.37,0.03
115.01902794837952,1.75,0.00,1.20,0.55,0.03
115.20761704444885,1.29,0.00,0.81,0.48,0.02
115.39675998687744,0.35,0.00,0.21,0.15,0.00
115.58478713035583,0.26,0.00,0.18,0.08,0.01
115.77358102798462,1.37,0.00,0.84,0.53,0.02
115.9620840549469,1.51,0.00,1.18,0.33,0.04
116.15075612068176,1.23,0.00,1.02,0.21,0.04
116.33978605270386,0.27,0.00,0.13,0.15,-0.00
116.52838397026062,0.03,0.00,-0.00,0.03,-0.00
116.71684122085571,0.95,0.00,0.64,0.31,0.02
116.90572619438171,1.61,0.00,1.17,0.44,0.04
117.09422993659973,1.71,0.00,1.22,0.49,0.04
