Used Foils:,wide_foils_winglets
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,55
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise
159.16643619537354,57.00,90.00,90.00,796.00,0.00
160.21525597572327,57.17,95.18,84.82,892.00,0.00
160.28797101974487,59.46,109.47,70.53,8624.00,0.00
160.3600480556488,64.37,122.55,57.45,5860.00,0.00
160.43190813064575,71.63,133.37,46.63,4302.00,0.00
160.5040729045868,80.39,140.77,39.23,6056.00,0.00
160.57606506347656,90.33,144.58,35.42,6386.00,0.00
160.64863204956055,100.76,144.37,35.63,5158.00,0.00
160.72087502479553,110.62,140.14,39.86,6420.00,0.00
160.7928750514984,119.33,132.25,47.75,8870.00,0.00
160.865168094635,126.27,121.26,58.74,7562.00,0.00
160.9370129108429,130.91,107.98,72.02,3716.00,0.00
161.00850415229797,132.93,93.38,86.62,5718.00,0.00
161.08106112480164,132.17,78.54,101.46,4800.00,0.00
161.15315914154053,128.62,64.36,115.64,4070.00,0.00
161.22525215148926,122.73,52.40,127.60,5088.00,0.00
161.29765605926514,114.75,43.01,136.99,8546.00,0.00
161.37042093276978,105.19,37.01,142.99,12314.00,0.00
161.4418580532074,95.14,35.00,145.00,11974.00,0.00
161.51363706588745,84.81,37.01,142.99,11672.00,0.00
161.58599305152893,75.37,42.91,137.09,10538.00,0.00
161.6580891609192,67.36,52.25,127.75,14306.00,0.00
161.72985124588013,61.38,64.36,115.64,8330.00,0.00
161.8030550479889,57.83,78.54,101.46,10926.00,0.00
161.8737931251526,57.07,93.38,86.62,8360.00,0.00
161.94600915908813,59.04,107.78,72.22,3968.00,0.00
162.0178439617157,63.73,121.26,58.74,3690.00,0.00
162.08999800682068,70.67,132.25,47.75,6914.00,0.00
162.1618139743805,79.25,140.06,39.94,5174.00,0.00
162.233873128891,89.24,144.37,35.63,6432.00,0.00
162.30624198913574,99.53,144.61,35.39,5148.00,0.00
162.37903118133545,109.48,140.85,39.15,5348.00,0.00
162.4511489868164,118.37,133.37,46.63,9494.00,0.00
162.52347588539124,125.63,122.55,57.45,8444.00,0.00
162.5953710079193,130.49,109.67,70.33,5332.00,0.00
162.66714000701904,132.84,94.97,85.03,5744.00,0.00
162.7393991947174,132.38,80.10,99.90,4690.00,0.00
162.81220126152039,129.18,65.96,114.04,4666.00,0.00
