Used Foils:,wide_foils_winglets
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,65
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
133.12957119941711,0.10,0.00,0.06,0.03,0.00
133.31801319122314,0.04,0.00,0.01,0.03,-0.00
133.5068700313568,-0.05,0.00,-0.08,0.03,-0.01
133.69545006752014,0.12,0.00,0.09,0.04,0.00
133.88404607772827,-0.38,0.00,-0.40,0.02,-0.02
134.0727231502533,-0.16,0.00,-0.19,0.03,-0.01
134.26121592521667,0.11,0.00,0.07,0.04,0.00
134.4498291015625,0.10,0.00,0.06,0.04,0.00
134.63847613334656,-0.03,0.00,-0.06,0.03,-0.00
134.82708406448364,1.37,0.00,1.28,0.08,0.06
135.0158030986786,1.79,0.00,1.64,0.15,0.08
135.20447731018066,1.16,0.00,0.71,0.45,0.01
135.39305329322815,-0.16,0.00,-0.21,0.04,-0.01
135.5818531513214,1.78,0.00,1.46,0.32,0.06
135.77052998542786,2.49,0.00,2.11,0.38,0.09
135.95920610427856,2.49,0.00,1.86,0.63,0.06
136.14771914482117,0.27,0.00,-0.14,0.41,-0.03
136.3364610671997,-0.02,0.00,-0.06,0.04,-0.00
136.52501916885376,1.56,0.00,1.33,0.23,0.06
136.71340799331665,1.66,0.00,1.45,0.20,0.06
136.90222311019897,0.94,0.00,0.57,0.37,0.01
137.09109497070312,-0.12,0.00,-0.19,0.07,-0.01
137.28007125854492,1.72,0.00,1.09,0.63,0.02
137.46828413009644,2.31,0.00,1.68,0.63,0.05
137.6569221019745,2.26,0.00,1.41,0.85,0.03
137.84565806388855,-0.55,0.00,-0.74,0.19,-0.05
138.03380608558655,0.31,0.00,0.24,0.07,0.01
138.22249221801758,0.67,0.00,0.63,0.04,0.03
138.41127109527588,1.43,0.00,1.40,0.03,0.07
138.59970808029175,0.64,0.00,0.53,0.11,0.02
138.7882821559906,-0.16,0.00,-0.17,0.01,-0.01
138.97698521614075,1.37,0.00,0.92,0.45,0.02
139.16594004631042,2.16,0.00,1.57,0.60,0.05
139.35436511039734,1.74,0.00,1.07,0.67,0.02
139.5430371761322,-0.76,0.00,-0.80,0.05,-0.04
139.7321581840515,0.36,0.00,0.14,0.22,-0.00
139.9205241203308,-0.18,0.00,-0.21,0.03,-0.01
140.10899305343628,1.47,0.00,1.00,0.48,0.03
140.29784512519836,0.32,0.00,0.07,0.26,-0.01
140.48645305633545,0.19,0.00,0.15,0.03,0.01
140.6750452518463,1.27,0.00,0.82,0.45,0.02
140.86342597007751,2.01,0.00,1.40,0.61,0.04
141.05228519439697,1.95,0.00,1.23,0.71,0.03
141.24100708961487,-1.18,0.00,-1.20,0.02,-0.06
141.42983222007751,0.46,0.00,0.28,0.18,0.01
141.61810302734375,0.02,0.00,-0.00,0.02,-0.00
141.80681109428406,1.59,0.00,1.55,0.04,0.08
141.9956352710724,-0.10,0.00,-0.12,0.02,-0.01
142.18446111679077,0.26,0.00,0.15,0.11,0.00
142.3730752468109,1.38,0.00,0.77,0.61,0.01
142.56159830093384,1.99,0.00,1.19,0.80,0.02
142.75043725967407,1.48,0.00,0.80,0.68,0.01
142.93857312202454,-0.75,0.00,-0.78,0.02,-0.04
