Used Foils:,wide_foils_winglets
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,45
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
185.19468808174133,0.07,0.00,0.04,0.03,0.00
185.3832790851593,0.05,0.00,0.02,0.03,-0.00
185.57171034812927,0.03,0.00,-0.00,0.03,-0.00
185.7605381011963,0.05,0.00,0.02,0.03,-0.00
185.9492359161377,0.32,0.00,0.12,0.21,-0.00
186.13767290115356,-0.01,0.00,-0.03,0.02,-0.00
186.32637906074524,0.24,0.00,0.14,0.10,0.00
186.51464128494263,0.15,0.00,0.12,0.03,0.00
186.70360112190247,0.23,0.00,0.17,0.06,0.01
186.89227604866028,2.13,0.00,1.96,0.17,0.09
187.08090901374817,2.51,0.00,2.15,0.36,0.09
187.26926612854004,0.45,0.00,0.28,0.16,0.01
187.457946062088,0.35,0.00,0.27,0.08,0.01
187.64670610427856,1.87,0.00,1.14,0.73,0.02
187.83516216278076,2.28,0.00,1.64,0.64,0.05
188.0238709449768,1.77,0.00,1.13,0.64,0.03
188.21236109733582,-0.29,0.00,-0.53,0.25,-0.04
188.4009780883789,0.79,0.00,0.64,0.15,0.03
188.58931398391724,1.90,0.00,1.39,0.52,0.04
188.77837324142456,2.11,0.00,1.41,0.70,0.04
188.96700525283813,0.01,0.00,-0.07,0.08,-0.01
189.1555712223053,0.35,0.00,0.17,0.18,-0.00
189.34408593177795,1.83,0.00,0.95,0.89,0.00
189.53282809257507,2.17,0.00,1.30,0.87,0.02
189.721538066864,1.40,0.00,0.76,0.64,0.01
189.90999007225037,-0.57,0.00,-0.65,0.08,-0.04
190.09851002693176,1.25,0.00,0.89,0.36,0.03
190.28728318214417,1.69,0.00,1.21,0.48,0.04
190.4762260913849,1.41,0.00,0.83,0.58,0.01
190.6644971370697,0.03,0.00,-0.12,0.15,-0.01
190.85324001312256,0.28,0.00,0.04,0.24,-0.01
191.0420470237732,1.71,0.00,0.96,0.76,0.01
191.2307152748108,2.07,0.00,1.28,0.79,0.03
191.41945123672485,1.28,0.00,0.73,0.55,0.01
191.60793113708496,-0.50,0.00,-0.53,0.03,-0.03
191.79700922966003,1.29,0.00,0.74,0.55,0.01
191.98526406288147,1.38,0.00,0.87,0.51,0.02
192.1738212108612,1.28,0.00,0.65,0.63,0.00
192.36267590522766,0.01,0.00,-0.10,0.11,-0.01
192.55100798606873,0.69,0.00,0.59,0.10,0.03
192.73960399627686,2.01,0.00,1.36,0.65,0.04
192.92851400375366,2.08,0.00,1.53,0.55,0.05
193.11712503433228,0.67,0.00,0.52,0.15,0.02
193.30580711364746,-0.19,0.00,-0.24,0.04,-0.01
193.49422788619995,1.16,0.00,0.79,0.37,0.02
193.6827609539032,1.43,0.00,1.05,0.38,0.03
193.8718671798706,0.95,0.00,0.55,0.41,0.01
194.06026124954224,-0.24,0.00,-0.36,0.12,-0.02
194.24909901618958,1.02,0.00,0.75,0.28,0.02
194.43788623809814,2.13,0.00,1.50,0.63,0.04
194.6264410018921,2.40,0.00,1.71,0.69,0.05
194.8146162033081,0.39,0.00,0.14,0.26,-0.01
195.00338101387024,0.37,0.00,0.14,0.23,-0.00
