Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.5
Heave Amplitude:,38
Pitch Amplitude:,40
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration, 10

Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise
68.09286785125732,57.00,90.00,90.00,426.00,0.00
69.12309670448303,
69.19543671607971,57.97,98.97,81.03,3784.00,0.00
69.26790475845337,60.82,107.48,72.52,1370.00,0.00
69.33990979194641,65.42,115.11,64.89,3296.00,0.00
69.41216683387756,71.62,121.53,58.47,3854.00,0.00
69.4838297367096,78.82,126.19,53.81,3530.00,0.00
69.55646586418152,86.94,129.09,50.91,4250.00,0.00
69.6281008720398,95.60,130.00,50.00,1508.00,0.00
69.70075869560242,103.99,128.87,51.13,3516.00,0.00
69.77276086807251,112.15,125.70,54.30,2480.00,0.00
69.84502077102661,119.31,120.74,59.26,2578.00,0.00
69.91697072982788,125.17,114.32,65.68,3820.00,0.00
69.98933291435242,129.63,106.46,73.54,2546.00,0.00
70.06059980392456,132.26,97.87,82.13,2268.00,0.00
70.13220477104187,132.98,88.87,91.13,830.00,0.00
70.2045886516571,131.78,79.93,100.07,784.00,0.00
70.27731204032898,128.69,71.51,108.49,1102.00,0.00
70.34933996200562,123.82,63.93,116.07,3294.00,0.00
70.42134094238281,117.62,57.86,122.14,4738.00,0.00
70.49373579025269,110.20,53.34,126.66,4236.00,0.00
70.56575798988342,101.89,50.66,129.34,3820.00,0.00
70.63715362548828,93.45,50.03,129.97,4352.00,0.00
70.70875978469849,84.86,51.45,128.55,678.00,0.00
70.78111267089844,76.90,54.83,125.17,4450.00,0.00
70.85298085212708,69.96,59.91,120.09,4548.00,0.00
70.92513060569763,64.19,66.59,113.41,4312.00,0.00
70.99699568748474,59.94,74.58,105.42,2388.00,0.00
71.06877875328064,57.57,83.12,96.88,2578.00,0.00
71.14016795158386,57.05,92.14,87.86,1992.00,0.00
71.21217679977417,58.51,101.16,78.84,610.00,0.00
71.28455090522766,61.76,109.38,70.62,2316.00,0.00
71.35658979415894,66.73,116.73,63.27,1920.00,0.00
71.42896485328674,73.15,122.73,57.27,2408.00,0.00
71.50089287757874,80.79,127.10,52.90,4070.00,0.00
71.5730848312378,88.94,129.49,50.51,1890.00,0.00
71.64488983154297,97.51,129.91,50.09,3454.00,0.00
71.71762371063232,106.06,128.27,51.73,4444.00,0.00
71.7898268699646,113.83,124.75,55.25,1248.00,0.00
71.86188983917236,120.84,119.33,60.67,3172.00,0.00
71.93440175056458,126.43,112.48,67.52,1304.00,0.00
72.006502866745,130.42,104.49,75.51,2896.00,0.00
72.07795977592468,132.60,95.76,84.24,1632.00,0.00
72.14970588684082,132.86,86.61,93.39,930.00,0.00
72.22229981422424,131.21,77.88,102.12,5134.00,0.00
72.29409074783325,127.71,69.64,110.36,846.00,0.00
72.36649179458618,122.45,62.34,117.66,4230.00,0.00
72.43888688087463,115.96,56.64,123.36,4326.00,0.00
72.51113486289978,108.21,52.49,127.51,2254.00,0.00
72.58240485191345,99.88,50.33,129.67,4290.00,0.00
72.65474486351013,91.31,50.19,129.81,3946.00,0.00
72.72680497169495,82.92,52.08,127.92,1762.00,0.00
72.79880976676941,75.15,55.89,124.11,4762.00,0.00
72.87085962295532,68.30,61.54,118.46,4568.00,0.00
72.94280982017517,62.98,68.46,111.54,3820.00,0.00
73.01513075828552,59.21,76.57,103.43,1980.00,0.00
73.0866026878357,57.24,85.49,94.51,2576.00,0.00
73.15811896324158,57.23,94.39,85.61,2398.00,0.00
73.23019695281982,59.13,103.19,76.81,754.00,0.00
73.30214476585388,62.85,111.33,68.67,1914.00,0.00
73.37470078468323,68.21,118.37,61.63,3270.00,0.00
73.44650864601135,74.94,123.97,56.03,3090.00,0.00
73.52043390274048,82.69,127.84,52.16,3618.00,0.00
73.59064888954163,91.07,129.79,50.21,1864.00,0.00
73.66240000724792,99.64,129.70,50.30,338.00,0.00
73.73548483848572,107.98,127.59,52.41,4220.00,0.00
73.80742192268372,115.76,123.50,56.50,2910.00,0.00
73.87958097457886,122.29,117.84,62.16,2992.00,0.00
73.95216274261475,127.59,110.58,69.42,2700.00,0.00
74.02429389953613,131.14,102.36,77.64,4128.00,0.00
74.09570264816284,132.85,93.51,86.49,4420.00,0.00
74.16777181625366,132.64,84.49,95.51,1478.00,0.00
74.24071478843689,130.46,75.63,104.37,6056.00,0.00
74.31254887580872,126.56,67.72,112.28,2028.00,0.00
74.38453674316406,121.01,60.84,119.16,2690.00,0.00
74.45708870887756,114.03,55.38,124.62,5324.00,0.00
74.52884101867676,106.29,51.81,128.19,4928.00,0.00
74.60055780410767,97.74,50.10,129.90,4590.00,0.00
74.67257285118103,89.17,50.47,129.53,2376.00,0.00
74.74460864067078,80.79,52.90,127.10,3086.00,0.00
74.81699991226196,73.35,57.13,122.87,5266.00,0.00
74.88892078399658,66.89,63.08,116.92,4270.00,0.00
74.96097373962402,61.82,70.51,109.49,3412.00,0.00
75.0328938961029,58.54,78.72,101.28,1200.00,0.00
75.10465884208679,57.07,87.61,92.39,2406.00,0.00
75.17640781402588,57.55,96.75,83.25,1864.00,0.00
75.24902772903442,59.89,105.31,74.69,1328.00,0.00
75.32083582878113,64.05,113.21,66.79,2444.00,0.00
75.3920567035675,69.87,120.00,60.00,980.00,0.00
75.46450090408325,76.80,125.11,54.89,4158.00,0.00
75.53744173049927,84.74,128.52,51.48,4588.00,0.00
75.60866165161133,93.33,129.96,50.04,1330.00,0.00
75.68138074874878,101.77,129.36,50.64,2264.00,0.00
75.75319480895996,109.98,126.76,53.24,612.00,0.00
75.82577276229858,117.53,122.21,57.79,3448.00,0.00
75.89814877510071,123.82,116.07,63.93,3008.00,0.00
75.97009587287903,128.64,108.61,71.39,3422.00,0.00
76.04244875907898,131.75,100.19,79.81,1844.00,0.00
76.11335563659668,132.98,91.13,88.87,638.00,0.00
76.18520188331604,132.28,82.26,97.74,826.00,0.00
76.25819396972656,129.63,73.54,106.46,2120.00,0.00
76.3305139541626,125.24,65.78,114.22,2694.00,0.00
76.40286493301392,119.41,59.34,120.66,4348.00,0.00
76.4749927520752,112.15,54.30,125.70,1474.00,0.00
76.54740262031555,104.10,51.16,128.84,2798.00,0.00
76.61858487129211,95.60,50.00,130.00,3942.00,0.00
76.6909430027008,87.06,50.88,129.12,1130.00,0.00
76.76309871673584,78.82,53.81,126.19,4316.00,0.00
76.83514499664307,71.52,58.55,121.45,4882.00,0.00
76.90698981285095,65.49,64.79,115.21,3794.00,0.00
76.97904181480408,60.82,72.52,107.48,3926.00,0.00
77.05065679550171,57.97,81.03,98.97,4046.00,0.00
77.12259793281555,57.00,89.87,90.13,1354.00,0.00
77.19469475746155,57.97,98.97,81.03,1300.00,0.00
77.26717686653137,60.82,107.48,72.52,3064.00,0.00
77.33921003341675,65.34,115.01,64.99,2098.00,0.00
77.41051292419434,71.52,121.45,58.55,734.00,0.00
77.48283982276917,78.82,126.19,53.81,3876.00,0.00
77.55486679077148,86.83,129.06,50.94,3820.00,0.00
77.62717580795288,95.48,130.00,50.00,1454.00,0.00
77.69985175132751,103.99,128.87,51.13,3926.00,0.00
77.77212977409363,112.04,125.75,54.25,1088.00,0.00
77.84408402442932,119.22,120.82,59.18,3608.00,0.00
77.91674971580505,125.24,114.22,65.78,3648.00,0.00
77.98864483833313,129.63,106.46,73.54,3710.00,0.00
78.06019282341003,132.26,97.87,82.13,2612.00,0.00
