Used Foils:,wide_foils_off
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,38
Pitch Amplitude:,40
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
588.5556218624115,-0.09,0.00,-0.04,-0.05,0.00
588.7439239025116,-0.07,0.00,-0.03,-0.03,0.00
588.9319067001343,0.06,0.00,0.03,0.03,0.00
589.1202938556671,0.06,0.00,0.04,0.02,0.00
589.3089289665222,-0.09,0.00,-0.03,-0.06,0.00
589.4971568584442,-0.03,0.00,-0.02,-0.01,-0.00
589.6849808692932,0.04,0.00,0.03,0.01,0.00
589.8732500076294,-0.02,0.00,-0.00,-0.02,0.00
590.0616509914398,2.10,0.00,0.64,1.46,-0.04
590.2496378421783,3.33,0.00,1.40,1.92,-0.03
590.4378669261932,0.52,0.00,0.41,0.11,0.02
590.6262910366058,0.99,0.00,0.46,0.53,-0.00
590.8144068717957,2.95,0.00,1.56,1.40,0.01
591.002448797226,1.72,0.00,1.16,0.56,0.03
591.190808057785,0.09,0.00,-0.19,0.28,-0.02
591.3790500164032,2.85,0.00,0.91,1.93,-0.05
591.5673248767853,3.02,0.00,1.49,1.53,-0.00
591.7558641433716,0.03,0.00,0.14,-0.11,0.01
591.9436228275299,1.11,0.00,0.59,0.52,0.00
592.1320278644562,2.64,0.00,1.53,1.11,0.02
592.320464849472,1.04,0.00,0.92,0.12,0.04
592.5085959434509,1.23,0.00,0.09,1.14,-0.05
592.6970229148865,3.30,0.00,1.57,1.73,-0.01
592.8850119113922,1.04,0.00,0.65,0.40,0.01
593.0729711055756,0.74,0.00,0.31,0.43,-0.01
593.2613890171051,2.34,0.00,1.47,0.87,0.03
593.4496948719025,2.44,0.00,1.49,0.95,0.03
593.6378800868988,-0.08,0.00,-0.17,0.10,-0.01
593.8260779380798,1.81,0.00,0.26,1.55,-0.07
594.0142059326172,3.11,0.00,1.38,1.73,-0.02
594.2024669647217,0.39,0.00,0.36,0.03,0.02
594.3910479545593,1.07,0.00,0.62,0.45,0.01
594.578971862793,2.36,0.00,1.48,0.88,0.03
594.7674160003662,1.61,0.00,1.12,0.49,0.03
594.9556348323822,0.37,0.00,-0.24,0.61,-0.04
595.1435449123383,2.45,0.00,0.56,1.89,-0.07
595.3319969177246,1.95,0.00,0.81,1.15,-0.02
595.5201411247253,0.26,0.00,0.17,0.08,0.00
595.7086319923401,2.12,0.00,1.37,0.74,0.03
595.8966898918152,2.65,0.00,1.66,0.99,0.03
596.0846648216248,0.40,0.00,0.28,0.12,0.01
596.2728090286255,1.22,0.00,-0.07,1.29,-0.07
596.461021900177,3.30,0.00,1.59,1.70,-0.01
596.6494510173798,1.13,0.00,0.79,0.34,0.02
596.8375151157379,0.76,0.00,0.20,0.55,-0.02
597.0257070064545,2.22,0.00,1.27,0.95,0.02
597.2140071392059,2.34,0.00,1.50,0.84,0.03
597.4022138118744,0.22,0.00,0.09,0.13,-0.00
597.590548992157,1.89,0.00,0.25,1.64,-0.07
597.7787599563599,3.17,0.00,1.66,1.51,0.01
597.9670028686523,0.46,0.00,0.47,-0.01,0.02
598.1552519798279,2.30,0.00,1.12,1.18,-0.00
598.3436181545258,3.14,0.00,1.73,1.42,0.02
