Used Foils:,wide_foils_off
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,38
Pitch Amplitude:,50
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise
563.435632944107,57.00,90.00,90.00,750.00,0.00
563.5083310604095,59.46,107.70,72.30,5806.00,0.00
563.5804250240326,66.53,123.11,56.89,6774.00,0.00
563.6523609161377,77.28,134.23,45.77,5786.00,0.00
563.7245597839355,90.33,139.62,40.38,5008.00,0.00
563.7968180179596,103.99,138.58,41.42,2504.00,0.00
563.8691079616547,116.48,131.25,48.75,2966.00,0.00
563.9410598278046,126.19,118.57,61.43,4378.00,0.00
564.0129919052124,131.85,102.19,77.81,6098.00,0.00
564.0845329761505,132.72,83.98,96.02,6666.00,0.00
564.1567921638489,128.66,66.80,113.20,6512.00,0.00
564.2290670871735,120.38,52.79,127.21,7464.00,0.00
564.3011720180511,108.54,43.28,136.72,8278.00,0.00
564.3727579116821,95.10,40.00,140.00,5364.00,0.00
564.444916009903,81.63,43.19,136.81,5852.00,0.00
564.5168600082397,69.91,52.45,127.55,5266.00,0.00
564.5889730453491,61.43,66.58,113.42,9248.00,0.00
564.6608109474182,57.30,83.73,96.27,10712.00,0.00
564.7326400279999,58.06,101.70,78.30,9394.00,0.00
564.8045468330383,63.60,118.16,61.84,6920.00,0.00
564.8765749931335,73.05,130.82,49.18,7236.00,0.00
564.9486668109894,85.64,138.46,41.54,8500.00,0.00
565.0206480026245,99.29,139.68,40.32,4752.00,0.00
565.0933449268341,112.21,134.58,45.42,2772.00,0.00
565.1656987667084,123.22,123.49,56.51,5754.00,0.00
565.2375800609589,130.40,108.17,71.83,4116.00,0.00
565.3092460632324,133.00,90.25,89.75,7442.00,0.00
565.3820700645447,130.67,72.77,107.23,7452.00,0.00
565.4540071487427,123.60,57.08,122.92,7832.00,0.00
565.526065826416,112.89,45.89,134.11,8324.00,0.00
565.597904920578,99.86,40.41,139.59,4682.00,0.00
565.6698019504547,86.20,41.36,138.64,6164.00,0.00
565.7417879104614,73.68,48.61,131.39,6774.00,0.00
565.8137559890747,63.92,61.22,118.78,6924.00,0.00
565.8866019248962,58.19,77.57,102.43,10544.00,0.00
565.9576630592346,57.23,95.52,84.48,8802.00,0.00
566.0301749706268,61.16,112.76,67.24,7006.00,0.00
566.101884841919,69.48,127.04,52.96,9736.00,0.00
566.1738388538361,81.10,136.53,43.47,6740.00,0.00
566.2460050582886,94.71,140.00,40.00,6810.00,0.00
566.3185369968414,108.01,136.98,43.02,1248.00,0.00
566.3906240463257,119.81,127.88,52.12,3738.00,0.00
566.463084936142,128.48,113.65,66.35,6046.00,0.00
566.5347440242767,132.65,96.76,83.24,8592.00,0.00
566.6071670055389,131.99,78.54,101.46,6154.00,0.00
566.6799428462982,126.51,62.05,117.95,7484.00,0.00
566.751856803894,116.95,49.18,130.82,7730.00,0.00
566.8238079547882,104.54,41.60,138.40,7160.00,0.00
566.895425081253,90.90,40.29,139.71,5478.00,0.00
566.9673647880554,77.79,45.42,134.58,6712.00,0.00
567.0390498638153,66.91,56.33,123.67,5964.00,0.00
567.1110699176788,59.60,71.83,108.17,9340.00,0.00
567.1828019618988,57.00,89.25,90.75,9666.00,0.00
567.2554450035095,59.26,107.00,73.00,6622.00,0.00
567.327574968338,66.28,122.73,57.27,7226.00,0.00
567.3995378017426,76.94,134.00,46.00,5698.00,0.00
567.4715430736542,89.76,139.52,40.48,8382.00,0.00
