Used Foils:,wide_foils_off
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,38
Pitch Amplitude:,25
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
627.5253529548645,0.07,0.00,0.05,0.02,0.00
627.7131810188293,0.03,0.00,0.09,-0.05,0.01
627.9015281200409,0.10,0.00,0.09,0.00,0.00
628.0897390842438,0.13,0.00,0.07,0.05,0.00
628.2779440879822,-0.02,0.00,0.00,-0.03,0.00
628.4662110805511,-0.06,0.00,-0.01,-0.06,0.00
628.6543607711792,0.05,0.00,0.06,-0.02,0.00
628.8425989151001,0.09,0.00,0.05,0.03,0.00
629.0308737754822,2.00,0.00,0.74,1.26,-0.03
629.2191369533539,3.68,0.00,2.02,1.66,0.02
629.4073510169983,1.26,0.00,0.96,0.30,0.03
629.595575094223,1.09,0.00,0.26,0.82,-0.03
629.7838299274445,2.65,0.00,1.30,1.35,-0.00
629.9719920158386,2.06,0.00,1.08,0.98,0.01
630.1602168083191,0.42,0.00,0.12,0.30,-0.01
630.3484699726105,2.71,0.00,1.00,1.71,-0.04
630.5367269515991,3.71,0.00,2.23,1.49,0.04
630.7249698638916,0.81,0.00,0.78,0.02,0.04
630.9131369590759,1.37,0.00,0.29,1.08,-0.04
631.1014730930328,2.47,0.00,1.27,1.20,0.00
631.2897489070892,1.30,0.00,0.88,0.42,0.02
631.4783689975739,1.24,0.00,0.40,0.85,-0.02
631.6662719249725,4.36,0.00,2.59,1.76,0.04
631.8548967838287,2.37,0.00,1.52,0.85,0.03
632.0427458286285,0.42,0.00,0.12,0.30,-0.01
632.2307877540588,2.76,0.00,1.16,1.60,-0.02
632.4194297790527,2.71,0.00,1.38,1.34,0.00
632.6073589324951,0.48,0.00,0.29,0.19,0.01
632.7956218719482,2.17,0.00,0.63,1.54,-0.05
632.9840559959412,4.54,0.00,2.77,1.76,0.05
633.1719269752502,1.56,0.00,1.36,0.20,0.06
633.3607239723206,1.19,0.00,0.19,0.99,-0.04
633.5488650798798,2.74,0.00,1.22,1.52,-0.02
633.7367868423462,1.98,0.00,1.15,0.83,0.02
633.9251577854156,0.55,0.00,0.22,0.33,-0.01
634.1134278774261,3.16,0.00,1.15,2.01,-0.04
634.3012847900391,3.24,0.00,1.79,1.45,0.02
634.4899299144745,0.37,0.00,0.39,-0.02,0.02
634.677934885025,2.23,0.00,1.15,1.09,0.00
634.866455078125,2.58,0.00,1.45,1.12,0.02
635.0544838905334,1.05,0.00,0.67,0.38,0.01
635.2425720691681,1.46,0.00,0.33,1.13,-0.04
635.4311170578003,4.54,0.00,2.66,1.89,0.04
635.6192419528961,2.43,0.00,1.71,0.71,0.05
635.8076150417328,0.56,0.00,0.20,0.36,-0.01
635.9958069324493,2.44,0.00,1.11,1.33,-0.01
636.1838841438293,2.46,0.00,1.43,1.03,0.02
636.3719379901886,0.58,0.00,0.50,0.07,0.02
636.5602958202362,2.39,0.00,0.65,1.74,-0.06
636.7484400272369,4.47,0.00,2.82,1.65,0.06
636.9368441104889,1.67,0.00,1.59,0.08,0.08
637.1249947547913,1.78,0.00,0.59,1.18,-0.03
637.3130848407745,2.95,0.00,1.34,1.60,-0.01
