Used Foils:,wide_foils_off
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,38
Pitch Amplitude:,35
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise
602.4558339118958,57.00,90.00,90.00,132.00,0.00
602.528431892395,59.53,102.56,77.44,1668.00,0.00
602.600430727005,66.65,113.31,66.69,5584.00,0.00
602.6726930141449,77.28,120.96,59.04,7760.00,0.00
602.7440881729126,90.52,124.76,55.24,6720.00,0.00
602.8167591094971,104.17,123.97,56.03,6636.00,0.00
602.8889060020447,116.48,118.87,61.13,3060.00,0.00
602.9611778259277,126.29,109.85,70.15,8288.00,0.00
603.0325367450714,131.90,98.36,81.64,7592.00,0.00
603.1044969558716,132.75,85.96,94.04,8206.00,0.00
603.1768980026245,128.66,73.76,106.24,6482.00,0.00
603.2492637634277,120.24,63.83,116.17,3024.00,0.00
603.3213529586792,108.54,57.30,122.70,7986.00,0.00
603.3925609588623,95.10,55.00,125.00,7504.00,0.00
603.4649558067322,81.63,57.24,122.76,7494.00,0.00
603.5373508930206,69.76,63.83,116.17,10364.00,0.00
603.6093990802765,61.43,73.60,106.40,10564.00,0.00
603.680939912796,57.30,85.61,94.39,10862.00,0.00
603.7530508041382,58.10,98.36,81.64,10044.00,0.00
603.8250210285187,63.60,109.71,70.29,4962.00,0.00
603.8970320224762,73.21,118.67,61.33,7228.00,0.00
603.9691939353943,85.83,123.97,56.03,1642.00,0.00
604.0407288074493,99.29,124.78,55.22,7088.00,0.00
604.1134610176086,112.38,121.13,58.87,5642.00,0.00
604.1858718395233,123.35,113.31,66.69,8048.00,0.00
604.2585580348969,130.40,102.72,77.28,10588.00,0.00
604.3294820785522,133.00,90.18,89.82,7606.00,0.00
604.4023427963257,130.61,77.77,102.23,6760.00,0.00
604.4741950035095,123.47,66.82,113.18,7376.00,0.00
604.5462369918823,112.89,59.12,120.88,6328.00,0.00
604.6178910732269,99.86,55.29,124.71,8438.00,0.00
604.6899709701538,86.01,55.99,124.01,3768.00,0.00
604.7618789672852,73.68,61.03,118.97,8106.00,0.00
604.8343179225922,63.92,69.86,110.14,9076.00,0.00
604.9063549041748,58.15,81.47,98.53,10898.00,0.00
604.9779169559479,57.23,93.86,86.14,9926.00,0.00
605.0503768920898,61.16,105.93,74.07,5086.00,0.00
605.122428894043,69.62,116.05,63.95,7436.00,0.00
605.1943738460541,81.10,122.57,57.43,7616.00,0.00
605.2665758132935,94.52,125.00,55.00,8606.00,0.00
605.3387489318848,108.19,122.83,57.17,6872.00,0.00
605.4107058048248,119.81,116.51,63.49,6240.00,0.00
605.483127117157,128.48,106.55,73.45,8732.00,0.00
605.5548868179321,132.68,94.56,85.44,9604.00,0.00
605.6270759105682,131.99,81.98,98.02,6348.00,0.00
605.6994378566742,126.51,70.44,109.56,6046.00,0.00
605.7717199325562,116.95,61.43,118.57,5220.00,0.00
605.8437991142273,104.36,56.08,123.92,6348.00,0.00
605.915641784668,90.90,55.20,124.80,6678.00,0.00
605.9874238967896,77.79,58.79,121.21,6956.00,0.00
606.0594959259033,66.78,66.56,113.44,9578.00,0.00
606.1323049068451,59.67,77.12,102.88,10352.00,0.00
606.2038068771362,57.00,89.65,90.35,10928.00,0.00
606.2752339839935,59.33,102.06,77.94,7724.00,0.00
606.3472950458527,66.15,112.78,67.22,6068.00,0.00
606.4194889068604,76.94,120.80,59.20,7064.00,0.00
606.491446018219,89.95,124.69,55.31,7776.00,0.00
606.5644290447235,103.43,124.13,55.87,6966.00,0.00
606.6366059780121,116.16,119.07,60.93,6358.00,0.00
606.70876288414,125.97,110.29,69.71,8844.00,0.00
606.7812309265137,131.81,98.70,81.30,10210.00,0.00
606.8526320457458,132.79,86.31,93.69,5098.00,0.00
606.9251298904419,128.84,74.07,105.93,3150.00,0.00
606.9974348545074,120.52,64.07,115.93,7690.00,0.00
607.0693509578705,108.90,57.43,122.57,6312.00,0.00
607.1410219669342,95.48,55.00,125.00,5898.00,0.00
607.2132260799408,81.81,57.17,122.83,6128.00,0.00
607.2851541042328,70.19,63.49,116.51,8714.00,0.00
607.3573799133301,61.61,73.29,106.71,9038.00,0.00
607.4291338920593,57.32,85.44,94.56,10500.00,0.00
607.5004868507385,57.97,97.85,82.15,9058.00,0.00
607.5732538700104,63.38,109.42,70.58,7570.00,0.00
607.6456000804901,73.05,118.57,61.43,5754.00,0.00
607.7175469398499,85.46,123.88,56.12,6308.00,0.00
607.7894630432129,98.91,124.81,55.19,5406.00,0.00
607.8624019622803,112.21,121.21,58.79,5974.00,0.00
607.9348659515381,123.22,113.44,66.56,6026.00,0.00
608.0073158740997,130.33,102.88,77.12,10788.00,0.00
608.0789828300476,133.00,90.35,89.65,9182.00,0.00
608.1510329246521,130.67,77.94,102.06,5236.00,0.00
608.2231619358063,123.85,67.22,112.78,6704.00,0.00
608.2953369617462,113.05,59.20,120.80,6078.00,0.00
608.3670859336853,100.05,55.31,124.69,8356.00,0.00
608.4387168884277,86.38,55.91,124.09,6594.00,0.00
608.5106918811798,73.84,60.93,119.07,7946.00,0.00
608.5838327407837,63.92,69.86,110.14,10090.00,0.00
608.6556448936462,58.19,81.30,98.70,10872.00,0.00
608.7269840240479,57.21,93.69,86.31,9794.00,0.00
608.7995908260345,61.16,105.93,74.07,4934.00,0.00
608.8715960979462,69.48,115.93,64.07,5056.00,0.00
608.943277835846,80.92,122.51,57.49,7874.00,0.00
609.0156290531158,94.52,125.00,55.00,8720.00,0.00
609.0882697105408,108.01,122.89,57.11,5184.00,0.00
609.1603338718414,119.81,116.51,63.49,8238.00,0.00
609.232626914978,128.39,106.71,73.29,9412.00,0.00
609.3045918941498,132.68,94.56,85.44,10286.00,0.00
609.376237154007,132.03,82.15,97.85,7888.00,0.00
609.4487817287445,126.62,70.58,109.42,5082.00,0.00
