Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.5
Heave Amplitude:,38
Pitch Amplitude:,20
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
55.24317502975464,0.05,4.60,0.05,0.00,0.00
55.43237113952637,0.04,4.70,0.04,0.00,0.00
55.62168002128601,0.07,4.70,0.06,0.00,0.00
55.81108593940735,0.07,4.90,0.06,0.00,0.00
56.000410079956055,0.07,4.80,0.07,0.00,0.00
56.190053939819336,0.04,4.80,0.04,0.00,0.00
56.37947201728821,0.04,4.70,0.03,0.00,0.00
56.56870198249817,-0.12,4.80,-0.12,-0.00,-0.01
56.75869393348694,-0.14,4.90,-0.14,0.00,-0.01
56.94707489013672,-0.13,4.80,-0.14,0.00,-0.01
57.13613295555115,0.02,4.70,0.01,0.01,0.00
57.32541513442993,0.31,4.60,0.30,0.01,0.01
57.51510405540466,0.61,4.60,0.60,0.02,0.03
57.7050359249115,0.91,4.90,0.89,0.02,0.04
57.89345908164978,0.63,4.90,0.61,0.02,0.03
58.083077907562256,0.40,4.70,0.39,0.01,0.02
58.27238893508911,0.09,4.70,0.08,0.01,0.00
58.461817026138306,-0.14,4.70,-0.14,-0.00,-0.01
58.65112614631653,-0.14,4.80,-0.14,0.00,-0.01
58.84039521217346,-0.10,4.70,-0.10,0.01,-0.01
59.029603004455566,0.05,4.60,0.04,0.01,0.00
59.220484018325806,0.07,4.80,0.06,0.01,0.00
59.40856313705444,0.38,4.80,0.37,0.01,0.02
59.59780693054199,0.76,4.60,0.74,0.02,0.04
59.787538051605225,0.79,4.80,0.77,0.02,0.04
59.977072954177856,0.57,4.70,0.55,0.02,0.03
60.1659209728241,0.26,4.70,0.25,0.01,0.01
60.35546088218689,0.04,4.70,0.04,0.01,0.00
60.54501700401306,-0.13,4.70,-0.14,0.00,-0.01
60.734111070632935,-0.13,4.40,-0.14,0.01,-0.01
60.92320394515991,-0.06,4.80,-0.07,0.01,-0.00
61.112776041030884,0.13,4.80,0.12,0.01,0.01
61.302241802215576,0.29,4.80,0.28,0.01,0.01
61.49136400222778,0.57,4.70,0.55,0.01,0.03
61.680766105651855,0.88,4.60,0.86,0.02,0.04
61.870144844055176,0.69,4.70,0.67,0.02,0.03
62.0596079826355,0.41,4.70,0.40,0.01,0.02
62.249037981033325,0.13,4.70,0.13,0.01,0.01
62.438201904296875,-0.06,4.30,-0.07,0.01,-0.00
62.6275360584259,-0.14,4.60,-0.14,0.00,-0.01
62.81686806678772,-0.11,4.80,-0.12,0.01,-0.01
63.00597381591797,-0.01,4.60,-0.02,0.01,-0.00
63.195245027542114,0.13,4.70,0.12,0.01,0.01
63.38464283943176,0.44,4.60,0.43,0.02,0.02
63.57395792007446,0.82,4.60,0.81,0.02,0.04
63.763147830963135,0.86,4.60,0.84,0.02,0.04
63.95264196395874,0.61,4.70,0.59,0.02,0.03
64.14221096038818,0.34,4.70,0.33,0.01,0.02
64.33121180534363,0.03,4.80,0.02,0.01,0.00
64.52043604850769,-0.12,4.30,-0.13,0.01,-0.01
64.70920300483704,-0.13,4.60,-0.14,0.01,-0.01
64.89862012863159,-0.05,4.70,-0.07,0.01,-0.00
