Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.5
Heave Amplitude:,38
Pitch Amplitude:,60
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
497.3863489627838,0.18,16.80,0.16,0.02,0.01
497.5756239891052,0.06,16.80,0.05,0.02,0.00
497.76456904411316,0.12,16.80,0.10,0.02,0.00
497.9531979560852,0.07,16.90,0.05,0.02,0.00
498.1426799297333,0.14,16.50,0.11,0.02,0.00
498.33176612854004,0.09,16.90,0.07,0.02,0.00
498.52099895477295,0.09,19.00,0.07,0.02,0.00
498.71031522750854,0.16,18.20,0.14,0.02,0.01
498.8995749950409,0.08,17.70,0.06,0.02,0.00
499.08879017829895,0.19,17.10,0.16,0.02,0.01
499.27826285362244,0.70,18.10,0.67,0.03,0.03
499.467561006546,0.93,17.90,0.91,0.02,0.05
499.6565341949463,0.43,17.20,0.41,0.02,0.02
499.84606409072876,0.20,17.30,0.18,0.02,0.01
500.0347170829773,0.67,17.70,0.64,0.02,0.03
500.22436690330505,0.74,18.10,0.72,0.02,0.04
500.4134919643402,0.96,18.50,0.94,0.02,0.05
500.6043050289154,0.28,19.00,0.26,0.02,0.01
500.79192304611206,0.18,17.80,0.16,0.02,0.01
500.9816348552704,0.14,16.60,0.12,0.02,0.01
501.1706998348236,0.15,17.30,0.13,0.02,0.01
501.36128282546997,0.85,18.50,0.83,0.02,0.04
501.5494511127472,0.74,16.90,0.72,0.02,0.04
501.73886489868164,0.18,17.10,0.16,0.02,0.01
501.92763209342957,0.51,17.00,0.49,0.02,0.02
502.11670112609863,0.56,17.40,0.54,0.02,0.03
502.3063530921936,0.82,18.70,0.80,0.02,0.04
502.4959189891815,0.83,17.80,0.81,0.02,0.04
502.68506503105164,0.07,18.50,0.05,0.02,0.00
502.87563610076904,0.03,16.90,0.01,0.02,-0.00
503.0634489059448,0.00,17.40,-0.00,0.00,-0.00
503.25269412994385,0.33,17.70,0.32,0.01,0.02
503.4424350261688,0.90,17.90,0.87,0.03,0.04
503.63126587867737,0.62,17.20,0.60,0.02,0.03
503.8205120563507,0.18,16.60,0.16,0.02,0.01
504.0099050998688,0.55,17.20,0.53,0.02,0.03
504.1985719203949,0.57,18.40,0.55,0.02,0.03
504.38852310180664,0.98,18.00,0.95,0.02,0.05
504.57713198661804,0.39,18.70,0.37,0.02,0.02
504.76663303375244,0.10,17.30,0.08,0.02,0.00
504.9558780193329,0.03,16.70,0.01,0.02,-0.00
505.1450090408325,0.09,16.80,0.06,0.02,0.00
505.3341450691223,0.80,17.90,0.78,0.02,0.04
505.52329897880554,0.90,17.80,0.88,0.02,0.04
505.71264004707336,0.29,17.00,0.27,0.02,0.01
505.9019830226898,0.46,16.70,0.44,0.02,0.02
506.0911440849304,0.51,17.60,0.49,0.02,0.02
506.28015184402466,0.75,18.00,0.72,0.02,0.04
506.46989607810974,1.00,18.20,0.97,0.02,0.05
506.6590459346771,0.07,17.80,0.05,0.02,0.00
506.84827709198,0.04,17.20,0.02,0.02,0.00
507.03757977485657,0.05,16.70,0.03,0.02,0.00
507.2269699573517,0.40,17.30,0.38,0.02,0.02
