Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.7
Heave Amplitude:,38
Pitch Amplitude:,65
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
250.2363600730896,0.01,22.00,0.02,-0.01,0.00
250.4237949848175,-0.03,22.10,-0.02,-0.01,-0.00
250.61279797554016,0.01,22.10,0.02,-0.01,0.00
250.80192589759827,-0.02,22.20,-0.02,-0.01,-0.00
250.99115705490112,0.01,22.40,0.02,-0.01,0.00
251.1813929080963,-0.03,21.80,-0.02,-0.01,-0.00
251.3696630001068,-0.01,23.80,0.00,-0.01,0.00
251.55905485153198,-0.52,23.50,-0.53,0.00,-0.03
251.74817299842834,-0.55,22.60,-0.54,-0.01,-0.03
251.93736505508423,0.10,23.80,0.09,0.00,0.00
252.12665605545044,1.24,23.80,1.06,0.17,0.05
252.3159909248352,0.22,22.00,0.20,0.02,0.01
252.50527811050415,0.63,23.90,0.59,0.04,0.03
252.69455695152283,0.93,24.00,0.83,0.10,0.04
252.88368701934814,1.22,24.00,1.10,0.12,0.05
253.07298398017883,-1.36,23.30,-1.33,-0.02,-0.07
253.26225805282593,-0.19,23.00,-0.18,-0.01,-0.01
253.4513189792633,0.97,24.00,0.65,0.32,0.02
253.64072608947754,0.99,23.90,0.85,0.14,0.04
253.83000111579895,0.27,22.30,0.26,0.01,0.01
254.02090096473694,1.14,23.90,1.05,0.09,0.05
254.20871686935425,1.89,24.10,1.70,0.19,0.08
254.39772295951843,-0.04,23.90,-0.05,0.02,-0.00
254.58708786964417,-0.55,22.60,-0.55,-0.01,-0.03
254.77627801895142,-0.34,23.40,-0.34,-0.00,-0.02
254.96541810035706,1.20,23.50,0.85,0.36,0.03
255.15475797653198,0.16,22.00,0.10,0.06,0.00
255.34397292137146,0.50,23.40,0.47,0.02,0.02
255.5332019329071,1.32,23.40,1.20,0.12,0.06
255.72236919403076,1.03,23.80,0.99,0.05,0.05
255.91206097602844,-1.58,23.50,-1.56,-0.02,-0.08
256.10098910331726,-0.41,22.90,-0.41,-0.00,-0.02
256.29135608673096,0.14,23.70,0.08,0.06,0.00
256.4793040752411,0.96,23.80,0.80,0.16,0.03
256.66859102249146,0.11,22.10,0.10,0.01,0.00
256.85784888267517,1.14,23.70,0.94,0.20,0.04
257.04714703559875,1.34,24.10,1.13,0.21,0.05
257.2365069389343,0.08,23.80,0.04,0.04,-0.00
257.4256410598755,-1.47,22.30,-1.46,-0.01,-0.07
257.61485409736633,-1.03,23.50,-1.02,-0.01,-0.05
257.80408787727356,2.00,23.40,1.35,0.65,0.04
257.9932050704956,0.44,22.30,0.40,0.03,0.02
258.18249678611755,0.61,23.10,0.60,0.01,0.03
258.3718500137329,1.41,23.70,1.29,0.13,0.06
258.56154704093933,1.61,23.70,1.46,0.15,0.07
258.750608921051,-1.39,23.40,-1.38,-0.01,-0.07
258.93983697891235,-0.48,22.40,-0.48,-0.00,-0.02
259.12932205200195,0.05,23.60,0.05,0.00,0.00
259.31834411621094,1.63,23.70,1.14,0.49,0.03
259.5075559616089,0.10,21.20,0.10,0.01,0.00
259.6968331336975,0.92,23.70,0.86,0.06,0.04
259.8860590457916,1.68,23.80,1.48,0.20,0.07
260.07483887672424,0.46,23.80,0.44,0.02,0.02
