Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.5
Heave Amplitude:,38
Pitch Amplitude:,45
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
458.3979239463806,0.30,17.30,0.28,0.02,0.01
458.5877740383148,0.23,17.30,0.21,0.02,0.01
458.77644395828247,0.32,17.40,0.30,0.02,0.01
458.9656488895416,0.26,17.30,0.24,0.02,0.01
459.1550118923187,0.31,17.50,0.29,0.02,0.01
459.34429907798767,0.25,17.20,0.23,0.02,0.01
459.5334391593933,0.31,18.30,0.28,0.02,0.01
459.7227530479431,0.24,18.20,0.22,0.02,0.01
459.912150144577,0.33,17.10,0.31,0.02,0.01
460.1014611721039,0.72,17.60,0.70,0.02,0.03
460.29112100601196,0.95,17.60,0.92,0.02,0.05
460.4797730445862,0.50,17.50,0.48,0.02,0.02
460.66936206817627,0.26,17.80,0.24,0.02,0.01
460.858678817749,0.42,16.90,0.40,0.02,0.02
461.04787397384644,0.67,17.40,0.65,0.02,0.03
461.23693799972534,0.89,18.20,0.87,0.02,0.04
461.4255349636078,0.79,18.50,0.77,0.02,0.04
461.614914894104,0.19,18.20,0.17,0.02,0.01
461.8040540218353,0.22,17.10,0.19,0.02,0.01
461.99323201179504,0.26,16.80,0.23,0.02,0.01
462.18248891830444,0.44,16.90,0.42,0.02,0.02
462.3717939853668,0.79,17.70,0.77,0.02,0.04
462.5610718727112,0.40,16.80,0.38,0.02,0.02
462.7503709793091,0.27,17.00,0.25,0.02,0.01
462.94007420539856,0.55,17.30,0.53,0.02,0.03
463.12902784347534,0.76,18.20,0.74,0.02,0.04
463.31835293769836,0.93,18.00,0.91,0.02,0.05
463.50781202316284,0.46,18.10,0.44,0.02,0.02
463.6967990398407,0.18,17.50,0.16,0.02,0.01
463.8863031864166,0.24,16.70,0.22,0.02,0.01
464.0753960609436,0.36,17.50,0.34,0.02,0.02
464.2646749019623,0.69,17.70,0.67,0.02,0.03
464.45404601097107,0.67,17.30,0.65,0.02,0.03
464.6428189277649,0.28,17.20,0.26,0.02,0.01
464.8323621749878,0.39,17.10,0.37,0.02,0.02
465.02171897888184,0.72,17.30,0.70,0.02,0.04
465.2112150192261,0.94,18.50,0.92,0.02,0.05
465.4004371166229,0.86,17.90,0.83,0.02,0.04
465.5896759033203,0.20,18.20,0.17,0.02,0.01
465.77892208099365,0.18,17.00,0.16,0.02,0.01
465.96812200546265,0.29,16.90,0.27,0.02,0.01
466.1579489707947,0.55,17.50,0.53,0.02,0.03
466.3469150066376,0.80,17.70,0.78,0.02,0.04
466.5359890460968,0.58,17.00,0.55,0.02,0.03
466.7249791622162,0.31,16.90,0.29,0.02,0.01
466.91456294059753,0.65,16.90,0.63,0.02,0.03
467.10367488861084,0.76,17.90,0.74,0.02,0.04
467.2930510044098,0.98,18.20,0.96,0.02,0.05
467.4821820259094,0.47,18.60,0.45,0.02,0.02
467.6715438365936,0.23,17.80,0.21,0.02,0.01
467.8605751991272,0.21,17.20,0.19,0.02,0.01
468.0502071380615,0.37,17.50,0.35,0.02,0.02
468.2393729686737,0.85,17.10,0.82,0.02,0.04
