Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.7
Heave Amplitude:,38
Pitch Amplitude:,30
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
159.20472884178162,0.06,22.90,0.05,0.01,0.00
159.39408898353577,0.02,23.20,0.01,0.00,0.00
159.58341598510742,0.05,23.30,0.05,0.01,0.00
159.77279090881348,0.01,23.10,0.01,0.00,0.00
159.96192598342896,0.02,23.10,0.02,0.01,0.00
160.15137386322021,0.02,23.30,0.02,0.01,0.00
160.34050488471985,0.05,23.80,0.05,0.01,0.00
160.5299210548401,0.01,22.90,0.00,0.01,-0.00
160.71904587745667,1.18,23.80,0.95,0.23,0.04
160.90820002555847,1.53,23.70,1.38,0.16,0.06
161.09773921966553,0.75,22.70,0.72,0.03,0.04
161.28667092323303,0.45,22.80,0.40,0.05,0.02
161.47618794441223,1.42,24.00,1.22,0.19,0.05
161.66562700271606,1.16,23.80,1.02,0.14,0.05
161.85433506965637,0.24,23.50,0.19,0.04,0.01
162.04359698295593,0.27,22.80,0.25,0.02,0.01
162.23284101486206,1.02,23.50,0.80,0.22,0.03
162.4220950603485,1.40,22.60,1.16,0.24,0.05
162.6114661693573,0.34,22.40,0.29,0.04,0.01
162.80065488815308,0.95,22.90,0.82,0.13,0.04
162.99026107788086,1.22,23.70,1.09,0.13,0.05
163.1794981956482,0.73,23.20,0.65,0.08,0.03
163.36840796470642,0.01,22.60,0.01,0.01,0.00
163.55816316604614,0.74,23.10,0.67,0.07,0.03
163.74747896194458,1.45,23.70,1.32,0.13,0.06
163.93623208999634,1.04,22.60,0.94,0.10,0.04
164.12561011314392,0.24,22.40,0.22,0.01,0.01
164.3150019645691,1.17,23.50,1.12,0.05,0.05
164.50446200370789,1.12,23.40,1.02,0.10,0.05
164.69373512268066,0.30,23.50,0.24,0.06,0.01
164.88261699676514,0.28,22.70,0.26,0.02,0.01
165.0723328590393,1.15,23.60,1.01,0.14,0.04
165.26123094558716,1.73,22.60,1.44,0.29,0.06
165.45051503181458,0.27,22.50,0.25,0.02,0.01
165.6398320198059,0.82,22.40,0.74,0.08,0.03
165.82944703102112,1.26,23.60,1.12,0.14,0.05
166.01844692230225,0.89,22.90,0.79,0.11,0.03
166.20731401443481,0.03,22.80,0.02,0.01,0.00
166.39676189422607,0.63,22.70,0.56,0.07,0.03
166.58606386184692,1.50,22.80,1.25,0.26,0.05
166.77538394927979,1.14,22.80,0.89,0.25,0.03
166.96497893333435,0.17,22.00,0.15,0.02,0.01
167.15397906303406,1.34,22.70,1.20,0.14,0.05
167.34333395957947,1.26,23.20,1.10,0.17,0.05
167.5322620868683,0.38,22.90,0.35,0.04,0.02
167.7218358516693,0.15,22.60,0.14,0.02,0.01
167.9108829498291,1.07,22.70,0.88,0.20,0.04
168.10024619102478,1.78,22.20,1.44,0.34,0.06
168.2892608642578,0.42,22.30,0.38,0.04,0.02
168.47900819778442,0.66,22.10,0.64,0.02,0.03
168.6680769920349,1.24,23.00,1.12,0.12,0.05
168.85723400115967,1.00,22.30,0.87,0.12,0.04
169.04665899276733,0.03,21.70,0.03,-0.01,0.00
