Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,1.0
Heave Amplitude:,38
Pitch Amplitude:,20
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
120.18827509880066,-0.02,6.20,-0.02,0.00,-0.00
120.37631011009216,0.02,6.30,0.02,0.00,0.00
120.56582593917847,-0.06,6.50,-0.06,0.00,-0.00
120.75543785095215,-0.00,6.30,-0.00,0.00,-0.00
120.94433188438416,0.03,6.40,0.03,0.00,0.00
121.13395595550537,-0.00,6.30,-0.00,0.00,-0.00
121.3231360912323,-0.00,6.40,-0.00,0.00,-0.00
121.5126359462738,-0.10,6.40,-0.10,0.00,-0.01
121.70170783996582,1.79,6.20,1.77,0.02,0.09
121.89104700088501,0.81,6.40,0.78,0.02,0.04
122.08025622367859,1.05,6.30,1.03,0.02,0.05
122.27018713951111,1.68,6.20,1.65,0.03,0.08
122.45966911315918,0.80,6.20,0.77,0.02,0.04
122.64839005470276,1.26,6.30,1.25,0.01,0.06
122.83741998672485,2.37,6.20,2.33,0.03,0.12
123.02679109573364,0.64,6.10,0.62,0.01,0.03
123.2161271572113,1.08,6.20,1.06,0.01,0.05
123.40563607215881,1.03,6.40,1.01,0.02,0.05
123.59488701820374,0.43,6.10,0.42,0.01,0.02
123.78448700904846,3.30,6.30,3.27,0.03,0.17
123.97339296340942,1.06,6.30,1.05,0.01,0.05
124.16299510002136,1.40,6.30,1.38,0.02,0.07
124.35232019424438,1.16,6.50,1.13,0.03,0.06
124.54214596748352,0.36,6.10,0.34,0.01,0.02
124.73093891143799,3.27,6.20,3.24,0.03,0.17
124.9200119972229,1.48,6.30,1.45,0.03,0.07
125.10945701599121,1.21,6.40,1.19,0.02,0.06
125.29891395568848,1.50,6.40,1.47,0.03,0.07
125.48811197280884,0.51,6.10,0.50,0.01,0.02
125.67749905586243,2.26,6.10,2.23,0.03,0.11
125.86675906181335,1.96,6.20,1.93,0.03,0.10
126.05615901947021,0.71,6.20,0.69,0.01,0.03
126.24559092521667,1.35,6.30,1.32,0.03,0.07
126.43482899665833,0.66,6.20,0.65,0.01,0.03
126.62425780296326,0.99,6.10,0.97,0.01,0.05
126.81363701820374,2.55,6.10,2.52,0.03,0.13
127.0026969909668,0.82,6.20,0.81,0.02,0.04
127.19220209121704,1.09,6.20,1.07,0.01,0.05
127.38155198097229,0.98,6.30,0.95,0.03,0.05
127.5708019733429,0.33,6.30,0.32,0.01,0.02
127.76014304161072,3.30,6.40,3.27,0.03,0.17
127.94956088066101,1.26,6.20,1.25,0.01,0.06
128.13896894454956,1.09,6.20,1.08,0.02,0.05
128.3281750679016,1.23,6.10,1.20,0.03,0.06
128.51767206192017,0.37,6.20,0.36,0.01,0.02
128.70676493644714,2.87,6.20,2.84,0.03,0.15
128.89599013328552,1.63,6.10,1.60,0.03,0.08
129.08545899391174,0.93,1.20,0.93,0.01,0.05
129.2748520374298,1.47,6.60,1.44,0.03,0.07
129.464026927948,0.70,6.30,0.68,0.02,0.03
129.65369296073914,1.54,6.00,1.52,0.02,0.08
129.8429160118103,1.98,6.50,1.95,0.03,0.10
130.03243398666382,0.87,6.30,0.86,0.01,0.04
