Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.5
Heave Amplitude:,40
Pitch Amplitude:,75
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration, 10

Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise
173.21769976615906,55.00,90.22,89.78,236.00,0.00
173.2901749610901,56.02,106.82,73.18,5600.00,0.00
173.36257696151733,59.02,122.78,57.22,2950.00,0.00
173.4342291355133,63.94,137.26,42.74,4544.00,0.00
173.506441116333,70.29,148.97,31.03,3130.00,0.00
173.57980799674988,77.97,157.86,22.14,2258.00,0.00
173.65059280395508,86.52,163.30,16.70,2926.00,0.00
173.72172594070435,95.50,164.99,15.01,930.00,0.00
173.79502177238464,104.46,162.87,17.13,2664.00,0.00
173.8668749332428,112.94,157.04,22.96,3794.00,0.00
173.93889904022217,120.50,147.79,32.21,2130.00,0.00
174.01148390769958,126.76,135.59,44.41,4644.00,0.00
174.08295392990112,131.46,120.86,59.14,3028.00,0.00
174.15541577339172,134.22,104.75,75.25,5272.00,0.00
174.2265110015869,134.99,88.12,91.88,4598.00,0.00
174.29932403564453,133.71,71.12,108.88,4164.00,0.00
174.37129878997803,130.47,55.32,124.68,4482.00,0.00
174.44418096542358,125.50,41.47,138.53,2546.00,0.00
174.5162980556488,118.82,29.74,150.26,2504.00,0.00
174.58762288093567,111.00,21.26,158.74,4310.00,0.00
174.65968012809753,102.37,16.28,163.72,3676.00,0.00
174.7310128211975,93.37,15.06,164.94,3690.00,0.00
174.8022859096527,84.45,17.66,162.34,642.00,0.00
174.8750820159912,76.06,23.94,156.06,2198.00,0.00
174.94715094566345,68.64,33.59,146.41,5728.00,0.00
175.0192747116089,62.49,46.30,133.70,4158.00,0.00
175.0914649963379,58.14,60.86,119.14,5452.00,0.00
175.163480758667,55.60,77.11,102.89,6232.00,0.00
175.23465299606323,55.06,94.00,86.00,6272.00,0.00
175.30707788467407,56.59,110.92,69.08,7524.00,0.00
175.3794560432434,60.01,126.34,53.66,3516.00,0.00
175.4514410495758,65.25,140.13,39.87,4970.00,0.00
175.5231499671936,72.10,151.50,28.50,1308.00,0.00
175.59529399871826,79.93,159.47,20.53,3084.00,0.00
175.66741108894348,88.62,164.04,15.96,2124.00,0.00
175.73912405967712,97.76,164.82,15.18,1274.00,0.00
175.81187105178833,106.52,161.82,18.18,3694.00,0.00
175.88419008255005,114.82,155.15,24.85,1110.00,0.00
175.95623087882996,122.20,144.99,35.01,4240.00,0.00
176.02860403060913,128.08,132.16,47.84,5780.00,0.00
176.10049176216125,132.28,117.17,62.83,4970.00,0.00
176.17298889160156,134.58,100.80,79.20,6168.00,0.00
176.24553680419922,134.87,83.88,96.12,3886.00,0.00
176.31804704666138,133.12,67.27,112.73,5574.00,0.00
176.3891999721527,129.37,51.62,128.38,6036.00,0.00
176.46224689483643,123.90,38.15,141.85,3774.00,0.00
176.53356981277466,116.96,27.31,152.69,3054.00,0.00
176.60576009750366,108.90,19.68,160.32,2170.00,0.00
176.67813110351562,100.01,15.59,164.41,2274.00,0.00
176.7496998310089,91.11,15.36,164.64,2678.00,0.00
176.821142911911,82.28,18.89,161.11,3260.00,0.00
176.89319491386414,73.99,26.18,153.82,4692.00,0.00
176.9652018547058,66.98,36.47,143.53,3768.00,0.00
177.0373649597168,61.29,49.61,130.39,5702.00,0.00
177.10949778556824,57.28,65.04,114.96,6294.00,0.00
177.18126893043518,55.27,81.30,98.70,6226.00,0.00
177.25332379341125,55.24,98.23,81.77,5886.00,0.00
177.32542300224304,57.28,114.96,65.04,4332.00,0.00
177.3976547718048,61.23,130.19,49.81,3942.00,0.00
177.46953201293945,66.80,143.20,36.80,4054.00,0.00
177.54149889945984,73.99,153.82,26.18,2526.00,0.00
177.61374974250793,82.16,161.03,18.97,3618.00,0.00
177.68567514419556,90.86,164.60,15.40,1874.00,0.00
177.75839400291443,100.01,164.41,15.59,3512.00,0.00
177.83061695098877,108.79,160.41,19.59,2068.00,0.00
177.9025800228119,116.86,152.81,27.19,1970.00,0.00
177.97493481636047,123.81,142.02,37.98,4876.00,0.00
178.04779982566833,129.37,128.38,51.62,2562.00,0.00
178.1192147731781,133.04,113.18,66.82,6560.00,0.00
178.19130396842957,134.86,96.35,83.65,6748.00,0.00
178.2638669013977,134.60,79.43,100.57,3500.00,0.00
178.33575892448425,132.28,62.83,117.17,6276.00,0.00
178.4079098701477,128.15,48.04,131.96,2716.00,0.00
178.48067688941956,122.20,35.01,144.99,3942.00,0.00
178.55207777023315,114.93,24.97,155.03,5214.00,0.00
178.62446093559265,106.64,18.25,161.75,1726.00,0.00
178.69588685035706,97.76,15.18,164.82,4726.00,0.00
178.76819372177124,88.62,15.96,164.04,3644.00,0.00
178.84015798568726,80.04,20.44,159.56,3296.00,0.00
178.91205596923828,72.10,28.50,151.50,4332.00,0.00
178.9838559627533,65.25,39.87,140.13,1796.00,0.00
179.05598092079163,60.07,53.46,126.54,6006.00,0.00
179.12916803359985,56.59,69.08,110.92,6374.00,0.00
179.19996094703674,55.06,86.00,94.00,6646.00,0.00
179.27227187156677,55.57,102.66,77.34,6458.00,0.00
179.34452104568481,58.09,118.92,61.08,2294.00,0.00
179.4162678718567,62.49,133.70,46.30,4672.00,0.00
179.48829698562622,68.64,146.41,33.59,4276.00,0.00
179.56112003326416,75.95,155.95,24.05,3322.00,0.00
179.63242197036743,84.32,162.28,17.72,4722.00,0.00
179.70368695259094,93.37,164.94,15.06,776.00,0.00
179.77673888206482,102.25,163.76,16.24,2788.00,0.00
179.8489317893982,111.00,158.74,21.26,3614.00,0.00
179.9208767414093,118.82,150.26,29.74,1730.00,0.00
179.99338293075562,125.42,138.71,41.29,5010.00,0.00
180.06600189208984,130.47,124.68,55.32,2524.00,0.00
180.13782572746277,133.74,108.65,71.35,5534.00,0.00
180.2108860015869,134.98,92.12,87.88,5976.00,0.00
180.28252387046814,134.22,75.25,104.75,4790.00,0.00
180.35419988632202,131.40,58.92,121.08,4624.00,0.00
180.42613983154297,126.84,44.59,135.41,4192.00,0.00
180.49844098091125,120.50,32.21,147.79,5374.00,0.00
180.57049679756165,112.94,22.96,157.04,4282.00,0.00
180.6433868408203,104.34,17.07,162.93,1628.00,0.00
180.71432089805603,95.50,15.01,164.99,4428.00,0.00
180.7865810394287,86.40,16.76,163.24,2224.00,0.00
180.85827207565308,77.86,22.24,157.76,4120.00,0.00
180.9308319091797,70.29,31.03,148.97,3070.00,0.00
181.0023477077484,63.78,43.11,136.89,2910.00,0.00
181.07443594932556,58.97,57.43,122.57,5112.00,0.00
181.14647674560547,55.99,73.41,106.59,7028.00,0.00
181.21813201904297,55.00,90.24,89.76,6402.00,0.00
181.29040694236755,56.05,107.05,72.95,5570.00,0.00
181.36249494552612,59.08,123.00,57.00,3628.00,0.00
181.4344117641449,63.94,137.26,42.74,4926.00,0.00
181.50701189041138,70.38,149.12,30.88,4830.00,0.00
181.5789279937744,78.20,158.06,21.94,2116.00,0.00
181.65128898620605,86.64,163.34,16.66,3086.00,0.00
181.72243905067444,95.63,164.99,15.01,874.00,0.00
181.7965440750122,104.70,162.76,17.24,3084.00,0.00
181.86792492866516,113.05,156.93,23.07,2218.00,0.00
181.9398820400238,120.69,147.49,32.51,2370.00,0.00
182.01376295089722,126.91,135.22,44.78,5668.00,0.00
182.08482384681702,131.51,120.65,59.35,3274.00,0.00
182.1570508480072,134.24,104.52,75.48,4800.00,0.00
182.22845077514648,134.98,87.41,92.59,4624.00,0.00
182.30172395706177,133.68,70.89,109.11,3874.00,0.00
182.3732807636261,130.35,54.91,125.09,4728.00,0.00
182.4453639984131,125.25,40.93,139.07,2592.00,0.00
182.51759696006775,118.51,29.32,150.68,3766.00,0.00
182.59009909629822,110.77,21.08,158.92,3094.00,0.00
182.66253280639648,102.00,16.16,163.84,1996.00,0.00
182.73348999023438,92.99,15.09,164.91,3532.00,0.00
