Used Foils:,wide_foils_off
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,38
Pitch Amplitude:,55
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise
550.4370748996735,57.00,90.00,90.00,132.00,0.00
550.5095739364624,59.53,109.73,70.27,5430.00,0.00
550.5815811157227,66.53,126.42,53.58,6632.00,0.00
550.6538078784943,77.28,138.66,41.34,1980.00,0.00
550.7259058952332,90.52,144.62,35.38,5302.00,0.00
550.7983071804047,103.99,143.44,36.56,5446.00,0.00
550.870424747467,116.48,135.37,44.63,3044.00,0.00
550.9424667358398,126.29,121.20,58.80,7218.00,0.00
551.014760017395,131.85,103.41,76.59,3666.00,0.00
551.0859169960022,132.75,83.66,96.34,7890.00,0.00
551.1585857868195,128.66,64.48,115.52,6666.00,0.00
551.2308399677277,120.24,48.88,131.12,8860.00,0.00
551.302759885788,108.54,38.61,141.39,8026.00,0.00
551.3744509220123,95.10,35.00,145.00,2270.00,0.00
551.446347951889,81.63,38.51,141.49,5904.00,0.00
551.5181970596313,69.91,48.70,131.30,7258.00,0.00
551.590194940567,61.43,64.23,115.77,8500.00,0.00
551.6618309020996,57.30,83.11,96.89,9856.00,0.00
551.7341330051422,58.01,102.60,77.40,9122.00,0.00
551.8059170246124,63.60,120.97,59.03,6268.00,0.00
551.8777847290039,73.21,135.06,44.94,9326.00,0.00
551.9499509334564,85.46,143.24,36.76,8484.00,0.00
552.0220930576324,99.29,144.65,35.35,5908.00,0.00
552.0948469638824,112.38,138.91,41.09,1058.00,0.00
552.1672048568726,123.09,127.04,52.96,3720.00,0.00
552.2391669750214,130.40,109.99,70.01,5640.00,0.00
552.3109169006348,133.00,90.55,89.45,6976.00,0.00
552.383444070816,130.61,70.79,109.21,7328.00,0.00
552.4550530910492,123.72,53.99,126.01,8658.00,0.00
552.5274169445038,112.89,41.47,138.53,8172.00,0.00
552.5989809036255,99.86,35.45,144.55,7052.00,0.00
552.6710851192474,86.38,36.43,143.57,5106.00,0.00
552.7432188987732,73.68,44.47,135.53,6334.00,0.00
552.8155047893524,63.92,58.35,121.65,6602.00,0.00
552.8874261379242,58.24,76.05,103.95,9276.00,0.00
552.9590249061584,57.23,96.07,83.93,8094.00,0.00
553.0315871238708,61.16,115.03,64.97,6790.00,0.00
553.1034197807312,69.34,130.56,49.44,9562.00,0.00
553.1753158569336,81.10,141.19,38.81,6866.00,0.00
553.2475950717926,94.52,145.00,35.00,4716.00,0.00
553.3202140331268,108.01,141.68,38.32,2042.00,0.00
553.3921511173248,119.81,131.66,48.34,2952.00,0.00
553.4642150402069,128.39,116.25,63.75,6566.00,0.00
553.5363247394562,132.68,97.17,82.83,6066.00,0.00
553.6086118221283,132.03,77.67,102.33,6422.00,0.00
553.6805949211121,126.51,59.26,120.74,7032.00,0.00
553.752604007721,116.95,45.10,134.90,8006.00,0.00
553.8247120380402,104.54,36.76,143.24,6888.00,0.00
553.8963348865509,90.90,35.32,144.68,6134.00,0.00
553.9683048725128,77.79,40.96,139.04,5508.00,0.00
554.0403349399567,66.91,52.96,127.04,7658.00,0.00
554.1127579212189,59.67,69.75,110.25,8746.00,0.00
554.1844019889832,57.00,89.45,90.55,7832.00,0.00
554.2572219371796,59.33,108.96,71.04,8422.00,0.00
554.3285858631134,66.15,125.80,54.20,7652.00,0.00
554.401252746582,76.94,138.40,41.60,8894.00,0.00
554.472648859024,89.95,144.51,35.49,8258.00,0.00
554.5454139709473,103.43,143.63,36.37,4722.00,0.00
554.6175558567047,116.16,135.68,44.32,2270.00,0.00
554.6894278526306,125.97,121.88,58.12,4942.00,0.00
554.7618939876556,131.76,103.95,76.05,9230.00,0.00
554.8337869644165,132.79,84.21,95.79,6944.00,0.00
554.9060800075531,128.84,64.97,115.03,6242.00,0.00
554.9785249233246,120.66,49.44,130.56,9198.00,0.00
555.0511629581451,109.08,38.91,141.09,6122.00,0.00
555.1223638057709,95.48,35.00,145.00,5452.00,0.00
555.1943018436432,82.17,38.23,141.77,3084.00,0.00
555.2662751674652,70.19,48.34,131.66,6662.00,0.00
555.338663816452,61.61,63.75,116.25,7770.00,0.00
555.4101147651672,57.35,82.56,97.44,8874.00,0.00
555.4827489852905,57.97,102.33,77.67,8340.00,0.00
555.5546691417694,63.38,120.51,59.49,6134.00,0.00
555.6264200210571,72.90,134.74,45.26,8654.00,0.00
555.6988370418549,85.27,143.17,36.83,8470.00,0.00
555.770397901535,98.91,144.71,35.29,4454.00,0.00
555.8430070877075,112.21,139.04,40.96,3014.00,0.00
555.9154958724976,122.96,127.25,52.75,1724.00,0.00
555.9874489307404,130.33,110.25,69.75,7202.00,0.00
556.0591359138489,133.00,90.83,89.17,4952.00,0.00
556.1314780712128,130.80,71.56,108.44,6954.00,0.00
556.2041208744049,123.85,54.20,125.80,8356.00,0.00
556.275927066803,113.22,41.74,138.26,5976.00,0.00
556.3491950035095,100.05,35.49,144.51,6252.00,0.00
556.4197130203247,86.57,36.37,143.63,6504.00,0.00
556.4917919635773,73.84,44.32,135.68,5158.00,0.00
556.5641849040985,64.03,58.12,121.88,7262.00,0.00
556.6364989280701,58.29,75.79,104.21,9368.00,0.00
556.7072219848633,57.21,95.79,84.21,8658.00,0.00
556.7798879146576,61.08,114.78,65.22,6658.00,0.00
556.852038860321,69.20,130.38,49.62,9260.00,0.00
556.9240980148315,80.92,141.09,38.91,9384.00,0.00
556.9962849617004,94.33,144.99,35.01,6520.00,0.00
557.0693361759186,107.83,141.77,38.23,3306.00,0.00
557.1407029628754,119.66,131.84,48.16,4234.00,0.00
557.2130889892578,128.39,116.25,63.75,4614.00,0.00
557.2859210968018,132.62,97.72,82.28,8018.00,0.00
557.3576807975769,132.07,77.93,102.07,6176.00,0.00
557.4296908378601,126.62,59.49,120.51,6396.00,0.00
557.5018360614777,117.10,45.26,134.74,8668.00,0.00
557.5741829872131,104.73,36.83,143.17,4152.00,0.00
557.6458230018616,91.09,35.29,144.71,5220.00,0.00
557.7177348136902,77.79,40.96,139.04,5162.00,0.00
557.7895407676697,67.04,52.75,127.25,6240.00,0.00
557.8615801334381,59.67,69.75,110.25,9028.00,0.00
557.933296918869,57.00,89.17,90.83,7498.00,0.00
558.0057098865509,59.20,108.44,71.56,8428.00,0.00
558.0775737762451,66.15,125.80,54.20,7996.00,0.00
558.1496319770813,76.78,138.26,41.74,8452.00,0.00
558.2217600345612,89.57,144.44,35.56,9322.00,0.00
558.2945458889008,103.43,143.63,36.37,3546.00,0.00
558.366935968399,116.00,135.84,44.16,3250.00,0.00
558.4391098022461,125.97,121.88,58.12,4572.00,0.00
558.5112869739532,131.71,104.21,75.79,8048.00,0.00
558.5830447673798,132.79,84.21,95.79,7822.00,0.00
558.655110836029,128.92,65.22,114.78,7298.00,0.00
558.7277131080627,120.80,49.62,130.38,9060.00,0.00
558.7997529506683,109.08,38.91,141.09,5932.00,0.00
558.871141910553,95.67,35.01,144.99,4574.00,0.00
558.9437308311462,82.17,38.23,141.77,5436.00,0.00
559.015969991684,70.34,48.16,131.84,5964.00,0.00
559.0876679420471,61.61,63.75,116.25,7284.00,0.00
559.1597850322723,57.38,82.28,97.72,9684.00,0.00
559.2319507598877,57.93,102.07,77.93,8796.00,0.00
559.3039779663086,63.38,120.51,59.49,6350.00,0.00
559.3759710788727,72.74,134.58,45.42,7092.00,0.00
