Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,65
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
380.430340051651,-0.00,18.90,0.00,-0.00,0.00
380.6197350025177,0.01,19.10,0.01,-0.00,0.00
380.8087809085846,0.00,19.00,0.01,-0.00,0.00
380.9984769821167,0.00,19.00,0.01,-0.00,0.00
381.18736004829407,0.00,19.10,0.01,-0.01,0.00
381.376366853714,0.01,19.90,0.01,-0.00,0.00
381.56587982177734,0.01,21.00,0.01,0.00,0.00
381.75520181655884,-0.83,19.50,-0.83,-0.01,-0.04
381.9444110393524,-0.23,19.80,-0.24,0.01,-0.01
382.13444995880127,0.17,20.70,0.15,0.02,0.01
382.3229122161865,1.21,20.80,1.17,0.04,0.06
382.51199197769165,0.22,19.20,0.21,0.01,0.01
382.70168900489807,0.31,19.50,0.29,0.01,0.01
382.890743970871,0.69,20.50,0.66,0.02,0.03
383.0798978805542,1.34,20.80,1.31,0.03,0.07
383.26947593688965,0.09,20.90,0.08,0.01,0.00
383.45814418792725,-1.08,18.80,-1.07,-0.01,-0.05
383.6476640701294,-0.77,20.30,-0.77,0.00,-0.04
383.8369507789612,0.77,20.80,0.65,0.12,0.03
384.0261170864105,1.29,20.90,1.26,0.03,0.06
384.21520709991455,0.11,18.70,0.10,0.01,0.00
384.40455198287964,0.64,19.70,0.62,0.02,0.03
384.5940020084381,1.09,21.20,1.06,0.03,0.05
384.7833878993988,1.35,21.20,1.32,0.03,0.07
384.97262597084045,-0.21,20.50,-0.22,0.01,-0.01
385.1618571281433,-0.55,18.80,-0.54,-0.01,-0.03
385.350289106369,-0.58,19.70,-0.58,-0.00,-0.03
385.5391688346863,0.62,20.20,0.59,0.02,0.03
385.72832703590393,0.73,20.30,0.71,0.02,0.04
385.9174859523773,0.00,18.70,-0.00,0.00,-0.00
386.1070628166199,0.64,19.90,0.61,0.02,0.03
386.29628801345825,0.97,21.00,0.94,0.03,0.05
386.4851779937744,0.96,21.10,0.94,0.02,0.05
386.67561888694763,-1.26,20.70,-1.25,-0.01,-0.06
386.86386013031006,-0.64,19.50,-0.64,0.00,-0.03
387.0534071922302,-0.51,20.40,-0.51,-0.00,-0.03
387.24247694015503,1.28,21.00,1.18,0.10,0.06
387.43175506591797,0.54,20.40,0.51,0.03,0.03
387.62055802345276,0.10,18.70,0.09,0.01,0.00
387.81000304222107,0.73,20.60,0.70,0.03,0.03
387.9987840652466,0.95,21.20,0.92,0.03,0.05
388.187922000885,0.90,21.00,0.88,0.02,0.04
388.3774302005768,-1.25,20.90,-1.24,-0.01,-0.06
388.5664210319519,-0.86,19.70,-0.86,-0.00,-0.04
388.75613808631897,-0.51,20.70,-0.51,0.00,-0.03
388.9447901248932,1.51,20.90,1.29,0.21,0.06
389.13388085365295,0.41,19.90,0.40,0.01,0.02
389.32330298423767,0.19,18.90,0.18,0.01,0.01
389.51269006729126,0.88,20.60,0.85,0.03,0.04
389.7015109062195,1.31,21.30,1.29,0.03,0.06
389.8909740447998,0.51,21.30,0.50,0.01,0.03
390.0801408290863,-1.13,19.70,-1.12,-0.00,-0.06
390.26928091049194,-0.93,20.40,-0.93,-0.00,-0.05
