Used Foils:,wide_foils_off
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,38
Pitch Amplitude:,20
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
640.5130360126495,0.06,0.00,0.03,0.03,0.00
640.7014420032501,0.02,0.00,0.05,-0.03,0.00
640.8901340961456,0.01,0.00,0.06,-0.05,0.01
641.0778679847717,0.07,0.00,0.04,0.03,0.00
641.2661120891571,-0.01,0.00,0.00,-0.01,0.00
641.454253911972,-0.05,0.00,0.01,-0.06,0.00
641.6426727771759,-0.01,0.00,0.03,-0.05,0.00
641.8307430744171,0.04,0.00,0.04,0.00,0.00
642.0190708637238,1.43,0.00,0.23,1.20,-0.05
642.207190990448,4.03,0.00,2.26,1.76,0.03
642.3957388401031,2.35,0.00,1.93,0.42,0.08
642.5835158824921,0.95,0.00,0.31,0.64,-0.02
642.7721447944641,2.70,0.00,1.32,1.38,-0.00
642.9601080417633,2.25,0.00,1.13,1.12,0.00
643.1486790180206,0.30,0.00,0.11,0.18,-0.00
643.3367969989777,3.06,0.00,1.35,1.71,-0.02
643.524710893631,3.75,0.00,2.35,1.40,0.05
643.7131440639496,0.99,0.00,0.83,0.17,0.03
643.9015250205994,1.05,0.00,0.22,0.83,-0.03
644.0895240306854,2.31,0.00,1.23,1.09,0.01
644.2780208587646,1.50,0.00,0.97,0.53,0.02
644.4659910202026,0.62,0.00,0.08,0.54,-0.02
644.6540920734406,3.50,0.00,1.98,1.52,0.02
644.8425688743591,3.05,0.00,2.18,0.87,0.07
645.0306119918823,0.73,0.00,0.65,0.09,0.03
645.2188727855682,1.63,0.00,0.50,1.12,-0.03
645.406996011734,2.51,0.00,1.47,1.04,0.02
645.59539103508,0.64,0.00,0.34,0.30,0.00
645.7836427688599,1.99,0.00,0.80,1.20,-0.02
645.9718060493469,3.95,0.00,2.57,1.37,0.06
646.1599879264832,1.72,0.00,1.26,0.47,0.04
646.3484160900116,0.68,0.00,0.13,0.56,-0.02
646.5368378162384,2.34,0.00,1.23,1.11,0.01
646.7246987819672,2.08,0.00,1.31,0.76,0.03
646.913162946701,0.60,0.00,0.25,0.35,-0.01
647.1016709804535,3.03,0.00,1.23,1.79,-0.03
647.2897307872772,3.76,0.00,2.44,1.31,0.06
647.4780280590057,1.05,0.00,0.98,0.07,0.05
647.6659300327301,1.41,0.00,0.33,1.08,-0.04
647.8543529510498,2.24,0.00,1.14,1.10,0.00
648.0427300930023,1.40,0.00,0.98,0.42,0.03
648.2310009002686,1.09,0.00,0.38,0.72,-0.02
648.4191179275513,4.19,0.00,2.62,1.57,0.05
648.607146024704,2.40,0.00,1.51,0.89,0.03
648.7952787876129,0.44,0.00,0.17,0.26,-0.00
648.9837520122528,2.13,0.00,1.00,1.13,-0.01
649.1720190048218,2.17,0.00,1.18,0.99,0.01
649.3603069782257,0.74,0.00,0.44,0.30,0.01
649.548547744751,1.92,0.00,0.60,1.32,-0.04
649.7363488674164,4.10,0.00,2.72,1.38,0.07
649.9247899055481,1.64,0.00,1.28,0.36,0.05
650.112860918045,0.96,0.00,0.16,0.80,-0.03
650.3014600276947,2.31,0.00,1.14,1.16,-0.00
650.4894731044769,1.83,0.00,1.05,0.78,0.01
