Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,60
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration, 10

Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise
289.2592017650604,57.00,90.00,90.00,1392.00,0.00
290.30727767944336,57.17,95.65,84.35,322.00,0.00
290.38014483451843,59.51,111.46,68.54,5944.00,0.00
290.4519827365875,64.37,125.51,54.49,3362.00,0.00
290.5241537094116,71.63,137.32,42.68,3968.00,0.00
290.5959429740906,80.52,145.48,34.52,1406.00,0.00
290.66787099838257,90.33,149.55,30.45,2090.00,0.00
290.7399208545685,100.76,149.31,30.69,3854.00,0.00
290.8121910095215,110.62,144.70,35.30,3240.00,0.00
290.8845236301422,119.22,136.23,43.77,3284.00,0.00
290.95662903785706,126.27,124.10,55.90,2406.00,0.00
291.0287837982178,130.91,109.61,70.39,5796.00,0.00
291.1002917289734,132.94,93.47,86.53,3684.00,0.00
291.17274379730225,132.17,77.50,102.50,4372.00,0.00
291.2447807788849,128.68,62.22,117.78,3002.00,0.00
291.3170328140259,122.64,48.82,131.18,1606.00,0.00
291.38920974731445,114.75,38.74,141.26,6148.00,0.00
291.46138072013855,105.19,32.20,147.80,4984.00,0.00
291.53280997276306,95.00,30.00,150.00,2916.00,0.00
291.60488176345825,84.95,32.14,147.86,2480.00,0.00
291.67673778533936,75.37,38.63,141.37,2886.00,0.00
291.7490518093109,67.36,48.82,131.18,6004.00,0.00
291.82090973854065,61.45,61.82,118.18,5610.00,0.00
291.89294385910034,57.86,77.28,102.72,6068.00,0.00
291.96470880508423,57.06,93.47,86.53,6204.00,0.00
292.03707480430603,58.99,109.19,70.81,1524.00,0.00
292.10850977897644,63.57,123.73,56.27,3958.00,0.00
292.1809186935425,70.56,135.94,44.06,2750.00,0.00
292.25242280960083,79.25,144.61,35.39,2140.00,0.00
292.32439279556274,88.96,149.24,30.76,2560.00,0.00
292.39607191085815,99.38,149.60,30.40,576.00,0.00
292.4691939353943,109.34,145.56,34.44,1972.00,0.00
292.5416798591614,118.25,137.46,42.54,2710.00,0.00
292.6136829853058,125.46,125.87,54.13,3150.00,0.00
292.6860239505768,130.49,111.46,68.54,5904.00,0.00
292.7576289176941,132.82,95.87,84.13,4856.00,0.00
292.8298168182373,132.41,79.42,100.58,4240.00,0.00
292.90224981307983,129.24,63.98,116.02,2326.00,0.00
292.9745647907257,123.66,50.60,129.40,4400.00,0.00
293.0464677810669,115.80,39.79,140.21,5040.00,0.00
293.1188669204712,106.52,32.82,147.18,4726.00,0.00
293.1905198097229,96.24,30.03,149.97,4466.00,0.00
293.26253485679626,86.15,31.65,148.35,4090.00,0.00
293.3344807624817,76.57,37.53,142.47,4374.00,0.00
293.4064757823944,68.23,47.41,132.59,4754.00,0.00
293.4785957336426,62.05,60.11,119.89,5214.00,0.00
293.5507447719574,58.15,75.37,104.63,5478.00,0.00
293.6221807003021,57.01,91.51,88.49,7078.00,0.00
293.6946020126343,58.62,107.32,72.68,3644.00,0.00
293.7663538455963,62.89,122.09,57.91,3592.00,0.00
293.83861565589905,69.62,134.66,45.34,3430.00,0.00
293.91059470176697,78.00,143.66,36.34,2262.00,0.00
293.9826157093048,87.74,148.89,31.11,3050.00,0.00
294.05463194847107,98.15,149.79,30.21,1936.00,0.00
294.126966714859,108.05,146.35,33.65,3540.00,0.00
294.19933795928955,117.26,138.63,41.37,1294.00,0.00
294.2714009284973,124.70,127.43,52.57,4400.00,0.00
294.34363770484924,130.02,113.27,66.73,5046.00,0.00
294.41540265083313,132.68,97.82,82.18,4886.00,0.00
294.4875018596649,132.62,81.58,98.42,4686.00,0.00
294.5601029396057,129.76,65.76,114.24,2290.00,0.00
294.632052898407,124.46,52.10,127.90,5360.00,0.00
294.70433163642883,116.83,40.89,139.11,4102.00,0.00
294.776517868042,107.69,33.45,146.55,4116.00,0.00
294.8482229709625,97.62,30.14,149.86,4004.00,0.00
294.9199297428131,87.36,31.22,148.78,2516.00,0.00
294.9919617176056,77.66,36.61,143.39,4906.00,0.00
295.0643398761749,69.23,45.90,134.10,6056.00,0.00
295.136599779129,62.69,58.43,121.57,5030.00,0.00
295.20859694480896,58.47,73.48,106.52,6800.00,0.00
295.2801139354706,57.00,89.55,90.45,5488.00,0.00
295.35229873657227,58.28,105.43,74.57,4932.00,0.00
295.4242649078369,62.24,120.41,59.59,2624.00,0.00
295.4965000152588,68.71,133.32,46.68,2298.00,0.00
295.56844782829285,76.90,142.76,37.24,4506.00,0.00
295.64064264297485,86.66,148.54,31.46,4146.00,0.00
295.71265983581543,96.91,149.92,30.08,2674.00,0.00
295.7855339050293,106.88,146.99,33.01,3866.00,0.00
295.8574948310852,116.24,139.75,40.25,1468.00,0.00
295.92976784706116,123.91,128.94,51.06,4450.00,0.00
296.00222063064575,129.46,115.27,64.73,3984.00,0.00
296.0733907222748,132.49,99.76,80.24,5324.00,0.00
296.14581871032715,132.76,83.30,96.70,5574.00,0.00
296.2183487415314,130.30,67.77,112.23,3684.00,0.00
296.29047870635986,125.14,53.46,126.54,4644.00,0.00
296.36247396469116,117.84,42.04,137.96,3614.00,0.00
296.43487882614136,108.72,34.05,145.95,4152.00,0.00
296.50620698928833,98.86,30.31,149.69,4178.00,0.00
296.57854175567627,88.58,30.86,149.14,2090.00,0.00
296.65055894851685,78.65,35.84,144.16,4274.00,0.00
296.7225148677826,70.16,44.60,135.40,6344.00,0.00
296.794469833374,63.28,56.96,123.04,5404.00,0.00
296.86672472953796,58.83,71.60,108.40,5912.00,0.00
296.93793988227844,57.04,87.36,92.64,4686.00,0.00
297.01034593582153,58.01,103.75,76.25,4568.00,0.00
297.0826199054718,61.70,118.91,61.09,3938.00,0.00
297.154394865036,67.73,131.78,48.22,4106.00,0.00
297.2266938686371,75.94,141.91,38.09,4280.00,0.00
297.29865980148315,85.46,148.08,31.92,1520.00,0.00
297.3707127571106,95.67,149.99,30.01,2768.00,0.00
297.44344782829285,105.83,147.51,32.49,4254.00,0.00
297.5154769420624,115.20,140.82,39.18,3920.00,0.00
297.58781385421753,123.19,130.24,49.76,3342.00,0.00
297.6601688861847,128.92,117.04,62.96,1700.00,0.00
297.7320966720581,132.30,101.46,78.54,6402.00,0.00
297.8038237094879,132.88,85.25,94.75,4656.00,0.00
297.8766059875488,130.69,69.39,110.61,3100.00,0.00
297.9484899044037,125.88,55.04,124.96,4322.00,0.00
298.02103781700134,118.70,43.10,136.90,3484.00,0.00
298.093074798584,110.00,34.87,145.13,4276.00,0.00
298.16454887390137,99.95,30.51,149.49,3798.00,0.00
298.2365896701813,89.67,30.59,149.41,3922.00,0.00
298.30892181396484,79.91,34.93,145.07,4614.00,0.00
298.3809187412262,71.00,43.48,136.52,5024.00,0.00
298.45316672325134,63.98,55.35,124.65,5016.00,0.00
298.5250198841095,59.18,69.96,110.04,6430.00,0.00
298.5966589450836,57.10,85.63,94.37,5590.00,0.00
298.6691298484802,57.75,101.83,78.17,4726.00,0.00
298.74146270751953,61.19,117.37,62.63,3444.00,0.00
298.81299471855164,66.97,130.52,49.48,4696.00,0.00
298.885009765625,74.88,140.90,39.10,5334.00,0.00
298.9571499824524,84.40,147.62,32.38,2678.00,0.00
299.02912998199463,94.43,149.99,30.01,1364.00,0.00
299.10191082954407,104.64,148.04,31.96,1944.00,0.00
299.1743166446686,114.26,141.72,38.28,3480.00,0.00
299.2464578151703,122.34,131.67,48.33,4492.00,0.00
