Used Foils:,stiff_foils
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,50
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration, 10

Time,Fx,Fz,Mx,My,Mz
263.3388707637787,-0.20,27.47,4.96,0.04,0.01
263.5275478363037,-0.21,27.27,4.97,0.04,0.01
263.71673679351807,-0.21,27.29,4.96,0.04,0.01
263.90533781051636,-0.20,27.42,4.96,0.03,0.01
264.09452390670776,-0.19,27.30,4.96,0.04,0.01
264.28342366218567,-0.20,27.38,4.96,0.04,0.01
264.472042798996,-0.18,27.32,4.98,0.05,0.01
264.6612038612366,-0.36,26.54,5.02,0.10,-0.00
264.8502616882324,0.03,28.52,4.74,-0.17,0.02
265.0389766693115,0.31,29.11,4.70,-0.23,0.03
265.22788190841675,0.46,27.09,4.65,-0.15,0.04
265.4169578552246,-0.13,27.00,4.92,0.01,0.01
265.605703830719,0.07,30.86,4.97,-0.12,0.02
265.7944688796997,0.59,32.43,4.80,-0.27,0.05
265.9833526611328,0.71,32.47,4.90,-0.24,0.05
266.1724798679352,0.22,27.62,5.09,0.15,0.03
266.3611068725586,-0.59,26.54,5.01,0.06,-0.01
266.55052495002747,-0.07,28.14,4.86,-0.10,0.01
266.7391517162323,0.15,28.58,4.57,-0.24,0.02
266.9280378818512,0.51,26.90,4.75,-0.09,0.04
267.1169137954712,-0.26,27.51,4.98,0.03,0.00
267.30560183525085,0.06,30.58,4.93,-0.12,0.02
267.49473571777344,0.53,32.17,4.82,-0.27,0.04
267.68361496925354,0.71,32.74,4.87,-0.26,0.05
267.8725366592407,-0.03,26.19,5.24,0.24,0.02
268.0609998703003,-0.47,27.29,4.93,-0.01,-0.01
268.25014185905457,0.05,28.24,4.85,-0.12,0.02
268.4388737678528,0.24,28.73,4.65,-0.21,0.03
268.6280357837677,0.44,26.50,4.71,-0.08,0.04
268.81689286231995,-0.33,27.79,4.95,0.01,-0.00
269.00598096847534,0.01,30.85,4.92,-0.15,0.02
269.19481086730957,0.67,33.08,4.77,-0.34,0.05
269.38362979888916,0.66,32.13,4.93,-0.19,0.05
269.5725038051605,-0.23,25.02,5.17,0.23,0.00
269.76134872436523,-0.33,27.52,4.92,-0.02,-0.00
269.9501497745514,0.02,28.33,4.82,-0.14,0.02
270.1389539241791,0.44,28.29,4.49,-0.25,0.04
270.3286347389221,0.39,26.59,4.88,-0.02,0.04
270.5171856880188,-0.29,28.15,4.99,-0.01,0.00
270.70585584640503,0.23,31.64,4.92,-0.18,0.03
270.89457273483276,0.78,32.76,4.80,-0.31,0.06
271.0832188129425,0.53,31.22,5.00,-0.12,0.04
271.2721920013428,-0.38,25.10,5.17,0.21,-0.00
271.461092710495,-0.27,27.76,4.91,-0.04,0.00
271.6499516963959,0.02,28.59,4.81,-0.15,0.02
271.8390648365021,0.48,28.01,4.55,-0.23,0.04
272.0278367996216,0.05,27.06,5.01,0.02,0.02
272.2165207862854,-0.21,29.12,5.02,-0.04,0.00
272.40561270713806,0.34,31.60,4.92,-0.19,0.03
272.5947096347809,0.69,33.01,4.81,-0.31,0.05
272.7834618091583,0.44,30.32,5.07,-0.02,0.04
272.9725399017334,-0.52,25.78,5.11,0.17,-0.01
273.16137981414795,-0.24,27.63,4.89,-0.06,0.00
