Used Foils:,wide_foils_off
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,38
Pitch Amplitude:,45
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Time,Fx,Fz,Mx,My,Mz
575.5675730705261,-0.07,0.00,-0.02,-0.05,0.00
575.7562298774719,-0.00,0.00,0.03,-0.04,0.00
575.9442927837372,0.10,0.00,0.07,0.04,0.00
576.132376909256,0.05,0.00,0.02,0.03,-0.00
576.3211851119995,-0.01,0.00,0.02,-0.03,0.00
576.5088589191437,0.01,0.00,0.06,-0.05,0.01
576.6968970298767,0.04,0.00,0.03,0.00,0.00
576.8854520320892,0.16,0.00,0.03,0.13,-0.01
577.0740070343018,2.18,0.00,0.46,1.72,-0.06
577.2618219852448,3.33,0.00,1.58,1.75,-0.01
577.4498927593231,0.22,0.00,0.25,-0.04,0.01
577.63831782341,1.46,0.00,0.58,0.88,-0.02
577.8265609741211,3.26,0.00,1.72,1.54,0.01
578.0148959159851,1.75,0.00,1.32,0.43,0.05
578.2031528949738,-0.09,0.00,-0.25,0.17,-0.02
578.3910830020905,2.31,0.00,0.66,1.65,-0.05
578.57927775383,1.99,0.00,0.94,1.06,-0.01
578.7675158977509,0.26,0.00,0.18,0.08,0.00
578.9560439586639,2.39,0.00,1.58,0.82,0.04
579.1441259384155,2.96,0.00,1.92,1.04,0.05
579.3323128223419,0.16,0.00,0.19,-0.03,0.01
579.5205368995667,1.26,0.00,0.01,1.26,-0.06
579.7090790271759,3.24,0.00,1.42,1.82,-0.02
579.8976969718933,0.90,0.00,0.73,0.17,0.03
580.0854549407959,1.17,0.00,0.71,0.46,0.01
580.2736229896545,2.64,0.00,1.50,1.14,0.02
580.4619190692902,2.59,0.00,1.74,0.86,0.05
580.6498067378998,0.04,0.00,-0.00,0.04,-0.00
580.8380291461945,1.99,0.00,0.02,1.97,-0.10
581.0266239643097,3.15,0.00,1.33,1.82,-0.03
581.2146890163422,0.37,0.00,0.42,-0.05,0.02
581.4032349586487,2.11,0.00,1.41,0.71,0.04
581.5909090042114,3.02,0.00,1.88,1.14,0.04
581.7793028354645,0.96,0.00,0.60,0.35,0.01
581.9677879810333,0.40,0.00,-0.47,0.87,-0.07
582.1559238433838,3.10,0.00,1.21,1.89,-0.03
582.3443558216095,1.63,0.00,0.84,0.78,0.00
582.5325000286102,0.53,0.00,0.29,0.24,0.00
582.7203319072723,2.30,0.00,1.40,0.90,0.03
582.9086458683014,2.82,0.00,1.75,1.08,0.03
583.096981048584,0.43,0.00,0.39,0.04,0.02
583.2855379581451,1.25,0.00,-0.24,1.49,-0.09
583.4734480381012,3.40,0.00,1.50,1.89,-0.02
583.6614348888397,0.69,0.00,0.69,-0.00,0.04
583.8501770496368,1.00,0.00,0.32,0.69,-0.02
584.0381817817688,2.95,0.00,1.80,1.15,0.03
584.2265291213989,1.83,0.00,1.10,0.74,0.02
584.4146659374237,-0.15,0.00,-0.49,0.34,-0.04
584.6027948856354,3.19,0.00,1.12,2.07,-0.05
584.7908749580383,2.78,0.00,1.26,1.52,-0.01
584.9790778160095,-0.09,0.00,0.04,-0.13,0.01
585.1674339771271,2.11,0.00,1.11,1.00,0.01
585.3559658527374,3.15,0.00,1.93,1.22,0.04
