empty_row,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambered_foils,0.006,-0.006,-0.006,-0.001,-0.001,-0.005,0.004,0.001,-0.004,0.002,-0.004,-0.004,-0.009,0.001,-0.008,-0.008,0.000,-0.001,0.007,0.000,0.005,-0.014,-0.007,-0.001,-0.003,-0.006,0.003,-0.003,0.000,-0.002,0.002,-0.006,-0.001,-0.003,0.000,0.001,-0.004,-0.007,0.006,-0.007
Wide_off,-0.012,0.001,0.004,-0.005,-0.002,0.002,-0.001,-0.013,0.002,-0.006,-0.002,-0.003,0.003,-0.011,-0.001,0.003,0.010,-0.004,-0.003,-0.004,-0.006,-0.005,-0.001,0.004,0.003,0.002,-0.007,-0.002,-0.003,-0.000,-0.000,-0.001,-0.005,-0.001,-0.000,-0.011,0.002,0.001,-0.016,0.000
wide_stiff,0.003,0.001,0.009,0.003,0.009,0.012,0.023,0.006,0.000,0.009,0.017,0.006,0.004,0.011,0.007,0.008,-0.001,0.005,0.013,0.008,0.012,0.001,0.004,0.003,0.007,0.004,0.018,0.002,0.024,0.011,0.002,0.026,0.012,0.008,0.014,0.012,0.006,-0.002,0.010,0.006
wide_stiff_sharklets,0.036,0.031,0.040,0.024,0.004,0.020,0.028,0.049,0.030,0.042,0.019,0.028,0.034,0.035,0.031,0.020,0.023,0.024,0.033,0.035,0.030,0.024,0.035,0.019,0.028,0.042,0.031,0.032,0.022,0.027,0.035,0.036,0.012,0.043,0.040,0.036,0.021,0.055,0.031,0.026
Cambered_balloon,-0.000,-0.009,-0.008,0.000,-0.005,-0.007,-0.001,-0.005,-0.009,-0.000,0.003,-0.001,-0.011,0.007,-0.015,-0.011,-0.016,-0.006,-0.002,-0.006,0.002,-0.015,-0.017,-0.021,-0.010,-0.016,-0.016,-0.008,-0.006,-0.007,-0.017,-0.009,-0.007,0.003,-0.017,0.000,-0.011,-0.015,-0.001,-0.015
Cambered_balloon_off,-0.008,-0.005,-0.006,-0.005,-0.005,-0.006,-0.003,-0.005,-0.008,-0.004,-0.006,-0.006,-0.004,-0.009,-0.004,-0.005,-0.003,-0.006,-0.008,-0.002,-0.008,-0.003,-0.003,-0.004,-0.004,-0.002,-0.009,-0.004,-0.003,-0.006,-0.001,-0.004,-0.006,-0.007,-0.005,-0.004,-0.003,-0.004,-0.003,-0.004
stingray,-0.025,-0.004,0.001,-0.012,-0.008,0.002,0.005,-0.005,0.003,0.004,-0.008,-0.001,0.004,-0.017,0.006,-0.006,0.009,-0.013,-0.010,0.002,-0.017,0.004,0.002,-0.023,-0.006,-0.007,-0.006,-0.009,0.002,-0.001,-0.003,-0.018,-0.008,-0.001,-0.018,-0.002,-0.004,-0.011,-0.002
Stiff_foils,-0.002,-0.004,-0.002,0.005,-0.003,-0.001,0.002,0.000,-0.001,-0.001,-0.001,0.002,-0.002,-0.003,0.002,0.000,-0.001,-0.003,-0.001,-0.002,-0.002,-0.000,0.001,-0.001,-0.002,0.003,-0.001,0.001,-0.001,0.003,-0.002,-0.002,-0.004,-0.003,-0.001,0.002,-0.002,0.007,0.004,0.004
