1.016998052597046,Setup complete
2.022357940673828,55.00,0.00,0.00
3.028087854385376,55.00,0.00,0.00
4.03248405456543,55.00,0.00,0.00
5.035160064697266,55.00,0.00,0.00
6.0405848026275635,55.00,0.00,0.00
7.046506881713867,55.00,0.00,0.00
8.048521757125854,55.00,0.00,0.00
9.05333685874939,55.00,0.00,0.00
10.058894872665405,55.00,0.00,0.00
11.0610511302948,55.00,0.00,0.00
12.062553882598877,55.00,0.00,0.00
13.068571090698242,55.00,0.00,0.00
14.070103883743286,55.01,0.00,0.00
15.074030876159668,55.06,0.00,0.00
1.0174551010131836,Setup complete
2.0219151973724365,55.00,0.00,0.00
3.023101329803467,55.00,0.00,0.00
4.029619216918945,55.00,0.00,0.00
5.036093235015869,55.00,0.00,0.00
6.039170026779175,55.00,0.00,0.00
7.041790962219238,55.00,0.00,0.00
8.047842025756836,55.00,0.00,0.00
9.053624153137207,55.00,0.00,0.00
10.057651996612549,55.00,0.00,0.00
11.063094139099121,55.00,0.00,0.00
12.068576097488403,55.00,0.00,0.00
13.075537204742432,55.00,0.00,0.00
14.081554174423218,55.01,0.00,0.00
1.0164270401000977,Setup complete
2.022258996963501,55.00,0.00,0.00
3.027092933654785,55.00,0.00,0.00
4.033185005187988,55.00,0.00,0.00
5.03862190246582,55.00,0.00,0.00
6.044039011001587,55.00,0.00,0.00
7.051944971084595,55.00,0.00,0.00
8.055255889892578,55.00,0.00,0.00
9.063843965530396,55.00,0.00,0.00
10.069294929504395,55.00,0.00,0.00
11.076597929000854,55.00,0.00,0.00
12.079145908355713,55.00,0.00,0.00
13.085503101348877,55.00,0.00,0.00
1.0170271396636963,Setup complete
2.021965742111206,55.00,0.00,0.00
3.028164863586426,55.00,0.00,0.00
4.0303099155426025,55.00,0.00,0.00
5.035341739654541,55.00,0.00,0.00
6.03918194770813,55.00,0.00,0.00
7.0444560050964355,55.00,0.00,0.00
8.048386096954346,55.00,0.00,0.00
9.054261922836304,55.00,0.00,0.00
10.059700965881348,55.00,0.00,0.00
