2024-07-25 15:20:36,377.2178461551666,"0.8,38,35,0,0,0,0"
2024-07-25 15:21:02,403.5179522037506,"0.8,38,35,0,0,0,0"
2024-07-25 15:22:28,489.8705072402954,0
2024-07-25 15:22:49,510.02101731300354,"0.8,38,35,0,0,0,"
2024-07-25 15:22:52,513.2007131576538,"0.8,38,35,0,0,0,0"
