679.2762388404182,294.63245086106986,2.400572963619619
682.0840782436451,292.7804013196522,4.5160681367123185
682.1530291489682,292.93082732020474,3.95086887958477
681.7706452595057,293.6066739341767,3.5298967702374036
681.3662432812212,294.22946652166274,3.671203111041037
680.666397902144,293.61237787211263,2.893829612139249
680.4621085847706,292.08150350772866,4.076961240170988
679.2008122280819,291.21639692933456,3.9889213367920773
679.0240769326945,290.49140327681204,3.4801857789030475
678.9136181205646,290.1819118350061,3.710151159682806
678.7844189510643,289.89043080341065,3.949967522530805
679.5348127221796,289.23641574447373,4.207995685991656
680.0785844749537,289.1509614953605,4.139127828945657
677.5587015285047,289.1597249740153,3.7136105506223998
676.1850238439221,290.2959808060206,3.76081405094501
678.3376174593767,290.43399005590896,6.580127686077514
680.9550612084291,290.779017472844,7.3261125010734265
688.3285792937086,291.01321559002776,9.572363477530889
759.9471255997727,299.77463218925493,29.840736263302393
764.9759162005074,302.3149234772566,32.11702949529676
773.5403595388851,305.24886108064464,31.33735463668292
779.2712797897605,307.6210643235758,34.38170674975014
783.2860365824688,308.60253542965273,35.05785466395232
784.6308073961301,308.8273137136168,35.070118732993286
783.7054531244871,308.51625578724213,34.49343680123177
782.1124478337847,307.3461040925874,35.03829420156936
782.8020786735772,307.11018207025353,35.72504166971213
782.4228186911465,307.3283392856768,34.87825392691359
745.919294563143,292.31249866118844,20.837825530067335
737.7517213871832,287.728919887192,16.628985251307522
696.992530809336,272.4773390573697,-2.6327335856659784
691.5042940270523,268.64994675072353,-7.218031722309458
688.5839166851265,265.93551501913333,-11.054466818150201
685.2885055432146,265.9958421743796,-13.49463522231395
682.6129757364953,267.3098126947873,-16.22159020637818
681.294961146982,268.43890817567717,-18.951509963681026
680.2968471113,269.84122406157513,-18.523047662184723
679.23721553422,271.40835997233864,-18.688548508351925
679.6938616131246,271.4904219110766,-19.032897408729355
679.6239554774025,271.7385347954083,-19.537648092752725
679.4751336745657,272.1403645192542,-18.480584580754133
678.6322615522785,272.88842419133294,-19.05565196178123
678.4646260733668,272.82773838136853,-18.35618990734919
678.3425103008125,272.55674111336697,-19.14034301752339
678.3822335093248,272.2078823535088,-18.568350719842567
677.514437314077,272.7105991956489,-18.392261214190377
677.074090264862,274.03677919807,-18.441394717939836
676.1436584546148,275.63419264124786,-18.66366164597347
676.8542527863483,276.11994990880737,-18.063659625619188
677.5068726311296,275.70951948483133,-18.3014180717214
677.9321135829435,275.4079399743136,-18.11581707395343
678.51180215488,276.3513401275819,-17.557733134701333
680.5413535958071,279.0077934365484,-17.810633188635734
682.5943513176005,280.62786122246877,-16.709939010744144
682.507833253208,279.5926506274585,-16.471037180593324
683.5361903550854,273.95595833035776,-16.883937565533287
682.8917550183145,261.4351664339513,-17.67010145629788
685.1765434784982,260.05328227752454,-17.715439528500774
694.8871527753296,264.6619334646472,-16.583808052494273
698.6247823140158,268.3047690629193,-16.860932704034653
700.78782052146,271.066473602512,-16.77565949841747
706.9621946654208,276.34423855063653,-16.767197108985545
