latitude,longitude,velocity,time,voltage,current
4753.64306641,1132.20373535,0.71799999,76722.00000000,16.68400002,-289.89999390
4753.64306641,1132.20373535,0.71799999,77223.00000000,16.68400002,-187.89999390
4753.64306641,1132.20361328,0.80199999,77724.00000000,16.68000031,-226.69999695
4753.64306641,1132.20361328,0.80199999,78225.00000000,16.68000031,-276.20001221
4753.64306641,1132.20361328,0.58800000,78727.00000000,16.68400002,-195.80000305
4753.64306641,1132.20361328,0.58800000,79228.00000000,16.68400002,-226.50000000
4753.64355469,1132.20361328,0.85100001,79729.00000000,16.68799973,-69.80000305
4753.64355469,1132.20361328,0.85100001,80231.00000000,16.68000031,-316.20001221
4753.64355469,1132.20361328,0.65899998,80733.00000000,16.67600060,-365.29998779
4753.64355469,1132.20361328,0.65899998,81234.00000000,16.68000031,-203.89999390
4753.64355469,1132.20361328,0.67500001,81735.00000000,16.68000031,-352.39999390
4753.64355469,1132.20361328,0.67500001,82237.00000000,16.68000031,-299.20001221
4753.64404297,1132.20336914,0.80299997,82738.00000000,16.68400002,-115.00000000
4753.64404297,1132.20336914,0.80299997,83240.00000000,16.67200089,-405.20001221
4753.64404297,1132.20312500,0.80299997,83742.00000000,16.68799973,-196.80000305
4753.64404297,1132.20312500,0.80299997,84243.00000000,16.68400002,-260.50000000
4753.64404297,1132.20300293,0.80100000,84744.00000000,16.68799973,-132.69999695
4753.64404297,1132.20300293,0.80100000,85246.00000000,16.68400002,-172.10000610
4753.64355469,1132.20263672,0.80100000,85748.00000000,16.67600060,-410.60000610
4753.64355469,1132.20263672,0.80100000,86249.00000000,16.68000031,-299.79998779
4753.64355469,1132.20263672,0.80100000,86750.00000000,16.66799927,-432.79998779
4753.64355469,1132.20263672,0.80100000,87251.00000000,16.67200089,-375.70001221
4753.64355469,1132.20288086,0.20000000,87752.00000000,16.68000031,-257.60000610
4753.64355469,1132.20288086,0.20000000,88253.00000000,16.66799927,-459.79998779
