Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.5
Heave Amplitude:,38
Pitch Amplitude:,20
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
average,73.184,82.163,261.888,2643.034,0.000,0.337,19.339,0.317,0.019,0.015,0.950,82.063,0.127504981018027
max,150.000,150.000,5948.000,7382.000,0.000,0.890,20.200,0.870,0.030,0.040,2.988,149.900,inf
min,0.000,30.000,30.000,0.000,0.000,-0.140,18.600,-0.130,-0.010,-0.010,0.002,29.900,-0.064
std. dev,45.693,58.876,897.171,1593.370,0.000,0.252,0.391,0.250,0.005,0.013,0.945,58.876,
Complete Data:,,,,,,,,,,,,,
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
394.346,0.000,90.000,90.000,594.000,0.000,0.020,19.000,0.020,-0.010,0.000,0.077,89.900,0.034
394.420,57.990,30.000,150.000,2470.000,0.000,0.020,19.000,0.020,-0.010,0.000,1.093,29.900,0.008
394.489,60.820,30.000,150.000,596.000,0.000,-0.070,19.400,-0.060,-0.010,-0.000,0.056,29.900,-0.117
394.563,65.490,30.000,150.000,2216.000,0.000,-0.070,19.400,-0.060,-0.010,-0.000,0.088,29.900,-0.032
394.637,71.620,30.000,150.000,3676.000,0.000,-0.090,19.000,-0.080,-0.010,-0.000,0.116,29.900,-0.024
394.707,78.820,30.000,150.000,2706.000,0.000,-0.090,19.000,-0.080,-0.010,-0.000,0.144,29.900,-0.033
394.780,87.060,30.000,150.000,2438.000,0.000,-0.090,19.000,-0.080,-0.010,-0.000,0.155,29.900,-0.037
394.850,95.600,30.000,150.000,3192.000,0.000,-0.140,19.200,-0.130,-0.010,-0.010,0.170,29.900,-0.044
394.924,104.100,30.000,150.000,3884.000,0.000,-0.140,19.200,-0.130,-0.010,-0.010,0.160,29.900,-0.036
394.997,12.150,30.000,150.000,2186.000,0.000,-0.140,19.200,-0.130,-0.010,-0.010,1.734,29.900,-0.064
395.067,41.000,30.000,150.000,2346.000,0.000,0.670,19.800,0.640,0.030,0.030,0.576,29.900,0.286
395.141,125.240,30.000,150.000,1534.000,0.000,0.670,19.800,0.640,0.030,0.030,1.574,29.900,0.437
395.214,9.680,30.000,150.000,1924.000,0.000,0.580,19.500,0.560,0.020,0.030,2.195,29.900,0.301
395.284,132.280,30.000,150.000,714.000,0.000,0.580,19.500,0.560,0.020,0.030,2.442,29.900,0.812
395.360,132.980,121.100,58.900,328.000,0.000,0.580,19.500,0.560,0.020,0.030,0.013,121.000,1.768
395.427,75.000,150.000,30.000,1226.000,0.000,0.510,19.800,0.480,0.020,0.020,1.190,149.900,0.416
395.501,128.640,150.000,30.000,1872.000,0.000,0.510,19.800,0.480,0.020,0.020,1.011,149.900,0.272
395.575,3.740,150.000,30.000,1770.000,0.000,0.210,19.200,0.180,0.020,0.010,2.343,149.900,0.119
395.645,117.530,150.000,30.000,4490.000,0.000,0.210,19.200,0.180,0.020,0.010,2.271,149.900,0.047
395.718,109.980,150.000,30.000,2188.000,0.000,0.210,19.200,0.180,0.020,0.010,0.142,149.900,0.096
395.792,101.770,150.000,30.000,3362.000,0.000,0.160,19.000,0.140,0.020,0.010,0.155,149.900,0.048
395.861,50.000,30.000,4590.000,0.000,,0.160,19.000,0.140,0.020,0.010,1.033,29.900,inf
395.935,0.740,150.000,30.000,2798.000,0.000,0.160,19.000,0.140,0.020,0.010,0.927,149.900,0.057
396.005,150.000,30.000,4646.000,0.000,,0.330,19.500,0.310,0.020,0.010,2.965,29.900,inf
396.079,9.780,150.000,30.000,5840.000,0.000,0.330,19.500,0.310,0.020,0.010,2.645,149.900,0.057
396.148,64.050,150.000,30.000,3460.000,0.000,0.410,20.000,0.380,0.020,0.020,1.083,149.900,0.118
396.222,59.850,150.000,30.000,3300.000,0.000,0.410,20.000,0.380,0.020,0.020,0.079,149.900,0.124
396.293,57.510,150.000,30.000,776.000,0.000,0.410,20.000,0.380,0.020,0.020,0.045,149.900,0.528
396.365,57.070,33.490,146.510,744.000,0.000,0.380,19.900,0.360,0.020,0.020,0.009,33.390,0.511
396.439,8.580,30.000,150.000,816.000,0.000,0.380,19.900,0.360,0.020,0.020,0.914,29.900,0.466
396.509,,30.000,150.000,1950.000,0.000,0.380,19.900,0.360,0.020,0.020,,29.900,0.195
396.582,66.970,30.000,150.000,2628.000,0.000,0.140,20.200,0.120,0.020,0.000,,29.900,0.053
396.652,4.000,30.000,150.000,2144.000,0.000,0.140,20.200,0.120,0.020,0.000,1.253,29.900,0.065
396.726,81.010,30.000,150.000,3582.000,0.000,0.110,19.000,0.090,0.020,0.000,1.449,29.900,0.031
396.799,89.290,30.000,150.000,2874.000,0.000,0.110,19.000,0.090,0.020,0.000,0.156,29.900,0.038
396.869,,30.000,150.000,1976.000,0.000,0.110,19.000,0.090,0.020,0.000,,29.900,0.056
396.943,106.400,30.000,150.000,3912.000,0.000,0.230,19.700,0.210,0.020,0.010,,29.900,0.059
397.016,0.140,30.000,150.000,3394.000,0.000,0.230,19.700,0.210,0.020,0.010,1.998,29.900,0.068
397.086,121.100,30.000,150.000,2386.000,0.000,0.720,19.300,0.700,0.020,0.030,2.410,29.900,0.302
397.160,26.690,30.000,150.000,1182.000,0.000,0.720,19.300,0.700,0.020,0.030,1.776,29.900,0.609
397.230,59.000,30.000,150.000,1658.000,0.000,0.720,19.300,0.700,0.020,0.030,0.645,29.900,0.434
397.303,132.670,30.000,150.000,1196.000,0.000,0.640,19.000,0.620,0.020,0.030,1.388,29.900,0.535
397.377,2.830,150.000,30.000,530.000,0.000,0.640,19.000,0.620,0.020,0.030,2.443,149.900,1.208
397.447,3.000,150.000,30.000,3910.000,0.000,0.640,19.000,0.620,0.020,0.030,0.003,149.900,0.164
397.520,127.460,150.000,30.000,2850.000,0.000,0.400,19.100,0.380,0.020,0.020,2.353,149.900,0.140
397.594,122.120,150.000,30.000,2788.000,0.000,0.400,19.100,0.380,0.020,0.020,0.101,149.900,0.143
397.664,115.460,150.000,30.000,5666.000,0.000,0.070,18.900,0.050,0.020,0.000,0.133,149.900,0.012
397.737,107.760,150.000,30.000,5652.000,0.000,0.070,18.900,0.050,0.020,0.000,0.145,149.900,0.012
397.807,99.410,150.000,30.000,4784.000,0.000,0.070,18.900,0.050,0.020,0.000,0.166,149.900,0.015
397.881,90.710,150.000,30.000,5786.000,0.000,0.150,18.900,0.130,0.020,0.010,0.165,149.900,0.026
397.954,47.000,150.000,30.000,4656.000,0.000,0.150,18.900,0.130,0.020,0.010,0.825,149.900,0.032
398.024,150.000,30.000,4774.000,0.000,,0.150,18.900,0.130,0.020,0.010,2.051,29.900,inf
398.098,7.960,150.000,30.000,4754.000,0.000,0.280,19.500,0.260,0.020,0.010,2.671,149.900,0.059
398.167,0.000,150.000,30.000,1124.000,0.000,0.280,19.500,0.260,0.020,0.010,0.159,149.900,0.249
398.241,59.010,150.000,30.000,3166.000,0.000,0.550,20.200,0.530,0.020,0.030,1.110,149.900,0.174
398.311,57.190,150.000,30.000,676.000,0.000,0.550,20.200,0.530,0.020,0.030,0.036,149.900,0.814
398.385,57.310,30.000,150.000,1500.000,0.000,0.550,20.200,0.530,0.020,0.030,0.002,29.900,0.367
398.458,59.330,30.000,150.000,2422.000,0.000,0.170,20.200,0.150,0.020,0.010,0.038,29.900,0.070
398.528,63.170,30.000,150.000,2180.000,0.000,0.170,20.200,0.150,0.020,0.010,0.077,29.900,0.078
398.601,68.730,30.000,150.000,2966.000,0.000,0.110,19.100,0.090,0.020,0.000,0.105,29.900,0.037
398.671,75.450,30.000,150.000,1472.000,0.000,0.110,19.100,0.090,0.020,0.000,0.133,29.900,0.075
398.745,83.370,30.000,150.000,2298.000,0.000,0.110,19.100,0.090,0.020,0.000,0.149,29.900,0.048
398.819,91.780,30.000,150.000,2724.000,0.000,0.040,19.000,0.020,0.020,0.000,0.159,29.900,0.015
398.888,5.000,30.000,150.000,2412.000,0.000,0.040,19.000,0.020,0.020,0.000,1.730,29.900,0.017
398.962,108.660,30.000,150.000,3168.000,0.000,0.040,19.000,0.020,0.020,0.000,1.947,29.900,0.013
399.035,116.360,30.000,150.000,2996.000,0.000,0.480,19.700,0.460,0.020,0.020,0.146,29.900,0.160
399.105,122.780,30.000,150.000,2134.000,0.000,0.480,19.700,0.460,0.020,0.020,0.128,29.900,0.225
399.179,27.950,30.000,150.000,2670.000,0.000,0.820,19.100,0.800,0.020,0.040,1.786,29.900,0.307
399.249,39.000,30.000,150.000,878.000,0.000,0.820,19.100,0.800,0.020,0.040,0.220,29.900,0.934
399.322,132.920,30.670,149.330,810.000,0.000,0.820,19.100,0.800,0.020,0.040,1.769,30.570,1.012
399.396,132.510,150.000,30.000,1934.000,0.000,0.680,19.200,0.660,0.020,0.030,0.008,149.900,0.352
399.466,130.200,150.000,30.000,1926.000,0.000,0.680,19.200,0.660,0.020,0.030,0.046,149.900,0.353
399.540,126.020,150.000,30.000,2812.000,0.000,0.680,19.200,0.660,0.020,0.030,0.078,149.900,0.242
399.613,0.400,150.000,30.000,3326.000,0.000,0.210,19.500,0.190,0.020,0.010,2.383,149.900,0.063
399.683,,150.000,30.000,6020.000,0.000,0.210,19.500,0.190,0.020,0.010,,149.900,0.035
399.756,105.370,150.000,30.000,5364.000,0.000,0.070,18.800,0.050,0.010,0.000,,149.900,0.013
399.826,96.910,150.000,30.000,4708.000,0.000,0.070,18.800,0.050,0.010,0.000,0.169,149.900,0.015
399.900,88.350,150.000,30.000,6204.000,0.000,0.070,18.800,0.050,0.010,0.000,0.161,149.900,0.011
399.973,0.020,150.000,30.000,3168.000,0.000,0.220,19.200,0.200,0.020,0.010,1.665,149.900,0.069
400.043,150.000,30.000,5948.000,0.000,,0.220,19.200,0.200,0.020,0.010,2.988,29.900,inf
400.117,6.260,150.000,30.000,6812.000,0.000,0.390,19.800,0.370,0.020,0.020,2.710,149.900,0.057
400.187,61.420,150.000,30.000,3742.000,0.000,0.390,19.800,0.370,0.020,0.020,1.095,149.900,0.104
400.261,58.250,150.000,30.000,2156.000,0.000,0.390,19.800,0.370,0.020,0.020,0.060,149.900,0.181
400.330,0.020,121.100,58.900,534.000,0.000,0.400,19.400,0.380,0.020,0.020,1.162,121.000,0.749
400.404,57.700,30.000,150.000,1330.000,0.000,0.400,19.400,0.380,0.020,0.020,1.092,29.900,0.301
400.477,0.320,30.000,150.000,1772.000,0.000,0.400,19.400,0.380,0.020,0.020,1.080,29.900,0.226
400.547,,30.000,150.000,3050.000,0.000,0.100,19.400,0.080,0.020,0.000,,29.900,0.033
400.621,70.500,30.000,150.000,2120.000,0.000,0.100,19.400,0.080,0.020,0.000,,29.900,0.047
400.690,75.000,30.000,150.000,2422.000,0.000,0.090,19.600,0.070,0.020,0.000,0.090,29.900,0.037
400.764,85.670,30.000,150.000,3264.000,0.000,0.090,19.600,0.070,0.020,0.000,0.201,29.900,0.028
400.838,94.280,30.000,150.000,2606.000,0.000,0.090,19.600,0.070,0.020,0.000,0.163,29.900,0.035
400.908,2.000,30.000,150.000,1672.000,0.000,0.170,19.200,0.140,0.020,0.010,1.832,29.900,0.102
400.981,110.960,30.000,150.000,3614.000,0.000,0.170,19.200,0.140,0.020,0.010,2.056,29.900,0.047
401.055,118.290,30.000,150.000,3244.000,0.000,0.170,19.200,0.140,0.020,0.010,0.138,29.900,0.052
401.125,1.000,30.000,150.000,2058.000,0.000,0.890,19.500,0.870,0.020,0.040,2.349,29.900,0.432
401.198,129.180,30.000,150.000,1156.000,0.000,0.890,19.500,0.870,0.020,0.040,2.421,29.900,0.770
401.272,132.010,30.000,150.000,1482.000,0.000,0.690,19.200,0.670,0.020,0.030,0.053,29.900,0.466
401.342,133.000,90.000,90.000,638.000,0.000,0.690,19.200,0.670,0.020,0.030,0.020,89.900,1.082
401.416,32.030,150.000,30.000,4128.000,0.000,0.690,19.200,0.670,0.020,0.030,1.905,149.900,0.167
401.485,18.000,150.000,30.000,1700.000,0.000,0.420,19.000,0.400,0.020,0.020,0.280,149.900,0.247
401.559,124.580,150.000,30.000,4030.000,0.000,0.420,19.000,0.400,0.020,0.020,2.004,149.900,0.104
401.632,8.380,150.000,30.000,1652.000,0.000,0.210,18.600,0.190,0.020,0.010,2.195,149.900,0.127
401.702,111.070,150.000,30.000,5840.000,0.000,0.210,18.600,0.190,0.020,0.010,2.045,149.900,0.036
401.776,102.940,150.000,30.000,7382.000,0.000,0.210,18.600,0.190,0.020,0.010,0.153,149.900,0.028
401.846,94.280,150.000,30.000,5144.000,0.000,0.140,18.600,0.120,0.020,0.010,0.173,149.900,0.027
401.919,85.900,150.000,30.000,2520.000,0.000,0.140,18.600,0.120,0.020,0.010,0.158,149.900,0.056
401.995,77.750,150.000,30.000,3736.000,0.000,0.140,18.600,0.120,0.020,0.010,0.150,149.900,0.037
402.062,,150.000,30.000,4460.000,0.000,0.320,19.100,0.300,0.020,0.010,,149.900,0.072
402.136,64.610,150.000,30.000,4434.000,0.000,0.320,19.100,0.300,0.020,0.010,,149.900,0.072
402.206,32.000,150.000,30.000,2760.000,0.000,0.570,19.400,0.540,0.020,0.030,0.649,149.900,0.207
402.280,57.720,150.000,30.000,1000.000,0.000,0.570,19.400,0.540,0.020,0.030,0.485,149.900,0.570
402.353,57.020,58.900,121.100,396.000,0.000,0.570,19.400,0.540,0.020,0.030,0.013,58.800,1.439
402.423,,30.000,150.000,368.000,0.000,0.260,19.400,0.240,0.020,0.010,,29.900,0.707
402.497,61.420,30.000,150.000,1064.000,0.000,0.260,19.400,0.240,0.020,0.010,,29.900,0.244
402.566,26.000,30.000,150.000,2752.000,0.000,0.260,19.400,0.240,0.020,0.010,0.705,29.900,0.094
402.640,72.470,30.000,150.000,3222.000,0.000,0.050,19.500,0.030,0.020,0.000,0.876,29.900,0.016
402.714,80.020,30.000,150.000,3510.000,0.000,0.050,19.500,0.030,0.020,0.000,0.142,29.900,0.014
