Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,38
Pitch Amplitude:,25
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
18.784,16.630,30.000,150.000,7370.000,0.000,0.840,8.700,0.740,0.100,0.030,1.653,29.900,0.114
18.854,40.000,30.000,150.000,6550.000,0.000,0.840,8.700,0.740,0.100,0.030,0.465,29.900,0.128
18.928,131.940,30.000,150.000,7612.000,0.000,0.840,8.700,0.740,0.100,0.030,1.733,29.900,0.110
19.002,132.700,150.000,30.000,3270.000,0.000,2.360,10.200,1.860,0.500,0.070,0.014,149.900,0.722
19.071,7.000,150.000,30.000,4044.000,0.000,2.360,10.200,1.860,0.500,0.070,2.505,149.900,0.584
19.145,119.950,150.000,30.000,4906.000,0.000,2.360,10.200,1.860,0.500,0.070,2.129,149.900,0.481
19.219,0.190,150.000,30.000,8994.000,0.000,1.670,8.700,1.260,0.410,0.040,2.260,149.900,0.186
19.288,150.000,30.000,8296.000,0.000,,1.670,8.700,1.260,0.410,0.040,2.982,29.900,inf
19.362,81.100,150.000,30.000,8608.000,0.000,0.440,8.200,0.360,0.080,0.010,1.300,149.900,0.051
19.432,,150.000,30.000,10056.000,0.000,0.440,8.200,0.360,0.080,0.010,,149.900,0.044
19.505,61.160,150.000,30.000,13602.000,0.000,0.440,8.200,0.360,0.080,0.010,,149.900,0.032
19.579,23.000,150.000,30.000,11076.000,0.000,1.440,12.000,1.080,0.360,0.040,0.719,149.900,0.130
19.649,30.000,150.000,4282.000,0.000,,1.440,12.000,1.080,0.360,0.040,0.140,149.900,inf
19.722,3.920,30.000,150.000,4512.000,0.000,1.090,33.400,0.830,0.260,0.030,0.491,29.900,0.242
19.792,73.680,30.000,150.000,6492.000,0.000,1.090,33.400,0.830,0.260,0.030,1.384,29.900,0.168
19.866,86.380,30.000,150.000,6286.000,0.000,1.090,33.400,0.830,0.260,0.030,0.239,29.900,0.173
19.936,86.000,30.000,150.000,2294.000,0.000,0.210,31.500,0.100,0.110,-0.000,0.008,29.900,0.092
20.009,113.060,30.000,150.000,2622.000,0.000,0.210,31.500,0.100,0.110,-0.000,0.513,29.900,0.080
20.083,23.720,30.000,150.000,7308.000,0.000,0.210,31.500,0.100,0.110,-0.000,1.679,29.900,0.029
20.153,67.000,30.000,150.000,6866.000,0.000,1.500,30.700,1.210,0.280,0.050,0.863,29.900,0.218
20.226,133.000,99.050,80.950,4748.000,0.000,1.500,30.700,1.210,0.280,0.050,1.246,98.950,0.316
20.300,0.330,150.000,30.000,1282.000,0.000,2.170,30.200,1.820,0.350,0.080,2.502,149.900,1.693
20.370,6.000,150.000,30.000,7258.000,0.000,2.170,30.200,1.820,0.350,0.080,0.113,149.900,0.299
20.444,112.210,150.000,30.000,9250.000,0.000,2.170,30.200,1.820,0.350,0.080,1.983,149.900,0.235
20.513,91.000,150.000,30.000,8130.000,0.000,0.720,29.900,0.620,0.100,0.030,0.429,149.900,0.089
20.587,85.270,150.000,30.000,9034.000,0.000,0.720,29.900,0.620,0.100,0.030,0.108,149.900,0.080
20.660,2.900,150.000,30.000,9474.000,0.000,0.720,29.900,0.620,0.100,0.030,1.550,149.900,0.076
20.730,8.000,150.000,30.000,9984.000,0.000,0.920,24.700,0.650,0.270,0.020,0.101,149.900,0.092
20.804,57.930,150.000,30.000,12898.000,0.000,0.920,24.700,0.650,0.270,0.020,0.941,149.900,0.071
20.878,57.350,30.000,150.000,7058.000,0.000,1.360,28.200,0.990,0.370,0.030,0.011,29.900,0.193
20.948,30.000,150.000,2070.000,0.000,,1.360,28.200,0.990,0.370,0.030,0.538,149.900,inf
21.022,0.340,30.000,150.000,7488.000,0.000,1.360,28.200,0.990,0.370,0.030,0.557,29.900,0.182
21.091,81.990,30.000,150.000,9818.000,0.000,0.690,26.900,0.460,0.220,0.010,1.649,29.900,0.070
21.164,95.670,30.000,150.000,4184.000,0.000,0.690,26.900,0.460,0.220,0.010,0.258,29.900,0.165
21.238,9.080,30.000,150.000,3286.000,0.000,0.530,26.700,0.480,0.050,0.020,1.641,29.900,0.161
21.307,120.800,30.000,150.000,8762.000,0.000,0.530,26.700,0.480,0.050,0.020,2.225,29.900,0.060
21.381,129.010,30.000,150.000,6934.000,0.000,0.530,26.700,0.480,0.050,0.020,0.155,29.900,0.076
21.455,0.810,30.000,150.000,5558.000,0.000,1.980,26.200,1.650,0.330,0.070,2.408,29.900,0.356
21.525,,150.000,30.000,750.000,0.000,1.980,26.200,1.650,0.330,0.070,,149.900,2.640
21.598,25.850,150.000,30.000,3828.000,0.000,1.980,26.200,1.650,0.330,0.070,,149.900,0.517
21.668,84.000,150.000,30.000,7930.000,0.000,1.870,24.800,1.550,0.310,0.060,1.154,149.900,0.236
21.742,103.240,150.000,30.000,10074.000,0.000,1.870,24.800,1.550,0.310,0.060,0.364,149.900,0.186
21.815,0.570,150.000,30.000,6190.000,0.000,0.490,24.700,0.340,0.160,0.010,1.936,149.900,0.079
21.885,,150.000,30.000,7734.000,0.000,0.490,24.700,0.340,0.160,0.010,,149.900,0.063
21.959,65.900,150.000,30.000,9110.000,0.000,0.490,24.700,0.340,0.160,0.010,,149.900,0.054
22.029,0.000,150.000,30.000,8386.000,0.000,1.400,25.200,0.960,0.440,0.030,1.318,149.900,0.167
22.102,57.010,67.380,112.620,9926.000,0.000,1.400,25.200,0.960,0.440,0.030,1.075,67.280,0.141
22.176,0.810,30.000,150.000,1904.000,0.000,1.400,25.200,0.960,0.440,0.030,1.057,29.900,0.735
22.246,,30.000,150.000,6776.000,0.000,1.120,24.600,0.830,0.300,0.030,,29.900,0.165
22.319,78.130,30.000,150.000,5686.000,0.000,1.120,24.600,0.830,0.300,0.030,,29.900,0.197
22.389,8.000,30.000,150.000,3558.000,0.000,0.230,24.100,0.160,0.080,0.000,1.396,29.900,0.065
22.463,105.100,30.000,150.000,3794.000,0.000,0.230,24.100,0.160,0.080,0.000,1.824,29.900,0.061
22.536,7.410,30.000,150.000,7272.000,0.000,0.230,24.100,0.160,0.080,0.000,1.854,29.900,0.032
22.606,126.830,30.000,150.000,7036.000,0.000,1.050,24.400,0.920,0.140,0.040,2.384,29.900,0.149
22.680,132.160,30.000,150.000,3588.000,0.000,1.050,24.400,0.920,0.140,0.040,0.100,29.900,0.293
22.753,2.600,150.000,30.000,3152.000,0.000,2.200,24.300,1.870,0.340,0.080,2.442,149.900,0.698
22.823,1.000,150.000,30.000,3762.000,0.000,2.200,24.300,1.870,0.340,0.080,0.032,149.900,0.585
22.897,119.220,150.000,30.000,4860.000,0.000,2.200,24.300,1.870,0.340,0.080,2.236,149.900,0.453
22.971,0.470,150.000,30.000,9818.000,0.000,0.920,24.000,0.790,0.130,0.030,2.226,149.900,0.094
23.040,150.000,30.000,8596.000,0.000,,0.920,24.000,0.790,0.130,0.030,2.991,29.900,inf
23.114,80.390,150.000,30.000,7888.000,0.000,0.920,24.000,0.790,0.130,0.030,1.308,149.900,0.117
23.183,8.000,150.000,30.000,9474.000,0.000,0.640,23.000,0.530,0.110,0.020,1.453,149.900,0.068
23.257,60.820,150.000,30.000,11502.000,0.000,0.640,23.000,0.530,0.110,0.020,0.992,149.900,0.056
23.331,14.000,150.000,30.000,11702.000,0.000,1.470,24.200,1.090,0.370,0.040,0.886,149.900,0.126
23.400,30.000,150.000,3716.000,0.000,,1.470,24.200,1.090,0.370,0.040,0.319,149.900,inf
23.474,4.480,30.000,150.000,3176.000,0.000,1.470,24.200,1.090,0.370,0.040,0.481,29.900,0.463
23.544,74.480,30.000,150.000,8284.000,0.000,0.790,23.000,0.580,0.210,0.020,1.395,29.900,0.095
23.617,87.130,30.000,150.000,2608.000,0.000,0.790,23.000,0.580,0.210,0.020,0.238,29.900,0.303
23.691,0.800,30.000,150.000,3522.000,0.000,0.790,23.000,0.580,0.210,0.020,1.625,29.900,0.224
23.761,113.890,30.000,150.000,5144.000,0.000,0.160,22.000,0.120,0.040,0.000,2.257,29.900,0.031
23.835,124.340,30.000,150.000,5550.000,0.000,0.160,22.000,0.120,0.040,0.000,0.197,29.900,0.029
23.908,130.990,30.000,150.000,7858.000,0.000,1.660,22.900,1.360,0.290,0.060,0.126,29.900,0.211
23.978,,121.660,58.340,2534.000,0.000,1.660,22.900,1.360,0.290,0.060,,121.560,0.655
24.052,29.970,150.000,30.000,2644.000,0.000,1.660,22.900,1.360,0.290,0.060,,149.900,0.628
24.121,31.000,150.000,30.000,4476.000,0.000,1.930,22.000,1.530,0.410,0.060,0.021,149.900,0.431
24.195,111.350,150.000,30.000,4788.000,0.000,1.930,22.000,1.530,0.410,0.060,1.513,149.900,0.403
24.269,0.960,150.000,30.000,7606.000,0.000,0.480,23.100,0.370,0.110,0.010,2.084,149.900,0.063
24.339,,150.000,30.000,7498.000,0.000,0.480,23.100,0.370,0.110,0.010,,149.900,0.064
24.412,72.130,150.000,30.000,9454.000,0.000,0.480,23.100,0.370,0.110,0.010,,149.900,0.051
24.487,86.000,150.000,30.000,12910.000,0.000,1.260,22.900,0.850,0.410,0.020,0.259,149.900,0.098
24.556,150.000,30.000,10798.000,0.000,,1.260,22.900,0.850,0.410,0.020,1.291,29.900,inf
24.629,7.490,30.000,150.000,7936.000,0.000,1.260,22.900,0.850,0.410,0.020,2.689,29.900,0.159
24.699,,30.000,150.000,2330.000,0.000,1.260,23.700,0.970,0.290,0.030,,29.900,0.541
24.773,71.070,30.000,150.000,5302.000,0.000,1.260,23.700,0.970,0.290,0.030,,29.900,0.238
24.842,89.000,30.000,150.000,6714.000,0.000,0.410,22.000,0.260,0.150,0.010,0.357,29.900,0.061
24.916,96.620,30.000,150.000,1612.000,0.000,0.410,22.000,0.260,0.150,0.010,0.143,29.900,0.254
24.990,9.960,30.000,150.000,3630.000,0.000,0.410,22.000,0.260,0.150,0.010,1.630,29.900,0.113
25.060,50.000,30.000,150.000,8376.000,0.000,0.590,22.100,0.470,0.120,0.020,0.800,29.900,0.070
25.133,129.420,30.000,150.000,3968.000,0.000,0.590,22.100,0.470,0.120,0.020,1.497,29.900,0.149
25.208,2.890,30.000,150.000,4654.000,0.000,0.590,22.100,0.470,0.120,0.020,2.369,29.900,0.127
25.277,131.400,150.000,30.000,2144.000,0.000,1.970,23.000,1.580,0.390,0.060,2.583,149.900,0.919
25.350,125.290,150.000,30.000,3706.000,0.000,1.970,23.000,1.580,0.390,0.060,0.116,149.900,0.532
25.424,115.040,150.000,30.000,9032.000,0.000,1.390,23.400,1.090,0.290,0.040,0.193,149.900,0.154
25.493,,150.000,30.000,5728.000,0.000,1.390,23.400,1.090,0.290,0.040,,149.900,0.243
25.567,88.630,150.000,30.000,8140.000,0.000,1.390,23.400,1.090,0.290,0.040,,149.900,0.171
25.637,75.620,150.000,30.000,9810.000,0.000,0.430,22.300,0.370,0.060,0.020,0.259,149.900,0.044
25.711,65.300,150.000,30.000,10390.000,0.000,0.430,22.300,0.370,0.060,0.020,0.194,149.900,0.041
25.785,58.830,150.000,30.000,10998.000,0.000,1.620,24.200,1.160,0.460,0.040,0.122,149.900,0.147
25.854,57.050,44.780,135.220,7590.000,0.000,1.620,24.200,1.160,0.460,0.040,0.036,44.680,0.213
25.928,60.260,30.000,150.000,2510.000,0.000,1.620,24.200,1.160,0.460,0.040,0.060,29.900,0.645
25.997,67.960,30.000,150.000,7032.000,0.000,1.070,22.100,0.790,0.280,0.030,0.154,29.900,0.152
