Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.5
Heave Amplitude:,38
Pitch Amplitude:,45
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
460.534,28.640,150.000,30.000,1400.000,0.000,0.500,17.500,0.480,0.020,0.020,,149.900,0.357
460.608,74.000,150.000,30.000,4446.000,0.000,0.500,17.500,0.480,0.020,0.020,0.851,149.900,0.112
460.678,150.000,30.000,4112.000,0.000,,0.260,17.800,0.240,0.020,0.010,1.509,29.900,inf
460.752,9.980,150.000,30.000,1950.000,0.000,0.260,17.800,0.240,0.020,0.010,2.650,149.900,0.133
460.821,7.000,150.000,30.000,4374.000,0.000,0.260,17.800,0.240,0.020,0.010,0.059,149.900,0.059
460.895,93.090,150.000,30.000,4182.000,0.000,0.420,16.900,0.400,0.020,0.020,1.622,149.900,0.100
460.965,84.740,150.000,30.000,3926.000,0.000,0.420,16.900,0.400,0.020,0.020,0.166,149.900,0.107
461.038,76.690,150.000,30.000,5044.000,0.000,0.420,16.900,0.400,0.020,0.020,0.152,149.900,0.083
461.112,69.690,150.000,30.000,6330.000,0.000,0.670,17.400,0.650,0.020,0.030,0.132,149.900,0.106
461.182,64.050,150.000,30.000,5354.000,0.000,0.670,17.400,0.650,0.020,0.030,0.112,149.900,0.125
461.256,59.850,150.000,30.000,6420.000,0.000,0.890,18.200,0.870,0.020,0.040,0.079,149.900,0.139
461.325,1.000,150.000,30.000,2422.000,0.000,0.890,18.200,0.870,0.020,0.040,1.179,149.900,0.367
461.398,57.080,30.670,149.330,1874.000,0.000,0.890,18.200,0.870,0.020,0.040,1.059,30.570,0.475
461.472,0.580,30.000,150.000,1190.000,0.000,0.790,18.500,0.770,0.020,0.040,1.065,29.900,0.664
461.542,30.000,150.000,3238.000,0.000,,0.790,18.500,0.770,0.020,0.040,0.586,149.900,inf
461.615,7.060,30.000,150.000,3250.000,0.000,0.190,18.200,0.170,0.020,0.010,0.433,29.900,0.058
461.685,73.440,30.000,150.000,3630.000,0.000,0.190,18.200,0.170,0.020,0.010,1.317,29.900,0.052
461.759,81.120,30.000,150.000,2884.000,0.000,0.190,18.200,0.170,0.020,0.010,0.145,29.900,0.066
461.832,41.000,30.000,150.000,2402.000,0.000,0.220,17.100,0.190,0.020,0.010,0.756,29.900,0.092
461.903,97.860,30.000,150.000,2624.000,0.000,0.220,17.100,0.190,0.020,0.010,1.111,29.900,0.084
461.976,6.400,30.000,150.000,2108.000,0.000,0.220,17.100,0.190,0.020,0.010,1.756,29.900,0.104
462.046,34.000,30.000,150.000,1340.000,0.000,0.260,16.800,0.230,0.020,0.010,0.550,29.900,0.194
462.119,121.100,30.000,150.000,2432.000,0.000,0.260,16.800,0.230,0.020,0.010,1.642,29.900,0.107
462.193,6.690,30.000,150.000,2562.000,0.000,0.440,16.900,0.420,0.020,0.020,2.157,29.900,0.172
462.263,9.000,30.000,150.000,2350.000,0.000,0.440,16.900,0.420,0.020,0.020,0.046,29.900,0.187
462.336,132.690,30.000,150.000,2834.000,0.000,0.440,16.900,0.420,0.020,0.020,2.331,29.900,0.155
462.410,0.830,150.000,30.000,874.000,0.000,0.790,17.700,0.770,0.020,0.040,2.482,149.900,0.904
462.480,131.030,150.000,30.000,5630.000,0.000,0.790,17.700,0.770,0.020,0.040,2.597,149.900,0.140
462.553,27.400,150.000,30.000,2032.000,0.000,0.790,17.700,0.770,0.020,0.040,1.955,149.900,0.389
462.623,12.000,150.000,30.000,3248.000,0.000,0.400,16.800,0.380,0.020,0.020,0.307,149.900,0.123
462.697,115.460,150.000,30.000,4866.000,0.000,0.400,16.800,0.380,0.020,0.020,1.950,149.900,0.082
462.770,7.650,150.000,30.000,1484.000,0.000,0.270,17.000,0.250,0.020,0.010,2.032,149.900,0.182
462.841,150.000,30.000,3254.000,0.000,,0.270,17.000,0.250,0.020,0.010,2.821,29.900,inf
462.914,0.710,150.000,30.000,4748.000,0.000,0.270,17.000,0.250,0.020,0.010,2.815,149.900,0.057
462.984,82.350,150.000,30.000,3162.000,0.000,0.550,17.300,0.530,0.020,0.030,1.627,149.900,0.174
463.058,74.640,150.000,30.000,5174.000,0.000,0.550,17.300,0.530,0.020,0.030,0.145,149.900,0.106
463.131,67.960,150.000,30.000,4918.000,0.000,0.760,18.200,0.740,0.020,0.040,0.127,149.900,0.155
463.201,62.600,150.000,30.000,1612.000,0.000,0.760,18.200,0.740,0.020,0.040,0.107,149.900,0.471
463.275,9.010,150.000,30.000,4326.000,0.000,0.760,18.200,0.740,0.020,0.040,1.009,149.900,0.176
463.344,57.190,150.000,30.000,2592.000,0.000,0.930,18.000,0.910,0.020,0.050,0.963,149.900,0.359
463.418,57.310,30.000,150.000,1550.000,0.000,0.930,18.000,0.910,0.020,0.050,0.002,29.900,0.600
463.492,0.370,30.000,150.000,4302.000,0.000,0.930,18.000,0.910,0.020,0.050,1.069,29.900,0.216
463.561,30.000,150.000,3166.000,0.000,,0.460,18.100,0.440,0.020,0.020,0.591,149.900,inf
463.638,8.730,30.000,150.000,2844.000,0.000,0.460,18.100,0.440,0.020,0.020,0.387,29.900,0.162
463.704,150.000,2398.000,0.000,,,0.180,17.500,0.160,0.020,0.010,2.949,2397.900,
463.778,83.370,30.000,150.000,2298.000,0.000,0.180,17.500,0.160,0.020,0.010,1.251,29.900,0.078
463.852,91.780,30.000,150.000,1786.000,0.000,0.180,17.500,0.160,0.020,0.010,0.158,29.900,0.101
463.922,,30.000,150.000,440.000,0.000,0.240,16.700,0.220,0.020,0.010,,29.900,0.545
463.995,108.660,30.000,150.000,2324.000,0.000,0.240,16.700,0.220,0.020,0.010,,29.900,0.103
464.069,116.360,30.000,150.000,1308.000,0.000,0.240,16.700,0.220,0.020,0.010,0.145,29.900,0.183
464.139,30.000,150.000,2842.000,0.000,,0.360,17.500,0.340,0.020,0.020,1.719,149.900,inf
464.212,7.950,30.000,150.000,3096.000,0.000,0.360,17.500,0.340,0.020,0.020,0.417,29.900,0.116
464.282,9.000,30.000,150.000,1400.000,0.000,0.690,17.700,0.670,0.020,0.030,0.021,29.900,0.493
464.356,132.920,30.670,149.330,1654.000,0.000,0.690,17.700,0.670,0.020,0.030,2.332,30.570,0.417
464.430,0.490,150.000,30.000,708.000,0.000,0.690,17.700,0.670,0.020,0.030,2.495,149.900,0.975
464.499,130.200,150.000,30.000,2490.000,0.000,0.670,17.300,0.650,0.020,0.030,2.601,149.900,0.269
464.573,26.020,150.000,30.000,1826.000,0.000,0.670,17.300,0.650,0.020,0.030,1.965,149.900,0.367
464.642,31.000,150.000,30.000,2922.000,0.000,0.670,17.300,0.650,0.020,0.030,0.099,149.900,0.229
464.716,113.310,150.000,30.000,5000.000,0.000,0.280,17.200,0.260,0.020,0.010,1.547,149.900,0.056
464.792,5.370,150.000,30.000,5190.000,0.000,0.280,17.200,0.260,0.020,0.010,1.982,149.900,0.054
464.860,,150.000,30.000,4228.000,0.000,0.390,17.100,0.370,0.020,0.020,,149.900,0.092
464.933,88.350,150.000,30.000,3356.000,0.000,0.390,17.100,0.370,0.020,0.020,,149.900,0.116
465.003,80.020,150.000,30.000,4188.000,0.000,0.390,17.100,0.370,0.020,0.020,0.165,149.900,0.093
465.077,72.570,150.000,30.000,5846.000,0.000,0.720,17.300,0.700,0.020,0.040,0.140,149.900,0.123
465.150,66.260,150.000,30.000,7396.000,0.000,0.720,17.300,0.700,0.020,0.040,0.119,149.900,0.097
465.220,61.420,150.000,30.000,4788.000,0.000,0.940,18.500,0.920,0.020,0.050,0.097,149.900,0.196
465.294,58.250,150.000,30.000,3928.000,0.000,0.940,18.500,0.920,0.020,0.050,0.060,149.900,0.239
465.363,2.000,118.270,61.730,1428.000,0.000,0.940,18.500,0.920,0.020,0.050,1.124,118.170,0.658
465.437,57.720,30.000,150.000,2740.000,0.000,0.860,17.900,0.830,0.020,0.040,1.050,29.900,0.314
465.511,0.320,30.000,150.000,3542.000,0.000,0.860,17.900,0.830,0.020,0.040,1.081,29.900,0.243
465.580,,30.000,150.000,4328.000,0.000,0.860,17.900,0.830,0.020,0.040,,29.900,0.199
465.654,70.590,30.000,150.000,3486.000,0.000,0.200,18.200,0.170,0.020,0.010,,29.900,0.057
465.724,77.750,30.000,150.000,2986.000,0.000,0.200,18.200,0.170,0.020,0.010,0.143,29.900,0.067
465.798,85.900,30.000,150.000,1464.000,0.000,0.180,17.000,0.160,0.020,0.010,0.154,29.900,0.123
465.871,0.280,30.000,150.000,1698.000,0.000,0.180,17.000,0.160,0.020,0.010,1.612,29.900,0.106
465.941,102.940,30.000,150.000,2298.000,0.000,0.180,17.000,0.160,0.020,0.010,2.039,29.900,0.078
466.015,111.070,30.000,150.000,2434.000,0.000,0.290,16.900,0.270,0.020,0.010,0.154,29.900,0.119
466.088,0.380,30.000,150.000,1098.000,0.000,0.290,16.900,0.270,0.020,0.010,2.089,29.900,0.264
466.159,124.510,30.000,150.000,1936.000,0.000,0.550,17.500,0.530,0.020,0.030,2.448,29.900,0.284
466.232,29.180,30.000,150.000,2716.000,0.000,0.550,17.500,0.530,0.020,0.030,1.818,29.900,0.203
466.301,132.030,30.000,150.000,1848.000,0.000,0.550,17.500,0.530,0.020,0.030,2.051,29.900,0.298
466.375,133.000,90.000,90.000,1734.000,0.000,0.800,17.700,0.780,0.020,0.040,0.018,89.900,0.461
466.449,2.010,150.000,30.000,1422.000,0.000,0.800,17.700,0.780,0.020,0.040,2.458,149.900,0.563
466.519,3.000,150.000,30.000,1488.000,0.000,0.800,17.700,0.780,0.020,0.040,0.020,149.900,0.538
466.592,124.510,150.000,30.000,3880.000,0.000,0.580,17.000,0.550,0.020,0.030,2.301,149.900,0.149
466.666,0.380,150.000,30.000,4626.000,0.000,0.580,17.000,0.550,0.020,0.030,2.343,149.900,0.125
466.735,,150.000,30.000,2022.000,0.000,0.310,16.900,0.290,0.020,0.010,,149.900,0.153
466.809,2.940,150.000,30.000,1300.000,0.000,0.310,16.900,0.290,0.020,0.010,,149.900,0.238
466.879,8.000,150.000,30.000,3548.000,0.000,0.310,16.900,0.290,0.020,0.010,0.101,149.900,0.087
466.953,85.780,150.000,30.000,4600.000,0.000,0.650,16.900,0.630,0.020,0.030,1.468,149.900,0.141
467.026,0.750,150.000,30.000,5080.000,0.000,0.650,16.900,0.630,0.020,0.030,1.598,149.900,0.128
467.096,70.590,150.000,30.000,7314.000,0.000,0.650,16.900,0.630,0.020,0.030,1.396,149.900,0.089
467.170,64.610,150.000,30.000,6298.000,0.000,0.760,17.900,0.740,0.020,0.040,0.112,149.900,0.121
467.240,60.270,150.000,30.000,5306.000,0.000,0.760,17.900,0.740,0.020,0.040,0.086,149.900,0.143
467.313,57.700,150.000,30.000,2946.000,0.000,0.980,18.200,0.960,0.020,0.050,0.049,149.900,0.333
467.383,57.020,58.900,121.100,540.000,0.000,0.980,18.200,0.960,0.020,0.050,0.014,58.800,1.815
467.457,58.280,30.000,150.000,658.000,0.000,0.980,18.200,0.960,0.020,0.050,0.023,29.900,1.489
467.530,1.420,30.000,150.000,1294.000,0.000,0.470,18.600,0.450,0.020,0.020,1.078,29.900,0.363
467.600,6.000,30.000,150.000,4082.000,0.000,0.470,18.600,0.450,0.020,0.020,0.091,29.900,0.115
467.674,72.660,30.000,150.000,4148.000,0.000,0.230,17.800,0.210,0.020,0.010,1.256,29.900,0.055
467.747,2.000,30.000,150.000,2904.000,0.000,0.230,17.800,0.210,0.020,0.010,1.335,29.900,0.079
467.817,88.230,30.000,150.000,2560.000,0.000,0.230,17.800,0.210,0.020,0.010,1.713,29.900,0.090
467.891,6.910,30.000,150.000,1600.000,0.000,0.210,17.200,0.190,0.020,0.010,1.536,29.900,0.131
467.960,26.000,30.000,150.000,2768.000,0.000,0.210,17.200,0.190,0.020,0.010,0.382,29.900,0.076
468.034,113.310,30.000,150.000,3326.000,0.000,0.210,17.200,0.190,0.020,0.010,1.641,29.900,0.063
468.108,0.400,30.000,150.000,1180.000,0.000,0.370,17.500,0.350,0.020,0.020,2.122,29.900,0.314
468.178,9.000,30.000,150.000,1406.000,0.000,0.370,17.500,0.350,0.020,0.020,0.172,29.900,0.263
468.251,130.200,30.000,150.000,1986.000,0.000,0.850,17.100,0.820,0.020,0.040,2.292,29.900,0.428
468.325,0.510,30.000,150.000,1474.000,0.000,0.850,17.100,0.820,0.020,0.040,2.429,29.900,0.577
