Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.7
Heave Amplitude:,38
Pitch Amplitude:,55
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
227.607,113.850,150.000,30.000,7438.000,0.000,1.310,23.800,1.010,0.300,0.040,0.186,149.900,0.176
227.680,2.640,150.000,30.000,2822.000,0.000,1.310,23.800,1.010,0.300,0.040,2.119,149.900,0.464
227.749,,150.000,30.000,5106.000,0.000,0.340,21.900,0.270,0.070,0.010,,149.900,0.067
227.823,79.120,150.000,30.000,6946.000,0.000,0.340,21.900,0.270,0.070,0.010,,149.900,0.049
227.897,4.000,150.000,30.000,7632.000,0.000,0.340,21.900,0.270,0.070,0.010,1.412,149.900,0.045
227.966,61.690,150.000,30.000,12062.000,0.000,1.020,23.000,0.960,0.060,0.050,1.154,149.900,0.085
228.040,7.650,150.000,30.000,12436.000,0.000,1.020,23.000,0.960,0.060,0.050,1.020,149.900,0.082
228.109,3.000,30.000,150.000,8098.000,0.000,1.220,24.000,1.150,0.070,0.060,0.093,29.900,0.151
228.184,60.820,30.000,150.000,5404.000,0.000,1.220,24.000,1.150,0.070,0.060,1.076,29.900,0.226
228.253,67.580,30.000,150.000,3486.000,0.000,1.220,24.000,1.150,0.070,0.060,0.136,29.900,0.350
228.327,77.130,30.000,150.000,6712.000,0.000,1.010,24.000,0.970,0.030,0.050,0.180,29.900,0.150
228.400,0.630,30.000,150.000,3058.000,0.000,1.010,24.000,0.970,0.030,0.050,1.442,29.900,0.330
228.470,100.450,30.000,150.000,2062.000,0.000,1.010,24.000,0.970,0.030,0.050,1.996,29.900,0.490
228.543,112.040,30.000,150.000,2012.000,0.000,-0.810,22.300,-0.800,-0.020,-0.040,0.219,29.900,-0.403
228.617,0.770,30.000,150.000,2536.000,0.000,-0.810,22.300,-0.800,-0.020,-0.040,2.090,29.900,-0.319
228.687,128.840,30.000,150.000,3028.000,0.000,-0.320,23.200,-0.310,-0.000,-0.020,2.540,29.900,-0.106
228.761,132.540,30.000,150.000,3122.000,0.000,-0.320,23.200,-0.310,-0.000,-0.020,0.070,29.900,-0.102
228.834,0.480,150.000,30.000,7282.000,0.000,-0.320,23.200,-0.310,-0.000,-0.020,2.497,149.900,-0.044
228.904,,150.000,30.000,3474.000,0.000,1.310,23.900,1.040,0.270,0.040,,149.900,0.377
228.978,121.510,150.000,30.000,2592.000,0.000,1.310,23.900,1.040,0.270,0.040,,149.900,0.505
229.048,57.000,150.000,30.000,5152.000,0.000,0.770,22.400,0.650,0.120,0.030,1.285,149.900,0.149
229.122,100.090,150.000,30.000,5578.000,0.000,0.770,22.400,0.650,0.120,0.030,0.808,149.900,0.138
229.195,11.000,150.000,30.000,4772.000,0.000,0.770,22.400,0.650,0.120,0.030,1.688,149.900,0.161
229.265,150.000,30.000,5200.000,0.000,,0.250,22.100,0.240,0.010,0.010,2.770,29.900,inf
229.339,7.220,150.000,30.000,7114.000,0.000,0.250,22.100,0.240,0.010,0.010,2.661,149.900,0.035
229.409,0.000,150.000,30.000,10390.000,0.000,0.250,22.100,0.240,0.010,0.010,0.144,149.900,0.024
229.483,57.260,150.000,30.000,9486.000,0.000,1.260,23.800,1.170,0.090,0.060,1.071,149.900,0.133
229.555,0.750,30.000,150.000,5066.000,0.000,1.260,23.800,1.170,0.090,0.060,1.084,29.900,0.249
229.625,30.000,150.000,4876.000,0.000,,1.630,24.000,1.520,0.100,0.070,0.583,149.900,inf
229.699,9.430,30.000,150.000,4646.000,0.000,1.630,24.000,1.520,0.100,0.070,0.388,29.900,0.351
229.769,5.000,30.000,150.000,6452.000,0.000,1.630,24.000,1.520,0.100,0.070,0.088,29.900,0.253
229.842,91.190,30.000,150.000,2742.000,0.000,-0.350,23.200,-0.360,0.020,-0.020,1.628,29.900,-0.128
229.916,2.990,30.000,150.000,1762.000,0.000,-0.350,23.200,-0.360,0.020,-0.020,1.663,29.900,-0.199
229.986,0.000,30.000,150.000,2388.000,0.000,-0.350,23.200,-0.360,0.020,-0.020,0.060,29.900,-0.147
230.059,123.540,30.000,150.000,1200.000,0.000,-0.470,22.500,-0.460,-0.000,-0.020,2.336,29.900,-0.392
230.133,0.930,30.000,150.000,3758.000,0.000,-0.470,22.500,-0.460,-0.000,-0.020,2.315,29.900,-0.125
230.202,,30.000,150.000,4092.000,0.000,-0.020,23.100,-0.040,0.020,-0.000,,29.900,-0.005
230.276,31.970,150.000,30.000,4354.000,0.000,-0.020,23.100,-0.040,0.020,-0.000,,149.900,-0.005
230.350,40.000,150.000,30.000,3984.000,0.000,-0.020,23.100,-0.040,0.020,-0.000,0.152,149.900,-0.005
230.420,119.610,150.000,30.000,5950.000,0.000,1.460,23.600,1.170,0.290,0.050,1.586,149.900,0.245
230.493,9.210,150.000,30.000,5702.000,0.000,1.460,23.600,1.170,0.290,0.050,2.086,149.900,0.256
230.563,97.530,150.000,30.000,3186.000,0.000,0.210,22.000,0.190,0.010,0.010,1.766,149.900,0.066
230.636,85.600,150.000,30.000,2922.000,0.000,0.210,22.000,0.190,0.010,0.010,0.225,149.900,0.072
230.710,74.460,150.000,30.000,4934.000,0.000,0.210,22.000,0.190,0.010,0.010,0.209,149.900,0.043
230.780,150.000,30.000,10110.000,0.000,,1.030,22.900,0.990,0.040,0.050,1.505,29.900,inf
230.854,9.520,150.000,30.000,10302.000,0.000,1.030,22.900,0.990,0.040,0.050,2.648,149.900,0.100
230.927,5.000,134.660,45.340,11446.000,0.000,1.030,22.900,0.990,0.040,0.050,0.085,134.560,0.090
230.997,0.000,150.000,4772.000,0.000,,1.420,23.900,1.340,0.070,0.070,0.100,149.900,inf
231.071,0.290,30.000,150.000,4008.000,0.000,1.420,23.900,1.340,0.070,0.070,0.005,29.900,0.354
231.140,30.000,150.000,8090.000,0.000,,1.080,23.900,1.030,0.050,0.050,0.595,149.900,inf
231.214,1.990,30.000,150.000,4112.000,0.000,1.080,23.900,1.030,0.050,0.050,0.527,29.900,0.263
231.284,9.000,30.000,150.000,4644.000,0.000,1.080,23.900,1.030,0.050,0.050,0.139,29.900,0.233
231.358,105.650,30.000,150.000,832.000,0.000,-1.350,22.400,-1.340,-0.010,-0.070,1.823,29.900,-1.623
231.431,6.480,30.000,150.000,3680.000,0.000,-1.350,22.400,-1.340,-0.010,-0.070,1.874,29.900,-0.367
231.501,125.170,30.000,150.000,3758.000,0.000,-1.350,22.400,-1.340,-0.010,-0.070,2.354,29.900,-0.359
231.575,130.920,30.000,150.000,3358.000,0.000,-0.430,23.100,-0.430,-0.010,-0.020,0.109,29.900,-0.128
231.648,0.000,75.860,104.140,5126.000,0.000,-0.430,23.100,-0.430,-0.010,-0.020,2.470,75.760,-0.084
231.719,,150.000,30.000,2392.000,0.000,0.780,23.800,0.720,0.060,0.030,,149.900,0.326
231.792,25.980,150.000,30.000,8274.000,0.000,0.780,23.800,0.720,0.060,0.030,,149.900,0.094
231.866,117.450,150.000,30.000,6262.000,0.000,0.780,23.800,0.720,0.060,0.030,1.718,149.900,0.125
231.935,150.000,30.000,2490.000,0.000,,0.900,22.700,0.630,0.270,0.020,0.653,29.900,inf
232.009,0.950,150.000,30.000,5636.000,0.000,0.900,22.700,0.630,0.270,0.020,2.807,149.900,0.160
232.078,,150.000,30.000,6612.000,0.000,0.210,22.000,0.200,0.010,0.010,,149.900,0.032
232.152,72.340,150.000,30.000,6892.000,0.000,0.210,22.000,0.200,0.010,0.010,,149.900,0.030
232.226,64.060,150.000,30.000,11034.000,0.000,0.210,22.000,0.200,0.010,0.010,0.154,149.900,0.019
232.296,150.000,30.000,7514.000,0.000,,1.070,23.900,1.030,0.040,0.050,1.723,29.900,inf
232.369,57.010,69.650,110.350,8408.000,0.000,1.070,23.900,1.030,0.040,0.050,1.763,69.550,0.127
232.439,1.000,30.000,150.000,7510.000,0.000,1.070,23.900,1.030,0.040,0.050,1.105,29.900,0.142
232.513,64.780,30.000,150.000,5642.000,0.000,1.260,23.700,1.200,0.060,0.060,1.207,29.900,0.223
232.587,60.000,30.000,150.000,7182.000,0.000,1.260,23.700,1.200,0.060,0.060,0.090,29.900,0.175
232.656,30.000,150.000,2058.000,0.000,,0.090,23.300,0.080,0.000,0.000,0.603,149.900,inf
232.729,6.340,30.000,150.000,3670.000,0.000,0.090,23.300,0.080,0.000,0.000,0.447,29.900,0.025
232.799,10.000,30.000,150.000,1436.000,0.000,0.090,23.300,0.080,0.000,0.000,0.073,29.900,0.063
232.876,118.680,30.000,150.000,3532.000,0.000,-0.590,22.100,-0.590,0.000,-0.030,1.954,29.900,-0.167
232.947,0.000,150.000,4804.000,0.000,,-0.590,22.100,-0.590,0.000,-0.030,2.349,149.900,-inf
233.016,131.680,30.000,150.000,1960.000,0.000,-0.230,23.000,-0.240,0.020,-0.010,2.624,29.900,-0.117
233.090,132.940,140.870,39.130,7514.000,0.000,-0.230,23.000,-0.240,0.020,-0.010,0.024,140.770,-0.031
233.164,0.440,150.000,30.000,7832.000,0.000,-0.230,23.000,-0.240,0.020,-0.010,2.501,149.900,-0.029
233.233,124.310,150.000,30.000,4554.000,0.000,1.730,23.600,1.440,0.290,0.060,2.469,149.900,0.380
233.307,15.320,150.000,30.000,4388.000,0.000,1.730,23.600,1.440,0.290,0.060,2.055,149.900,0.394
233.381,31.000,150.000,30.000,5358.000,0.000,1.730,23.600,1.440,0.290,0.060,0.296,149.900,0.323
233.450,50.000,30.000,4962.000,0.000,,0.320,22.300,0.300,0.020,0.010,0.378,29.900,inf
233.524,0.550,150.000,30.000,5806.000,0.000,0.320,22.300,0.300,0.020,0.010,0.932,149.900,0.055
233.594,70.320,150.000,30.000,6130.000,0.000,0.980,22.900,0.910,0.070,0.040,1.392,149.900,0.160
233.668,62.550,150.000,30.000,8238.000,0.000,0.980,22.900,0.910,0.070,0.040,0.146,149.900,0.119
233.741,97.000,150.000,30.000,11518.000,0.000,0.980,22.900,0.910,0.070,0.040,0.649,149.900,0.085
233.813,30.000,150.000,6282.000,0.000,,1.350,24.100,1.210,0.150,0.050,1.306,149.900,inf
233.885,0.110,30.000,150.000,7324.000,0.000,1.350,24.100,1.210,0.150,0.050,0.577,29.900,0.184
233.954,66.530,30.000,150.000,6288.000,0.000,1.350,24.100,1.210,0.150,0.050,1.323,29.900,0.215
234.028,75.780,30.000,150.000,7236.000,0.000,1.290,24.000,1.170,0.110,0.050,0.174,29.900,0.178
234.102,94.000,30.000,150.000,4902.000,0.000,1.290,24.000,1.170,0.110,0.050,0.343,29.900,0.263
234.171,98.910,30.000,150.000,1482.000,0.000,-0.930,22.600,-0.920,-0.010,-0.050,0.098,29.900,-0.628
