Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.7
Heave Amplitude:,38
Pitch Amplitude:,50
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
214.093,109.700,30.000,150.000,2228.000,0.000,-0.450,22.000,-0.440,-0.010,-0.020,2.088,29.900,-0.202
214.168,20.000,30.000,150.000,4128.000,0.000,-0.450,22.000,-0.440,-0.010,-0.020,1.679,29.900,-0.109
214.242,67.000,30.000,150.000,3090.000,0.000,-0.450,22.000,-0.440,-0.010,-0.020,0.881,29.900,-0.146
214.311,30.000,150.000,5584.000,0.000,,0.230,22.600,0.210,0.020,0.010,0.745,149.900,inf
214.384,132.820,150.000,30.000,2588.000,0.000,0.230,22.600,0.210,0.020,0.010,1.937,149.900,0.089
214.454,129.720,150.000,30.000,5754.000,0.000,0.230,22.600,0.210,0.020,0.010,0.062,149.900,0.040
214.528,123.300,150.000,30.000,5542.000,0.000,1.500,23.500,1.320,0.180,0.060,0.121,149.900,0.271
214.601,0.850,150.000,30.000,4526.000,0.000,1.500,23.500,1.320,0.180,0.060,2.309,149.900,0.331
214.671,102.640,150.000,30.000,5830.000,0.000,0.350,21.800,0.330,0.020,0.020,2.030,149.900,0.060
214.745,0.660,150.000,30.000,4282.000,0.000,0.350,21.800,0.330,0.020,0.020,1.924,149.900,0.082
214.814,2.000,150.000,30.000,6364.000,0.000,0.350,21.800,0.330,0.020,0.020,0.027,149.900,0.055
214.888,69.040,150.000,30.000,9070.000,0.000,0.770,22.400,0.740,0.030,0.040,1.264,149.900,0.085
214.962,61.770,150.000,30.000,9702.000,0.000,0.770,22.400,0.740,0.030,0.040,0.137,149.900,0.079
215.032,57.650,150.000,30.000,12792.000,0.000,0.770,22.400,0.740,0.030,0.040,0.082,149.900,0.060
215.105,7.330,30.000,150.000,3928.000,0.000,1.380,23.700,1.280,0.090,0.060,0.953,29.900,0.351
215.175,60.820,30.000,150.000,3614.000,0.000,1.380,23.700,1.280,0.090,0.060,1.061,29.900,0.382
215.249,67.580,30.000,150.000,9470.000,0.000,1.290,23.400,1.230,0.060,0.060,0.128,29.900,0.136
215.322,77.130,30.000,150.000,5252.000,0.000,1.290,23.400,1.230,0.060,0.060,0.180,29.900,0.246
215.392,88.630,30.000,150.000,4682.000,0.000,1.290,23.400,1.230,0.060,0.060,0.229,29.900,0.276
215.466,0.450,30.000,150.000,1278.000,0.000,-0.650,22.500,-0.630,-0.020,-0.030,1.661,29.900,-0.509
215.535,4.000,30.000,150.000,1264.000,0.000,-0.650,22.500,-0.630,-0.020,-0.030,0.071,29.900,-0.514
215.609,121.890,30.000,150.000,2760.000,0.000,-0.010,23.000,-0.030,0.020,-0.000,2.219,29.900,-0.004
215.683,8.840,30.000,150.000,2642.000,0.000,-0.010,23.000,-0.030,0.020,-0.000,2.132,29.900,-0.004
215.752,7.000,30.000,150.000,7720.000,0.000,-0.010,23.000,-0.030,0.020,-0.000,0.037,29.900,-0.001
215.826,132.480,150.000,30.000,4522.000,0.000,0.780,23.400,0.570,0.210,0.020,2.348,149.900,0.172
215.900,0.670,150.000,30.000,3440.000,0.000,0.780,23.400,0.570,0.210,0.020,2.497,149.900,0.227
215.970,121.510,150.000,30.000,7926.000,0.000,0.780,23.400,0.570,0.210,0.020,2.406,149.900,0.098
216.043,11.570,150.000,30.000,2552.000,0.000,0.820,23.100,0.740,0.080,0.030,2.077,149.900,0.321
216.117,9.000,150.000,30.000,5502.000,0.000,0.820,23.100,0.740,0.080,0.030,0.048,149.900,0.149
216.187,0.000,5236.000,0.000,,,0.200,21.900,0.190,0.010,0.010,0.178,5235.900,
216.260,0.820,150.000,30.000,5492.000,0.000,0.200,21.900,0.190,0.010,0.010,0.016,149.900,0.036
216.330,,150.000,30.000,7754.000,0.000,0.200,21.900,0.190,0.010,0.010,,149.900,0.026
216.404,60.600,150.000,30.000,11404.000,0.000,1.130,23.900,1.020,0.110,0.050,,149.900,0.099
216.479,6.000,150.000,30.000,10426.000,0.000,1.130,23.900,1.020,0.110,0.050,1.006,149.900,0.108
216.547,0.000,4968.000,0.000,,,1.130,23.900,1.020,0.110,0.050,0.123,4967.900,
216.621,0.940,30.000,150.000,4286.000,0.000,1.180,24.300,1.100,0.080,0.050,0.018,29.900,0.275
216.690,69.430,30.000,150.000,5816.000,0.000,1.180,24.300,1.100,0.080,0.050,1.365,29.900,0.203
216.764,79.600,30.000,150.000,5194.000,0.000,0.330,23.600,0.300,0.030,0.010,0.192,29.900,0.064
216.834,91.020,30.000,150.000,2298.000,0.000,0.330,23.600,0.300,0.030,0.010,0.228,29.900,0.144
216.908,103.150,30.000,150.000,2760.000,0.000,0.330,23.600,0.300,0.030,0.010,0.228,29.900,0.120
216.981,114.300,30.000,150.000,2070.000,0.000,-0.650,22.400,-0.610,-0.040,-0.030,0.211,29.900,-0.314
217.051,123.650,30.000,150.000,2468.000,0.000,-0.650,22.400,-0.610,-0.040,-0.030,0.186,29.900,-0.263
217.125,129.930,30.000,150.000,2488.000,0.000,0.050,22.900,0.030,0.020,0.000,0.118,29.900,0.020
217.198,2.870,30.000,150.000,6158.000,0.000,0.050,22.900,0.030,0.020,0.000,2.396,29.900,0.008
217.268,131.930,150.000,30.000,4490.000,0.000,0.050,22.900,0.030,0.020,0.000,2.568,149.900,0.011
217.342,127.400,150.000,30.000,2650.000,0.000,1.530,23.800,1.270,0.260,0.050,0.085,149.900,0.577
217.415,119.480,150.000,30.000,5390.000,0.000,1.530,23.800,1.270,0.260,0.050,0.150,149.900,0.284
217.485,109.210,150.000,30.000,8342.000,0.000,1.530,23.800,1.270,0.260,0.050,0.205,149.900,0.183
217.559,7.530,150.000,30.000,3782.000,0.000,0.350,22.300,0.330,0.010,0.020,1.916,149.900,0.093
217.628,0.000,150.000,30.000,6026.000,0.000,0.350,22.300,0.330,0.010,0.020,0.150,149.900,0.058
217.702,74.460,150.000,30.000,5358.000,0.000,0.760,22.800,0.710,0.050,0.030,1.402,149.900,0.142
217.776,63.000,150.000,30.000,11148.000,0.000,0.760,22.800,0.710,0.050,0.030,0.216,149.900,0.068
217.845,150.000,30.000,11108.000,0.000,,0.760,22.800,0.710,0.050,0.030,1.734,29.900,inf
217.919,57.050,134.660,45.340,7596.000,0.000,1.600,24.100,1.480,0.120,0.070,1.751,134.560,0.211
217.989,9.000,30.000,150.000,7684.000,0.000,1.600,24.100,1.480,0.120,0.070,0.958,29.900,0.208
218.063,63.290,30.000,150.000,4364.000,0.000,1.600,24.100,1.480,0.120,0.070,1.020,29.900,0.367
218.136,0.520,30.000,150.000,6930.000,0.000,1.300,23.400,1.230,0.070,0.060,1.187,29.900,0.188
218.206,,30.000,150.000,3434.000,0.000,1.300,23.400,1.230,0.070,0.060,,29.900,0.379
218.279,93.590,30.000,150.000,2080.000,0.000,-0.410,22.900,-0.410,0.000,-0.020,,29.900,-0.197
218.353,65.000,30.000,150.000,1282.000,0.000,-0.410,22.900,-0.410,0.000,-0.020,0.539,29.900,-0.320
218.423,116.620,30.000,150.000,2638.000,0.000,-0.410,22.900,-0.410,0.000,-0.020,1.028,29.900,-0.155
218.496,125.170,30.000,150.000,4188.000,0.000,-0.220,23.100,-0.220,-0.000,-0.010,0.161,29.900,-0.053
218.566,2.000,30.000,150.000,4624.000,0.000,-0.220,23.100,-0.220,-0.000,-0.010,2.456,29.900,-0.048
218.640,133.000,75.860,104.140,3766.000,0.000,0.470,23.200,0.430,0.050,0.020,2.467,75.760,0.125
218.714,0.290,150.000,30.000,3070.000,0.000,0.470,23.200,0.430,0.050,0.020,2.496,149.900,0.153
218.783,125.980,150.000,30.000,8280.000,0.000,0.470,23.200,0.430,0.050,0.020,2.508,149.900,0.057
218.864,17.450,150.000,30.000,3578.000,0.000,1.010,23.000,0.880,0.140,0.040,1.859,149.900,0.282
218.931,0.000,30.000,4544.000,0.000,,1.010,23.000,0.880,0.140,0.040,0.365,29.900,inf
219.000,150.000,30.000,3536.000,0.000,,1.010,23.000,0.880,0.140,0.040,2.989,29.900,inf
219.075,0.120,150.000,30.000,5830.000,0.000,0.190,21.800,0.180,0.010,0.010,2.783,149.900,0.033
219.144,,150.000,30.000,9140.000,0.000,0.190,21.800,0.180,0.010,0.010,,149.900,0.021
219.218,63.970,150.000,30.000,10732.000,0.000,1.250,23.700,1.160,0.080,0.060,,149.900,0.116
219.291,68.000,150.000,30.000,7000.000,0.000,1.250,23.700,1.160,0.080,0.060,0.076,149.900,0.179
219.361,69.650,110.350,5324.000,0.000,,1.250,23.700,1.160,0.080,0.060,0.033,110.250,inf
219.435,9.110,30.000,150.000,3848.000,0.000,1.310,23.900,1.230,0.080,0.060,1.142,29.900,0.340
219.504,8.000,30.000,150.000,10296.000,0.000,1.310,23.900,1.230,0.080,0.060,0.022,29.900,0.127
219.578,73.600,30.000,150.000,3536.000,0.000,1.310,23.900,1.230,0.080,0.060,1.234,29.900,0.370
219.652,84.280,30.000,150.000,4660.000,0.000,0.480,23.100,0.470,0.010,0.020,0.200,29.900,0.103
219.722,30.000,150.000,1940.000,0.000,,0.480,23.100,0.470,0.010,0.020,1.073,149.900,inf
219.795,108.100,30.000,150.000,1330.000,0.000,-0.800,22.100,-0.790,-0.010,-0.040,1.494,29.900,-0.602
219.869,118.680,30.000,150.000,3310.000,0.000,-0.800,22.100,-0.790,-0.010,-0.040,0.199,29.900,-0.242
219.938,30.000,150.000,2510.000,0.000,,-0.800,22.100,-0.790,-0.010,-0.040,1.765,149.900,-inf
220.012,131.680,30.000,150.000,5388.000,0.000,-0.160,22.600,-0.170,0.010,-0.010,1.915,29.900,-0.030
220.082,4.000,140.870,39.130,1982.000,0.000,-0.160,22.600,-0.170,0.010,-0.010,2.546,140.770,-0.081
220.155,130.440,150.000,30.000,6262.000,0.000,0.630,24.000,0.590,0.040,0.030,2.389,149.900,0.101
220.229,0.310,150.000,30.000,5138.000,0.000,0.630,24.000,0.590,0.040,0.030,2.451,149.900,0.123
220.299,2.000,150.000,30.000,5252.000,0.000,0.630,24.000,0.590,0.040,0.030,0.034,149.900,0.120
220.372,4.310,150.000,30.000,5502.000,0.000,0.390,22.300,0.380,0.020,0.020,0.044,149.900,0.071
220.442,21.000,150.000,30.000,6124.000,0.000,0.390,22.300,0.380,0.020,0.020,0.331,149.900,0.064
220.516,80.550,150.000,30.000,3892.000,0.000,0.390,22.300,0.380,0.020,0.020,1.123,149.900,0.100
220.590,0.320,150.000,30.000,7038.000,0.000,0.450,22.300,0.420,0.030,0.020,1.511,149.900,0.064
220.664,,30.000,7596.000,0.000,,0.450,22.300,0.420,0.030,0.020,,29.900,inf
220.733,0.000,30.000,10604.000,0.000,,0.920,23.700,0.850,0.060,0.040,,29.900,inf
220.807,57.160,30.000,150.000,7436.000,0.000,0.920,23.700,0.850,0.060,0.040,1.073,29.900,0.124
220.876,60.110,30.000,150.000,3330.000,0.000,0.920,23.700,0.850,0.060,0.040,0.059,29.900,0.276
220.950,6.530,30.000,150.000,5570.000,0.000,0.960,23.600,0.920,0.040,0.050,1.009,29.900,0.172
221.020,2.000,30.000,150.000,3746.000,0.000,0.960,23.600,0.920,0.040,0.050,0.090,29.900,0.256
221.093,86.940,30.000,150.000,2398.000,0.000,-0.370,22.600,-0.380,0.010,-0.020,1.607,29.900,-0.154
221.167,91.000,30.000,150.000,2962.000,0.000,-0.370,22.600,-0.380,0.010,-0.020,0.076,29.900,-0.125
