Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,38
Pitch Amplitude:,40
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
56.978,8.370,150.000,30.000,7084.000,0.000,2.590,25.900,2.130,0.460,0.090,0.083,149.900,0.366
57.048,0.000,150.000,30.000,7606.000,0.000,0.720,25.200,0.590,0.130,0.020,0.167,149.900,0.095
57.122,81.460,150.000,30.000,6144.000,0.000,0.720,25.200,0.590,0.130,0.020,1.534,149.900,0.117
57.195,0.760,150.000,30.000,9494.000,0.000,0.720,25.200,0.590,0.130,0.020,1.522,149.900,0.076
57.265,61.250,150.000,30.000,16692.000,0.000,1.020,26.400,0.790,0.230,0.030,1.207,149.900,0.061
57.339,57.250,150.000,30.000,13854.000,0.000,1.020,26.400,0.790,0.230,0.030,0.075,149.900,0.074
57.408,15.000,30.000,150.000,8922.000,0.000,1.810,26.900,1.200,0.610,0.030,0.843,29.900,0.203
57.482,63.810,30.000,150.000,3864.000,0.000,1.810,26.900,1.200,0.610,0.030,0.922,29.900,0.468
57.556,73.520,30.000,150.000,7354.000,0.000,1.810,26.900,1.200,0.610,0.030,0.183,29.900,0.246
57.625,,30.000,150.000,3578.000,0.000,1.020,26.900,0.660,0.360,0.020,,29.900,0.285
57.699,9.670,30.000,150.000,2350.000,0.000,1.020,26.900,0.660,0.360,0.020,,29.900,0.434
57.772,112.890,30.000,150.000,3214.000,0.000,0.010,26.600,0.000,0.010,-0.000,1.949,29.900,0.003
57.842,123.470,30.000,150.000,2884.000,0.000,0.010,26.600,0.000,0.010,-0.000,0.211,29.900,0.003
57.916,30.610,30.000,150.000,7154.000,0.000,0.010,26.600,0.000,0.010,-0.000,1.745,29.900,0.001
57.986,0.000,99.050,80.950,7376.000,0.000,1.630,25.800,1.060,0.570,0.020,0.610,98.950,0.221
58.059,130.470,150.000,30.000,6682.000,0.000,1.630,25.800,1.060,0.570,0.020,2.458,149.900,0.244
58.133,3.220,150.000,30.000,2556.000,0.000,1.630,25.800,1.060,0.570,0.020,2.405,149.900,0.638
58.203,8.000,150.000,30.000,4106.000,0.000,2.070,25.300,1.580,0.480,0.060,0.095,149.900,0.504
58.277,9.100,150.000,30.000,6946.000,0.000,2.070,25.300,1.580,0.480,0.060,0.021,149.900,0.298
58.346,85.640,150.000,30.000,6960.000,0.000,0.210,24.600,0.150,0.060,0.000,1.523,149.900,0.030
58.420,73.210,150.000,30.000,8382.000,0.000,0.210,24.600,0.150,0.060,0.000,0.234,149.900,0.025
58.493,0.490,150.000,30.000,12324.000,0.000,0.210,24.600,0.150,0.060,0.000,1.378,149.900,0.017
58.563,,150.000,30.000,11888.000,0.000,1.500,26.000,0.970,0.530,0.020,,149.900,0.126
58.637,57.320,30.000,150.000,9116.000,0.000,1.500,26.000,0.970,0.530,0.020,,29.900,0.165
58.707,61.000,30.000,150.000,4056.000,0.000,1.500,26.000,0.970,0.530,0.020,0.072,29.900,0.370
58.780,70.050,30.000,150.000,4250.000,0.000,1.480,23.900,1.010,0.470,0.030,0.172,29.900,0.348
58.854,0.810,30.000,150.000,6648.000,0.000,1.480,23.900,1.010,0.470,0.030,1.301,29.900,0.223
58.924,,30.000,150.000,1816.000,0.000,0.230,27.800,0.130,0.100,0.000,,29.900,0.127
58.997,108.720,30.000,150.000,2274.000,0.000,0.230,27.800,0.130,0.100,0.000,,29.900,0.101
59.071,0.520,30.000,150.000,4926.000,0.000,0.230,27.800,0.130,0.100,0.000,2.046,29.900,0.047
59.140,,30.000,150.000,6812.000,0.000,0.310,28.800,0.310,0.000,0.020,,29.900,0.046
59.214,32.790,30.000,150.000,6910.000,0.000,0.310,28.800,0.310,0.000,0.020,,29.900,0.045
59.288,131.760,150.000,30.000,5092.000,0.000,2.170,28.400,1.460,0.710,0.040,1.861,149.900,0.426
59.358,150.000,30.000,5128.000,0.000,,2.170,28.400,1.460,0.710,0.040,0.362,29.900,inf
59.431,116.000,150.000,30.000,4346.000,0.000,2.170,28.400,1.460,0.710,0.040,0.643,149.900,0.499
59.501,2.000,150.000,30.000,1064.000,0.000,1.240,26.800,0.780,0.460,0.020,2.270,149.900,1.165
59.575,89.760,150.000,30.000,4654.000,0.000,1.240,26.800,0.780,0.460,0.020,1.651,149.900,0.266
59.644,78.000,150.000,30.000,7966.000,0.000,1.240,26.800,0.780,0.460,0.020,0.235,149.900,0.156
59.718,66.150,150.000,30.000,10492.000,0.000,0.560,27.000,0.480,0.090,0.020,0.223,149.900,0.053
59.792,0.260,150.000,30.000,13078.000,0.000,0.560,27.000,0.480,0.090,0.020,1.244,149.900,0.043
59.861,1.000,71.900,108.100,11732.000,0.000,1.860,22.400,1.280,0.580,0.040,0.015,71.800,0.159
59.935,59.670,30.000,150.000,5600.000,0.000,1.860,22.400,1.280,0.580,0.040,1.105,29.900,0.332
60.009,67.040,30.000,150.000,11298.000,0.000,1.860,22.400,1.280,0.580,0.040,0.139,29.900,0.165
60.079,30.000,150.000,4808.000,0.000,,1.130,27.900,0.860,0.270,0.030,0.736,149.900,inf
60.152,91.280,30.000,150.000,4228.000,0.000,1.130,27.900,0.860,0.270,0.030,1.161,29.900,0.267
60.222,73.000,30.000,150.000,2756.000,0.000,1.130,27.900,0.860,0.270,0.030,0.362,29.900,0.410
60.296,117.260,30.000,150.000,3680.000,0.000,-0.010,27.200,0.010,-0.020,0.000,0.837,29.900,-0.003
60.370,6.720,30.000,150.000,5348.000,0.000,-0.010,27.200,0.010,-0.020,0.000,2.070,29.900,-0.002
60.439,7.000,30.000,150.000,6842.000,0.000,1.330,27.100,0.880,0.460,0.020,0.006,29.900,0.194
60.513,132.620,150.000,30.000,4572.000,0.000,1.330,27.100,0.880,0.460,0.020,2.367,149.900,0.291
60.586,0.210,150.000,30.000,6340.000,0.000,1.330,27.100,0.880,0.460,0.020,2.500,149.900,0.210
60.656,,150.000,30.000,5298.000,0.000,2.050,26.400,1.630,0.420,0.060,,149.900,0.387
60.730,107.650,150.000,30.000,8026.000,0.000,2.050,26.400,1.630,0.420,0.060,,149.900,0.255
60.800,5.000,150.000,30.000,4274.000,0.000,0.260,25.200,0.180,0.070,0.010,2.041,149.900,0.061
60.873,80.750,150.000,30.000,7680.000,0.000,0.260,25.200,0.180,0.070,0.010,1.424,149.900,0.034
60.947,0.060,150.000,30.000,10136.000,0.000,0.260,25.200,0.180,0.070,0.010,1.520,149.900,0.026
61.017,,150.000,30.000,11568.000,0.000,1.460,26.800,1.030,0.430,0.030,,149.900,0.126
61.091,57.160,150.000,30.000,15166.000,0.000,1.460,26.800,1.030,0.430,0.030,,149.900,0.096
61.160,34.000,30.000,150.000,5624.000,0.000,1.460,26.800,1.030,0.430,0.030,0.461,29.900,0.260
61.234,64.370,30.000,150.000,3120.000,0.000,1.630,26.700,1.160,0.460,0.040,0.574,29.900,0.522
61.308,0.320,30.000,150.000,7382.000,0.000,1.630,26.700,1.160,0.460,0.040,1.206,29.900,0.221
61.377,,30.000,150.000,4742.000,0.000,0.580,25.900,0.340,0.240,0.010,,29.900,0.122
61.451,100.610,30.000,150.000,2550.000,0.000,0.580,25.900,0.340,0.240,0.010,,29.900,0.227
61.525,0.720,30.000,150.000,2006.000,0.000,0.580,25.900,0.340,0.240,0.010,1.879,29.900,0.289
61.594,124.100,30.000,150.000,5316.000,0.000,0.370,26.800,0.340,0.030,0.020,2.460,29.900,0.070
61.668,30.930,30.000,150.000,4600.000,0.000,0.370,26.800,0.340,0.030,0.020,1.758,29.900,0.080
61.743,132.980,117.140,62.860,6068.000,0.000,1.690,25.900,1.300,0.390,0.050,1.887,117.040,0.279
61.811,0.000,6318.000,0.000,,,1.690,25.900,1.300,0.390,0.050,2.704,6317.900,
61.885,2.700,150.000,30.000,5332.000,0.000,1.690,25.900,1.300,0.390,0.050,0.051,149.900,0.317
61.954,2.000,150.000,30.000,6764.000,0.000,1.620,25.400,1.260,0.360,0.050,0.014,149.900,0.240
62.028,98.150,150.000,30.000,7616.000,0.000,1.620,25.400,1.260,0.360,0.050,1.811,149.900,0.213
62.102,72.000,150.000,30.000,4744.000,0.000,1.620,25.400,1.260,0.360,0.050,0.491,149.900,0.341
62.172,150.000,30.000,9818.000,0.000,,0.490,25.200,0.300,0.180,0.010,1.556,29.900,inf
62.245,2.970,150.000,30.000,13108.000,0.000,0.490,25.200,0.300,0.180,0.010,2.767,149.900,0.037
62.315,57.840,150.000,30.000,12004.000,0.000,1.850,26.900,1.310,0.540,0.040,1.096,149.900,0.154
62.389,57.460,30.000,150.000,9188.000,0.000,1.850,26.900,1.310,0.540,0.040,0.007,29.900,0.201
62.462,0.080,30.000,150.000,2418.000,0.000,1.850,26.900,1.310,0.540,0.040,1.088,29.900,0.765
62.532,70.780,30.000,150.000,6304.000,0.000,1.340,24.800,1.020,0.320,0.040,1.407,29.900,0.213
62.606,2.710,30.000,150.000,7842.000,0.000,1.340,24.800,1.020,0.320,0.040,1.283,29.900,0.171
62.675,96.430,30.000,150.000,2402.000,0.000,1.340,24.800,1.020,0.320,0.040,1.872,29.900,0.558
62.749,109.610,30.000,150.000,2940.000,0.000,0.060,24.100,0.040,0.030,0.000,0.248,29.900,0.020
62.823,121.220,30.000,150.000,3294.000,0.000,0.060,24.100,0.040,0.030,0.000,0.218,29.900,0.018
62.893,4.000,30.000,150.000,7166.000,0.000,0.880,24.700,0.700,0.170,0.030,2.324,29.900,0.123
62.966,132.880,30.000,150.000,6878.000,0.000,0.880,24.700,0.700,0.170,0.030,2.432,29.900,0.128
63.040,131.500,150.000,30.000,3440.000,0.000,0.880,24.700,0.700,0.170,0.030,0.026,149.900,0.256
63.110,,150.000,30.000,6416.000,0.000,2.050,24.800,1.700,0.350,0.070,,149.900,0.320
63.183,15.200,150.000,30.000,3968.000,0.000,2.050,24.800,1.700,0.350,0.070,,149.900,0.517
63.257,68.000,150.000,30.000,3486.000,0.000,0.510,23.900,0.400,0.110,0.010,1.001,149.900,0.146
63.326,88.820,150.000,30.000,4414.000,0.000,0.510,23.900,0.400,0.110,0.010,0.415,149.900,0.116
63.400,0.940,150.000,30.000,7510.000,0.000,0.510,23.900,0.400,0.110,0.010,1.655,149.900,0.068
63.470,65.540,150.000,30.000,11004.000,0.000,1.080,25.600,0.830,0.250,0.030,1.284,149.900,0.098
63.543,58.950,150.000,30.000,11960.000,0.000,1.080,25.600,0.830,0.250,0.030,0.124,149.900,0.090
63.617,4.000,49.300,130.700,11076.000,0.000,1.080,25.600,0.830,0.250,0.030,1.035,49.200,0.098
63.687,30.000,150.000,6668.000,0.000,,1.690,22.400,1.230,0.460,0.040,0.519,149.900,inf
63.761,67.690,30.000,150.000,5442.000,0.000,1.690,22.400,1.230,0.460,0.040,0.710,29.900,0.311
63.830,2.000,30.000,150.000,7616.000,0.000,1.010,26.500,0.710,0.300,0.020,1.308,29.900,0.133
63.904,92.230,30.000,150.000,3496.000,0.000,1.010,26.500,0.710,0.300,0.020,1.699,29.900,0.289
63.978,105.650,30.000,150.000,1904.000,0.000,1.010,26.500,0.710,0.300,0.020,0.253,29.900,0.530
64.047,,30.000,150.000,5342.000,0.000,0.330,25.500,0.280,0.050,0.010,,29.900,0.062
64.121,27.240,30.000,150.000,3510.000,0.000,0.330,25.500,0.280,0.050,0.010,,29.900,0.094
64.195,27.000,30.000,150.000,9414.000,0.000,0.330,25.500,0.280,0.050,0.010,0.005,29.900,0.035
64.264,132.450,150.000,30.000,6374.000,0.000,1.630,25.500,1.200,0.430,0.040,2.104,149.900,0.256
64.338,27.730,150.000,30.000,5134.000,0.000,1.630,25.500,1.200,0.430,0.040,1.971,149.900,0.317
64.408,78.000,150.000,30.000,5318.000,0.000,1.780,24.800,1.530,0.250,0.070,1.003,149.900,0.335
64.482,106.740,150.000,30.000,5102.000,0.000,1.780,24.800,1.530,0.250,0.070,0.539,149.900,0.349
64.555,0.000,150.000,30.000,3680.000,0.000,1.780,24.800,1.530,0.250,0.070,2.010,149.900,0.484
64.625,79.860,150.000,30.000,7294.000,0.000,0.210,23.700,0.150,0.060,0.000,1.591,149.900,0.029
64.699,68.370,150.000,30.000,10912.000,0.000,0.210,23.700,0.150,0.060,0.000,0.217,149.900,0.019
64.772,50.000,150.000,30.000,11502.000,0.000,1.900,21.700,1.340,0.560,0.040,0.347,149.900,0.165
64.842,148.770,31.230,8126.000,0.000,,1.900,21.700,1.340,0.560,0.040,1.966,31.130,inf
64.916,8.660,30.000,150.000,5188.000,0.000,1.900,21.700,1.340,0.560,0.040,2.632,29.900,0.366
64.985,4.000,30.000,150.000,7698.000,0.000,1.680,26.100,1.230,0.460,0.040,0.093,29.900,0.218
65.059,75.120,30.000,150.000,5224.000,0.000,1.680,26.100,1.230,0.460,0.040,1.340,29.900,0.322
