Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.7
Heave Amplitude:,38
Pitch Amplitude:,60
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
239.619,58.210,150.000,30.000,14778.000,0.000,0.710,22.500,0.690,0.010,0.030,0.908,149.900,0.048
239.692,7.080,32.920,147.080,7292.000,0.000,1.330,23.700,1.260,0.070,0.060,0.964,32.820,0.182
239.762,,30.000,150.000,6170.000,0.000,1.330,23.700,1.260,0.070,0.060,,29.900,0.216
239.836,65.860,30.000,150.000,7526.000,0.000,1.600,23.600,1.470,0.130,0.070,,29.900,0.213
239.905,74.900,30.000,150.000,6236.000,0.000,1.600,23.600,1.470,0.130,0.070,0.180,29.900,0.257
239.979,85.940,30.000,150.000,5204.000,0.000,1.600,23.600,1.470,0.130,0.070,0.208,29.900,0.307
240.053,97.890,30.000,150.000,3176.000,0.000,-0.880,23.400,-0.880,-0.000,-0.050,0.225,29.900,-0.277
240.123,0.000,30.000,150.000,2480.000,0.000,-0.880,23.400,-0.880,-0.000,-0.050,1.947,29.900,-0.355
240.197,119.750,30.000,150.000,2144.000,0.000,-0.880,23.400,-0.880,-0.000,-0.050,2.239,29.900,-0.410
240.270,0.590,30.000,150.000,4816.000,0.000,-0.400,22.600,-0.400,-0.000,-0.020,2.269,29.900,-0.083
240.339,,30.000,150.000,4552.000,0.000,-0.400,22.600,-0.400,-0.000,-0.020,,29.900,-0.088
240.413,132.840,150.000,30.000,5370.000,0.000,0.160,23.500,0.160,0.000,0.010,,149.900,0.030
240.487,86.000,150.000,30.000,7488.000,0.000,0.160,23.500,0.160,0.000,0.010,0.883,149.900,0.021
240.557,123.300,150.000,30.000,8694.000,0.000,0.160,23.500,0.160,0.000,0.010,0.736,149.900,0.018
240.630,3.990,150.000,30.000,4590.000,0.000,1.180,23.700,1.110,0.070,0.050,2.270,149.900,0.257
240.701,102.800,150.000,30.000,5996.000,0.000,1.180,23.700,1.110,0.070,0.050,1.937,149.900,0.197
240.773,90.660,150.000,30.000,3486.000,0.000,0.170,21.900,0.170,0.010,0.010,0.233,149.900,0.049
240.843,12.000,150.000,30.000,4880.000,0.000,0.170,21.900,0.170,0.010,0.010,1.566,149.900,0.035
240.917,69.280,150.000,30.000,7734.000,0.000,0.170,21.900,0.170,0.010,0.010,1.080,149.900,0.022
240.991,0.770,150.000,30.000,10420.000,0.000,1.050,23.700,1.010,0.030,0.050,1.281,149.900,0.101
241.061,57.680,150.000,30.000,10594.000,0.000,1.050,23.700,1.010,0.030,0.050,1.138,149.900,0.099
241.134,57.310,30.000,150.000,6538.000,0.000,1.050,23.700,1.010,0.030,0.050,0.007,29.900,0.161
241.204,60.680,30.000,150.000,2566.000,0.000,1.440,24.200,1.350,0.090,0.060,0.067,29.900,0.561
241.277,67.580,30.000,150.000,7880.000,0.000,1.440,24.200,1.350,0.090,0.060,0.130,29.900,0.183
241.351,0.990,30.000,150.000,7196.000,0.000,0.630,23.900,0.610,0.020,0.030,1.255,29.900,0.088
241.425,88.470,30.000,150.000,5640.000,0.000,0.630,23.900,0.610,0.020,0.030,1.639,29.900,0.112
241.495,0.000,150.000,3486.000,0.000,,0.630,23.900,0.610,0.020,0.030,1.772,149.900,inf
241.568,0.040,30.000,150.000,1176.000,0.000,-1.060,22.500,-1.040,-0.020,-0.050,0.001,29.900,-0.901
241.638,,30.000,150.000,2244.000,0.000,-1.060,22.500,-1.040,-0.020,-0.050,,29.900,-0.472
241.712,28.840,30.000,150.000,3992.000,0.000,-1.060,22.500,-1.040,-0.020,-0.050,,29.900,-0.266
241.786,132.540,30.000,150.000,5902.000,0.000,-0.660,22.400,-0.660,-0.000,-0.030,1.953,29.900,-0.112
241.855,,150.000,30.000,2668.000,0.000,-0.660,22.400,-0.660,-0.000,-0.030,,149.900,-0.247
241.929,8.670,150.000,30.000,2288.000,0.000,1.260,23.900,1.020,0.240,0.040,,149.900,0.551
241.999,1.000,150.000,30.000,4624.000,0.000,1.260,23.900,1.020,0.240,0.040,0.152,149.900,0.272
242.072,111.720,150.000,30.000,3186.000,0.000,1.260,23.900,1.020,0.240,0.040,2.093,149.900,0.395
242.147,0.260,150.000,30.000,5322.000,0.000,0.650,22.900,0.600,0.060,0.030,2.081,149.900,0.122
242.216,150.000,30.000,4692.000,0.000,,0.650,22.900,0.600,0.060,0.030,3.024,29.900,inf
242.289,6.970,150.000,30.000,6938.000,0.000,0.410,22.900,0.400,0.010,0.020,2.701,149.900,0.059
242.363,3.000,150.000,30.000,10994.000,0.000,0.410,22.900,0.400,0.010,0.020,0.075,149.900,0.037
242.433,60.600,150.000,30.000,9988.000,0.000,0.410,22.900,0.400,0.010,0.020,1.148,149.900,0.041
242.506,0.260,150.000,30.000,12864.000,0.000,1.230,23.700,1.170,0.060,0.060,1.137,149.900,0.096
242.576,,30.000,150.000,7474.000,0.000,1.230,23.700,1.170,0.060,0.060,,29.900,0.165
242.650,61.940,30.000,150.000,4074.000,0.000,1.230,23.700,1.170,0.060,0.060,,29.900,0.302
242.719,69.430,30.000,150.000,7510.000,0.000,1.520,23.900,1.450,0.070,0.070,0.150,29.900,0.202
242.793,79.300,30.000,150.000,5302.000,0.000,1.520,23.900,1.450,0.070,0.070,0.186,29.900,0.287
242.874,0.020,30.000,150.000,3548.000,0.000,-0.690,23.600,-0.670,-0.020,-0.030,1.359,29.900,-0.194
242.937,150.000,3506.000,0.000,,,-0.690,23.600,-0.670,-0.020,-0.030,3.297,3505.900,
243.010,114.160,30.000,150.000,2566.000,0.000,-0.690,23.600,-0.670,-0.020,-0.030,0.682,29.900,-0.269
243.091,123.540,30.000,150.000,1652.000,0.000,-0.490,22.800,-0.490,0.000,-0.030,0.161,29.900,-0.297
243.153,90.000,0.000,,,,-0.490,22.800,-0.490,0.000,-0.030,0.752,-0.100,
243.227,132.850,30.000,150.000,5396.000,0.000,-0.490,22.800,-0.490,0.000,-0.030,0.807,29.900,-0.091
243.301,1.000,150.000,30.000,6974.000,0.000,-0.140,23.600,-0.170,0.030,-0.010,2.478,149.900,-0.020
243.371,150.000,30.000,2480.000,0.000,,-0.140,23.600,-0.170,0.030,-0.010,2.960,29.900,-inf
243.445,119.610,150.000,30.000,10336.000,0.000,1.590,23.800,1.310,0.280,0.050,0.572,149.900,0.154
243.514,109.370,150.000,30.000,6698.000,0.000,1.590,23.800,1.310,0.280,0.050,0.205,149.900,0.237
243.588,97.530,150.000,30.000,2688.000,0.000,1.590,23.800,1.310,0.280,0.050,0.223,149.900,0.592
243.661,60.000,150.000,30.000,4346.000,0.000,0.200,21.700,0.180,0.020,0.010,0.709,149.900,0.046
243.731,74.600,150.000,30.000,4374.000,0.000,0.200,21.700,0.180,0.020,0.010,0.291,149.900,0.046
243.805,5.630,150.000,30.000,10984.000,0.000,1.130,23.800,1.060,0.080,0.050,1.291,149.900,0.103
243.875,2.000,150.000,30.000,11148.000,0.000,1.130,23.800,1.060,0.080,0.050,0.073,149.900,0.101
243.948,57.060,138.610,41.390,8880.000,0.000,1.130,23.800,1.060,0.080,0.050,1.038,138.510,0.127
244.022,0.350,30.000,150.000,5112.000,0.000,1.550,24.100,1.400,0.150,0.060,1.068,29.900,0.303
244.092,,30.000,150.000,3576.000,0.000,1.550,24.100,1.400,0.150,0.060,,29.900,0.433
244.165,1.260,30.000,150.000,6672.000,0.000,1.550,24.100,1.400,0.150,0.060,,29.900,0.232
244.235,4.000,30.000,150.000,6248.000,0.000,0.880,24.000,0.820,0.060,0.040,0.055,29.900,0.141
244.309,93.590,30.000,150.000,4398.000,0.000,0.880,24.000,0.820,0.060,0.040,1.687,29.900,0.200
244.382,5.650,30.000,150.000,1154.000,0.000,-1.210,22.600,-1.190,-0.020,-0.060,1.659,29.900,-1.049
244.452,4.000,30.000,150.000,2152.000,0.000,-1.210,22.600,-1.190,-0.020,-0.060,0.033,29.900,-0.562
244.526,125.170,30.000,150.000,4188.000,0.000,-1.210,22.600,-1.190,-0.020,-0.060,2.277,29.900,-0.289
244.599,0.920,30.000,150.000,5420.000,0.000,-0.590,22.900,-0.590,0.000,-0.030,2.349,29.900,-0.109
244.669,,71.910,108.100,7174.000,0.000,-0.590,22.900,-0.590,0.000,-0.030,,71.810,-0.082
244.743,31.290,150.000,30.000,3988.000,0.000,-0.590,22.900,-0.590,0.000,-0.030,,149.900,-0.148
244.816,125.980,150.000,30.000,7952.000,0.000,0.680,23.700,0.500,0.190,0.020,1.791,149.900,0.086
244.886,150.000,30.000,4110.000,0.000,,0.680,23.700,0.500,0.190,0.020,0.477,29.900,inf
244.960,106.950,150.000,30.000,5450.000,0.000,0.570,22.800,0.540,0.030,0.030,0.812,149.900,0.105
245.029,,150.000,30.000,2206.000,0.000,0.570,22.800,0.540,0.030,0.030,,149.900,0.258
245.103,83.280,150.000,30.000,5476.000,0.000,0.570,22.800,0.540,0.030,0.030,,149.900,0.104
245.177,72.470,150.000,30.000,11098.000,0.000,0.450,22.300,0.440,0.010,0.020,0.204,149.900,0.041
245.246,64.060,150.000,30.000,9116.000,0.000,0.450,22.300,0.440,0.010,0.020,0.169,149.900,0.049
245.320,8.680,150.000,30.000,13274.000,0.000,1.240,23.900,1.160,0.080,0.060,1.044,149.900,0.093
245.390,1.000,73.600,106.400,7084.000,0.000,1.240,23.900,1.160,0.080,0.060,0.152,73.500,0.175
245.463,59.110,30.000,150.000,5840.000,0.000,1.240,23.900,1.160,0.080,0.060,1.097,29.900,0.212
245.537,0.890,30.000,150.000,10640.000,0.000,1.410,23.800,1.280,0.130,0.060,1.095,29.900,0.133
245.607,30.000,150.000,7254.000,0.000,,1.410,23.800,1.280,0.130,0.060,0.578,149.900,inf
245.681,4.280,30.000,150.000,6206.000,0.000,1.410,23.800,1.280,0.130,0.060,0.487,29.900,0.227
245.750,4.000,30.000,150.000,3234.000,0.000,-0.550,22.800,-0.560,0.000,-0.030,0.006,29.900,-0.170
245.824,107.940,30.000,150.000,1688.000,0.000,-0.550,22.800,-0.560,0.000,-0.030,1.952,29.900,-0.326
245.898,8.550,30.000,150.000,3656.000,0.000,-0.580,22.700,-0.580,0.000,-0.030,1.879,29.900,-0.159
245.968,126.760,30.000,150.000,1654.000,0.000,-0.580,22.700,-0.580,0.000,-0.030,2.355,29.900,-0.351
246.041,131.630,30.000,150.000,6868.000,0.000,-0.580,22.700,-0.580,0.000,-0.030,0.092,29.900,-0.084
246.115,132.950,136.910,43.090,3788.000,0.000,-0.280,23.300,-0.290,0.000,-0.010,0.025,136.810,-0.074
246.185,4.000,150.000,30.000,4870.000,0.000,-0.280,23.300,-0.290,0.000,-0.010,2.572,149.900,-0.057
246.258,124.310,150.000,30.000,6420.000,0.000,-0.280,23.300,-0.290,0.000,-0.010,2.261,149.900,-0.044
246.332,115.320,150.000,30.000,6570.000,0.000,1.890,23.300,1.480,0.410,0.050,0.170,149.900,0.288
246.402,,150.000,30.000,4784.000,0.000,1.890,23.300,1.480,0.410,0.050,,149.900,0.395
246.476,2.210,150.000,30.000,4666.000,0.000,0.140,21.500,0.110,0.030,0.000,,149.900,0.030
246.545,80.700,150.000,30.000,5974.000,0.000,0.140,21.500,0.110,0.030,0.000,1.568,149.900,0.023
246.619,70.320,150.000,30.000,7952.000,0.000,0.140,21.500,0.110,0.030,0.000,0.196,149.900,0.018
246.692,0.550,150.000,30.000,8300.000,0.000,1.030,23.500,1.020,0.020,0.050,1.321,149.900,0.124
246.762,150.000,30.000,13780.000,0.000,,1.030,23.500,1.020,0.020,0.050,2.975,29.900,inf
246.836,57.140,30.000,150.000,13626.000,0.000,1.520,23.600,1.370,0.150,0.060,1.752,29.900,0.112
246.906,60.110,30.000,150.000,4764.000,0.000,1.520,23.600,1.370,0.150,0.060,0.059,29.900,0.319
246.979,66.420,30.000,150.000,6712.000,0.000,1.520,23.600,1.370,0.150,0.060,0.119,29.900,0.226
247.053,0.780,30.000,150.000,5750.000,0.000,1.100,23.400,1.060,0.040,0.050,1.235,29.900,0.191
247.123,,30.000,150.000,5014.000,0.000,1.100,23.400,1.060,0.040,0.050,,29.900,0.219
247.196,9.070,30.000,150.000,3736.000,0.000,1.100,23.400,1.060,0.040,0.050,,29.900,0.294
