Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,35
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
307.417,132.220,30.000,150.000,3244.000,0.000,0.680,21.900,0.660,0.030,0.030,2.481,29.900,0.210
307.491,0.900,150.000,30.000,1210.000,0.000,0.680,21.900,0.660,0.030,0.030,2.470,149.900,0.562
307.561,130.820,150.000,30.000,3602.000,0.000,0.680,21.900,0.660,0.030,0.030,2.557,149.900,0.189
307.634,26.020,150.000,30.000,2334.000,0.000,0.750,21.400,0.730,0.020,0.040,2.003,149.900,0.321
307.703,119.000,150.000,30.000,2720.000,0.000,0.750,21.400,0.730,0.020,0.040,1.853,149.900,0.276
307.777,110.220,150.000,30.000,5170.000,0.000,0.120,21.700,0.100,0.020,0.000,0.165,149.900,0.023
307.851,0.190,150.000,30.000,4836.000,0.000,0.120,21.700,0.100,0.020,0.000,2.073,149.900,0.025
307.921,,150.000,30.000,5902.000,0.000,0.120,21.700,0.100,0.020,0.000,,149.900,0.020
307.994,79.860,150.000,30.000,7068.000,0.000,0.570,21.100,0.550,0.020,0.030,,149.900,0.081
308.064,18.000,150.000,30.000,8330.000,0.000,0.570,21.100,0.550,0.020,0.030,1.232,149.900,0.068
308.137,64.030,150.000,30.000,7904.000,0.000,0.570,21.100,0.550,0.020,0.030,0.868,149.900,0.072
308.211,0.260,150.000,30.000,10404.000,0.000,0.970,22.300,0.940,0.030,0.050,1.206,149.900,0.093
308.281,,150.000,30.000,2416.000,0.000,0.970,22.300,0.940,0.030,0.050,,149.900,0.401
308.355,57.730,30.000,150.000,1026.000,0.000,0.930,22.000,0.910,0.020,0.050,,29.900,0.906
308.425,61.080,30.000,150.000,2664.000,0.000,0.930,22.000,0.910,0.020,0.050,0.067,29.900,0.349
308.498,66.910,30.000,150.000,3156.000,0.000,0.930,22.000,0.910,0.020,0.050,0.110,29.900,0.295
308.572,0.800,30.000,150.000,3998.000,0.000,0.120,22.400,0.120,0.010,0.010,1.249,29.900,0.030
308.642,,30.000,150.000,3186.000,0.000,0.120,22.400,0.120,0.010,0.010,,29.900,0.038
308.715,94.330,30.000,150.000,2870.000,0.000,-0.010,21.500,0.000,-0.010,0.000,,29.900,-0.003
308.785,0.680,30.000,150.000,282.000,0.000,-0.010,21.500,0.000,-0.010,0.000,1.858,29.900,-0.035
308.859,114.180,30.000,150.000,3920.000,0.000,-0.010,21.500,0.000,-0.010,0.000,2.138,29.900,-0.003
308.932,22.370,30.000,150.000,2740.000,0.000,0.130,21.900,0.110,0.020,0.000,1.735,29.900,0.047
309.002,37.000,30.000,150.000,2116.000,0.000,0.130,21.900,0.110,0.020,0.000,0.291,29.900,0.061
309.076,132.050,30.000,150.000,2962.000,0.000,0.130,21.900,0.110,0.020,0.000,1.793,29.900,0.044
309.149,2.950,136.350,43.650,892.000,0.000,1.130,21.300,1.030,0.100,0.050,2.427,136.250,1.267
309.219,8.000,150.000,30.000,3022.000,0.000,1.130,21.300,1.030,0.100,0.050,0.101,149.900,0.374
309.293,126.480,150.000,30.000,1258.000,0.000,0.680,21.400,0.660,0.020,0.030,2.243,149.900,0.541
309.367,0.620,150.000,30.000,4690.000,0.000,0.680,21.400,0.660,0.020,0.030,2.361,149.900,0.145
309.436,110.960,150.000,30.000,5668.000,0.000,0.680,21.400,0.660,0.020,0.030,2.203,149.900,0.120
309.510,1.130,150.000,30.000,6462.000,0.000,0.180,21.000,0.170,0.020,0.010,2.074,149.900,0.028
309.579,1.000,150.000,30.000,3372.000,0.000,0.180,21.000,0.170,0.020,0.010,0.003,149.900,0.053
309.653,80.880,150.000,30.000,6826.000,0.000,0.180,21.000,0.170,0.020,0.010,1.512,149.900,0.026
309.727,71.820,150.000,30.000,8100.000,0.000,0.910,21.500,0.890,0.020,0.040,0.171,149.900,0.112
309.796,,150.000,30.000,6928.000,0.000,0.910,21.500,0.890,0.020,0.040,,149.900,0.131
309.870,9.550,150.000,30.000,8170.000,0.000,1.120,22.300,1.090,0.020,0.060,,149.900,0.137
309.940,9.000,150.000,30.000,2300.000,0.000,1.120,22.300,1.090,0.020,0.060,0.011,149.900,0.487
310.013,57.580,30.000,150.000,1554.000,0.000,1.120,22.300,1.090,0.020,0.060,0.917,29.900,0.721
310.087,60.720,30.000,150.000,1790.000,0.000,0.910,22.100,0.890,0.020,0.050,0.059,29.900,0.508
310.157,66.280,30.000,150.000,3690.000,0.000,0.910,22.100,0.890,0.020,0.050,0.111,29.900,0.247
310.230,4.120,30.000,150.000,3608.000,0.000,0.020,22.100,0.020,0.010,0.000,1.177,29.900,0.006
310.300,9.000,30.000,150.000,2978.000,0.000,0.020,22.100,0.020,0.010,0.000,0.097,29.900,0.007
310.374,93.520,30.000,150.000,3012.000,0.000,0.020,22.100,0.020,0.010,0.000,1.592,29.900,0.007
310.447,3.750,30.000,150.000,282.000,0.000,0.050,21.300,0.030,0.020,0.000,1.689,29.900,0.177
310.517,113.470,30.000,150.000,4512.000,0.000,0.050,21.300,0.030,0.020,0.000,2.184,29.900,0.011
310.591,121.600,30.000,150.000,3650.000,0.000,0.050,21.300,0.030,0.020,0.000,0.153,29.900,0.014
310.665,0.970,30.000,150.000,2088.000,0.000,0.730,21.800,0.710,0.030,0.030,2.269,29.900,0.350
310.734,131.830,30.000,150.000,1648.000,0.000,0.730,21.800,0.710,0.030,0.030,2.606,29.900,0.443
310.808,32.990,110.360,69.640,1570.000,0.000,1.030,22.000,1.010,0.030,0.050,1.865,110.260,0.656
310.878,33.000,150.000,30.000,714.000,0.000,1.030,22.000,1.010,0.030,0.050,0.000,149.900,1.443
310.951,127.010,150.000,30.000,1410.000,0.000,1.030,22.000,1.010,0.030,0.050,1.774,149.900,0.730
311.025,0.240,150.000,30.000,5168.000,0.000,0.550,21.700,0.530,0.020,0.030,2.392,149.900,0.106
311.095,111.820,150.000,30.000,5904.000,0.000,0.550,21.700,0.530,0.020,0.030,2.220,149.900,0.093
311.168,101.930,150.000,30.000,6032.000,0.000,0.550,21.700,0.530,0.020,0.030,0.187,149.900,0.091
311.238,91.660,150.000,30.000,4772.000,0.000,0.160,21.300,0.140,0.010,0.010,0.205,149.900,0.034
311.312,81.630,150.000,30.000,7632.000,0.000,0.160,21.300,0.140,0.010,0.010,0.188,149.900,0.021
311.385,72.590,150.000,30.000,5698.000,0.000,1.000,21.900,0.980,0.020,0.050,0.171,149.900,0.176
311.455,65.090,150.000,30.000,5210.000,0.000,1.000,21.900,0.980,0.020,0.050,0.150,149.900,0.192
311.530,59.960,150.000,30.000,9348.000,0.000,1.000,21.900,0.980,0.020,0.050,0.096,149.900,0.107
311.603,57.280,150.000,30.000,3408.000,0.000,1.120,22.300,1.100,0.020,0.060,0.051,149.900,0.329
311.673,30.000,150.000,2736.000,0.000,,1.120,22.300,1.100,0.020,0.060,0.541,149.900,inf
311.746,0.380,30.000,150.000,5106.000,0.000,0.720,21.800,0.700,0.020,0.030,0.562,29.900,0.141
311.815,5.000,30.000,150.000,3156.000,0.000,0.720,21.800,0.700,0.020,0.030,0.092,29.900,0.228
311.890,73.330,30.000,150.000,3566.000,0.000,0.720,21.800,0.700,0.020,0.030,1.277,29.900,0.202
311.963,82.620,30.000,150.000,3440.000,0.000,0.000,21.800,-0.000,0.000,-0.000,0.176,29.900,0.000
312.033,30.000,150.000,3234.000,0.000,,0.000,21.800,-0.000,0.000,-0.000,1.049,149.900,
312.106,102.960,30.000,150.000,728.000,0.000,0.000,21.800,-0.000,0.000,-0.000,1.375,29.900,0.000
312.176,63.000,30.000,150.000,3084.000,0.000,0.060,20.700,0.050,0.010,0.000,0.794,29.900,0.019
312.250,121.010,30.000,150.000,4020.000,0.000,0.060,20.700,0.050,0.010,0.000,1.092,29.900,0.015
