Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.5
Heave Amplitude:,38
Pitch Amplitude:,50
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
477.089,6.260,30.000,150.000,2078.000,0.000,0.270,16.900,0.250,0.020,0.010,1.934,29.900,0.130
477.159,122.860,30.000,150.000,2186.000,0.000,0.400,17.800,0.370,0.020,0.020,2.320,29.900,0.183
477.233,128.010,30.000,150.000,3038.000,0.000,0.400,17.800,0.370,0.020,0.020,0.097,29.900,0.132
477.307,131.390,30.000,150.000,2936.000,0.000,0.400,17.800,0.370,0.020,0.020,0.064,29.900,0.136
477.376,,30.670,149.330,1592.000,0.000,0.800,17.700,0.780,0.020,0.040,,30.570,0.503
477.450,32.510,150.000,30.000,1464.000,0.000,0.800,17.700,0.780,0.020,0.040,,149.900,0.546
477.520,15.000,150.000,30.000,1936.000,0.000,0.760,17.100,0.740,0.020,0.040,0.350,149.900,0.393
477.594,126.090,150.000,30.000,1284.000,0.000,0.760,17.100,0.740,0.020,0.040,2.084,149.900,0.592
477.667,0.310,150.000,30.000,6514.000,0.000,0.760,17.100,0.740,0.020,0.040,2.375,149.900,0.117
477.737,113.310,150.000,30.000,4636.000,0.000,0.240,17.100,0.220,0.020,0.010,2.260,149.900,0.052
477.811,105.370,150.000,30.000,3676.000,0.000,0.240,17.100,0.220,0.020,0.010,0.150,149.900,0.065
477.881,91.000,150.000,30.000,3280.000,0.000,0.240,17.100,0.220,0.020,0.010,0.285,149.900,0.073
477.954,88.230,150.000,30.000,3276.000,0.000,0.460,16.600,0.440,0.020,0.020,0.052,149.900,0.140
478.029,0.020,150.000,30.000,5596.000,0.000,0.460,16.600,0.440,0.020,0.020,1.641,149.900,0.082
478.097,,150.000,30.000,5286.000,0.000,0.780,17.600,0.750,0.020,0.040,,149.900,0.148
478.171,66.260,150.000,30.000,6616.000,0.000,0.780,17.600,0.750,0.020,0.040,,149.900,0.118
478.245,36.000,150.000,30.000,4700.000,0.000,0.780,17.600,0.750,0.020,0.040,0.570,149.900,0.166
478.315,150.000,30.000,1776.000,0.000,,0.840,18.300,0.820,0.020,0.040,2.270,29.900,inf
478.388,57.020,118.270,61.730,4990.000,0.000,0.840,18.300,0.820,0.020,0.040,1.757,118.170,0.168
478.458,,30.000,150.000,1464.000,0.000,0.840,18.300,0.820,0.020,0.040,,29.900,0.574
478.532,60.320,30.000,150.000,2578.000,0.000,0.800,17.200,0.780,0.020,0.040,,29.900,0.310
478.601,68.000,30.000,150.000,4444.000,0.000,0.800,17.200,0.780,0.020,0.040,0.154,29.900,0.180
478.675,70.590,30.000,150.000,2804.000,0.000,0.250,18.200,0.220,0.020,0.010,0.049,29.900,0.089
478.749,0.750,30.000,150.000,2100.000,0.000,0.250,18.200,0.220,0.020,0.010,1.316,29.900,0.119
478.818,,30.000,150.000,1694.000,0.000,0.250,18.200,0.220,0.020,0.010,,29.900,0.148
478.892,94.400,30.000,150.000,1832.000,0.000,0.270,17.100,0.250,0.020,0.010,,29.900,0.147
478.966,0.820,30.000,150.000,2022.000,0.000,0.270,17.100,0.250,0.020,0.010,1.766,29.900,0.134
479.035,111.070,30.000,150.000,2090.000,0.000,0.320,16.700,0.300,0.020,0.010,2.208,29.900,0.153
479.109,118.380,30.000,150.000,2280.000,0.000,0.320,16.700,0.300,0.020,0.010,0.138,29.900,0.140
479.182,58.000,30.000,150.000,1600.000,0.000,0.320,16.700,0.300,0.020,0.010,1.139,29.900,0.200
479.252,30.000,150.000,2270.000,0.000,,0.450,16.700,0.420,0.020,0.020,0.556,149.900,inf
479.326,2.030,30.000,150.000,4464.000,0.000,0.450,16.700,0.420,0.020,0.020,0.526,29.900,0.101
479.396,0.000,92.830,87.170,3748.000,0.000,0.450,16.700,0.420,0.020,0.020,0.040,92.730,0.120
479.470,132.030,150.000,30.000,1134.000,0.000,0.770,17.800,0.750,0.020,0.040,2.486,149.900,0.679
479.543,0.130,150.000,30.000,3522.000,0.000,0.770,17.800,0.750,0.020,0.040,2.487,149.900,0.219
479.613,,150.000,30.000,2886.000,0.000,0.580,16.900,0.560,0.020,0.030,,149.900,0.201
479.687,118.380,150.000,30.000,4302.000,0.000,0.580,16.900,0.560,0.020,0.030,,149.900,0.135
479.760,7.000,150.000,30.000,1442.000,0.000,0.580,16.900,0.560,0.020,0.030,2.103,149.900,0.402
479.830,150.000,30.000,1662.000,0.000,,0.380,16.400,0.360,0.020,0.020,2.846,29.900,inf
479.904,0.400,150.000,30.000,3568.000,0.000,0.380,16.400,0.360,0.020,0.020,2.818,149.900,0.107
479.975,85.780,150.000,30.000,3584.000,0.000,0.690,17.100,0.670,0.020,0.030,1.672,149.900,0.193
480.047,0.000,30.000,5076.000,0.000,,0.690,17.100,0.670,0.020,0.030,1.646,29.900,inf
480.117,50.000,150.000,30.000,4466.000,0.000,0.690,17.100,0.670,0.020,0.030,0.998,149.900,0.155
480.190,64.680,150.000,30.000,6560.000,0.000,0.710,18.100,0.690,0.020,0.030,0.277,149.900,0.108
480.264,0.270,150.000,30.000,8334.000,0.000,0.710,18.100,0.690,0.020,0.030,1.217,149.900,0.085
480.334,,150.000,30.000,2838.000,0.000,0.710,18.100,0.690,0.020,0.030,,149.900,0.250
480.408,57.020,58.900,121.100,2172.000,0.000,0.950,17.900,0.930,0.020,0.050,,58.800,0.437
480.477,28.000,30.000,150.000,1632.000,0.000,0.950,17.900,0.930,0.020,0.050,0.582,29.900,0.582
480.551,61.470,30.000,150.000,7110.000,0.000,0.460,18.400,0.430,0.020,0.020,0.634,29.900,0.065
480.624,6.260,30.000,150.000,4008.000,0.000,0.460,18.400,0.430,0.020,0.020,1.040,29.900,0.115
480.694,72.570,30.000,150.000,3186.000,0.000,0.460,18.400,0.430,0.020,0.020,1.322,29.900,0.144
480.768,80.130,30.000,150.000,2622.000,0.000,0.250,17.300,0.220,0.020,0.010,0.142,29.900,0.095
480.838,23.000,30.000,150.000,1642.000,0.000,0.250,17.300,0.220,0.020,0.010,1.137,29.900,0.152
480.911,96.910,30.000,150.000,2602.000,0.000,0.250,17.300,0.220,0.020,0.010,1.394,29.900,0.096
480.985,105.370,30.000,150.000,1652.000,0.000,0.280,16.700,0.250,0.020,0.010,0.159,29.900,0.169
481.056,41.000,30.000,150.000,3158.000,0.000,0.280,16.700,0.250,0.020,0.010,1.258,29.900,0.089
481.129,120.400,30.000,150.000,1564.000,0.000,0.350,17.300,0.330,0.020,0.020,1.521,29.900,0.224
481.202,6.090,30.000,150.000,1544.000,0.000,0.350,17.300,0.330,0.020,0.020,2.175,29.900,0.227
481.271,4.000,30.000,150.000,3284.000,0.000,0.350,17.300,0.330,0.020,0.020,0.042,29.900,0.107
481.345,132.510,30.000,150.000,3264.000,0.000,0.720,17.500,0.690,0.030,0.030,2.420,29.900,0.221
