Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.5
Heave Amplitude:,38
Pitch Amplitude:,60
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
499.989,3.000,150.000,30.000,3854.000,0.000,0.200,17.300,0.180,0.020,0.010,0.002,149.900,0.052
500.063,76.690,150.000,30.000,4500.000,0.000,0.670,17.700,0.640,0.020,0.030,1.389,149.900,0.149
500.137,0.690,150.000,30.000,4018.000,0.000,0.670,17.700,0.640,0.020,0.030,1.428,149.900,0.167
500.208,63.910,150.000,30.000,4998.000,0.000,0.670,17.700,0.640,0.020,0.030,1.241,149.900,0.134
500.280,9.850,150.000,30.000,9716.000,0.000,0.740,18.100,0.720,0.020,0.040,1.032,149.900,0.076
500.350,9.000,150.000,30.000,3412.000,0.000,0.740,18.100,0.720,0.020,0.040,0.017,149.900,0.217
500.423,57.080,30.670,149.330,3896.000,0.000,0.960,18.500,0.940,0.020,0.050,0.911,30.570,0.246
500.497,58.000,30.000,150.000,1064.000,0.000,0.960,18.500,0.940,0.020,0.050,0.017,29.900,0.902
500.567,30.000,150.000,3422.000,0.000,,0.960,18.500,0.940,0.020,0.050,0.557,149.900,inf
500.640,0.060,30.000,150.000,7400.000,0.000,0.280,19.000,0.260,0.020,0.010,0.566,29.900,0.038
500.710,,30.000,150.000,5256.000,0.000,0.280,19.000,0.260,0.020,0.010,,29.900,0.053
500.784,81.120,30.000,150.000,4666.000,0.000,0.280,19.000,0.260,0.020,0.010,,29.900,0.060
500.854,1.000,30.000,150.000,2664.000,0.000,0.180,17.800,0.160,0.020,0.010,1.594,29.900,0.068
500.928,98.100,30.000,150.000,2392.000,0.000,0.180,17.800,0.160,0.020,0.010,1.819,29.900,0.075
501.001,6.400,30.000,150.000,606.000,0.000,0.140,16.600,0.120,0.020,0.010,1.738,29.900,0.231
501.071,4.000,30.000,150.000,2360.000,0.000,0.140,16.600,0.120,0.020,0.010,0.048,29.900,0.059
501.145,121.190,30.000,150.000,3536.000,0.000,0.140,16.600,0.120,0.020,0.010,2.204,29.900,0.040
501.218,126.690,30.000,150.000,1534.000,0.000,0.150,17.300,0.130,0.020,0.010,0.104,29.900,0.098
501.288,,30.000,150.000,4018.000,0.000,0.150,17.300,0.130,0.020,0.010,,29.900,0.037
501.362,32.690,30.000,150.000,4322.000,0.000,0.850,18.500,0.830,0.020,0.040,,29.900,0.197
501.435,132.810,150.000,30.000,2922.000,0.000,0.850,18.500,0.830,0.020,0.040,1.895,149.900,0.291
501.505,150.000,30.000,4076.000,0.000,,0.850,18.500,0.830,0.020,0.040,0.343,29.900,inf
501.579,127.340,150.000,30.000,2356.000,0.000,0.740,16.900,0.720,0.020,0.040,0.427,149.900,0.314
501.648,4.000,150.000,30.000,4060.000,0.000,0.740,16.900,0.720,0.020,0.040,2.461,149.900,0.182
501.722,115.360,150.000,30.000,3428.000,0.000,0.740,16.900,0.720,0.020,0.040,2.098,149.900,0.216
501.796,0.650,150.000,30.000,1798.000,0.000,0.180,17.100,0.160,0.020,0.010,2.163,149.900,0.100
501.865,150.000,30.000,2972.000,0.000,,0.180,17.100,0.160,0.020,0.010,2.980,29.900,inf
501.939,0.710,150.000,30.000,3774.000,0.000,0.510,17.000,0.490,0.020,0.020,2.809,149.900,0.135
502.009,,150.000,30.000,2644.000,0.000,0.510,17.000,0.490,0.020,0.020,,149.900,0.193
502.082,74.540,150.000,30.000,2346.000,0.000,0.510,17.000,0.490,0.020,0.020,,149.900,0.217
502.156,88.000,150.000,30.000,5938.000,0.000,0.560,17.400,0.540,0.020,0.030,0.254,149.900,0.094
502.226,150.000,30.000,2916.000,0.000,,0.560,17.400,0.540,0.020,0.030,1.231,29.900,inf
502.300,8.970,150.000,30.000,7412.000,0.000,0.560,17.400,0.540,0.020,0.030,2.654,149.900,0.076
502.369,,150.000,30.000,5840.000,0.000,0.820,18.700,0.800,0.020,0.040,,149.900,0.140
502.443,57.310,30.000,150.000,4256.000,0.000,0.820,18.700,0.800,0.020,0.040,,29.900,0.193
502.513,41.000,30.000,150.000,2886.000,0.000,0.830,17.800,0.810,0.020,0.040,0.325,29.900,0.288
502.586,63.310,30.000,150.000,6636.000,0.000,0.830,17.800,0.810,0.020,0.040,0.421,29.900,0.125
502.660,0.730,30.000,150.000,4654.000,0.000,0.830,17.800,0.810,0.020,0.040,1.177,29.900,0.178
502.730,,30.000,150.000,3464.000,0.000,0.070,18.500,0.050,0.020,0.000,,29.900,0.020
502.803,83.480,30.000,150.000,3774.000,0.000,0.070,18.500,0.050,0.020,0.000,,29.900,0.019
502.875,91.900,30.000,150.000,1838.000,0.000,0.070,18.500,0.050,0.020,0.000,0.164,29.900,0.038
502.947,100.470,30.000,150.000,776.000,0.000,0.030,16.900,0.010,0.020,-0.000,0.165,29.900,0.039
503.020,8.880,30.000,150.000,2216.000,0.000,0.030,16.900,0.010,0.020,-0.000,1.728,29.900,0.014
503.090,6.000,30.000,150.000,1324.000,0.000,0.000,17.400,-0.000,0.000,-0.000,0.057,29.900,0.000
503.164,122.940,30.000,150.000,2470.000,0.000,0.000,17.400,-0.000,0.000,-0.000,2.204,29.900,0.000
503.238,0.010,30.000,150.000,3476.000,0.000,0.000,17.400,-0.000,0.000,-0.000,2.307,29.900,0.000
503.307,,30.000,150.000,4354.000,0.000,0.330,17.700,0.320,0.010,0.020,,29.900,0.076
503.381,132.920,30.670,149.330,2778.000,0.000,0.330,17.700,0.320,0.010,0.020,,30.570,0.119
503.454,0.490,150.000,30.000,5722.000,0.000,0.900,17.900,0.870,0.030,0.040,2.492,149.900,0.157
503.526,,150.000,30.000,5174.000,0.000,0.900,17.900,0.870,0.030,0.040,,149.900,0.174
503.598,26.020,150.000,30.000,2920.000,0.000,0.900,17.900,0.870,0.030,0.040,,149.900,0.308
503.668,2.000,150.000,30.000,3566.000,0.000,0.620,17.200,0.600,0.020,0.030,0.479,149.900,0.174
503.742,113.200,150.000,30.000,4692.000,0.000,0.620,17.200,0.600,0.020,0.030,2.084,149.900,0.132
503.815,0.260,150.000,30.000,2982.000,0.000,0.620,17.200,0.600,0.020,0.030,2.137,149.900,0.208
503.885,150.000,30.000,3808.000,0.000,,0.180,16.600,0.160,0.020,0.010,2.990,29.900,inf
503.959,88.110,150.000,30.000,1190.000,0.000,0.180,16.600,0.160,0.020,0.010,1.164,149.900,0.151
504.029,2.000,150.000,30.000,2896.000,0.000,0.550,17.200,0.530,0.020,0.030,1.707,149.900,0.190
504.101,72.470,150.000,30.000,6104.000,0.000,0.550,17.200,0.530,0.020,0.030,1.346,149.900,0.090
504.175,0.180,150.000,30.000,5488.000,0.000,0.550,17.200,0.530,0.020,0.030,1.362,149.900,0.100
504.245,150.000,30.000,6010.000,0.000,,0.570,18.400,0.550,0.020,0.030,2.986,29.900,inf
504.319,8.250,150.000,30.000,5122.000,0.000,0.570,18.400,0.550,0.020,0.030,2.665,149.900,0.111
504.388,2.000,118.270,61.730,4270.000,0.000,0.570,18.400,0.550,0.020,0.030,0.124,118.170,0.133
504.462,57.740,30.000,150.000,3506.000,0.000,0.980,18.000,0.950,0.020,0.050,1.050,29.900,0.280
504.536,60.320,30.000,150.000,3264.000,0.000,0.980,18.000,0.950,0.020,0.050,0.048,29.900,0.300
504.606,30.000,150.000,4742.000,0.000,,0.390,18.700,0.370,0.020,0.020,0.609,149.900,inf
504.679,70.690,30.000,150.000,5542.000,0.000,0.390,18.700,0.370,0.020,0.020,0.766,29.900,0.070
504.749,77.850,30.000,150.000,1200.000,0.000,0.390,18.700,0.370,0.020,0.020,0.143,29.900,0.325
504.823,85.900,30.000,150.000,3594.000,0.000,0.100,17.300,0.080,0.020,0.000,0.152,29.900,0.028
504.896,94.400,30.000,150.000,2422.000,0.000,0.100,17.300,0.080,0.020,0.000,0.160,29.900,0.041
504.966,,30.000,150.000,2150.000,0.000,0.030,16.700,0.010,0.020,-0.000,,29.900,0.014
505.040,11.180,30.000,150.000,3018.000,0.000,0.030,16.700,0.010,0.020,-0.000,,29.900,0.010
505.113,118.480,30.000,150.000,1596.000,0.000,0.030,16.700,0.010,0.020,-0.000,2.022,29.900,0.019
505.183,,30.000,150.000,2038.000,0.000,0.090,16.800,0.060,0.020,0.000,,29.900,0.044
505.257,29.180,30.000,150.000,1858.000,0.000,0.090,16.800,0.060,0.020,0.000,,29.900,0.048
505.326,132.060,30.000,150.000,2804.000,0.000,0.090,16.800,0.060,0.020,0.000,2.061,29.900,0.032
505.400,133.000,95.660,84.340,4944.000,0.000,0.800,17.900,0.780,0.020,0.040,0.018,95.560,0.162
505.474,2.010,150.000,30.000,1392.000,0.000,0.800,17.900,0.780,0.020,0.040,2.462,149.900,0.575
505.544,7.000,150.000,30.000,2906.000,0.000,0.900,17.800,0.880,0.020,0.040,0.099,149.900,0.310
505.617,124.430,150.000,30.000,2910.000,0.000,0.900,17.800,0.880,0.020,0.040,2.216,149.900,0.309
505.691,0.290,150.000,30.000,3810.000,0.000,0.900,17.800,0.880,0.020,0.040,2.322,149.900,0.236
505.761,,150.000,30.000,1980.000,0.000,0.290,17.000,0.270,0.020,0.010,,149.900,0.146
505.834,102.710,150.000,30.000,2244.000,0.000,0.290,17.000,0.270,0.020,0.010,,149.900,0.129
505.904,8.000,150.000,30.000,3304.000,0.000,0.460,16.700,0.440,0.020,0.020,1.888,149.900,0.139
505.978,85.670,150.000,30.000,3674.000,0.000,0.460,16.700,0.440,0.020,0.020,1.460,149.900,0.125
506.051,64.000,150.000,30.000,2634.000,0.000,0.460,16.700,0.440,0.020,0.020,0.410,149.900,0.175
506.121,70.500,150.000,30.000,5642.000,0.000,0.510,17.600,0.490,0.020,0.020,0.129,149.900,0.090
506.194,4.610,150.000,30.000,8896.000,0.000,0.510,17.600,0.490,0.020,0.020,1.245,149.900,0.057
506.264,2.000,150.000,30.000,5532.000,0.000,0.510,17.600,0.490,0.020,0.020,0.052,149.900,0.092
506.338,57.670,150.000,30.000,7924.000,0.000,0.750,18.000,0.720,0.020,0.040,1.047,149.900,0.095
506.412,57.030,56.080,123.920,1954.000,0.000,0.750,18.000,0.720,0.020,0.040,0.012,55.980,0.384
506.482,,30.000,150.000,2288.000,0.000,1.000,18.200,0.970,0.020,0.050,,29.900,0.437
506.555,61.470,30.000,150.000,4882.000,0.000,1.000,18.200,0.970,0.020,0.050,,29.900,0.205
506.625,4.000,30.000,150.000,4220.000,0.000,1.000,18.200,0.970,0.020,0.050,1.142,29.900,0.237
506.699,72.660,30.000,150.000,4218.000,0.000,0.070,17.800,0.050,0.020,0.000,1.297,29.900,0.017
506.772,24.000,30.000,150.000,2242.000,0.000,0.070,17.800,0.050,0.020,0.000,0.919,29.900,0.031
506.843,88.350,30.000,150.000,2724.000,0.000,0.070,17.800,0.050,0.020,0.000,1.265,29.900,0.026
506.915,7.030,30.000,150.000,2034.000,0.000,0.040,17.200,0.020,0.020,0.000,1.555,29.900,0.020
506.985,105.490,30.000,150.000,1982.000,0.000,0.040,17.200,0.020,0.020,0.000,1.963,29.900,0.020
507.059,113.410,30.000,150.000,3412.000,0.000,0.050,16.700,0.030,0.020,0.000,0.148,29.900,0.015
507.133,0.400,30.000,150.000,2140.000,0.000,0.050,16.700,0.030,0.020,0.000,2.137,29.900,0.023
507.202,6.000,30.000,150.000,2180.000,0.000,0.050,16.700,0.030,0.020,0.000,0.111,29.900,0.023
507.276,130.240,30.000,150.000,3166.000,0.000,0.400,17.300,0.380,0.020,0.020,2.342,29.900,0.126
507.350,0.530,30.000,150.000,3312.000,0.000,0.400,17.300,0.380,0.020,0.020,2.446,29.900,0.121
