Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,40
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
320.994,80.000,150.000,30.000,4624.000,0.000,0.210,20.900,0.190,0.020,0.010,1.395,149.900,0.045
321.068,7.000,150.000,30.000,7010.000,0.000,0.880,21.400,0.860,0.020,0.040,1.378,149.900,0.126
321.138,150.000,30.000,6440.000,0.000,,0.880,21.400,0.860,0.020,0.040,2.842,29.900,inf
321.211,9.210,150.000,30.000,8992.000,0.000,1.090,22.500,1.060,0.030,0.050,2.660,149.900,0.121
321.281,57.110,150.000,30.000,4018.000,0.000,1.090,22.500,1.060,0.030,0.050,0.954,149.900,0.271
321.355,57.760,30.000,150.000,2012.000,0.000,1.090,22.500,1.060,0.030,0.050,0.012,29.900,0.542
321.429,14.000,30.000,150.000,3028.000,0.000,0.900,21.400,0.880,0.020,0.040,0.822,29.900,0.297
321.498,30.000,150.000,4194.000,0.000,,0.900,21.400,0.880,0.020,0.040,0.319,149.900,inf
321.572,4.920,30.000,150.000,3620.000,0.000,0.900,21.400,0.880,0.020,0.040,0.474,29.900,0.249
321.642,84.310,30.000,150.000,2478.000,0.000,0.030,21.800,0.010,0.010,0.000,1.578,29.900,0.012
321.715,94.470,30.000,150.000,2520.000,0.000,0.030,21.800,0.010,0.010,0.000,0.192,29.900,0.012
321.789,0.680,30.000,150.000,2802.000,0.000,0.030,21.200,0.020,0.010,0.000,1.772,29.900,0.011
321.859,,30.000,150.000,2860.000,0.000,0.030,21.200,0.020,0.010,0.000,,29.900,0.010
321.932,122.270,30.000,150.000,2156.000,0.000,0.030,21.200,0.020,0.010,0.000,,29.900,0.014
322.006,44.000,30.000,150.000,2606.000,0.000,0.360,21.400,0.340,0.020,0.020,1.471,29.900,0.138
322.076,30.000,150.000,2422.000,0.000,,0.360,21.400,0.340,0.020,0.020,0.279,149.900,inf
322.149,32.960,132.960,47.040,3694.000,0.000,0.840,21.900,0.810,0.030,0.040,0.056,132.860,0.227
322.219,4.000,150.000,30.000,3454.000,0.000,0.840,21.900,0.810,0.030,0.040,0.576,149.900,0.243
322.293,126.480,150.000,30.000,1934.000,0.000,0.840,21.900,0.810,0.030,0.040,2.305,149.900,0.434
322.366,9.520,150.000,30.000,4428.000,0.000,0.560,20.900,0.540,0.020,0.030,2.209,149.900,0.126
322.436,110.960,150.000,30.000,5152.000,0.000,0.560,20.900,0.540,0.020,0.030,2.024,149.900,0.109
322.510,100.990,150.000,30.000,5466.000,0.000,0.560,20.900,0.540,0.020,0.030,0.187,149.900,0.102
322.580,57.000,150.000,30.000,3332.000,0.000,0.270,20.700,0.250,0.020,0.010,0.878,149.900,0.081
322.653,80.750,150.000,30.000,4944.000,0.000,0.270,20.700,0.250,0.020,0.010,0.447,149.900,0.055
322.726,71.710,150.000,30.000,8098.000,0.000,1.050,21.500,1.030,0.030,0.050,0.171,149.900,0.130
322.796,,150.000,30.000,6394.000,0.000,1.050,21.500,1.030,0.030,0.050,,149.900,0.164
322.870,59.600,150.000,30.000,7616.000,0.000,1.050,21.500,1.030,0.030,0.050,,149.900,0.138
322.944,18.000,150.000,30.000,5046.000,0.000,1.090,22.200,1.070,0.020,0.050,0.782,149.900,0.216
323.016,30.000,150.000,1628.000,0.000,,1.090,22.200,1.070,0.020,0.050,0.231,149.900,inf
323.087,0.000,150.000,4536.000,0.000,,1.090,22.200,1.070,0.020,0.050,0.583,149.900,inf
323.157,66.370,30.000,150.000,4696.000,0.000,0.730,22.300,0.710,0.020,0.040,1.314,29.900,0.155
323.231,74.240,30.000,150.000,3086.000,0.000,0.730,22.300,0.710,0.020,0.040,0.150,29.900,0.237
323.300,83.530,30.000,150.000,2300.000,0.000,0.020,20.900,0.010,0.010,-0.000,0.185,29.900,0.009
323.374,93.520,30.000,150.000,2412.000,0.000,0.020,20.900,0.010,0.010,-0.000,0.188,29.900,0.008
323.448,3.890,30.000,150.000,1872.000,0.000,0.020,20.900,0.010,0.010,-0.000,1.691,29.900,0.011
323.517,60.000,30.000,150.000,2674.000,0.000,0.070,20.700,0.050,0.020,0.000,1.121,29.900,0.026
323.591,121.700,30.000,150.000,4254.000,0.000,0.070,20.700,0.050,0.020,0.000,1.161,29.900,0.016
323.665,8.040,30.000,150.000,1504.000,0.000,0.460,21.200,0.440,0.020,0.020,2.143,29.900,0.306
323.735,6.000,30.000,150.000,2068.000,0.000,0.460,21.200,0.440,0.020,0.020,0.041,29.900,0.222
323.809,132.990,113.750,66.250,3356.000,0.000,0.460,21.200,0.440,0.020,0.020,2.383,113.650,0.137
323.882,0.280,150.000,30.000,1058.000,0.000,0.790,21.800,0.770,0.030,0.040,2.519,149.900,0.747
323.952,,150.000,30.000,3122.000,0.000,0.790,21.800,0.770,0.030,0.040,,149.900,0.253
324.026,20.130,150.000,30.000,4564.000,0.000,0.790,21.800,0.770,0.030,0.040,,149.900,0.173
324.099,70.000,150.000,30.000,4824.000,0.000,0.380,21.100,0.360,0.020,0.020,0.945,149.900,0.079
324.169,101.790,150.000,30.000,5446.000,0.000,0.380,21.100,0.360,0.020,0.020,0.634,149.900,0.070
324.242,0.520,150.000,30.000,1366.000,0.000,0.440,20.200,0.430,0.020,0.020,1.909,149.900,0.322
324.312,,150.000,30.000,6874.000,0.000,0.440,20.200,0.430,0.020,0.020,,149.900,0.064
324.386,72.470,150.000,30.000,8114.000,0.000,0.440,20.200,0.430,0.020,0.020,,149.900,0.054
324.455,0.000,150.000,30.000,4630.000,0.000,0.980,21.600,0.960,0.020,0.050,1.444,149.900,0.212
324.529,59.900,150.000,30.000,8330.000,0.000,0.980,21.600,0.960,0.020,0.050,1.128,149.900,0.118
324.602,7.260,150.000,30.000,4744.000,0.000,0.980,21.600,0.960,0.020,0.050,0.996,149.900,0.207
324.673,57.450,30.000,150.000,1954.000,0.000,1.000,21.800,0.980,0.030,0.050,0.994,29.900,0.512
324.746,60.380,30.000,150.000,3828.000,0.000,1.000,21.800,0.980,0.030,0.050,0.055,29.900,0.261
324.815,84.000,30.000,150.000,4460.000,0.000,0.510,22.600,0.490,0.020,0.020,0.474,29.900,0.114
324.889,73.560,30.000,150.000,4302.000,0.000,0.510,22.600,0.490,0.020,0.020,0.197,29.900,0.119
324.963,2.620,30.000,150.000,2360.000,0.000,0.510,22.600,0.490,0.020,0.020,1.332,29.900,0.216
325.033,92.710,30.000,150.000,2222.000,0.000,0.020,21.400,0.010,0.010,-0.000,1.794,29.900,0.009
325.107,103.100,30.000,150.000,792.000,0.000,0.020,21.400,0.010,0.010,-0.000,0.195,29.900,0.025
325.180,112.890,30.000,150.000,2392.000,0.000,0.060,21.000,0.040,0.020,0.000,0.185,29.900,0.025
325.250,2.000,30.000,150.000,2592.000,0.000,0.060,21.000,0.040,0.020,0.000,2.209,29.900,0.023
