Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.8
Heave Amplitude:,38
Pitch Amplitude:,60
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
108.873,8.570,150.000,30.000,6402.000,0.000,2.250,24.800,1.560,0.690,0.050,2.322,149.900,0.351
108.942,,150.000,30.000,2454.000,0.000,2.250,24.800,1.560,0.690,0.050,,149.900,0.917
109.016,8.190,150.000,30.000,7490.000,0.000,2.250,24.800,1.560,0.690,0.050,,149.900,0.300
109.085,0.000,150.000,30.000,8936.000,0.000,0.600,25.000,0.490,0.110,0.020,0.164,149.900,0.067
109.159,81.280,150.000,30.000,7146.000,0.000,0.600,25.000,0.490,0.110,0.020,1.529,149.900,0.084
109.233,69.620,150.000,30.000,10516.000,0.000,0.600,25.000,0.490,0.110,0.020,0.220,149.900,0.057
109.302,,150.000,30.000,14182.000,0.000,0.940,24.800,0.910,0.030,0.050,,149.900,0.066
109.376,57.250,150.000,30.000,13372.000,0.000,0.940,24.800,0.910,0.030,0.050,,149.900,0.070
109.445,19.000,30.000,150.000,8238.000,0.000,1.890,24.900,1.210,0.680,0.030,0.768,29.900,0.229
109.519,63.810,30.000,150.000,5862.000,0.000,1.890,24.900,1.210,0.680,0.030,0.845,29.900,0.322
109.593,0.680,30.000,150.000,8618.000,0.000,1.890,24.900,1.210,0.680,0.030,1.189,29.900,0.219
109.663,,30.000,150.000,7524.000,0.000,1.400,24.900,1.050,0.350,0.040,,29.900,0.186
109.736,99.670,30.000,150.000,4230.000,0.000,1.400,24.900,1.050,0.350,0.040,,29.900,0.331
109.810,112.890,30.000,150.000,5960.000,0.000,1.400,24.900,1.050,0.350,0.040,0.249,29.900,0.235
109.880,123.720,30.000,150.000,1880.000,0.000,-0.950,24.200,-0.660,-0.290,-0.020,0.215,29.900,-0.505
109.954,30.670,30.000,150.000,3732.000,0.000,-0.950,24.200,-0.660,-0.290,-0.020,1.754,29.900,-0.255
110.023,133.000,99.050,80.950,4682.000,0.000,-0.190,24.600,-0.160,-0.030,-0.010,2.038,98.950,-0.041
110.097,130.400,150.000,30.000,6334.000,0.000,-0.190,24.600,-0.160,-0.030,-0.010,0.049,149.900,-0.030
110.170,3.090,150.000,30.000,9830.000,0.000,-0.190,24.600,-0.160,-0.030,-0.010,2.412,149.900,-0.019
110.240,8.000,150.000,30.000,5632.000,0.000,1.540,24.700,0.820,0.720,0.010,0.098,149.900,0.273
110.314,99.100,150.000,30.000,8804.000,0.000,1.540,24.700,0.820,0.720,0.010,1.717,149.900,0.175
110.383,6.000,150.000,30.000,5236.000,0.000,0.070,22.900,0.070,0.000,0.000,1.857,149.900,0.013
110.457,73.050,150.000,30.000,9542.000,0.000,0.070,22.900,0.070,0.000,0.000,1.263,149.900,0.007
110.531,0.490,150.000,30.000,14002.000,0.000,0.070,22.900,0.070,0.000,0.000,1.361,149.900,0.005
110.601,,150.000,30.000,14552.000,0.000,1.440,24.700,0.930,0.510,0.020,,149.900,0.099
110.675,57.350,30.000,150.000,12006.000,0.000,1.440,24.700,0.930,0.510,0.020,,29.900,0.120
110.744,61.000,30.000,150.000,7324.000,0.000,1.440,24.700,0.930,0.510,0.020,0.073,29.900,0.197
110.818,70.190,30.000,150.000,5728.000,0.000,1.500,24.600,0.940,0.560,0.020,0.173,29.900,0.262
110.892,0.170,30.000,150.000,10886.000,0.000,1.500,24.600,0.940,0.560,0.020,1.318,29.900,0.138
110.961,,30.000,150.000,4156.000,0.000,0.140,24.700,0.070,0.060,0.000,,29.900,0.034
111.035,109.080,30.000,150.000,4260.000,0.000,0.140,24.700,0.070,0.060,0.000,,29.900,0.033
111.109,0.660,30.000,150.000,3086.000,0.000,0.140,24.700,0.070,0.060,0.000,2.036,29.900,0.045
111.178,,30.000,150.000,4256.000,0.000,-0.490,24.400,-0.310,-0.180,-0.010,,29.900,-0.115
111.252,32.790,30.000,150.000,7190.000,0.000,-0.490,24.400,-0.310,-0.180,-0.010,,29.900,-0.068
111.326,131.710,150.000,30.000,6358.000,0.000,0.380,24.700,0.290,0.090,0.010,1.861,149.900,0.060
111.395,125.970,150.000,30.000,6530.000,0.000,0.380,24.700,0.290,0.090,0.010,0.114,149.900,0.058
111.469,6.000,150.000,30.000,3792.000,0.000,0.380,24.700,0.290,0.090,0.010,2.269,149.900,0.100
111.538,103.430,150.000,30.000,6688.000,0.000,1.410,24.600,0.830,0.580,0.010,1.947,149.900,0.211
111.612,89.570,150.000,30.000,4390.000,0.000,1.410,24.600,0.830,0.580,0.010,0.261,149.900,0.321
111.682,78.000,150.000,30.000,6046.000,0.000,1.410,24.600,0.830,0.580,0.010,0.230,149.900,0.233
111.756,66.030,150.000,30.000,10820.000,0.000,0.260,24.000,0.250,0.010,0.010,0.225,149.900,0.024
111.829,9.200,150.000,30.000,18004.000,0.000,0.260,24.000,0.250,0.010,0.010,1.072,149.900,0.014
111.899,57.010,71.900,108.100,13282.000,0.000,1.430,24.800,0.960,0.470,0.030,0.956,71.800,0.108
111.973,59.810,30.000,150.000,7196.000,0.000,1.430,24.800,0.960,0.470,0.030,0.052,29.900,0.199
112.046,0.170,30.000,150.000,11006.000,0.000,1.430,24.800,0.960,0.470,0.030,1.128,29.900,0.130
112.116,,30.000,150.000,7766.000,0.000,1.790,25.000,1.140,0.650,0.020,,29.900,0.230
112.190,1.280,30.000,150.000,7710.000,0.000,1.790,25.000,1.140,0.650,0.020,,29.900,0.232
112.263,91.000,30.000,150.000,4310.000,0.000,1.790,25.000,1.140,0.650,0.020,1.696,29.900,0.415
112.333,117.260,30.000,150.000,3998.000,0.000,-0.960,24.900,-0.940,-0.020,-0.050,0.525,29.900,-0.240
112.407,26.830,30.000,150.000,4388.000,0.000,-0.960,24.900,-0.940,-0.020,-0.050,1.705,29.900,-0.219
112.476,2.000,30.000,150.000,4964.000,0.000,0.020,24.700,0.010,0.010,-0.000,0.495,29.900,0.004
112.550,132.570,150.000,30.000,6694.000,0.000,0.020,24.700,0.010,0.010,-0.000,2.446,149.900,0.003
112.624,8.210,150.000,30.000,3430.000,0.000,0.020,24.700,0.010,0.010,-0.000,2.344,149.900,0.006
112.694,7.000,150.000,30.000,6946.000,0.000,2.180,24.100,1.470,0.710,0.040,0.024,149.900,0.314
112.767,107.290,150.000,30.000,8478.000,0.000,2.180,24.100,1.470,0.710,0.040,1.894,149.900,0.257
112.837,93.950,150.000,30.000,3778.000,0.000,2.180,24.100,1.470,0.710,0.040,0.267,149.900,0.577
112.911,80.390,150.000,30.000,5898.000,0.000,0.140,23.400,0.110,0.030,0.000,0.255,149.900,0.024
112.984,8.920,150.000,30.000,8316.000,0.000,0.140,23.400,0.110,0.030,0.000,1.344,149.900,0.017
113.054,,150.000,30.000,13190.000,0.000,1.000,24.500,0.730,0.270,0.020,,149.900,0.076
113.128,57.160,150.000,30.000,15988.000,0.000,1.000,24.500,0.730,0.270,0.020,,149.900,0.063
113.202,0.440,30.000,150.000,9258.000,0.000,1.000,24.500,0.730,0.270,0.020,1.072,29.900,0.108
113.271,30.000,150.000,5754.000,0.000,,1.820,24.500,1.190,0.630,0.030,0.589,149.900,inf
113.345,4.480,30.000,150.000,7098.000,0.000,1.820,24.500,1.190,0.630,0.030,0.480,29.900,0.256
113.415,87.130,30.000,150.000,6494.000,0.000,0.940,24.600,0.700,0.240,0.020,1.653,29.900,0.145
113.488,100.990,30.000,150.000,4038.000,0.000,0.940,24.600,0.700,0.240,0.020,0.262,29.900,0.233
113.562,3.720,30.000,150.000,4670.000,0.000,0.940,24.600,0.700,0.240,0.020,1.837,29.900,0.201
113.631,4.000,30.000,150.000,3884.000,0.000,-0.920,23.400,-0.750,-0.170,-0.030,0.006,29.900,-0.237
113.705,130.990,30.000,150.000,3038.000,0.000,-0.920,23.400,-0.750,-0.170,-0.030,2.390,29.900,-0.303
113.779,0.980,121.660,58.340,6344.000,0.000,-0.920,23.400,-0.750,-0.170,-0.030,2.444,121.560,-0.145
113.849,,150.000,30.000,7510.000,0.000,0.130,24.400,0.120,0.010,0.010,,149.900,0.017
113.922,22.440,150.000,30.000,5034.000,0.000,0.130,24.400,0.120,0.010,0.010,,149.900,0.026
113.996,111.350,150.000,30.000,7098.000,0.000,1.620,24.500,1.210,0.410,0.040,1.677,149.900,0.228
114.066,50.000,30.000,9856.000,0.000,,1.620,24.500,1.210,0.410,0.040,1.222,29.900,inf
114.140,0.350,150.000,30.000,5266.000,0.000,1.620,24.500,1.210,0.410,0.040,0.935,149.900,0.308
114.209,,150.000,30.000,7724.000,0.000,0.220,23.100,0.210,0.010,0.010,,149.900,0.028
114.283,62.860,150.000,30.000,10236.000,0.000,0.220,23.100,0.210,0.010,0.010,,149.900,0.021
114.356,77.000,150.000,30.000,14778.000,0.000,1.060,24.600,0.970,0.090,0.050,0.267,149.900,0.072
114.426,57.520,30.000,150.000,12786.000,0.000,1.060,24.600,0.970,0.090,0.050,0.389,29.900,0.083
114.499,2.080,30.000,150.000,4834.000,0.000,1.060,24.600,0.970,0.090,0.050,1.046,29.900,0.219
114.569,7.000,30.000,150.000,7992.000,0.000,1.450,24.400,1.090,0.360,0.040,0.098,29.900,0.181
114.643,83.080,30.000,150.000,7360.000,0.000,1.450,24.400,1.090,0.360,0.040,1.427,29.900,0.197
114.717,43.000,30.000,150.000,4584.000,0.000,1.450,24.400,1.090,0.360,0.040,0.754,29.900,0.316
114.787,,30.000,150.000,3906.000,0.000,-0.920,24.500,-0.730,-0.190,-0.030,,29.900,-0.236
114.861,21.500,30.000,150.000,1698.000,0.000,-0.920,24.500,-0.730,-0.190,-0.030,,29.900,-0.542
114.934,34.000,30.000,150.000,8454.000,0.000,-0.120,24.300,-0.090,-0.020,-0.000,0.236,29.900,-0.014
115.004,,30.000,150.000,4994.000,0.000,-0.120,24.300,-0.090,-0.020,-0.000,,29.900,-0.024
115.077,31.450,150.000,30.000,6426.000,0.000,-0.120,24.300,-0.090,-0.020,-0.000,,149.900,-0.019
115.147,29.000,150.000,30.000,4794.000,0.000,1.620,24.400,1.230,0.400,0.040,0.049,149.900,0.338
115.221,115.040,150.000,30.000,3466.000,0.000,1.620,24.400,1.230,0.400,0.040,1.618,149.900,0.467
115.295,2.310,150.000,30.000,8264.000,0.000,1.620,24.400,1.230,0.400,0.040,2.121,149.900,0.196
115.364,88.440,150.000,30.000,6104.000,0.000,0.470,24.500,0.340,0.130,0.010,1.722,149.900,0.077
115.438,75.780,150.000,30.000,6930.000,0.000,0.470,24.500,0.340,0.130,0.010,0.239,149.900,0.068
115.511,0.000,150.000,30.000,12524.000,0.000,0.770,24.000,0.690,0.090,0.030,1.426,149.900,0.061
115.581,150.000,30.000,13622.000,0.000,,0.770,24.000,0.690,0.090,0.030,2.989,29.900,inf
115.655,57.050,44.780,135.220,13952.000,0.000,0.770,24.000,0.690,0.090,0.030,1.756,44.680,0.055
115.724,8.000,30.000,150.000,7716.000,0.000,1.650,24.500,1.170,0.490,0.040,0.980,29.900,0.214
115.798,67.960,30.000,150.000,6538.000,0.000,1.650,24.500,1.170,0.490,0.040,1.129,29.900,0.252
115.872,99.000,30.000,150.000,10136.000,0.000,1.540,24.600,1.210,0.330,0.050,0.582,29.900,0.152
115.942,30.000,150.000,4726.000,0.000,,1.540,24.600,1.210,0.330,0.050,1.377,149.900,inf
116.015,6.010,30.000,150.000,4390.000,0.000,1.540,24.600,1.210,0.330,0.050,0.451,29.900,0.351
116.089,18.000,30.000,150.000,4194.000,0.000,-1.360,24.400,-1.070,-0.290,-0.040,0.226,29.900,-0.324
116.159,30.000,150.000,4856.000,0.000,,-1.360,24.400,-1.070,-0.290,-0.040,0.239,149.900,-inf
116.232,2.340,30.000,150.000,4744.000,0.000,-1.360,24.400,-1.070,-0.290,-0.040,0.523,29.900,-0.287
116.302,38.000,150.000,30.000,4824.000,0.000,0.190,24.200,0.170,0.010,0.010,0.711,149.900,0.039
116.376,127.630,150.000,30.000,7382.000,0.000,0.190,24.200,0.170,0.010,0.010,1.684,149.900,0.026
116.449,8.480,150.000,30.000,4552.000,0.000,1.770,24.500,1.420,0.350,0.050,2.254,149.900,0.389
116.519,106.380,150.000,30.000,3532.000,0.000,1.770,24.500,1.420,0.350,0.050,1.961,149.900,0.501
116.593,92.800,150.000,30.000,4564.000,0.000,1.770,24.500,1.420,0.350,0.050,0.255,149.900,0.388
116.662,51.000,150.000,30.000,5948.000,0.000,0.050,22.900,0.040,0.010,0.000,0.834,149.900,0.008
116.736,68.100,150.000,30.000,10496.000,0.000,0.050,22.900,0.040,0.010,0.000,0.322,149.900,0.005
116.810,60.420,150.000,30.000,13366.000,0.000,0.050,22.900,0.040,0.010,0.000,0.144,149.900,0.004
116.880,7.000,144.260,35.750,17462.000,0.000,1.370,24.400,1.080,0.300,0.040,1.064,144.160,0.078
116.953,58.770,30.000,150.000,8166.000,0.000,1.370,24.400,1.080,0.300,0.040,0.974,29.900,0.168
117.027,65.060,30.000,150.000,8090.000,0.000,1.370,24.500,1.110,0.260,0.040,0.119,29.900,0.169
117.097,30.000,150.000,7832.000,0.000,,1.370,24.500,1.110,0.260,0.040,0.698,149.900,inf
