Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,30
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
average,59.296,82.096,278.885,3594.019,0.000,0.553,21.447,0.532,0.021,0.026,1.173,81.996,0.15386674360931316
max,150.000,150.000,8288.000,8922.000,0.000,1.070,22.300,1.050,0.030,0.050,2.812,149.900,inf
min,0.000,30.000,30.000,0.000,0.000,0.030,20.600,0.010,0.010,0.000,0.011,29.900,0.007
std. dev,48.066,59.021,991.146,2207.168,0.000,0.296,0.404,0.294,0.003,0.015,0.902,59.021,
Complete Data:,,,,,,,,,,,,,
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
290.357,58.430,30.000,150.000,2858.000,0.000,0.080,22.000,0.070,0.020,0.000,0.027,29.900,0.028
290.427,62.540,30.000,150.000,1304.000,0.000,0.080,22.000,0.070,0.020,0.000,0.082,29.900,0.061
290.501,69.020,30.000,150.000,4496.000,0.000,0.080,22.000,0.070,0.020,0.000,0.122,29.900,0.018
290.575,77.410,30.000,150.000,2834.000,0.000,0.140,21.600,0.120,0.020,0.000,0.158,29.900,0.049
290.644,30.000,150.000,2992.000,0.000,,0.140,21.600,0.120,0.020,0.000,0.946,149.900,inf
290.718,7.340,30.000,150.000,1916.000,0.000,0.140,21.600,0.120,0.020,0.000,0.426,29.900,0.073
290.788,42.000,30.000,150.000,2936.000,0.000,0.130,21.200,0.120,0.020,0.010,0.692,29.900,0.044
290.861,116.710,30.000,150.000,4826.000,0.000,0.130,21.200,0.120,0.020,0.010,1.411,29.900,0.027
290.935,0.190,30.000,150.000,1284.000,0.000,0.930,21.600,0.900,0.030,0.050,2.191,29.900,0.724
291.005,,30.000,150.000,2406.000,0.000,0.930,21.600,0.900,0.030,0.050,,29.900,0.387
291.078,32.580,30.000,150.000,766.000,0.000,0.930,21.600,0.900,0.030,0.050,,29.900,1.214
291.148,71.000,150.000,30.000,914.000,0.000,1.030,21.800,1.010,0.020,0.050,0.764,149.900,1.127
291.225,130.080,150.000,30.000,4758.000,0.000,1.030,21.800,1.010,0.020,0.050,1.074,149.900,0.216
291.296,0.000,30.000,1772.000,0.000,,1.030,21.800,1.010,0.020,0.050,2.535,29.900,inf
291.365,117.370,150.000,30.000,3624.000,0.000,0.490,21.200,0.470,0.020,0.020,2.356,149.900,0.135
291.439,108.450,150.000,30.000,5524.000,0.000,0.490,21.200,0.470,0.020,0.020,0.168,149.900,0.089
291.508,9.000,150.000,30.000,3086.000,0.000,0.360,20.900,0.340,0.020,0.020,1.987,149.900,0.117
291.582,88.020,150.000,30.000,6374.000,0.000,0.360,20.900,0.340,0.020,0.020,1.489,149.900,0.056
291.656,78.260,150.000,30.000,6154.000,0.000,0.360,20.900,0.340,0.020,0.020,0.184,149.900,0.058
291.725,150.000,30.000,4384.000,0.000,,0.790,21.700,0.770,0.020,0.040,1.430,29.900,inf
291.799,2.970,150.000,30.000,7962.000,0.000,0.790,21.700,0.770,0.020,0.040,2.762,149.900,0.099
291.869,0.000,150.000,30.000,4918.000,0.000,0.880,21.600,0.860,0.020,0.040,0.060,149.900,0.179
291.943,57.020,116.010,63.990,904.000,0.000,0.880,21.600,0.860,0.020,0.040,1.067,115.910,0.973
292.012,15.000,30.000,150.000,522.000,0.000,0.880,21.600,0.860,0.020,0.040,0.839,29.900,1.686
292.086,61.910,30.000,150.000,5040.000,0.000,0.610,22.300,0.590,0.020,0.030,0.886,29.900,0.121
292.160,8.230,30.000,150.000,2922.000,0.000,0.610,22.300,0.590,0.020,0.030,1.012,29.900,0.209
292.230,,30.000,150.000,3104.000,0.000,0.610,22.300,0.590,0.020,0.030,,29.900,0.197
292.303,85.870,30.000,150.000,2560.000,0.000,0.120,21.400,0.100,0.020,0.000,,29.900,0.047
292.373,96.240,30.000,150.000,1062.000,0.000,0.120,21.400,0.100,0.020,0.000,0.207,29.900,0.113
292.446,106.380,30.000,150.000,4064.000,0.000,0.380,21.300,0.360,0.020,0.020,0.191,29.900,0.094
292.520,15.800,30.000,150.000,3964.000,0.000,0.380,21.300,0.360,0.020,0.020,1.705,29.900,0.096
292.590,47.000,30.000,150.000,2808.000,0.000,0.380,21.300,0.360,0.020,0.020,0.621,29.900,0.135
292.664,129.240,30.000,150.000,2700.000,0.000,0.730,21.600,0.700,0.030,0.030,1.550,29.900,0.270
292.737,2.430,30.000,150.000,4070.000,0.000,0.730,21.600,0.700,0.030,0.030,2.388,29.900,0.179
292.807,3.000,150.000,30.000,1442.000,0.000,0.730,21.600,0.700,0.030,0.030,0.011,149.900,0.506
292.881,130.440,150.000,30.000,5498.000,0.000,0.950,21.400,0.930,0.020,0.050,2.399,149.900,0.173
292.954,0.460,150.000,30.000,1078.000,0.000,0.950,21.400,0.930,0.020,0.050,2.460,149.900,0.881
293.024,118.250,150.000,30.000,6226.000,0.000,0.480,21.200,0.460,0.020,0.020,2.343,149.900,0.077
293.098,9.340,150.000,30.000,7482.000,0.000,0.480,21.200,0.460,0.020,0.020,2.060,149.900,0.064
293.167,,150.000,30.000,4492.000,0.000,0.480,21.200,0.460,0.020,0.020,,149.900,0.107
293.241,89.100,150.000,30.000,5940.000,0.000,0.260,20.600,0.240,0.020,0.010,,149.900,0.044
293.315,12.000,150.000,30.000,2842.000,0.000,0.260,20.600,0.240,0.020,0.010,1.457,149.900,0.091
293.384,150.000,30.000,8288.000,0.000,,0.850,21.900,0.830,0.020,0.040,2.753,29.900,inf
293.458,3.490,150.000,30.000,8632.000,0.000,0.850,21.900,0.830,0.020,0.040,2.753,149.900,0.098
293.528,,150.000,30.000,4968.000,0.000,0.850,21.900,0.830,0.020,0.040,,149.900,0.171
293.601,57.060,138.610,41.390,4142.000,0.000,0.840,21.800,0.820,0.020,0.040,,138.510,0.203
293.671,93.000,30.000,150.000,140.000,0.000,0.840,21.800,0.820,0.020,0.040,0.716,29.900,6.000
293.745,61.450,30.000,150.000,4188.000,0.000,0.840,21.800,0.820,0.020,0.040,0.593,29.900,0.201
293.818,0.460,30.000,150.000,3470.000,0.000,0.460,22.000,0.440,0.020,0.020,1.150,29.900,0.133
293.888,,30.000,150.000,2742.000,0.000,0.460,22.000,0.440,0.020,0.020,,29.900,0.168
293.962,84.950,30.000,150.000,3540.000,0.000,0.060,21.300,0.040,0.020,0.000,,29.900,0.017
294.031,9.000,30.000,150.000,1608.000,0.000,0.060,21.300,0.040,0.020,0.000,1.514,29.900,0.037
294.105,105.460,30.000,150.000,2678.000,0.000,0.060,21.300,0.040,0.020,0.000,1.818,29.900,0.022
294.179,4.880,30.000,150.000,4214.000,0.000,0.390,21.400,0.370,0.020,0.020,1.892,29.900,0.093
294.249,3.000,30.000,150.000,1998.000,0.000,0.390,21.400,0.370,0.020,0.020,0.037,29.900,0.195
294.323,128.810,30.000,150.000,2778.000,0.000,0.390,21.400,0.370,0.020,0.020,2.360,29.900,0.140
294.396,2.250,30.000,150.000,4890.000,0.000,0.740,21.900,0.710,0.030,0.030,2.395,29.900,0.151
294.466,1.000,150.000,30.000,1092.000,0.000,0.740,21.900,0.710,0.030,0.030,0.025,149.900,0.678
294.539,130.770,150.000,30.000,5158.000,0.000,0.820,21.000,0.800,0.020,0.040,2.456,149.900,0.159
294.613,126.020,150.000,30.000,3070.000,0.000,0.820,21.000,0.800,0.020,0.040,0.089,149.900,0.267
294.683,,150.000,30.000,4394.000,0.000,0.820,21.000,0.800,0.020,0.040,,149.900,0.187
294.757,10.220,150.000,30.000,5876.000,0.000,0.340,21.200,0.320,0.020,0.020,,149.900,0.058
294.826,19.000,150.000,30.000,6086.000,0.000,0.340,21.200,0.320,0.020,0.020,0.176,149.900,0.056
294.900,90.050,150.000,30.000,6032.000,0.000,0.420,20.700,0.410,0.020,0.020,1.337,149.900,0.070
294.974,80.000,150.000,30.000,3474.000,0.000,0.420,20.700,0.410,0.020,0.020,0.190,149.900,0.121
295.043,71.180,150.000,30.000,8922.000,0.000,0.420,20.700,0.410,0.020,0.020,0.176,149.900,0.047
295.117,4.120,150.000,30.000,6882.000,0.000,0.920,21.700,0.900,0.030,0.040,1.267,149.900,0.134
