Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.7
Heave Amplitude:,38
Pitch Amplitude:,35
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
173.844,131.440,30.000,150.000,3946.000,0.000,1.530,22.900,1.330,0.210,0.060,,29.900,0.388
173.914,98.000,120.530,59.470,2858.000,0.000,1.530,22.900,1.330,0.210,0.060,0.664,120.430,0.535
173.987,130.750,150.000,30.000,3694.000,0.000,1.650,22.300,1.550,0.090,0.080,0.619,149.900,0.447
174.061,4.850,150.000,30.000,3158.000,0.000,1.650,22.300,1.550,0.090,0.080,2.369,149.900,0.522
174.131,116.040,150.000,30.000,5026.000,0.000,1.650,22.300,1.550,0.090,0.080,2.212,149.900,0.328
174.205,4.980,150.000,30.000,5456.000,0.000,0.470,21.700,0.440,0.030,0.020,2.094,149.900,0.086
174.274,3.000,150.000,30.000,6996.000,0.000,0.470,21.700,0.440,0.030,0.020,0.040,149.900,0.067
174.348,81.340,150.000,30.000,4970.000,0.000,0.840,21.700,0.770,0.070,0.040,1.475,149.900,0.169
174.422,0.980,150.000,30.000,9166.000,0.000,0.840,21.700,0.770,0.070,0.040,1.513,149.900,0.092
174.491,63.100,150.000,30.000,9530.000,0.000,0.840,21.700,0.770,0.070,0.040,1.244,149.900,0.088
174.565,58.210,150.000,30.000,8760.000,0.000,1.390,23.000,1.220,0.170,0.050,0.092,149.900,0.159
174.634,8.000,32.920,147.080,4136.000,0.000,1.390,23.000,1.220,0.170,0.050,1.000,32.820,0.336
174.708,59.710,30.000,150.000,3650.000,0.000,1.390,23.000,1.220,0.170,0.050,0.972,29.900,0.381
174.782,0.860,30.000,150.000,5596.000,0.000,1.220,22.600,1.030,0.190,0.040,1.108,29.900,0.218
174.852,75.040,30.000,150.000,4146.000,0.000,1.220,22.600,1.030,0.190,0.040,1.482,29.900,0.294
174.926,5.940,30.000,150.000,3412.000,0.000,0.110,22.100,0.070,0.030,0.000,1.299,29.900,0.032
174.995,9.000,30.000,150.000,1838.000,0.000,0.110,22.100,0.070,0.030,0.000,0.061,29.900,0.060
175.069,109.700,30.000,150.000,2516.000,0.000,0.110,22.100,0.070,0.030,0.000,1.904,29.900,0.044
175.142,0.000,30.000,150.000,3182.000,0.000,0.350,22.100,0.330,0.020,0.020,2.071,29.900,0.110
175.212,9.000,30.000,150.000,3384.000,0.000,0.350,22.100,0.330,0.020,0.020,0.180,29.900,0.103
175.286,132.090,30.000,150.000,2752.000,0.000,0.350,22.100,0.330,0.020,0.020,2.321,29.900,0.127
175.359,0.820,150.000,30.000,2488.000,0.000,1.020,22.600,0.780,0.250,0.030,2.473,149.900,0.410
175.429,,150.000,30.000,4896.000,0.000,1.020,22.600,0.780,0.250,0.030,,149.900,0.208
175.503,23.300,150.000,30.000,4230.000,0.000,0.950,21.800,0.880,0.070,0.040,,149.900,0.225
175.573,85.000,150.000,30.000,6852.000,0.000,0.950,21.800,0.880,0.070,0.040,1.221,149.900,0.139
175.647,102.800,150.000,30.000,6538.000,0.000,0.950,21.800,0.880,0.070,0.040,0.336,149.900,0.145
175.720,0.660,150.000,30.000,5360.000,0.000,0.300,21.400,0.290,0.020,0.010,1.940,149.900,0.056
175.789,150.000,30.000,4322.000,0.000,,0.300,21.400,0.290,0.020,0.010,2.976,29.900,inf
175.863,9.160,150.000,30.000,10922.000,0.000,1.180,22.800,1.040,0.140,0.050,2.653,149.900,0.108
175.933,61.770,150.000,30.000,8658.000,0.000,1.180,22.800,1.040,0.140,0.050,1.045,149.900,0.136
176.007,57.650,150.000,30.000,8714.000,0.000,1.180,22.800,1.040,0.140,0.050,0.078,149.900,0.135
176.080,0.330,30.000,150.000,1878.000,0.000,1.250,22.800,1.100,0.150,0.050,1.081,29.900,0.666
176.150,30.000,150.000,1720.000,0.000,,1.250,22.800,1.100,0.150,0.050,0.589,149.900,inf
176.224,7.580,30.000,150.000,7432.000,0.000,1.250,22.800,1.100,0.150,0.050,0.423,29.900,0.168
176.294,3.000,30.000,150.000,4004.000,0.000,0.600,23.000,0.530,0.070,0.020,0.091,29.900,0.150
176.367,88.470,30.000,150.000,3142.000,0.000,0.600,23.000,0.530,0.070,0.020,1.614,29.900,0.191
176.441,0.450,30.000,150.000,2570.000,0.000,-0.010,22.000,0.000,-0.020,0.000,1.659,29.900,-0.004
176.511,,30.000,150.000,3260.000,0.000,-0.010,22.000,0.000,-0.020,0.000,,29.900,-0.003
176.584,121.650,30.000,150.000,3730.000,0.000,-0.010,22.000,0.000,-0.020,0.000,,29.900,-0.003
176.658,0.840,30.000,150.000,2592.000,0.000,0.380,22.100,0.310,0.070,0.010,2.277,29.900,0.147
176.727,,30.000,150.000,2238.000,0.000,0.380,22.100,0.310,0.070,0.010,,29.900,0.170
176.801,132.510,150.000,30.000,1478.000,0.000,0.380,22.100,0.310,0.070,0.010,,149.900,0.257
176.871,128.670,150.000,30.000,1878.000,0.000,0.880,22.500,0.760,0.110,0.030,0.076,149.900,0.469
176.945,121.510,150.000,30.000,3568.000,0.000,0.880,22.500,0.760,0.110,0.030,0.135,149.900,0.247
177.018,1.570,150.000,30.000,3578.000,0.000,0.430,22.000,0.400,0.030,0.020,2.263,149.900,0.120
177.089,6.000,150.000,30.000,5646.000,0.000,0.430,22.000,0.400,0.030,0.020,0.087,149.900,0.076
177.162,88.110,150.000,30.000,7844.000,0.000,0.430,22.000,0.400,0.030,0.020,1.552,149.900,0.055
177.232,2.000,150.000,30.000,7960.000,0.000,0.380,21.500,0.360,0.020,0.020,1.724,149.900,0.048
177.305,67.330,150.000,30.000,10178.000,0.000,0.380,21.500,0.360,0.020,0.020,1.228,149.900,0.037
177.379,60.600,150.000,30.000,8804.000,0.000,1.020,22.600,0.980,0.050,0.050,0.127,149.900,0.116
177.449,,150.000,30.000,8956.000,0.000,1.020,22.600,0.980,0.050,0.050,,149.900,0.114
177.522,57.720,30.000,150.000,5210.000,0.000,1.020,22.600,0.980,0.050,0.050,,29.900,0.196
177.592,61.940,30.000,150.000,2536.000,0.000,0.900,22.300,0.850,0.040,0.040,0.084,29.900,0.355
177.666,69.430,30.000,150.000,5424.000,0.000,0.900,22.300,0.850,0.040,0.040,0.142,29.900,0.166
177.740,79.450,30.000,150.000,2868.000,0.000,0.900,22.300,0.850,0.040,0.040,0.188,29.900,0.314
177.809,,30.000,150.000,2612.000,0.000,0.020,21.900,0.020,-0.000,0.000,,29.900,0.008
177.882,102.990,30.000,150.000,3532.000,0.000,0.020,21.900,0.020,-0.000,0.000,,29.900,0.006
177.956,114.300,30.000,150.000,3676.000,0.000,0.010,21.700,0.010,0.010,-0.000,0.213,29.900,0.003
178.026,,30.000,150.000,4110.000,0.000,0.010,21.700,0.010,0.010,-0.000,,29.900,0.002
178.100,29.930,30.000,150.000,4228.000,0.000,0.010,21.700,0.010,0.010,-0.000,,29.900,0.002
178.173,87.000,30.000,150.000,4378.000,0.000,0.520,22.300,0.400,0.130,0.010,1.076,29.900,0.119
178.243,,150.000,30.000,2660.000,0.000,0.520,22.300,0.400,0.130,0.010,,149.900,0.195
178.317,7.400,150.000,30.000,1836.000,0.000,0.520,22.300,0.400,0.130,0.010,,149.900,0.283
178.386,1.000,150.000,30.000,7232.000,0.000,0.850,21.500,0.810,0.050,0.040,0.128,149.900,0.118
178.460,109.370,150.000,30.000,6992.000,0.000,0.850,21.500,0.810,0.050,0.040,2.042,149.900,0.122
178.534,70.000,150.000,30.000,5836.000,0.000,0.110,21.300,0.090,0.020,0.000,0.744,149.900,0.019
178.603,85.600,150.000,30.000,7988.000,0.000,0.110,21.300,0.090,0.020,0.000,0.312,149.900,0.014
178.677,74.740,150.000,30.000,6124.000,0.000,0.110,21.300,0.090,0.020,0.000,0.205,149.900,0.018
178.747,65.630,150.000,30.000,9530.000,0.000,1.010,22.300,0.940,0.070,0.040,0.182,149.900,0.106
178.820,59.520,150.000,30.000,9582.000,0.000,1.010,22.300,0.940,0.070,0.040,0.115,149.900,0.105
178.894,0.050,134.660,45.340,6666.000,0.000,0.940,22.900,0.900,0.030,0.040,1.118,134.560,0.141
178.964,58.300,30.000,150.000,3556.000,0.000,0.940,22.900,0.900,0.030,0.040,1.161,29.900,0.264
179.038,63.290,30.000,150.000,3372.000,0.000,0.940,22.900,0.900,0.030,0.040,0.094,29.900,0.279
179.108,71.390,30.000,150.000,7210.000,0.000,0.560,22.600,0.510,0.040,0.020,0.161,29.900,0.078
179.181,81.840,30.000,150.000,5876.000,0.000,0.560,22.600,0.510,0.040,0.020,0.197,29.900,0.095
179.255,0.590,30.000,150.000,2520.000,0.000,0.560,22.600,0.510,0.040,0.020,1.527,29.900,0.222
179.325,105.650,30.000,150.000,3358.000,0.000,-0.020,22.000,-0.010,-0.010,-0.000,2.094,29.900,-0.006
179.398,116.340,30.000,150.000,3448.000,0.000,-0.020,22.000,-0.010,-0.010,-0.000,0.202,29.900,-0.006
179.473,0.170,30.000,150.000,3136.000,0.000,0.420,22.100,0.380,0.030,0.020,2.168,29.900,0.134
179.542,,30.000,150.000,6272.000,0.000,0.420,22.100,0.380,0.030,0.020,,29.900,0.067
179.615,32.990,71.910,108.100,2224.000,0.000,0.420,22.100,0.380,0.030,0.020,,71.810,0.189
179.689,29.000,150.000,30.000,1638.000,0.000,1.050,22.400,0.910,0.140,0.040,0.075,149.900,0.641
179.759,150.000,30.000,3208.000,0.000,,1.050,22.400,0.910,0.140,0.040,2.409,29.900,inf
179.832,7.450,150.000,30.000,5774.000,0.000,1.050,22.400,0.910,0.140,0.040,2.690,149.900,0.182
179.902,106.950,150.000,30.000,7448.000,0.000,0.610,21.500,0.580,0.030,0.030,1.996,149.900,0.082
179.975,94.950,150.000,30.000,5242.000,0.000,0.610,21.500,0.580,0.030,0.030,0.226,149.900,0.116
180.045,12.000,150.000,30.000,5512.000,0.000,0.490,20.600,0.460,0.030,0.020,1.654,149.900,0.089
180.119,72.470,150.000,30.000,7458.000,0.000,0.490,20.600,0.460,0.030,0.020,1.135,149.900,0.066
180.193,4.060,150.000,30.000,9100.000,0.000,0.490,20.600,0.460,0.030,0.020,1.288,149.900,0.054
180.262,58.680,150.000,30.000,10116.000,0.000,1.190,22.400,1.110,0.080,0.050,1.091,149.900,0.118
180.336,57.000,77.560,102.440,1550.000,0.000,1.190,22.400,1.110,0.080,0.050,0.032,77.460,0.768
180.410,11.000,30.000,150.000,1464.000,0.000,1.030,22.100,0.960,0.080,0.050,0.866,29.900,0.704
180.479,30.000,150.000,3854.000,0.000,,1.030,22.100,0.960,0.080,0.050,0.379,149.900,inf
180.553,3.330,30.000,150.000,5822.000,0.000,1.030,22.100,0.960,0.080,0.050,0.502,29.900,0.177
180.623,8.000,30.000,150.000,4004.000,0.000,0.130,22.000,0.100,0.030,0.000,0.093,29.900,0.032
180.696,96.170,30.000,150.000,702.000,0.000,0.130,22.000,0.100,0.030,0.000,1.671,29.900,0.185
180.770,0.100,30.000,150.000,2536.000,0.000,0.130,22.000,0.100,0.030,0.000,1.809,29.900,0.051
180.840,,30.000,150.000,4636.000,0.000,0.280,22.000,0.250,0.030,0.010,,29.900,0.060
180.914,26.670,30.000,150.000,5744.000,0.000,0.280,22.000,0.250,0.030,0.010,,29.900,0.049
180.987,131.680,30.000,150.000,3968.000,0.000,0.990,22.300,0.790,0.200,0.030,1.982,29.900,0.249
181.057,132.960,132.960,47.040,1740.000,0.000,0.990,22.300,0.790,0.200,0.030,0.025,132.860,0.569
181.131,30.440,150.000,30.000,2936.000,0.000,0.990,22.300,0.790,0.200,0.030,1.935,149.900,0.337
181.200,42.000,150.000,30.000,4420.000,0.000,1.130,21.300,1.020,0.120,0.050,0.231,149.900,0.256
181.274,115.460,150.000,30.000,4744.000,0.000,1.130,21.300,1.020,0.120,0.050,1.381,149.900,0.238
181.348,4.310,150.000,30.000,5712.000,0.000,1.130,21.300,1.020,0.120,0.050,2.093,149.900,0.198
181.417,,150.000,30.000,7088.000,0.000,0.200,21.300,0.180,0.020,0.010,,149.900,0.028
181.491,80.700,150.000,30.000,6908.000,0.000,0.200,21.300,0.180,0.020,0.010,,149.900,0.029
181.565,45.000,150.000,30.000,11698.000,0.000,0.960,21.700,0.880,0.080,0.040,0.674,149.900,0.082
181.635,150.000,30.000,7674.000,0.000,,0.960,21.700,0.880,0.080,0.040,2.089,29.900,inf
181.708,58.010,150.000,30.000,9320.000,0.000,0.960,21.700,0.880,0.080,0.040,1.741,149.900,0.103
181.777,,30.000,150.000,4794.000,0.000,1.140,22.500,1.070,0.070,0.050,,29.900,0.238
181.851,60.040,30.000,150.000,3166.000,0.000,1.140,22.500,1.070,0.070,0.050,,29.900,0.360
181.921,42.000,30.000,150.000,4808.000,0.000,0.720,22.300,0.680,0.040,0.030,0.358,29.900,0.150
181.995,75.640,30.000,150.000,2650.000,0.000,0.720,22.300,0.680,0.040,0.030,0.636,29.900,0.272
182.068,0.780,30.000,150.000,3644.000,0.000,0.720,22.300,0.680,0.040,0.030,1.410,29.900,0.198
182.138,,30.000,150.000,2094.000,0.000,-0.020,21.500,-0.010,-0.010,-0.000,,29.900,-0.010
