Used Parameters:
Used Foils:,wide_stiff_for_real
Waterspeed:,0.0
Frequency:,0.6
Heave Amplitude:,38
Pitch Amplitude:,65
Camber Amplitude,90
Pitch Phase,0
Camber Phase,0
Turn Rate,0
Test Duration,10

Statistical Evaluation:
Time,Heave_pos,Pitch_right,Pitch_left,Power_consumption,Noise,Fx,Fz,Mx,My,Mz,Inflow_velocity,Angle_of_attack,Efficiency
381.989,124.190,30.000,150.000,4516.000,0.000,-0.230,19.800,-0.240,0.010,-0.010,2.348,29.900,-0.051
382.063,0.700,30.000,150.000,3038.000,0.000,-0.230,19.800,-0.240,0.010,-0.010,2.328,29.900,-0.076
382.133,,30.000,150.000,4906.000,0.000,-0.230,19.800,-0.240,0.010,-0.010,,29.900,-0.047
382.206,32.710,150.000,30.000,5604.000,0.000,0.170,20.700,0.150,0.020,0.010,,149.900,0.030
382.280,8.000,150.000,30.000,3494.000,0.000,0.170,20.700,0.150,0.020,0.010,0.466,149.900,0.049
382.350,150.000,30.000,7258.000,0.000,,1.210,20.800,1.170,0.040,0.060,2.823,29.900,inf
382.423,117.490,150.000,30.000,3876.000,0.000,1.210,20.800,1.170,0.040,0.060,0.614,149.900,0.312
382.493,2.000,150.000,30.000,4122.000,0.000,1.210,20.800,1.170,0.040,0.060,2.300,149.900,0.294
382.567,98.290,150.000,30.000,5548.000,0.000,0.220,19.200,0.210,0.010,0.010,1.817,149.900,0.040
382.636,2.000,150.000,30.000,3250.000,0.000,0.220,19.200,0.210,0.010,0.010,1.920,149.900,0.068
382.710,78.260,150.000,30.000,3332.000,0.000,0.310,19.500,0.290,0.010,0.010,1.435,149.900,0.093
382.784,0.620,150.000,30.000,8516.000,0.000,0.310,19.500,0.290,0.010,0.010,1.463,149.900,0.036
382.854,,150.000,30.000,8946.000,0.000,0.310,19.500,0.290,0.010,0.010,,149.900,0.035
382.927,58.660,150.000,30.000,11744.000,0.000,0.690,20.500,0.660,0.020,0.030,,149.900,0.059
382.997,1.000,112.620,67.380,5594.000,0.000,0.690,20.500,0.660,0.020,0.030,1.151,112.520,0.123
383.070,58.150,30.000,150.000,4958.000,0.000,0.690,20.500,0.660,0.020,0.030,1.076,29.900,0.139
383.144,0.980,30.000,150.000,7380.000,0.000,1.340,20.800,1.310,0.030,0.070,1.078,29.900,0.182
383.214,,30.000,150.000,5322.000,0.000,1.340,20.800,1.310,0.030,0.070,,29.900,0.252
383.287,6.440,30.000,150.000,5456.000,0.000,0.090,20.900,0.080,0.010,0.000,,29.900,0.016
383.357,1.000,30.000,150.000,4100.000,0.000,0.090,20.900,0.080,0.010,0.000,0.108,29.900,0.022
383.430,96.240,30.000,150.000,1910.000,0.000,0.090,20.900,0.080,0.010,0.000,1.797,29.900,0.047
383.504,6.520,30.000,150.000,2074.000,0.000,-1.080,18.800,-1.070,-0.010,-0.050,1.690,29.900,-0.521
383.574,115.800,30.000,150.000,3726.000,0.000,-1.080,18.800,-1.070,-0.010,-0.050,2.160,29.900,-0.290
383.648,123.570,30.000,150.000,3784.000,0.000,-0.770,20.300,-0.770,0.000,-0.040,0.147,29.900,-0.203
383.722,0.300,30.000,150.000,3004.000,0.000,-0.770,20.300,-0.770,0.000,-0.040,2.320,29.900,-0.256
383.792,,30.000,150.000,7268.000,0.000,-0.770,20.300,-0.770,0.000,-0.040,,29.900,-0.106
383.865,32.820,150.000,30.000,3840.000,0.000,0.770,20.800,0.650,0.120,0.030,,149.900,0.201
383.935,44.000,150.000,30.000,3592.000,0.000,0.770,20.800,0.650,0.120,0.030,0.222,149.900,0.214
384.009,125.460,150.000,30.000,6386.000,0.000,0.770,20.800,0.650,0.120,0.030,1.532,149.900,0.121
384.082,8.140,150.000,30.000,4912.000,0.000,1.290,20.900,1.260,0.030,0.060,2.217,149.900,0.263
384.152,1.000,150.000,30.000,1498.000,0.000,1.290,20.900,1.260,0.030,0.060,0.142,149.900,0.861
384.225,99.240,150.000,30.000,4542.000,0.000,0.110,18.700,0.100,0.010,0.000,1.852,149.900,0.024
384.295,96.000,150.000,30.000,3656.000,0.000,0.110,18.700,0.100,0.010,0.000,0.065,149.900,0.030
384.369,79.120,150.000,30.000,2032.000,0.000,0.110,18.700,0.100,0.010,0.000,0.318,149.900,0.054
384.443,0.340,150.000,30.000,7468.000,0.000,0.640,19.700,0.620,0.020,0.030,1.470,149.900,0.086
384.512,63.570,150.000,30.000,5596.000,0.000,0.640,19.700,0.620,0.020,0.030,1.273,149.900,0.114
384.586,58.950,150.000,30.000,7730.000,0.000,0.640,19.700,0.620,0.020,0.030,0.087,149.900,0.083
384.660,57.050,135.220,44.780,8678.000,0.000,1.090,21.200,1.060,0.030,0.050,0.036,135.120,0.126
384.730,30.000,150.000,4896.000,0.000,,1.090,21.200,1.060,0.030,0.050,0.537,149.900,inf
384.803,1.520,30.000,150.000,5908.000,0.000,1.350,21.200,1.320,0.030,0.070,0.542,29.900,0.229
384.873,,30.000,150.000,6756.000,0.000,1.350,21.200,1.320,0.030,0.070,,29.900,0.200
384.946,75.620,30.000,150.000,4346.000,0.000,1.350,21.200,1.320,0.030,0.070,,29.900,0.311
385.016,85.090,30.000,150.000,5170.000,0.000,-0.210,20.500,-0.220,0.010,-0.010,0.190,29.900,-0.041
385.090,95.430,30.000,150.000,1626.000,0.000,-0.210,20.500,-0.220,0.010,-0.010,0.194,29.900,-0.129
385.163,5.460,30.000,150.000,1556.000,0.000,-0.550,18.800,-0.540,-0.010,-0.030,1.697,29.900,-0.353
385.233,115.000,30.000,150.000,2392.000,0.000,-0.550,18.800,-0.540,-0.010,-0.030,2.187,29.900,-0.230
385.307,122.930,30.000,150.000,3818.000,0.000,-0.550,18.800,-0.540,-0.010,-0.030,0.148,29.900,-0.144
385.380,0.880,30.000,150.000,3368.000,0.000,-0.580,19.700,-0.580,-0.000,-0.030,2.328,29.900,-0.172
385.450,,30.000,150.000,5508.000,0.000,-0.580,19.700,-0.580,-0.000,-0.030,,29.900,-0.105
385.523,132.900,150.000,30.000,7816.000,0.000,-0.580,19.700,-0.580,-0.000,-0.030,,149.900,-0.074
385.597,0.720,150.000,30.000,3912.000,0.000,0.620,20.200,0.590,0.020,0.030,2.490,149.900,0.158
385.667,126.020,150.000,30.000,5180.000,0.000,0.620,20.200,0.590,0.020,0.030,2.487,149.900,0.120
385.741,18.890,150.000,30.000,8664.000,0.000,0.730,20.300,0.710,0.020,0.040,2.023,149.900,0.084
385.810,9.000,150.000,30.000,1056.000,0.000,0.730,20.300,0.710,0.020,0.040,0.198,149.900,0.691
385.884,100.190,150.000,30.000,4362.000,0.000,0.730,20.300,0.710,0.020,0.040,1.716,149.900,0.167
385.958,0.760,150.000,30.000,2966.000,0.000,0.000,18.700,-0.000,0.000,-0.000,1.871,149.900,0.000
386.027,,150.000,30.000,3064.000,0.000,0.000,18.700,-0.000,0.000,-0.000,,149.900,0.000
386.101,1.070,150.000,30.000,6792.000,0.000,0.000,18.700,-0.000,0.000,-0.000,,149.900,0.000
386.171,64.030,150.000,30.000,7658.000,0.000,0.640,19.900,0.610,0.020,0.030,1.254,149.900,0.084
386.245,59.210,150.000,30.000,11472.000,0.000,0.640,19.900,0.610,0.020,0.030,0.091,149.900,0.056
386.318,57.100,150.000,30.000,9972.000,0.000,0.970,21.000,0.940,0.030,0.050,0.040,149.900,0.097
386.388,,30.000,150.000,5596.000,0.000,0.970,21.000,0.940,0.030,0.050,,29.900,0.173
386.461,61.140,30.000,150.000,5852.000,0.000,0.970,21.000,0.940,0.030,0.050,,29.900,0.166
386.531,1.000,30.000,150.000,4780.000,0.000,0.960,21.100,0.940,0.020,0.050,1.201,29.900,0.201
386.605,74.920,30.000,150.000,6242.000,0.000,0.960,21.100,0.940,0.020,0.050,1.389,29.900,0.154
386.679,0.310,30.000,150.000,3398.000,0.000,-1.260,20.700,-1.250,-0.010,-0.060,1.405,29.900,-0.371
386.748,94.620,30.000,150.000,3316.000,0.000,-1.260,20.700,-1.250,-0.010,-0.060,1.881,29.900,-0.380
386.822,4.680,30.000,150.000,1102.000,0.000,-1.260,20.700,-1.250,-0.010,-0.060,1.696,29.900,-1.143
386.896,114.300,30.000,150.000,3136.000,0.000,-0.640,19.500,-0.640,0.000,-0.030,2.067,29.900,-0.204
386.966,122.370,30.000,150.000,3348.000,0.000,-0.640,19.500,-0.640,0.000,-0.030,0.160,29.900,-0.191
387.039,28.440,30.000,150.000,3304.000,0.000,-0.640,19.500,-0.640,0.000,-0.030,1.771,29.900,-0.194
387.109,132.050,30.000,150.000,4836.000,0.000,-0.510,20.400,-0.510,-0.000,-0.030,2.062,29.900,-0.105
387.182,132.950,136.350,43.650,6570.000,0.000,-0.510,20.400,-0.510,-0.000,-0.030,0.017,136.250,-0.078
387.256,0.990,150.000,30.000,4482.000,0.000,1.280,21.000,1.180,0.100,0.060,2.480,149.900,0.286
387.326,8.000,150.000,30.000,2424.000,0.000,1.280,21.000,1.180,0.100,0.060,0.140,149.900,0.528
387.400,119.520,150.000,30.000,3892.000,0.000,1.280,21.000,1.180,0.100,0.060,2.093,149.900,0.329
387.473,0.830,150.000,30.000,4826.000,0.000,0.540,20.400,0.510,0.030,0.030,2.246,149.900,0.112
387.543,100.990,150.000,30.000,3490.000,0.000,0.540,20.400,0.510,0.030,0.030,2.002,149.900,0.155
387.616,0.710,150.000,30.000,2224.000,0.000,0.540,20.400,0.510,0.030,0.030,1.889,149.900,0.243
387.686,1.000,150.000,30.000,5184.000,0.000,0.100,18.700,0.090,0.010,0.000,0.006,149.900,0.019
387.760,71.820,150.000,30.000,8722.000,0.000,0.100,18.700,0.090,0.010,0.000,1.332,149.900,0.011
387.834,0.510,150.000,30.000,8824.000,0.000,0.730,20.600,0.700,0.030,0.030,1.348,149.900,0.083
387.904,,150.000,30.000,11934.000,0.000,0.730,20.600,0.700,0.030,0.030,,149.900,0.061
387.977,57.180,150.000,30.000,6554.000,0.000,0.730,20.600,0.700,0.030,0.030,,149.900,0.111
388.047,8.000,30.000,150.000,5034.000,0.000,0.950,21.200,0.920,0.030,0.050,0.983,29.900,0.189
388.120,60.780,30.000,150.000,6776.000,0.000,0.950,21.200,0.920,0.030,0.050,0.994,29.900,0.140
388.194,0.460,30.000,150.000,4148.000,0.000,0.900,21.000,0.880,0.020,0.040,1.137,29.900,0.217
388.264,74.240,30.000,150.000,6508.000,0.000,0.900,21.000,0.880,0.020,0.040,1.471,29.900,0.138
388.338,3.530,30.000,150.000,3956.000,0.000,0.900,21.000,0.880,0.020,0.040,1.328,29.900,0.228
388.407,6.000,30.000,150.000,3044.000,0.000,-1.250,20.900,-1.240,-0.010,-0.060,0.049,29.900,-0.411
388.481,103.890,30.000,150.000,1700.000,0.000,-1.250,20.900,-1.240,-0.010,-0.060,1.847,29.900,-0.735
388.555,3.470,30.000,150.000,2950.000,0.000,-1.250,20.900,-1.240,-0.010,-0.060,1.891,29.900,-0.424
388.624,0.000,30.000,150.000,3244.000,0.000,-0.860,19.700,-0.860,-0.000,-0.040,0.069,29.900,-0.265
388.698,128.040,30.000,150.000,2530.000,0.000,-0.860,19.700,-0.860,-0.000,-0.040,2.419,29.900,-0.340
388.772,0.860,30.000,150.000,2832.000,0.000,-0.510,20.700,-0.510,0.000,-0.030,2.389,29.900,-0.180
388.842,132.980,117.140,62.860,7318.000,0.000,-0.510,20.700,-0.510,0.000,-0.030,2.613,117.040,-0.070
388.915,31.330,150.000,30.000,4364.000,0.000,-0.510,20.700,-0.510,0.000,-0.030,1.927,149.900,-0.117
388.989,126.930,150.000,30.000,3900.000,0.000,1.510,20.900,1.290,0.210,0.060,1.806,149.900,0.387
389.059,,150.000,30.000,5646.000,0.000,1.510,20.900,1.290,0.210,0.060,,149.900,0.267
389.132,1.570,150.000,30.000,4482.000,0.000,1.510,20.900,1.290,0.210,0.060,,149.900,0.337
389.202,79.000,150.000,30.000,2510.000,0.000,0.410,19.900,0.400,0.010,0.020,1.546,149.900,0.163
389.276,91.520,150.000,30.000,1750.000,0.000,0.410,19.900,0.400,0.010,0.020,0.236,149.900,0.234
389.349,37.000,150.000,30.000,2822.000,0.000,0.190,18.900,0.180,0.010,0.010,1.030,149.900,0.067
389.419,72.470,150.000,30.000,5786.000,0.000,0.190,18.900,0.180,0.010,0.010,0.705,149.900,0.033
389.493,5.000,150.000,30.000,7816.000,0.000,0.190,18.900,0.180,0.010,0.010,1.271,149.900,0.024
389.566,5.000,150.000,30.000,10470.000,0.000,0.880,20.600,0.850,0.030,0.040,0.000,149.900,0.084
389.636,50.000,30.000,8074.000,0.000,,0.880,20.600,0.850,0.030,0.040,0.897,29.900,inf
389.709,57.450,30.000,150.000,4588.000,0.000,1.310,21.300,1.290,0.030,0.060,0.140,29.900,0.286
389.779,,30.000,150.000,7200.000,0.000,1.310,21.300,1.290,0.030,0.060,,29.900,0.182
389.853,65.840,30.000,150.000,3962.000,0.000,1.310,21.300,1.290,0.030,0.060,,29.900,0.331
389.923,6.000,30.000,150.000,7144.000,0.000,0.510,21.300,0.500,0.010,0.030,1.194,29.900,0.071
389.996,82.760,30.000,150.000,3320.000,0.000,0.510,21.300,0.500,0.010,0.030,1.446,29.900,0.154
390.070,0.850,30.000,150.000,2330.000,0.000,0.510,21.300,0.500,0.010,0.030,1.545,29.900,0.219
390.140,103.100,30.000,150.000,1410.000,0.000,-1.130,19.700,-1.120,-0.000,-0.060,2.037,29.900,-0.801
390.213,112.760,30.000,150.000,3060.000,0.000,-1.130,19.700,-1.120,-0.000,-0.060,0.182,29.900,-0.369
390.287,0.220,30.000,150.000,3286.000,0.000,-0.930,20.400,-0.930,-0.000,-0.050,2.122,29.900,-0.283
